#SampleID	emp_cr_gg_13_8.summary.txt.tsv	emp_cr_silva_16S_123.summary.txt.tsv	emp_or_gg_13_8.summary.txt.tsv	emp.90.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.100.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.150.min25.deblur.withtax.onlytree.summary.txt.tsv
945.P3.B1.lane2.NoIndex.L002	54438.0	56456.0	64111.0	45521.0	44627.0	25461.0
945.P3.B10.lane2.NoIndex.L002	64660.0	66986.0	74399.0	51590.0	50932.0	34911.0
945.P3.B12.lane2.NoIndex.L002	87760.0	90593.0	102255.0	72890.0	70769.0	50086.0
945.P3.B2.lane2.NoIndex.L002	50257.0	51595.0	56086.0	38727.0	38110.0	24381.0
945.P3.B3.lane2.NoIndex.L002	72620.0	74081.0	78222.0	53636.0	53140.0	36813.0
945.P3.B4.lane2.NoIndex.L002	72672.0	74980.0	83161.0	57148.0	56541.0	38974.0
945.P3.B5.lane2.NoIndex.L002	68969.0	70453.0	76302.0	53942.0	53151.0	38216.0
945.P3.B6.lane2.NoIndex.L002	81623.0	83506.0	88784.0	61020.0	60649.0	41812.0
945.P3.B7.lane2.NoIndex.L002	69399.0	71496.0	79335.0	55314.0	54804.0	36600.0
945.P3.B8.lane2.NoIndex.L002	64937.0	66629.0	73783.0	53112.0	51991.0	33081.0
945.P3.B9.lane2.NoIndex.L002	76017.0	77667.0	83122.0	56401.0	55833.0	39040.0
945.P3.C1.lane2.NoIndex.L002	50177.0	51580.0	56141.0	38441.0	37955.0	24367.0
945.P3.C10.lane2.NoIndex.L002	73957.0	76528.0	82953.0	57472.0	57096.0	38870.0
945.P3.C11.lane2.NoIndex.L002	50001.0	51998.0	65767.0	43396.0	42802.0	29573.0
945.P3.C12.lane2.NoIndex.L002	71148.0	72854.0	79151.0	54776.0	54212.0	37511.0
945.P3.C2.lane2.NoIndex.L002	50492.0	50764.0	74569.0	49224.0	47469.0	33288.0
945.P3.C3.lane2.NoIndex.L002	70770.0	72257.0	77004.0	52736.0	52328.0	36699.0
945.P3.C4.lane2.NoIndex.L002	56322.0	58190.0	66678.0	47475.0	46392.0	32805.0
945.P3.C5.lane2.NoIndex.L002	41804.0	43504.0	57388.0	39363.0	39248.0	26074.0
945.P3.C6.lane2.NoIndex.L002	50486.0	53024.0	65936.0	42967.0	42352.0	30430.0
945.P3.C7.lane2.NoIndex.L002	85768.0	88403.0	97573.0	66914.0	66107.0	45473.0
945.P3.C8.lane2.NoIndex.L002	63845.0	66510.0	71815.0	50323.0	49853.0	34140.0
945.P3.C9.lane2.NoIndex.L002	68341.0	69906.0	74571.0	51155.0	50670.0	34854.0
945.P3.D1.lane2.NoIndex.L002	53700.0	56267.0	62333.0	43359.0	42816.0	27932.0
945.P3.D10.lane2.NoIndex.L002	72964.0	75031.0	83441.0	57899.0	56542.0	38835.0
945.P3.D11.lane2.NoIndex.L002	51550.0	54985.0	59500.0	39932.0	39503.0	27923.0
945.P3.D12.lane2.NoIndex.L002	62815.0	65529.0	79868.0	54020.0	52040.0	35635.0
945.P3.D2.lane2.NoIndex.L002	55245.0	66117.0	77534.0	52404.0	50435.0	35367.0
945.P3.D3.lane2.NoIndex.L002	70446.0	72239.0	77912.0	53396.0	53116.0	36866.0
945.P3.D4.lane2.NoIndex.L002	77930.0	80246.0	89181.0	61112.0	59949.0	41615.0
945.P3.D5.lane2.NoIndex.L002	36598.0	39294.0	48432.0	33315.0	32974.0	22595.0
945.P3.D6.lane2.NoIndex.L002	78448.0	80882.0	88996.0	63055.0	62334.0	42167.0
945.P3.D7.lane2.NoIndex.L002	62244.0	63904.0	70131.0	50299.0	48987.0	34714.0
945.P3.D8.lane2.NoIndex.L002	60803.0	65447.0	78206.0	52653.0	51026.0	36318.0
945.P3.D9.lane2.NoIndex.L002	76938.0	78585.0	83329.0	56996.0	56619.0	39192.0
945.P3.E1.lane2.NoIndex.L002	44425.0	45799.0	51218.0	36262.0	35747.0	20058.0
945.P3.E10.lane2.NoIndex.L002	58487.0	60401.0	66793.0	47605.0	46212.0	32548.0
945.P3.E11.lane2.NoIndex.L002	39093.0	43698.0	59148.0	38561.0	38065.0	24578.0
945.P3.E12.lane2.NoIndex.L002	84864.0	86672.0	92644.0	63458.0	62871.0	43546.0
945.P3.E2.lane2.NoIndex.L002	51570.0	58091.0	63708.0	45366.0	41103.0	28205.0
945.P3.E3.lane2.NoIndex.L002	58930.0	60884.0	68140.0	49375.0	48433.0	31432.0
945.P3.E4.lane2.NoIndex.L002	70274.0	71902.0	77289.0	52587.0	51962.0	36014.0
945.P3.E5.lane2.NoIndex.L002	55074.0	60057.0	71729.0	48330.0	46598.0	31447.0
945.P3.E6.lane2.NoIndex.L002	65864.0	68431.0	81081.0	54465.0	53336.0	37222.0
945.P3.E7.lane2.NoIndex.L002	70635.0	72328.0	78797.0	54226.0	53516.0	36897.0
945.P3.E8.lane2.NoIndex.L002	48152.0	53050.0	60555.0	41769.0	39435.0	27779.0
945.P3.E9.lane2.NoIndex.L002	69331.0	71563.0	77433.0	53449.0	52832.0	36917.0
945.P3.F1.lane2.NoIndex.L002	55051.0	56989.0	62255.0	43130.0	42642.0	25776.0
945.P3.F10.lane2.NoIndex.L002	72275.0	73811.0	78775.0	54176.0	53589.0	36640.0
945.P3.F11.lane2.NoIndex.L002	50350.0	59463.0	72983.0	49809.0	48854.0	32871.0
945.P3.F12.lane2.NoIndex.L002	66642.0	67988.0	72456.0	49583.0	49166.0	34501.0
945.P3.F2.lane2.NoIndex.L002	72116.0	75221.0	91893.0	64047.0	62723.0	43747.0
945.P3.F3.lane2.NoIndex.L002	55072.0	61508.0	74582.0	51058.0	50866.0	34743.0
945.P3.F4.lane2.NoIndex.L002	60541.0	63162.0	73256.0	50057.0	48392.0	33839.0
945.P3.F5.lane2.NoIndex.L002	65102.0	68027.0	81031.0	56117.0	54893.0	38571.0
945.P3.F6.lane2.NoIndex.L002	55358.0	60366.0	84612.0	55820.0	55672.0	38573.0
945.P3.F7.lane2.NoIndex.L002	59822.0	62339.0	71475.0	49419.0	47782.0	32691.0
945.P3.F8.lane2.NoIndex.L002	71581.0	74521.0	86253.0	59907.0	58453.0	40107.0
945.P3.F9.lane2.NoIndex.L002	45429.0	47463.0	50917.0	36595.0	36070.0	23567.0
945.P3.G1.lane2.NoIndex.L002	44148.0	45808.0	50298.0	34445.0	34026.0	23340.0
945.P3.G10.lane2.NoIndex.L002	60723.0	63450.0	75782.0	50610.0	48359.0	33042.0
945.P3.G11.lane2.NoIndex.L002	78968.0	84023.0	103164.0	69256.0	67683.0	45303.0
945.P3.G12.lane2.NoIndex.L002	68347.0	70679.0	80171.0	57772.0	56281.0	35741.0
945.P3.G2.lane2.NoIndex.L002	79793.0	81694.0	88734.0	60817.0	60213.0	40999.0
945.P3.G3.lane2.NoIndex.L002	64731.0	66243.0	70169.0	48645.0	48605.0	34372.0
945.P3.G4.lane2.NoIndex.L002	68666.0	70136.0	74701.0	51145.0	50744.0	35366.0
945.P3.G5.lane2.NoIndex.L002	78808.0	80801.0	88469.0	61294.0	60444.0	42394.0
945.P3.G6.lane2.NoIndex.L002	73333.0	75403.0	82498.0	57987.0	57435.0	35891.0
945.P3.G7.lane2.NoIndex.L002	62681.0	64555.0	70461.0	49662.0	48539.0	34530.0
945.P3.G8.lane2.NoIndex.L002	53976.0	57661.0	72802.0	44832.0	49380.0	33318.0
945.P3.G9.lane2.NoIndex.L002	52875.0	59224.0	68970.0	46488.0	46080.0	32843.0
945.P3.H1.lane2.NoIndex.L002	50063.0	51455.0	55203.0	38149.0	37832.0	25340.0
945.P3.H10.lane2.NoIndex.L002	54227.0	57057.0	71638.0	46360.0	44846.0	31439.0
945.P3.H12.lane2.NoIndex.L002	72136.0	73964.0	81989.0	57404.0	56246.0	39169.0
945.P3.H2.lane2.NoIndex.L002	56892.0	58916.0	67418.0	48355.0	46657.0	33262.0
945.P3.H3.lane2.NoIndex.L002	57012.0	58500.0	62222.0	43602.0	43218.0	30983.0
945.P3.H4.lane2.NoIndex.L002	56642.0	59559.0	74312.0	51359.0	49231.0	34083.0
945.P3.H5.lane2.NoIndex.L002	63811.0	65969.0	71004.0	51127.0	50434.0	37091.0
945.P3.H7.lane2.NoIndex.L002	77151.0	78875.0	83821.0	57680.0	57378.0	39618.0
945.P3.H8.lane2.NoIndex.L002	82854.0	85083.0	92988.0	64261.0	63385.0	43108.0
945.P3.H9.lane2.NoIndex.L002	69671.0	71407.0	76124.0	53236.0	52893.0	37995.0
945.P4.A1.lane2.NoIndex.L002	53923.0	57008.0	69131.0	47021.0	46417.0	29951.0
945.P4.A10.lane2.NoIndex.L002	48474.0	50051.0	66707.0	40521.0	40629.0	29797.0
945.P4.A11.lane2.NoIndex.L002	60030.0	60866.0	63724.0	44861.0	44428.0	32241.0
945.P4.A12.lane2.NoIndex.L002	46409.0	47633.0	52186.0	35334.0	35001.0	24547.0
945.P4.A2.lane2.NoIndex.L002	50601.0	59429.0	97667.0	51418.0	52141.0	34477.0
945.P4.A3.lane2.NoIndex.L002	59653.0	69420.0	84573.0	54426.0	53762.0	37322.0
945.P4.A4.lane2.NoIndex.L002	32496.0	32812.0	34024.0	25853.0	23142.0	16990.0
945.P4.A5.lane2.NoIndex.L002	51949.0	52757.0	55280.0	38547.0	38215.0	27205.0
945.P4.A6.lane2.NoIndex.L002	62172.0	63875.0	68437.0	46433.0	46184.0	32576.0
945.P4.A7.lane2.NoIndex.L002	62880.0	64346.0	75632.0	49691.0	47950.0	33942.0
945.P4.A8.lane2.NoIndex.L002	69924.0	72409.0	80162.0	55464.0	54619.0	35598.0
945.P4.A9.lane2.NoIndex.L002	58530.0	61260.0	70463.0	49101.0	48299.0	31567.0
945.P4.B1.lane2.NoIndex.L002	85818.0	88674.0	98567.0	68838.0	67703.0	44135.0
945.P4.B10.lane2.NoIndex.L002	44370.0	47117.0	54970.0	37490.0	36655.0	24345.0
945.P4.B11.lane2.NoIndex.L002	57039.0	57750.0	62046.0	43780.0	43214.0	30888.0
945.P4.B12.lane2.NoIndex.L002	63423.0	65251.0	71145.0	48244.0	47976.0	32604.0
945.P4.B2.lane2.NoIndex.L002	87735.0	89817.0	96029.0	66415.0	65759.0	45094.0
945.P4.B3.lane2.NoIndex.L002	51549.0	54718.0	66136.0	43274.0	42259.0	29514.0
945.P4.B4.lane2.NoIndex.L002	39650.0	40025.0	42329.0	32193.0	29054.0	21410.0
945.P4.B5.lane2.NoIndex.L002	68777.0	71708.0	80157.0	55506.0	54926.0	34983.0
945.P4.B6.lane2.NoIndex.L002	72268.0	74094.0	80578.0	54451.0	54202.0	37896.0
945.P4.B7.lane2.NoIndex.L002	53223.0	55249.0	66522.0	44695.0	44353.0	30596.0
945.P4.B8.lane2.NoIndex.L002	58791.0	59479.0	62573.0	43969.0	43569.0	31455.0
945.P4.B9.lane2.NoIndex.L002	60562.0	62590.0	68735.0	46850.0	46473.0	31493.0
945.P4.C1.lane2.NoIndex.L002	80138.0	82292.0	92882.0	64361.0	63679.0	41680.0
945.P4.C10.lane2.NoIndex.L002	60650.0	64851.0	75352.0	52119.0	49651.0	34566.0
945.P4.C11.lane2.NoIndex.L002	44174.0	51920.0	85314.0	45024.0	45766.0	30073.0
945.P4.C12.lane2.NoIndex.L002	45970.0	46619.0	48587.0	32151.0	31900.0	22203.0
945.P4.C2.lane2.NoIndex.L002	69522.0	72659.0	86523.0	56698.0	54713.0	37655.0
945.P4.C3.lane2.NoIndex.L002	53973.0	56667.0	69451.0	43987.0	46169.0	31147.0
945.P4.C4.lane2.NoIndex.L002	33745.0	33985.0	34941.0	27107.0	24093.0	17733.0
945.P4.C5.lane2.NoIndex.L002	65256.0	66631.0	70151.0	49384.0	48910.0	34759.0
945.P4.C6.lane2.NoIndex.L002	60766.0	62500.0	67110.0	45548.0	45271.0	31122.0
945.P4.C7.lane2.NoIndex.L002	69058.0	73049.0	88438.0	57136.0	56697.0	39996.0
945.P4.C8.lane2.NoIndex.L002	71128.0	74525.0	83492.0	58188.0	57584.0	35120.0
945.P4.C9.lane2.NoIndex.L002	60561.0	63110.0	71165.0	48622.0	48217.0	32390.0
945.P4.D1.lane2.NoIndex.L002	69728.0	71963.0	79447.0	54405.0	53764.0	36038.0
945.P4.D10.lane2.NoIndex.L002	48792.0	49349.0	51369.0	38674.0	34900.0	25736.0
945.P4.D11.lane2.NoIndex.L002	75257.0	77128.0	82688.0	57154.0	56572.0	37915.0
945.P4.D12.lane2.NoIndex.L002	65197.0	68575.0	73806.0	50881.0	50328.0	35945.0
945.P4.D2.lane2.NoIndex.L002	61727.0	65519.0	82785.0	54709.0	52420.0	37197.0
945.P4.D3.lane2.NoIndex.L002	51975.0	54062.0	57283.0	38965.0	39096.0	27433.0
945.P4.D4.lane2.NoIndex.L002	55283.0	57462.0	60661.0	42065.0	41562.0	30360.0
945.P4.D5.lane2.NoIndex.L002	75033.0	78801.0	86539.0	58922.0	58028.0	38102.0
945.P4.D6.lane2.NoIndex.L002	37342.0	43988.0	52144.0	35535.0	35272.0	24061.0
945.P4.D7.lane2.NoIndex.L002	46487.0	50830.0	61428.0	40596.0	40161.0	27550.0
945.P4.D8.lane2.NoIndex.L002	59632.0	63179.0	69856.0	47591.0	47020.0	32813.0
945.P4.D9.lane2.NoIndex.L002	47532.0	53149.0	86086.0	44074.0	44769.0	29159.0
945.P4.E10.lane2.NoIndex.L002	42639.0	42816.0	43641.0	34075.0	30373.0	22542.0
945.P4.E11.lane2.NoIndex.L002	67852.0	70184.0	75002.0	51017.0	50420.0	36312.0
945.P4.E12.lane2.NoIndex.L002	47623.0	54249.0	66345.0	43684.0	43267.0	28616.0
945.P4.E2.lane2.NoIndex.L002	58388.0	61679.0	76429.0	53010.0	51296.0	33508.0
945.P4.E3.lane2.NoIndex.L002	50532.0	51468.0	73415.0	46728.0	45559.0	33732.0
945.P4.E5.lane2.NoIndex.L002	80242.0	81827.0	87587.0	58879.0	58632.0	42001.0
945.P4.E6.lane2.NoIndex.L002	54526.0	57794.0	66701.0	44581.0	44309.0	29280.0
945.P4.E7.lane2.NoIndex.L002	39677.0	43613.0	54759.0	38134.0	36736.0	25207.0
945.P4.E8.lane2.NoIndex.L002	71921.0	73688.0	80083.0	55132.0	54666.0	36257.0
945.P4.E9.lane2.NoIndex.L002	57701.0	61645.0	72563.0	47561.0	46613.0	33323.0
945.P4.F1.lane2.NoIndex.L002	72375.0	76324.0	86269.0	61221.0	60541.0	36893.0
945.P4.F10.lane2.NoIndex.L002	42233.0	42356.0	43285.0	33592.0	29864.0	22217.0
945.P4.F11.lane2.NoIndex.L002	65451.0	66301.0	69566.0	48583.0	48018.0	34473.0
945.P4.F12.lane2.NoIndex.L002	52957.0	58886.0	75204.0	50582.0	49786.0	33219.0
945.P4.F2.lane2.NoIndex.L002	49957.0	58249.0	94386.0	49779.0	50739.0	33572.0
945.P4.F3.lane2.NoIndex.L002	42897.0	44038.0	63492.0	40665.0	40438.0	28200.0
945.P4.F5.lane2.NoIndex.L002	66680.0	68851.0	72125.0	49737.0	49000.0	34726.0
945.P4.F6.lane2.NoIndex.L002	56252.0	63698.0	79373.0	52352.0	51783.0	34841.0
945.P4.F7.lane2.NoIndex.L002	44264.0	45495.0	50277.0	36297.0	33760.0	24140.0
945.P4.F8.lane2.NoIndex.L002	74924.0	78217.0	86197.0	59382.0	58603.0	40214.0
945.P4.F9.lane2.NoIndex.L002	50455.0	53835.0	68810.0	43431.0	45537.0	31163.0
945.P4.G1.lane2.NoIndex.L002	70354.0	72170.0	79035.0	54321.0	53489.0	36684.0
945.P4.G10.lane2.NoIndex.L002	39184.0	39399.0	40280.0	28660.0	27302.0	19862.0
945.P4.G11.lane2.NoIndex.L002	70318.0	71136.0	75003.0	52148.0	51790.0	36805.0
945.P4.G12.lane2.NoIndex.L002	55111.0	60915.0	96358.0	49049.0	50129.0	32883.0
945.P4.G2.lane2.NoIndex.L002	73019.0	76071.0	85928.0	59998.0	59108.0	39131.0
945.P4.G3.lane2.NoIndex.L002	54495.0	59083.0	74084.0	50378.0	50601.0	33370.0
945.P4.G5.lane2.NoIndex.L002	66622.0	67623.0	70272.0	48758.0	48584.0	35023.0
945.P4.G6.lane2.NoIndex.L002	58479.0	62583.0	75820.0	50143.0	50296.0	32625.0
945.P4.G7.lane2.NoIndex.L002	30705.0	32093.0	36886.0	27069.0	25627.0	17560.0
945.P4.G8.lane2.NoIndex.L002	80648.0	83626.0	90847.0	60897.0	60357.0	42056.0
945.P4.G9.lane2.NoIndex.L002	50022.0	55934.0	91562.0	46790.0	47619.0	30811.0
945.P4.H10.lane2.NoIndex.L002	37008.0	42030.0	55013.0	35990.0	35739.0	25149.0
945.P4.H11.lane2.NoIndex.L002	57883.0	59559.0	64133.0	43772.0	43463.0	30895.0
945.P4.H12.lane2.NoIndex.L002	42098.0	43954.0	47774.0	32265.0	32710.0	22739.0
945.P4.H2.lane2.NoIndex.L002	46710.0	58299.0	68404.0	45961.0	45348.0	31383.0
945.P4.H3.lane2.NoIndex.L002	45215.0	48809.0	56783.0	38920.0	40569.0	27451.0
945.P4.H5.lane2.NoIndex.L002	71860.0	73173.0	80113.0	54952.0	54520.0	38811.0
945.P4.H6.lane2.NoIndex.L002	73294.0	78524.0	86846.0	60161.0	59399.0	39064.0
945.P4.H7.lane2.NoIndex.L002	56621.0	60385.0	64043.0	44660.0	44267.0	31066.0
945.P4.H8.lane2.NoIndex.L002	68111.0	71509.0	80516.0	55189.0	54592.0	36897.0
945.P4.H9.lane2.NoIndex.L002	53486.0	54174.0	56338.0	38854.0	39984.0	28370.0
945.P5.A1.lane2.NoIndex.L002	51097.0	52613.0	62196.0	41715.0	40528.0	27706.0
945.P5.A10.lane2.NoIndex.L002	59276.0	61473.0	69588.0	48222.0	46910.0	32781.0
945.P5.A11.lane2.NoIndex.L002	60349.0	62141.0	65064.0	44304.0	43882.0	31073.0
945.P5.A12.lane2.NoIndex.L002	45809.0	46379.0	58122.0	38222.0	38220.0	26365.0
945.P5.A2.lane2.NoIndex.L002	54701.0	57419.0	63377.0	44284.0	43710.0	28047.0
945.P5.A3.lane2.NoIndex.L002	50099.0	51837.0	57753.0	38967.0	38671.0	26393.0
945.P5.A4.lane2.NoIndex.L002	49119.0	50607.0	56112.0	39008.0	37663.0	26190.0
945.P5.A5.lane2.NoIndex.L002	77940.0	79069.0	84524.0	58488.0	57638.0	40098.0
945.P5.A6.lane2.NoIndex.L002	66134.0	67899.0	73435.0	51483.0	51045.0	36707.0
945.P5.A7.lane2.NoIndex.L002	62055.0	65513.0	76036.0	54100.0	52194.0	36091.0
945.P5.A8.lane2.NoIndex.L002	76327.0	77529.0	85835.0	60676.0	59724.0	41386.0
945.P5.A9.lane2.NoIndex.L002	70932.0	73012.0	80669.0	55180.0	54427.0	35915.0
945.P5.B1.lane2.NoIndex.L002	55158.0	57417.0	70622.0	44727.0	44507.0	30965.0
945.P5.B10.lane2.NoIndex.L002	63182.0	65938.0	76219.0	53794.0	52170.0	36845.0
945.P5.B11.lane2.NoIndex.L002	67598.0	68948.0	72845.0	51320.0	51182.0	36953.0
945.P5.B12.lane2.NoIndex.L002	42969.0	45194.0	51192.0	33841.0	33206.0	23222.0
945.P5.B2.lane2.NoIndex.L002	55746.0	58282.0	64990.0	45605.0	44995.0	27693.0
945.P5.B3.lane2.NoIndex.L002	51865.0	53858.0	60374.0	41143.0	40778.0	26987.0
945.P5.B4.lane2.NoIndex.L002	57235.0	58386.0	63412.0	45385.0	44023.0	31907.0
945.P5.B5.lane2.NoIndex.L002	48503.0	49546.0	51251.0	34919.0	34887.0	24196.0
945.P5.B6.lane2.NoIndex.L002	53487.0	57831.0	66601.0	45105.0	44501.0	31184.0
945.P5.B7.lane2.NoIndex.L002	55216.0	55870.0	60361.0	43502.0	42208.0	30412.0
945.P5.B8.lane2.NoIndex.L002	73203.0	75800.0	83712.0	56314.0	55824.0	38269.0
945.P5.B9.lane2.NoIndex.L002	44729.0	44254.0	46622.0	33169.0	32535.0	21976.0
945.P5.C1.lane2.NoIndex.L002	46189.0	51207.0	63599.0	43617.0	42951.0	29146.0
945.P5.C10.lane2.NoIndex.L002	44712.0	43737.0	72726.0	50438.0	48373.0	34249.0
945.P5.C11.lane2.NoIndex.L002	74140.0	75317.0	80184.0	55880.0	55601.0	39904.0
945.P5.C12.lane2.NoIndex.L002	42170.0	47243.0	53575.0	36702.0	36373.0	25866.0
945.P5.C2.lane2.NoIndex.L002	38793.0	44975.0	73349.0	39442.0	39777.0	25673.0
945.P5.C3.lane2.NoIndex.L002	52624.0	54672.0	61023.0	41153.0	40818.0	28078.0
945.P5.C4.lane2.NoIndex.L002	54390.0	55475.0	74794.0	48289.0	47857.0	34344.0
945.P5.C5.lane2.NoIndex.L002	76304.0	77349.0	81877.0	57844.0	57550.0	41606.0
945.P5.C6.lane2.NoIndex.L002	42975.0	46361.0	54917.0	38159.0	37443.0	26473.0
945.P5.C7.lane2.NoIndex.L002	60037.0	61293.0	63675.0	46994.0	45964.0	32973.0
945.P5.C8.lane2.NoIndex.L002	70467.0	72113.0	79844.0	53562.0	52954.0	36242.0
945.P5.C9.lane2.NoIndex.L002	42249.0	40494.0	46135.0	32529.0	32089.0	21861.0
945.P5.D1.lane2.NoIndex.L002	56698.0	62036.0	77365.0	51350.0	50023.0	34418.0
945.P5.D10.lane2.NoIndex.L002	54766.0	57213.0	63174.0	46038.0	41094.0	29916.0
945.P5.D11.lane2.NoIndex.L002	65532.0	67534.0	72487.0	49629.0	49143.0	34008.0
945.P5.D12.lane2.NoIndex.L002	49716.0	50162.0	52414.0	37862.0	36382.0	26298.0
945.P5.D2.lane2.NoIndex.L002	56755.0	59493.0	66212.0	46417.0	45600.0	29695.0
945.P5.D3.lane2.NoIndex.L002	52623.0	53025.0	55603.0	39964.0	37305.0	27521.0
945.P5.D4.lane2.NoIndex.L002	60076.0	65029.0	76918.0	51943.0	49264.0	35294.0
945.P5.D5.lane2.NoIndex.L002	65802.0	67213.0	71389.0	48647.0	48256.0	33874.0
945.P5.D6.lane2.NoIndex.L002	51134.0	51687.0	56440.0	38875.0	36985.0	26246.0
945.P5.D7.lane2.NoIndex.L002	57092.0	62256.0	78428.0	52141.0	51826.0	35053.0
945.P5.D8.lane2.NoIndex.L002	72300.0	74623.0	83728.0	57326.0	56613.0	37456.0
945.P5.D9.lane2.NoIndex.L002	54561.0	54851.0	57646.0	41803.0	38616.0	28513.0
945.P5.E1.lane2.NoIndex.L002	41886.0	43999.0	51651.0	35332.0	32716.0	21868.0
945.P5.E10.lane2.NoIndex.L002	26274.0	26766.0	45718.0	29728.0	30083.0	21751.0
945.P5.E11.lane2.NoIndex.L002	82517.0	88188.0	96138.0	65540.0	64781.0	44802.0
945.P5.E12.lane2.NoIndex.L002	56272.0	58040.0	68584.0	47299.0	44793.0	31875.0
945.P5.E2.lane2.NoIndex.L002	60707.0	62742.0	73082.0	51805.0	50624.0	32606.0
945.P5.E3.lane2.NoIndex.L002	51067.0	51287.0	53640.0	39746.0	35905.0	27160.0
945.P5.E4.lane2.NoIndex.L002	54850.0	58846.0	73239.0	50908.0	48222.0	34105.0
945.P5.E5.lane2.NoIndex.L002	80773.0	84777.0	91860.0	62520.0	61940.0	42311.0
945.P5.E6.lane2.NoIndex.L002	62987.0	63619.0	66565.0	46890.0	45777.0	33369.0
945.P5.E7.lane2.NoIndex.L002	56727.0	62479.0	79710.0	53461.0	52696.0	34646.0
945.P5.E8.lane2.NoIndex.L002	86056.0	92588.0	101671.0	70503.0	69669.0	47785.0
945.P5.E9.lane2.NoIndex.L002	33089.0	32079.0	52365.0	35412.0	33377.0	23072.0
945.P5.F1.lane2.NoIndex.L002	32197.0	33790.0	39080.0	27727.0	26708.0	18095.0
945.P5.F10.lane2.NoIndex.L002	26472.0	27315.0	51090.0	32739.0	31637.0	21999.0
945.P5.F11.lane2.NoIndex.L002	109042.0	112349.0	119269.0	82575.0	81973.0	56325.0
945.P5.F12.lane2.NoIndex.L002	71599.0	78074.0	92757.0	62169.0	61271.0	40487.0
945.P5.F2.lane2.NoIndex.L002	60914.0	63369.0	68989.0	46604.0	46040.0	32253.0
945.P5.F3.lane2.NoIndex.L002	33298.0	36754.0	47586.0	32932.0	32002.0	22638.0
945.P5.F4.lane2.NoIndex.L002	23659.0	23498.0	36121.0	25478.0	25153.0	17482.0
945.P5.F5.lane2.NoIndex.L002	88708.0	93558.0	101649.0	70524.0	69955.0	47850.0
945.P5.F6.lane2.NoIndex.L002	58257.0	62801.0	77358.0	53834.0	51788.0	36442.0
945.P5.F7.lane2.NoIndex.L002	35606.0	35239.0	43731.0	33652.0	30407.0	22716.0
945.P5.F8.lane2.NoIndex.L002	75261.0	79426.0	86292.0	59256.0	58836.0	40285.0
945.P5.F9.lane2.NoIndex.L002	56227.0	58945.0	80902.0	55696.0	53844.0	37344.0
945.P5.G1.lane2.NoIndex.L002	39815.0	40491.0	43294.0	29103.0	28474.0	20108.0
945.P5.G10.lane2.NoIndex.L002	14936.0	19651.0	47004.0	32775.0	32156.0	23288.0
945.P5.G11.lane2.NoIndex.L002	74376.0	75839.0	80533.0	55930.0	55079.0	39311.0
945.P5.G12.lane2.NoIndex.L002	68558.0	73660.0	89328.0	57899.0	56583.0	38944.0
945.P5.G2.lane2.NoIndex.L002	58019.0	60297.0	65847.0	44852.0	44406.0	30045.0
945.P5.G3.lane2.NoIndex.L002	60176.0	63445.0	79948.0	54327.0	51329.0	36465.0
945.P5.G4.lane2.NoIndex.L002	9.0	9.0	9.0	6.0	6.0	6.0
945.P5.G5.lane2.NoIndex.L002	67073.0	68461.0	73075.0	49533.0	49107.0	35047.0
945.P5.G6.lane2.NoIndex.L002	69310.0	74247.0	92599.0	61830.0	60561.0	41215.0
945.P5.G7.lane2.NoIndex.L002	25.0	25.0	27.0	15.0	14.0	11.0
945.P5.G8.lane2.NoIndex.L002	78066.0	80825.0	86449.0	59544.0	59098.0	40967.0
945.P5.G9.lane2.NoIndex.L002	69877.0	74743.0	90411.0	62599.0	56891.0	41169.0
945.P5.H1.lane2.NoIndex.L002	50990.0	60779.0	103918.0	53998.0	54493.0	35615.0
945.P5.H10.lane2.NoIndex.L002	69541.0	70678.0	77315.0	53350.0	52589.0	36541.0
945.P5.H11.lane2.NoIndex.L002	70458.0	71149.0	74446.0	53176.0	52790.0	38045.0
945.P5.H12.lane2.NoIndex.L002	60682.0	65508.0	80581.0	51818.0	51390.0	34973.0
945.P5.H2.lane2.NoIndex.L002	64659.0	68093.0	77891.0	53498.0	53106.0	35232.0
945.P5.H3.lane2.NoIndex.L002	57451.0	61246.0	70836.0	46602.0	45545.0	34121.0
945.P5.H4.lane2.NoIndex.L002	66998.0	68247.0	72505.0	49284.0	48879.0	33927.0
945.P5.H5.lane2.NoIndex.L002	66750.0	68164.0	71813.0	50728.0	50345.0	35927.0
945.P5.H6.lane2.NoIndex.L002	69701.0	74458.0	91011.0	59652.0	58921.0	40785.0
945.P5.H7.lane2.NoIndex.L002	65859.0	67332.0	71779.0	49165.0	48795.0	33844.0
945.P5.H8.lane2.NoIndex.L002	67409.0	70646.0	78381.0	53357.0	52740.0	35627.0
945.P5.H9.lane2.NoIndex.L002	61786.0	67055.0	77974.0	52242.0	50684.0	36085.0
945.P6.A1.lane2.NoIndex.L002	65996.0	68370.0	78079.0	54497.0	52600.0	36247.0
945.P6.A10.lane2.NoIndex.L002	32303.0	33473.0	81734.0	56529.0	55606.0	39620.0
945.P6.A11.lane2.NoIndex.L002	40028.0	41662.0	62479.0	41911.0	42131.0	28845.0
945.P6.A12.lane2.NoIndex.L002	65824.0	68526.0	80783.0	53329.0	52717.0	37554.0
