SampleID	Number of novel OTUs	Percent novel sequences
KH34.488293	12677	31.288265555620757
ME06Jun00EB1R2.486672	12676	16.423963832338632
ME04Jun01EB1R2.486615	12673	14.882694043093981
451.538791	12672	50.67267154923092
AcidMid3.L3.608759	12660	30.915155591549876
784.538633	12617	52.72336527621195
T.1.1.H.E.3.479893	12613	70.987208420637032
KH16.488295	12583	32.534256740044519
ME26Jun09EB1R1.486616	12578	15.540645656728818
Stillton2R1.603130	12563	53.384154985037014
T.1.3.H.E.5.479729	12562	65.888619473209673
ME10Oct05EB2R2.486663	12562	25.667841309537344
P.Ac.2.1.414770	12556	40.179748700845423
Stillton8R3.603180	12523	59.574890989726327
698.538568	12506	59.300385684814785
T.3.3.S.E.2.479701	12494	77.843725740692065
539.538583	12491	48.073657889050104
N.3.1.S.E.1.479759	12480	80.425093012119191
P.C.21.1.414796	12399	39.234687786046884
T.1.1.S.E.1.479873	12397	81.830846371651162
MF2.2.414850	12394	30.549696269518879
542.538733	12387	51.115398303021223
536.538783	12382	58.081157361544641
AQC1cm.3.378547	12379	54.67417916320553
T.2.3.H.P.3.479831	12376	73.731306205594478
ME07Aug03EB1R1.486643	12365	20.136456291408436
T.2.3.S.E.5.479645	12352	73.143111384185133
TRRsed2.5.378620	12330	68.638449439078613
W.2.3.S.E.5.479861	12328	79.768203839383531
W.2.1.S.E.3.479711	12310	78.54728019920239
HJDF3.413968	12308	28.428251954964573
L.Vermelha.SA.414871	12301	54.228491896864902
823.538579	12296	44.578275511003213
564.538609	12294	57.369812087944005
Bu176.479788	12275	44.872486277893628
1101B.486578	12274	19.770631815620838
HCanyon4R3.603124	12265	56.05233508995093
Stillton7R3.603164	12261	55.420487949101371
HCanyon5R1.603119	12234	49.026802224869712
ME27Sep09EB2R1.486648	12229	15.898555314814681
N.3.1.S.E.5.479809	12217	75.009240134797267
W.2.3.H.E.2.479911	12208	69.107751888954311
TBE19Aug08.617644	12203	63.007514711133879
NSBH26June09.618318	12200	45.310686271061243
TRRsed2.6.378529	12199	68.339371901691237
492.538601	12129	55.361086572438168
598.538753	12124	61.817551462621893
T.2.2.H.P.2.479920	12092	71.596497711572908
T.3.3.H.P.1.479626	12072	74.70871367777265
L.Vermelha.SC.2.3.488581	12071	34.427099577047869
807.538648	12070	57.610887096774185
VAN35.120210.2.608845	12042	35.945403189627449
N.1.1.H.E.2.479690	12025	81.226983011076086
N.1.3.H.E.2.479936	12022	78.328887003694732
PLRP5.55.589039	12018	59.079893047682205
T.3.3.S.E.4.479633	12007	76.827333017527238
561.538649	12006	59.453051547234601
399.538635	11958	51.56590938262098
ME1Jun11EB1R1.486685	11955	12.514494295474151
MAH10Aug07.618506	11947	74.876634525056417
HR2.414844	11938	31.631586361311083
P.N.7.2.414754	11918	38.323483575866746
T.2.1.H.P.4.479864	11913	74.486332055030175
T.1.2.S.E.4.479778	11910	75.428364886778809
W.1.2.S.E.2.479854	11900	80.864264861570049
KH32.488273	11887	33.632108695158244
T.3.1.H.E.2.479593	11886	67.881870177606658
RMK.ENR.22.1.608872	11859	36.284338536546827
T.2.3.H.P.2.479838	11859	74.019381633594833
TRRsed3.5.378532	11847	77.484208269424244
ME15Oct03EB1R2.486690	11844	18.183796329875971
521.538641	11844	57.299816880306309
MAH22June05.617832	11831	69.453031762692845
398.538656	11830	47.751420972336604
P.Ac.21.2.414793	11799	36.483223999920845
MAH28June07.618145	11795	72.834199241299686
594.538732	11778	57.540770867058214
L.Jacarepia.HB.488602	11762	36.195391825755799
P.N.21.1.414788	11744	37.325371971897262
N.2.2.H.E.3.479592	11739	66.461698654809481
FL.3.13a.414620	11728	43.298521052922027
826.538606	11720	43.217237725185448
T.2.2.S.E.2.479600	11709	66.595946918176892
C8.0m.L3.608790	11703	27.342970775982444
T.1.2.S.E.2.479595	11701	77.658127050088069
Stillton0R1.603118	11700	40.42502492584952
PLRP11.85.589046	11687	59.286472769158785
NSBE26June09.618236	11683	51.139312300602626
KH58.488297	11670	27.282202240643127
Halls9R2.603153	11660	64.305809675578899
IC1.S2.L3.608707	11649	35.66240017503555
P.Dois.Rios.SA.414870	11642	50.404898863689937
T.3.1.H.P.3.479706	11629	66.289657096561299
538.538786	11627	61.562963369762201
N.1.1.S.E.2.479769	11600	87.927036155079293
W.2.3.H.E.3.479891	11598	50.604070823037958
VAN35.120210.1.608825	11591	36.630834334316233
MAE18Sept07.618503	11584	68.004348479105118
FRX7.120710.2.608812	11567	50.583760158797531
W.1.1.H.E.2.479752	11559	72.903531725821466
P.C.7.2.414749	11553	42.583125453193901
T.1.1.H.E.1.479916	11546	75.399842918853309
P.C.14.2.414771	11543	37.925109151282228
ME08Nov05EB2R1.486664	11536	12.867219313554394
ME30Sep04EB1R2.486627	11525	18.319794000540657
T.1.1.S.E.4.479628	11503	85.084451275540047
IC2.S2.G3.608763	11497	46.848400316229103
ELB18.111810.2.608844	11486	50.928499696244586
ME11Nov03EB1R2.486632	11484	16.793373946424101
W.1.3.S.E.2.479637	11467	80.735505823845045
TBH22May08.617856	11446	58.4328376581811
AQC1cm.2.378601	11441	57.319723494712562
780.538647	11428	50.135262291225594
B.C.21.1.414804	11423	34.730006571064123
P.Massambaba.HA.488591	11411	34.089223984362214
618.538557	11396	56.237849301887167
FRX6.120710.2.608855	11391	49.095408303546876
WSBH25Sept07.617707	11382	65.137491994003412
ME01Aug02EB1R1.486687	11382	32.54759286753044
RMK.ENR.3.1.608820	11376	54.084102817795419
AQC1cm.4.378504	11373	54.414022997115993
T.1.2.S.E.1.479677	11362	80.754399924326322
0912TCDNA.486517	11359	37.297402954166046
T.1.2.S.E.5.479564	11357	71.149884766780204
HCanyon5R2.603198	11341	53.007121791652182
W.3.1.H.E.3.479660	11331	79.316778538531366
697.538667	11323	58.09802755022654
ME24Oct00EB2R1.486660	11318	19.184330895787639
443.538543	11315	53.738071123917663
467.538758	11314	49.535613786821514
KH14.488284	11309	29.223422196276839
W.2.1.H.E.5.479601	11293	63.810044902259591
L.Vermelha.SB.414857	11273	48.640789633740162
CHD10.414568	11272	36.918780505995542
N.1.3.S.E.3.479631	11272	69.045587244554227
742.538780	11248	50.737023678845851
350.538782	11245	48.41019711690879
ME07Aug08EB2R2.486629	11227	22.390986207343133
ME13Oct10EB1R1.486667	11226	22.159261958151745
ELB6.111810.1.608818	11205	49.500138822179935
Halls8R1.603190	11197	57.315427405286201
N.2.2.H.E.5.479734	11188	66.321750866700185
KH27.488296	11179	29.80895510137076
P.N.14.2.414747	11175	38.706456842354989
MAH20July05.618945	11142	69.779176595012686
N.1.1.S.E.5.479646	11136	78.977593583399525
L.Jacarepia.SB.1.6.488588	11129	39.106262670092818
668.538746	11126	48.373018643949443
VAN65.120210.1.608879	11121	54.386496713600799
T.1.3.S.E.3.479822	11095	65.356766395097978
TBE07Nov07.618410	11082	47.392962132898681
MAH25Sept05.618332	11073	70.352818981466456
T.3.3.H.E.3.479909	11072	69.316058631064635
ME19Nov10EB1R1.486655	11053	18.469402812619197
NSB15jul08E.618691	11046	58.874152912318635
sp0317.486222	11043	28.570556182706113
NSBH15June09.617913	11033	44.319094370903819
HJRA.1.413967	11026	23.536555744474132
L.Vermelha.HC.a.488614	11023	35.518435790359653
N.3.2.S.E.3.479876	11020	76.191327576959083
HJRA3.413976	11005	24.962680953978964
N.2.3.H.E.5.479846	10995	74.275305459029255
W.2.2.H.E.4.479799	10984	74.69397842584246
ME22Jun05EB2R2.486631	10960	18.155351454877628
HCanyon5R3.603150	10959	49.827127780248105
LMEpi24M.5.378530	10946	18.778126027598862
Stillton2R3.603116	10946	50.322698404526669
SSBH10Sept07.618615	10943	71.547350287507768
545.538755	10932	58.547409632092673
SSBH13July07.618752	10928	63.570698963957398
T.1.1.S.E.5.479625	10914	78.053965111860052
TBH10Oct08.617981	10892	59.891846980376137
T.2.3.H.P.1.479692	10892	67.885496692480203
sp0724.486422	10888	36.14271573375666
TRRsed2.7.378536	10878	68.338244009114661
W.2.1.H.E.3.479804	10869	60.44009762997684
T.1.3.S.E.4.479790	10852	78.674588426204622
NSBE27July09.618056	10840	68.954694417692664
TBH16July07.617819	10840	53.723904831334082
N.1.3.H.E.5.479922	10836	75.532180806292814
IC3.S1.L3.608715	10833	34.071965163788143
MAH05Sept05.618110	10822	70.691223566648802
Halls9R1.603114	10814	64.415722004449634
CHD2.414575	10813	29.727857429077893
HJDF.1.413970	10812	20.737924749381591
P.Ac.2.2.414744	10789	40.472755405009828
TRRsed3.1.378551	10787	78.92499625614856
P.N.7.1.414798	10784	39.868554229703811
T.1.3.S.E.2.479775	10770	66.145572493716443
AcidCtrl3.G3.608736	10767	37.739746062867624
MAH05Nov07.617612	10764	75.802673456397201
718.538551	10742	44.197879618127054
P.Dois.Rios.SB.414865	10734	50.474426911989703
P.N.21.2.414764	10727	37.849632100211323
W.3.1.H.E.2.479825	10721	69.33633059518057
ELB15.111810.2.608857	10721	42.776263711542647
ME26Sep00EB2R1.486638	10698	29.527404241668521
TRRsed2.1.378519	10691	70.259753108133367
W.1.3.H.E.3.479834	10666	64.223619924748704
TBH23Aug07.618146	10665	54.182882902470666
ME01Jul02EB1R1.486661	10650	17.122190743383126
T.2.3.H.P.4.479879	10613	82.544889135018849
654.538565	10584	58.364588429272892
W.1.2.S.E.3.479758	10581	77.404845244329294
737.538564	10580	29.840902516632916
T.2.2.H.E.5.479598	10567	76.349801753128176
CHDF2.413965	10559	24.440310393598448
NSBE17July09.617940	10551	51.236878319893094
LMEpi24M.6.378590	10538	18.590543781645792
ME25May05EB2R2.486680	10513	13.559303784179555
ME09Jun03EB1R1.486644	10511	11.494979465490369
LMEpi24M.1.378683	10510	22.652265226522651
HCanyon1R3.603183	10507	49.682631275245235
P.N.2.1.414757	10498	41.403311852095548
W.1.2.H.E.2.479561	10486	64.900240235498458
HJDF2.413966	10475	24.679822147464243
W.2.3.S.E.1.479594	10446	79.689582611158045
IC4.S3.L3.608766	10446	26.703837500112048
T.2.1.H.E.2.479651	10434	72.738210975175434
MAH13July05.617684	10427	69.112474125998446
ELB15.111810.1.608886	10411	39.588981231896106
T.3.3.H.P.3.479863	10407	74.130674416274175
PLRP12.60.589051	10368	54.608684347373895
MAH30Aug05.617791	10363	71.743029727519712
sp1304.486294	10357	31.395175526439591
ME12Oct04EB1R2.486635	10351	20.116417614059475
NSBE05June09.617794	10342	50.512007903514956
RMK.ENR.2.1.608846	10340	54.116130785590613
T.2.2.H.E.1.479568	10338	69.096752540097441
TBH12Aug08.618922	10333	58.376606265403872
IC2.S2.L3.608701	10328	29.723309692671396
WSBE07Aug07.618719	10323	66.124024749168782
CHC13.414598	10305	46.859211417261314
T.3.2.H.P.1.479665	10298	80.528519009802068
N.1.3.H.E.3.479754	10286	86.239623180398638
TBE15July08.618546	10284	51.025265193871071
T.3.3.H.P.5.479725	10284	66.953017381651861
TRRsed3.6.378568	10276	76.492926510648203
T.2.1.S.E.5.479605	10275	65.448993440398098
T.3.1.H.P.4.479898	10273	73.716310533662622
T.3.2.H.P.2.479894	10264	79.749406596212651
sp1376.486216	10234	26.886961112510949
Stillton11R3.603139	10226	57.52101475895153
NSBE08June09.617932	10201	50.669914077417111
791.538739	10194	49.63720930232558
495.538617	10193	45.45048232708853
sp0714.486380	10176	31.174880273741827
Stillton3R3.603106	10137	48.764309982903761
B2.5.10.06.486169	10129	14.982291354894745
ME28Feb02EB1R2.486612	10125	11.687056890887083
W.2.1.S.E.4.479933	10125	77.553615499784641
IC1.S3.L3.608714	10115	37.649531266096631
W.1.2.S.E.5.479728	10112	77.303334038746414
sp0733.486401	10106	30.150948711042801
FBH18July07.617574	10076	59.232658015983233
N.1.1.H.E.3.479851	10072	76.376189122182154
VAN45.120210.2.608864	10072	56.402605247143299
C6.3m.L3.608730	10055	31.150867295177292
MAH06July05.618211	10047	66.526464254681457
ME24Feb09EB1R2.486688	10045	11.498655146272315
ME17Aug00EB2R1.486647	10042	37.392963958616996
FBH25Sept07.618929	10037	72.019648834793315
P.C.7.1.414758	10034	40.25743559326898
T.2.1.H.E.1.479767	10020	72.524317214998391
PLRP20.106.589042	10019	62.300983673055462
ME17Jan01EB1R1.486696	10017	10.449310872894333
ME28Nov00EB2R1.486666	10014	11.645938683372957
P.N.14.1.414792	10001	37.714097203027897
C7.0m.L3.608803	9989	28.720185982929063
Stillton1R2.603148	9985	38.09216643908487
T.2.2.H.E.3.479657	9975	76.364011575279179
TBE06Nov07.618639	9972	49.610296902770898
KH50.488309	9956	30.59097218651997
ME29Jan10EB1R1.486625	9943	18.073999973773489
TBH05Nov07.618565	9917	61.491044025593453
N.1.1.H.E.4.479858	9914	81.089874114482868
529.538754	9913	49.073488415676906
W.2.3.H.E.5.479700	9888	58.612995434958826
W.2.2.S.E.3.479613	9887	80.826880800233681
sp0705.486280	9885	33.859688583083702
PLRP9.146.589056	9879	51.276464607206925
CHRA2.413971	9878	27.193299155173662
W.1.3.S.E.4.479895	9877	88.02848346689855
CHDF3.413969	9865	25.49677674559468
Stillton7R1.603129	9847	55.237083987466697
Stillton9R1.603144	9836	56.889740868791293
sp0742.486305	9831	31.001566831384835
TBH01Aug08.618098	9825	56.852561924638813
T.1.2.H.E.2.479913	9816	68.300194268627862
L.Jacarepia.SB.414879	9815	54.418339529120196
431.538728	9813	51.059764762075346
N.3.3.S.E.4.479938	9812	69.324701544039641
528.538785	9803	46.869969791184317
746.538618	9791	58.672372489199212
T.2.2.H.P.1.479757	9787	66.224693820404113
TRRsed2.4.378641	9780	69.138116522298503
TBE12July07.618532	9776	53.864871346431684
MAH26June07.618081	9760	73.781134075251714
UQ262.591092	9760	38.341434755377705
P.Dois.Rios.SA.1.7.488600	9755	23.879489777318067
ME22Oct01EB2R1.486646	9751	12.246236917510885
HCanyon12R3.603156	9718	57.074317183067258
sp0703.486302	9717	32.869998095520245
TBH22Oct07.618007	9717	60.478347465817315
Stillton4R2.603108	9698	47.826157446187601
NSBE06Aug09.618139	9691	59.218711358837297
N.1.2.H.E.2.479779	9682	58.932892612078483
W.2.3.S.E.2.479807	9670	75.066303158441357
W.2.1.S.E.1.479904	9647	75.459699433062369
436.538699	9646	56.682291556196574
RMK.ENR.27.2.608866	9639	66.839351185779933
sp1275.486249	9638	30.136285617108339
675.538662	9636	54.948018013009388
T.2.1.H.E.3.479786	9634	76.523446971533872
N.2.2.H.E.1.479578	9633	70.067265741328868
N.2.3.H.P.2.479815	9627	76.171164600048627
P.C.21.2.414808	9625	29.311238935415613
587.538566	9617	60.677071483823994
RMK.ENR.36.2.608841	9608	19.547216242812929
726.538556	9596	50.523585544780602
Stillton5R2.603189	9593	58.96277036636333
TBH02July07.617539	9587	54.313875199555774
ME08Sep06EB2R1.486640	9587	58.807468805268257
MAH08June05.618561	9567	71.178126366418894
T.3.3.H.E.5.479787	9565	68.527788413945103
ME17Jul00EB1R1.486624	9558	14.847522594464591
412.538779	9557	51.389412800201185
BuG.479791	9546	52.088959450449956
525.538714	9516	52.371759514616656
LMEpi24M.7.378588	9501	19.350355990514419
TRRsed2.3.378575	9493	69.856618872957654
C6.10m.G3.608751	9481	33.847213469418307
TRRsed3.3.378682	9473	77.883580464209288
T.1.1.H.E.5.479673	9450	77.184343050531453
TBE17Sept07.617656	9448	60.919657509204228
MAH01Oct07.618688	9443	74.86784706184244
W.3.1.H.E.1.479737	9422	73.55271675448013
T.1.1.H.E.4.479573	9409	75.662606681820137
W.1.2.H.E.3.479682	9404	59.046445592484645
724.538764	9402	57.145546977970255
T.1.2.H.E.5.479588	9400	72.131004032324256
T.3.3.H.E.4.479710	9389	70.824034488630758
Phylospora.comosa.3.5.479812	9371	59.897439424682553
NP5.1.378681	9371	46.731568894094345
P.Ac.14.1.414787	9368	37.173476713011119
820.538707	9366	58.034439139837602
ME14Nov09EB1R2.486657	9359	19.245531466937742
45300SDZ3.F1.Pnem.stom.609719	9350	36.6803263242791
CHA11.414591	9350	34.025794672534062
sp1281.486220	9341	26.793279173819595
T.2.2.H.E.2.479855	9332	64.85184029943855
sp1307.486286	9325	32.196186852442409
ME11Apr05EB2R2.486609	9322	15.328156817113831
N.1.2.S.E.5.479764	9320	74.329421474440196
TBH08Nov07.618377	9320	48.401611667134588
W.1.1.S.E.4.479583	9305	79.915608690824286
UQ833.591112	9296	37.450057259193279
Stillton9R3.603181	9294	59.708686848871672
W.1.3.S.E.3.479566	9293	80.50694477558055
N.2.1.H.E.5.479636	9269	72.476929768163075
MAH22Aug07.618927	9266	75.886449605826002
Stillton2R2.603179	9260	48.92708516196987
sp1535.486229	9259	26.37123583453161
MAH27July05.618779	9259	72.503295011157363
sp0727.486272	9227	36.768745548885953
MAH15June05.617704	9218	70.306921650568739
T.1.2.H.E.4.479709	9218	67.226279376235453
SLEpi20M.1.378561	9206	37.058166994793091
sp0755.486320	9204	33.423518477480727
LMEpi24M.4.378687	9202	20.997238538850464
sp1284.486392	9201	32.551484137061898
ME13May03EB1R1.486656	9191	13.632912928506721
T.2.1.H.P.2.479653	9190	76.207619468501917
TRRsed3.2.378668	9148	78.384938060298254
TBE15Aug08.618851	9147	73.286483274252518
C11.10m.G3.608800	9143	26.418665204052726
sp1158.486285	9142	27.991256573602975
W.2.2.H.E.2.479817	9140	75.489614933110175
CrustControlR2.603145	9135	54.766168703103389
P.C.2.2.414775	9134	38.754524042052047
HCanyon8R2.603195	9120	54.024650632081972
P.C.2.1.414763	9118	39.581083404987098
T.1.2.H.E.3.479835	9116	67.669480540523026
MAH01June05.617853	9113	71.159558522959529
P.N.2.2.414779	9112	42.5832919973545
T.1.3.S.E.5.479738	9110	61.052432720215712
423.538561	9105	49.153581715135189
W.2.3.S.E.3.479570	9098	73.855177928399314
sp1163.486226	9091	29.478464703370079
Stillton11R1.603184	9086	59.130782918149471
756.538683	9075	43.855951617337119
T.3.2.H.P.5.479744	9071	81.039767645196619
W.2.2.S.E.4.479675	9050	85.690393533182984
TRRsed2.2.378508	9041	71.04537576807941
M41.533984	9041	53.710219888868259
757.538600	9039	50.456460674157299
N.2.3.H.P.3.479782	9035	74.188482862617491
LMEpi24M.2.378501	9035	23.142655113316316
Phylospora.comosa.4.1.479674	9026	54.454542864469069
Stillton3R1.603152	9025	50.49958267306971
Stillton1R1.603149	9012	39.803427159985596
HKH26June07.617721	9008	67.690493282740221
MAH01Aug07.618002	8998	74.777240806463794
505.538660	8997	59.817608044501505
IC3.S2.L3.608700	8979	33.346691948344031
T.1.2.S.E.3.479668	8973	74.832265838036648
UQ841.591040	8969	36.292191857514347
TRRsed3.7.378662	8969	77.250645718185822
N.1.1.H.E.5.479654	8969	78.810227896516921
sp1278.486313	8936	26.330283308116591
MAH18Aug05.618955	8933	74.423052036752125
MAH29June05.617919	8922	69.74809738413596
MAE25Sept05.618223	8911	63.449367088607602
sp1378.486443	8908	27.901326971355505
CBE25July07.618200	8907	66.533270297445043
T.3.3.H.P.4.479818	8905	68.965087339369902
MAH24Sept07.617664	8897	74.011697279111161
UQ11126.0.3.591124	8896	33.078561494280578
600.538602	8885	49.868875908928359
733.538806	8881	51.841567986933448
786.538545	8880	47.840230897172489
502.538626	8874	54.361054766734284
MAH11Aug05.618808	8873	71.609514983008964
NSBH05June09.618393	8873	45.723991076860678
sp1532.486423	8867	31.481967540948773
LMEpi24M.3.378514	8863	20.207463195129918
Stillton10R2.603115	8823	60.741295810610161
TRRsed3.4.378629	8822	77.831772923168373
T.2.1.H.P.3.479689	8819	82.171015400506576
VAN65.120210.2.608847	8807	22.523843012049475
SSBE17Sept07.618021	8798	67.449148475678427
T.3.3.H.E.1.479888	8772	75.99534441400651
CHRA3.413972	8758	25.910653495822078
N.2.3.H.P.1.479691	8747	70.728773148400165
ME11Feb05EB2R1.486630	8743	19.326713741628087
MAE11Sept07.618408	8716	61.243347645448608
CrustControlR1.603117	8714	56.45519743401848
N.2.3.H.P.4.479624	8714	57.79423610748912
TBH27July07.617517	8705	55.755214302085719
T.1.3.H.E.4.479934	8689	65.978017112772974
TBH01Oct07.617688	8683	59.793362822403154
PLRP10.146.589041	8668	56.390414912036931
ME26Feb10EB1R2.486605	8644	12.739215236346949
NP5.5.378593	8625	43.672728561447563
TBE24Sept07.618062	8624	57.002288329519445
TBH16Oct07.618635	8613	63.431916204559457
N.3.3.S.E.3.479718	8611	65.874326986932161
P.Ac.14.2.414743	8605	39.788352553291702
T.3.3.H.E.2.479875	8603	68.625144482063774
UQ578.591010	8594	54.531331362347281
