	observed_species
MAH24Aug07.618385	1656
MAH16July07.618215	1865
MAH25Sept05.618332	1813
SSBH24Sept07.617732	1290
NSBH07Aug07.618873	1225
TBH10Oct08.617833	1318
TBH01Aug08.618098	1223
NSBH26June09.618186	1128
NSBH27Aug07.617789	1072
SSBH07Nov07.617751	1334
NSBH05June09.617972	1266
SSBH13July07.617594	1255
HKH04July07.617850	1927
NSBH21July09.618512	1165
TBE30April08.618898	882
SSBE24July07.617662	1212
TBH29July08.618362	1212
NSBH19June07.618830	1030
NSBE21July09.618585	1299
SSBH22Oct07.617826	1406
TBH01July08.617869	1182
NSBH31July09.618376	1129
SSBH29July07.617858	1046
SSBH05July07.618339	1349
NSBE06Aug09.618139	1324
NSBE22June07.618163	944
NSBH12June09.617674	1183
HKH27Aug07.617885	1476
NSB21may08H.618093	1359
NSB30jun08H.617820	1426
TBE08Aug08.618776	971
MAE27Aug07.618061	1034
SSB23jun09E.618091	923
NSBE08June09.617932	1055
CB10June05.618891	1212
CB21June05.618148	1023
SSBE19June07.R1.618883	735
FBE10July07.618833	1035
FBH18July07.617574	1462
FBH05July07.618609	1239
FBE27June07.618531	1117
FBE02July07.618802	1042
FBH10July07.618416	1181
FBE05July07.617916	1023
FBH02July07.618725	1212
FBH06Aug07.618573	1225
FBH27June07.617970	1246
FBH29June07.618244	1246
FBE29June07.618384	1025
CBH27June07.618306	943
FBH12July07.618129	1246
FBH02July07.618923	1087
FBE27June07.618251	1020
FBH27June07.618559	1081
FBE10July07.617583	906
FBH05July07.618554	1111
FBE12July07.618845	929
FBE05July07.618820	855
FBH16July07.618745	1143
FBE16July07.618307	1033
FBH18July07.617709	1310
FBH10July07.618732	1119
FBH29June07.618207	1132
TBE03Aug05.618137	962
TBE24Aug05.618659	1021
MA14jul09E.618272	1067
TBE13Sept05.617562	877
TBE30Aug05.618024	982
MA20jul09H.618080	1619
TBE08Aug08.617500	1033
SSBE09Aug07.617495	1220
NSB15jul08E.618691	1044
NSB13jul08H.617880	1058
NSB19jul08E.618619	918
TBE31Aug08.618457	1130
NSBH26June09.618318	1126
MAH23Oct07.618235	388
MAH11Sept07.618487	1407
MAE05Nov07.618574	1332
CBH01Oct07.617682	1104
WSBE05July07.618144	881
MAE23Oct07.618594	487
CBE08June09.617780	642
SSBH09Sept08.618399	1441
NSBH19June07.618868	994
NSBE19July07.617802	903
TBE07Nov07.618410	1067
MA03aug09E.618298	1704
MA03aug09H.R1.617750	1658
MA14jul09H.617957	1704
MA03jun09H.618777	1739
MAH05Sept05.618110	1848
MA30may09H.618134	1693
MA24jun09H.618184	1623
MAH27July05.618779	1930
MAH30Aug05.617791	1918
HKH15June07.618862	2007
HKH01Aug07.617552	1940
HKH08Aug07.618178	1878
MAH05Oct08.618834	1870
MAH20Sept08.617994	1894
HKH26June07.617721	2044
HKH08Aug07.618533	1887
HKH27Aug07.618246	1471
HKH12July07.618197	1880
NSBH16July07.618451	1208
MAH26July07.618159	1893
MAH10Aug07.618506	1905
MAH23July07.618960	1878
MAH26June07.618081	2026
MAH28June07.618242	2022
MAH01Aug07.618002	2082
MAH05Nov07.617612	1915
MAH22Aug07.618927	1921
MAH01Oct07.618688	1833
MAE27Aug07.618448	1184
MAH01Aug07.618124	1898
MAH22Aug07.618909	1814
MAH08Aug07.618915	1760
WSBE11July07.617963	1019
NSB31jun08H.R1.618843	1245
MAE01June05.618136	745
MAE08June05.618747	708
MAE22June05.617634	1045
TBH11Aug05.617606	1168
SSB02aug09E.618135	1108
NSB03may08H.618987	1136
CB12July05.618829	1060
NSBH23Aug07.618623	1308
NSBE16July07.618822	1110
NSBE27June07.618599	1068
HKE09July07.618971	1155
NSBE19June07.618155	842
HKE10Aug07.618943	1207
NSBE05July07.618617	1010
HKE17July07.617696	1137
CBH27July07.617933	950
CBH12July07.618294	1230
WSBH30Oct07.617998	1106
CBE05July07.618201	1043
CBH02July07.618790	930
FBE09Aug07.617905	997
WSBE22Oct07.618507	1119
CBE10July07.617908	1098
MAE17July07.617888	1270
CBH19June07.617497	913
CBH18July07.618234	1167
FBE25July07.618821	992
WSBE07Aug07.618719	1348
CBE02July07.618784	1086
CBH05July07.618302	996
CBH21June07.618632	928
CBE27June07.618743	993
WSBE16July07.618256	1007
CBH20Aug07.618179	1237
CBH29June07.617989	922
CBE21June07.618187	860
CBH10July07.617860	1044
CBH09Aug07.618348	1012
FBH10Sept07.618053	1652
WSBE11June07.618759	1073
TBH27July07.618572	1241
FBE27Aug07.617694	1062
CBE27July07.617842	1048
WSBH08Nov07.618070	1114
MAE06July07.618968	1250
WSBH02Oct07.617502	1260
WSBH25Sept07.618099	1297
CBE25July07.617847	886
MAE16July07.618638	1154
CBE10Sept07.617923	993
CBH10July07.618279	876
CBH20Aug07.617586	1149
CBH27June07.618095	776
CBH06Aug07.618331	989
FBH27Aug07.618577	929
CBE05July07.617561	890
CBE27June07.617515	857
CBH19June07.618763	788
CBE18July07.618669	989
CBE10July07.617568	995
HKH24Aug07.617722	1810
MAE25Aug08.617995	1074
CBH05July07.618238	801
CBE06Aug07.618071	980
CBH18July07.618255	1088
MAH29June05.617919	1814
TBE13June08.617910	1180
TBE26May08.618986	1170
TBH06June08.617936	1069
TBH06June08.618064	1072
TBH04May08.618248	1080
TBH26May08.618229	1221
TBH01Oct07.618038	1150
TBE09Oct05.618980	965
TBH24Aug09.617808	1066
TBH09Oct05.618014	1173
TBH08June09.618406	1031
TBH17Oct05.617753	1248
TBH22June05.618270	1252
TBH15June09.618712	1000
HKH28June07.618858	1967
SSBE07Aug07.618555	1009
TBE20Sept08.618835	1178
TBE19Aug08.618498	1065
TBH19June08.617839	1122
MAH09Oct08.617621	1876
SSBE30Apr08.617966	1255
CB17June05.618026	1102
NSB04oct08H.617979	1072
SSBH17June08.618305	1390
MAH26May08.618826	1932
HKH06July07.618535	1932
TBH05Aug08.618100	1257
TBH08July08.618930	1181
TBE20Sept08.617897	1177
SSBH03July07.617596	1167
TBH01Aug08.618979	1140
TBE19Aug08.617644	1077
TBH01July08.618902	1146
HKH28June07.618267	1967
TBE24June08.617567	1235
TBE15Aug08.618851	1056
TBH04Oct08.617788	1078
SSBE07Aug07.618117	1012
NSBE30May07.618028	1051
TBH22May08.617856	1205
TBE26May08.617647	1145
NSBH29May07.617761	1010
TBE15July08.618546	1136
TBH10Oct08.617981	1244
TBE04Oct08.618564	1066
WSBH25Sept07.617707	1394
MAH15Oct07.617642	1902
TBH01Oct07.617688	1289
TBH23Aug07.618146	1282
FBH25Sept07.618929	1115
MAH18Sept07.618069	1898
TBE17Sept07.617656	1193
TBE05Nov07.617980	1076
TBH13June07.618208	1113
TBH16July07.617819	1214
FBE18July07.618065	1076
TBH05July07.618109	1148
MAH16July07.617525	2002
TBE27July07.618801	827
TBH21JJune07.617993	1249
TBH08Nov07.618377	1062
FBH25Sept07.618856	970
MAH13July05.617684	1932
MAH09Oct05.618765	1938
MAH22June05.617832	1749
HKH06July07.618281	1909
HKH09July07.617946	1797
SSBH04Oct08.618710	1400
MAH29July08.617725	1980
MAH24June08.617766	1950
HKH16July07.617575	1866
HKH04July07.618709	1955
NSBE26June09.618236	1109
HKH01Aug07.618740	1885
HKE26June07.618278	1642
MAH01June07.618879	1990
MAH24Sept07.617664	2062
MAH18Sept07.617814	1869
TBH13Sept05.618683	1466
HKH26June07.618466	1947
MAE01Oct07.617624	1274
MAE06July05.618595	1016
MAE13July05.618513	1082
MAE05Sept05.618284	1245
MA06jul09E.617615	1048
MAE25Sept05.618223	1600
MAE24Sept07.618685	1355
MAE11Sept07.618693	1297
MAE28June07.617875	1180
WSBE21Aug07.618781	1395
TBE24Aug09.618398	1023
TBE19Nov05.618958	805
TBH12Aug09.618654	1097
SSB29jun09H.618426	1241
SSB15jun09H.617987	1239
SSB27jul09E.R2.618341	1144
MAH18Aug05.618955	1847
TBE12Aug09.618097	892
MA09jun09H.618409	1675
TBH24Aug05.617742	1055
TBH20July05.617657	1147
TBH13July05.618679	1228
TBH19Nov05.618158	876
TBH03June09.617763	1015
MAH08June05.618561	1829
TBH15June05.617630	1228
TBH04Oct05.618742	1180
TBH06July05.618855	1410
SSB02aug09H.618252	1062
SSB21jul09E.618596	1063
TBE25Sept05.618351	1080
SSB02jun09H.617687	1118
TBE02Aug09.617846	853
TBE27July05.618686	1005
TBH01June05.618001	1211
SSB07jul09H.617614	1137
TBH23June09.617922	914
SSB29jun09E.617504	1120
TBH18Aug09.617533	929
SSB15jun09E.618269	971
TBE15June05.618290	1117
SSB17aug09E.618023	1211
SSBE07Nov07.618983	1361
NSBH29June09.618035	1230
HKH17July07.618206	1866
SSBH16July07.617772	1315
HKH23July07.617799	1755
NSBH15Oct07.618417	1057
SSBE17Sept07.618021	1206
HKH16July07.617818	1910
SSBE04Aug08.618733	1010
NSB28jul08H.617877	1322
SSBH26June08.617679	1485
NSB07jul08H.618013	1043
NSB14jul08H.618657	1225
NSB16jul08H.618894	1144
NSB22jul08H.618443	1323
NSB12jul08H.617651	895
SSBH18Aug08.618315	1410
NSB31aug08H.617769	1276
MAH13June08.618601	1845
NSB09sep08H.617655	1384
SSBE11Aug08.617929	1230
SSBH10Oct08.618941	1406
NSB11jul08E.618935	984
MAH22July08.618705	1797
NSB30jul08H.618931	1235
SSBE21Sept08.618447	1246
NSB26aug08H.618992	1197
MAH15Aug08.618357	1887
NSB29apr08E.618885	676
SSBE09Sept08.618115	1377
SSBH30June08.618329	1113
NSB03jul08H.R2.617824	1139
NSB20jul08H.618973	1346
NSB18aug08H.618286	1167
MAH08July08.618054	1661
NSB15jul08H.618030	1074
NSB19jul07H.617771	1265
NSB23jul08H.618430	1296
MAH28Sept08.618724	1927
SSBH14Aug08.618516	1350
MAE01Nov08.618972	851
MAE05Oct08.617617	1419
NSB21jul08H.618816	1335
SSBH23June08.618048	1392
NSB04aug08H.618957	1265
MAH18July08.618432	1786
SSBH11Aug08.617793	1393
SSBH18July08.618456	1475
MAH01Nov08.617838	1752
SSBH07July08.618323	1400
NSB30jun08E.618697	1063
MAE22May08.617774	1201
NSBH15Oct07.617784	1031
TBE02Feb08.618228	953
NSBH02June09.618884	1088
SSBE17Sept07.618118	1236
SSBH07Nov07.618672	1321
SSBH09Aug07.617785	1298
NSBE15Oct07.618052	984
NSBE13July09.618167	1117
SSBH30Sept07.618232	1302
NSBE17July09.617940	1133
SSBH31July07.618584	1309
NSBH24July09.618631	1234
NSBH10July09.617831	1150
SSBE24July07.618153	1113
HKH10Aug07.617809	1577
SSBH23Aug07.618590	1204
HKH17July07.618749	1835
TBH22July08.618676	1247
NSBE21July09.617708	1254
HKH20July07.618072	628
TBH02Feb08.617665	977
NSBE27July09.617488	1242
SSBH16July07.618848	1309
SSBH21Aug07.618806	1128
NSBH22Oct07.618316	1150
SSBE19July07.618360	1250
TBH29July08.618340	1228
TBH19June08.617695	1092
HKH07June07.618562	1808
TBH25July08.618009	1263
NSBH15June09.617913	1146
NSBH19June09.618354	1108
SSBE03July07.618287	1023
SSBH06June07.617622	1113
TBE290ct07.617822	997
TBE18Nov07.618978	968
TBH09Nov07.617595	1029
TBE16Nov07.618397	956
TBH18Nov07.618292	969
TBH11Nov07.618767	957
TBE15Nov07.618015	950
TBH15Nov07.617984	940
TBH07Nov07.618907	1175
TBE14Nov07.617534	920
MAE18Sept07.618503	1467
TBE10Nov07.617724	964
MAE15Oct07.617770	1303
MAH04July07.618324	2000
TBE06Nov07.618639	1116
TBH14Nov07.618367	958
TBE11Nov07.618867	887
TBH24Sept07.617735	1310
TBE09Nov07.618988	1074
TBH11Nov07.618837	799
TBE10Nov07.618012	839
TBE05Nov07.618019	976
TBE290ct07.617882	869
MAH26June07.617928	1884
MAH10Aug07.618295	1764
TBH07Nov07.618010	1029
TBE09Nov07.618553	892
TBH17Nov07.618060	800
MAH05Nov07.618860	1784
MAH28June07.618145	1919
TBE07Nov07.618321	971
TBE17Nov07.617677	799
TBH14Nov07.618865	815
TBE18Nov07.617889	826
TBE15Nov07.618926	832
MAH12July07.618169	1697
TBE08Nov07.618711	955
MAE18Sept07.617746	1363
TBH08Nov07.617603	945
MAH24Sept07.618668	1830
MAE11Aug05.618700	1117
CBH15June09.617705	749
MA24aug09E.618517	1158
TBE29June09.618726	785
CBE13July09.617496	819
CBE07July09.618541	836
TBH02Aug09.617807	976
SSBE27June07.618326	1156
NSBE19July07.617942	843
NSBE27June07.618198	1108
NSBE03July09.618750	1100
HKE26July07.618490	887
NSBE17July09.618964	1166
SSBE19July07.618626	1323
TBH08Aug08.618976	1225
NSBE19June07.617803	874
SSBH22June07.618963	1202
TBH08July08.618429	1152
HKH20July07.618437	646
SSBH19July07.617711	902
TBH05Aug08.618629	1253
TBE15Aug08.618094	1069
TBH04Oct08.618949	1154
TBE09Sept08.618289	1209
TBH31Aug08.617578	1310
TBH11July08.617815	1167
TBH04July08.618482	1234
TBE29July08.617713	1018
NSBH24July09.618714	1204
TBE05Aug08.618365	910
TBH12Aug08.618303	1268
TBH13June08.618649	1205
SSBE16July07.618031	864
TBH09Sept08.618644	1293
NSBE25Sept07.617681	908
NSB17jul08E.618613	984
SSBE07July08.618209	1043
NSB11jul08H.618758	771
NSB26aug08E.618077	1164
SSBE03July08.618889	1063
NSB23jul08E.618130	946
NSB27sep08H.618563	1178
NSB14jul08E.618616	1044
MAE12Aug08.618088	1192
MAE01Sept08.618446	989
NSB03jul08E.R2.618401	1175
MAE20Sept08.618191	1319
SSBE26Aug08.618218	1132
NSB06apr08H.618346	1305
NSB30jul08E.618299	1000
MAE19Aug08.618525	1031
NSB16jul08E.617904	847
NSB17jun08E.617801	931
NSB09jun08H.618113	1212
NSB03jul08H.R1.618121	1206
SSBE21Aug08.618423	1106
MAE13June08.618872	924
NSB24jul08E.618250	1022
NSB24jul08H.617816	1289
NSB18jul08E.618325	892
NSB14aug08E.617744	1005
NSB22jul08E.617715	1010
MAH26July08.617591	1517
NSB09sep08E.617997	1194
NSB23jun08E.617841	958
NSB01nov08H.617787	1045
NSB26jun08H.618018	928
MAE08Sept08.618866	1061
NSB31jul08E.617527	1004
SSBE27Sept08.617848	1230
TBH09Sept08.618925	1222
HKE26July07.617951	872
NSBH19July07.618350	525
HKH23July07.617590	1728
TBH12Aug08.618922	1266
NSBE03July09.618839	1039
SSBE27June07.617964	1115
NSBH25Sept07.618258	1228
TBH24June08.617968	1349
TBH19Aug08.617571	1287
NSBE25Sept07.617546	857
NSBE08June07.618219	925
SSBH19July07.617600	876
HKE23July07.617670	979
NSBE01Oct07.618648	909
TBH04July08.618796	1220
TBE25Aug08.617637	1076
HKH26July07.618625	840
HKH30July07.618951	749
SSBE24Sept07.617611	1128
SSBE16July07.617685	787
HKE20July07.618076	726
SSBH27June07.617653	1021
NSBH01Oct07.618389	1178
TBE29July08.618539	953
SSBH29July07.617960	1048
TBH31Aug08.618942	1200
SSBE05July07.617741	873
NSBH09Aug07.618809	1149
NSBE31July09.618875	1172
TBH11July08.618460	1162
NSBE23June09.618388	1065
SSBE22June07.618472	653
TBE19June08.617806	1036
NSBH11June07.618227	1010
NSBE27Aug07.618105	868
TBE09Sept08.617512	1163
NSBH17Sept07.617894	1240
WSBE31July07.618807	1183
TBE29June07.617498	860
FBE21June07.617890	1045
WSBH31July07.618231	1137
TBH06Nov07.618748	1397
MAE30July07.618550	991
FBH31July07.618738	379
CBE25Sept07.617969	1048
FBE31July07.617576	586
WSBH27July07.618176	1600
FBE06Nov07.618042	1041
MAH30July07.618647	958
FBE05June07.618540	1180
WSBE09Aug07.618210	1270
FBE27July07.618916	1004
CBE06Aug07.618183	1102
CBE16July07.617506	1237
CBE19June07.618849	956
WSBH29July07.617698	810
CBE09Aug07.617703	1016
TBH06Aug07.618452	1228
MAE20July07.618818	1285
WSBH07Aug07.618940	984
CBH01Oct07.617852	1245
MAE26July07.617588	1116
FBH05June07.618328	1319
CBE02Aug07.618120	975
CBE29June07.617618	1030
FBH02Aug07.617613	1211
MAE09July07.618441	1296
FBH02Oct07.618522	1101
TBH19June07.618319	1165
MAE16July07.618934	1283
FBE16Oct07.618247	1098
TBH02July07.617539	1178
WSBE03July07.617851	1019
TBE18July07.617795	839
TBE12July07.618532	974
TBE08Nov07.617669	1096
MAE24Aug07.617776	1334
TBH10July07.618039	1219
TBE19June07.618797	686
TBH31July07.617915	1058
WSBH24July07.618112	1417
FBH09Aug07.617650	1216
MAE04July07.617829	1275
FBE31July07.618471	482
MAE09July07.618991	1148
WSBE31July07.617781	1098
MAE30July07.618696	899
FBH31July07.618651	340
FBE27July07.618874	837
MAE24Sept07.618368	1264
CBE19June07.618520	773
WSBH27July07.618337	1466
WSBH31July07.617914	979
FBE06Nov07.618844	924
MAH26July07.617573	1780
WSBH24July07.617508	1335
CBH21June07.617883	840
CBE25Sept07.618650	868
MAH23July07.618458	1779
TBH27July07.617517	1058
MAE22Aug07.617661	1150
FBE05June07.618177	977
FBE21June07.617962	882
WSBH08Nov07.618361	984
FBH02Aug07.617805	1140
CBE02July07.618665	910
FBH06Nov07.618468	1005
CBE21June07.617938	673
TBE27July07.617737	676
MAE06July07.617857	1182
MAH01Oct07.618896	1768
TBE12July07.618464	851
MAH30July07.618518	952
CBE02Aug07.618485	793
TBH09Nov07.617718	931
TBH25July07.618160	1090
FBE02July07.618900	970
FBH02Oct07.618887	987
TBE29June07.617872	740
FBH05June07.618400	1218
TBE10July07.617558	770
TBH10July07.618766	1096
MAH01June07.618756	1880
FBH09Aug07.618297	1042
TBH29June09.618824	869
TBH27July09.618965	959
TBE08June09.618689	900
TBH13July09.618841	874
TBH21July09.618413	805
TBH07July09.617971	1003
TBE18Aug05.617871	941
NSBH15June09.618569	1179
NSBH08June09.617537	1265
NSBH11June07.617626	1100
NSBH03July07.618762	1194
TBH02Feb08.618959	1017
NSB23jun08H.618640	1097
NSB23may08H.617623	1289
NSB04may08H.617950	1283
NSB31jul08H.617697	1203
NSB31jun08H.R2.618445	1053
NSBH02Aug09.617728	1186
NSB14aug08H.618713	1183
NSB17jun08H.618990	989
NSB01may08H.618079	1138
NSB24mar08H.617977	1147
NSB29apr08D2.618268	528
NSB05jun08H.617867	1321
NSB29apr08H.R1.617511	1091
NSB02jun08H.618424	1147
NSB05may08H.618005	1230
NSB11aug08E.618827	1294
NSB29apr08H.R2.618690	1085
NSB30apr08H.617671	1125
NSB17jul08H.617652	1178
NSB29apr08D3.618063	950
NSB18jul08H.618353	1258
NSB30may08H.618371	1263
NSB01may08E.618772	866
NSB28may08H.618536	1369
NSB30apr08E.618057	751
NSB15sep08E.618260	1033
NSb23oct08E.618611	1071
NSB04oct08E.618921	970
NSB06apr08E.618549	1184
NSB04may08E.618314	827
NSB03jul08E.R1.618787	1139
MAE15Aug08.617629	1241
NSBH07July09.617565	1190
NSBE22June07.617559	917
NSBH08June09.618952	1235
NSBH07Aug07.618469	1180
NSBH29May09.618107	1140
NSBH03July07.617855	1205
NSBH13July07.618390	1119
TBH20Sept08.617870	1303
NSBH03July09.618474	1205
NSBE30Oct07.617640	917
NSBH10Sept07.618168	1172
TBH16Oct07.618635	1322
TBH22Oct07.618007	1342
TBE24Sept07.618913	1078
TBH23Aug07.617901	1133
MA06jul09H.618537	1626
MA19aug09H.618815	1613
HKE26June07.618593	1649
HKH24Aug07.618150	1740
HKH20June07.618678	1789
HKH12July07.617937	1896
HKH22Aug07.618768	1907
HKH20June07.618170	1851
HKH15June07.617726	1988
HKH09July07.618101	1796
HKH22Aug07.617730	1961
MAH12July07.618349	1833
MAH24Aug07.617900	1748
MAH20June07.618571	1684
MAH15Oct07.617631	1832
SSB27jul09H.618083	1187
SSBH07Aug07.618600	1287
TBE29June05.617760	943
MA03aug09H.R2.618277	1599
MA28jul09H.R2.617597	1450
MA24aug09H.617550	1371
TBE30April08.617547	845
MAH20June07.617727	1770
TBH18July07.617924	1237
TBH17Aug07.617654	1138
TBH13Jan07.617673	985
MAH09July07.618027	1832
TBH13Jan07.617660	813
TBH22May08.618508	1245
TBH20Sept05.618032	1185
CB12June05.618161	1262
NSBH27July09.618962	1130
NSBH17July09.617899	1146
WSBE07Aug07.617616	1187
WSBE09Aug07.618204	1069
HKE01Aug07.618529	1126
SSB02jun09E.618985	968
SSB23jun09H.617672	1169
SSBH30Sept07.618358	1358
SSBH23Aug07.618205	1220
FBH06Nov07.618947	1181
WSBH05July07.617587	988
MAH20July05.618945	1808
MAH13Sept05.617896	1935
MAH20Sept05.618125	1943
TBE20July05.618338	967
MAH01June05.617853	1751
MAE01May08.618431	1093
MAE15Oct07.618764	1198
TBH30Aug05.617992	1104
WSBE13July07.618151	1078
CBH08June09.618586	772
SSB08jun09H.617601	922
CBE03June09.618394	878
CBH29June09.617996	914
CBE29May09.617699	901
CBE23June09.618126	850
CBH13July09.618419	958
CBE15June09.618794	715
CBH23June09.618240	771
CBE29June09.618372	894
SSB07jul09E.618556	884
CBH24Aug09.617796	820
NSBE08June09.618131	1043
NSBE05June09.617663	1056
NSB09oct08H.618108	1065
CB07June05.618141	1073
NSB09oct08E.618911	986
CB31May05.617909	1098
CB03June05.617548	1258
SSBE07Nov07.617524	1318
FBE28May07.617762	1001
FBH27July07.618190	1261
WSBE25June07.617493	987
FBE13June07.618192	1012
CBE01Oct07.618547	1050
CBH16July07.617714	1202
FBH31May07.618055	1055
FBE07June07.618551	1418
CBE12July07.618067	1166
FBE31May07.618627	975
WSBH13July07.618359	1159
WSBH16Oct07.618164	1248
CBH06Aug07.617895	1119
TBE24Sept07.618062	1160
FBE02Oct07.618480	1008
CBE20Aug07.618243	1174
WSBH30Oct07.617810	964
FBH13June07.617678	1050
CBE23Aug07.617701	836
FBE31May07.617520	782
WSBE30Oct07.618489	972
FBH27July07.618427	1126
WSBE08Nov07.618769	982
CBH29June07.617828	819
FBE07June07.618795	1232
TBE10Sept07.618699	875
CBH06Nov07.617912	741
CBE12July07.618717	1010
CBH16July07.618791	1027
CBE16July07.618847	1087
CBE27Aug07.618356	848
FBE13June07.618312	885
CBH09Aug07.618174	940
CBE17Sept07.618011	827
TBH18July07.618819	1100
NSBH13July09.617490	1124
SSBH27Aug07.617538	1198
TBE17Oct05.617845	1069
MAE24Aug05.618671	1046
TBH18Aug05.617648	1156
SSB13jul09H.618282	1176
TBH25Sept05.618222	1058
SSB29may09H.618637	1191
NSBH05July07.618254	1153
SSBH27Aug07.618814	1224
SSBH14June07.618237	1154
WSBH27Aug07.618425	1109
MA19aug09E.618706	600
TBE05Sept05.617967	882
CBE24Aug09.618387	816
CBE18Aug09.617911	826
TBE27July09.618736	773
TBE13July05.617734	836
CBH02Aug09.617675	812
TBE23June09.617835	780
TBE20Sept05.618450	939
TBE18Aug09.617927	982
CBE21July09.618086	817
MAE20July05.618175	999
MA28jul09E.617668	1099
SSB12aug09H.617712	992
TBE22June05.618004	889
CBH03June09.618073	733
CBH27July09.618982	804
MAE30Aug05.618624	991
CBE12Aug09.618903	817
TBE13July09.618059	1010
CBE27July09.618259	811
CBE02Aug09.617619	900
MAE04Oct05.618702	1256
TBE21July09.618687	553
TBE29May09.617918	920
NSBE26June09.618484	1088
NSBE10July09.617510	971
TBE04Oct08.618378	1137
NSBE16July07.617572	1121
TBE28Sept08.618754	1079
NSBE05July07.617667	1089
NSBE11June07.618975	889
SSBE05July07.617983	943
NSBH17July09.618488	1192
NSBH30Oct07.618142	1053
HKE20June07.617955	807
SSBE24Sept07.617931	1136
NSBE30Oct07.617884	957
TBH04May08.617549	1133
SSBE13July07.618530	920
TBH20Sept08.617836	1302
SSBE03July07.617926	1052
NSBH22Oct07.618548	1125
TBE10Oct08.617961	1168
SSBE23Aug07.618182	1139
NSBE07Nov07.618483	1174
NSBE13July09.618188	1134
NSBE15June09.618933	1006
NSBH09Aug07.617740	1189
SSBE31July08.618373	967
NSB21sep08E.618479	868
NSB31aug08E.617986	952
NSB18aug08E.617941	1164
NSB31jun08E.R2.617973	854
NSB31jun08E.R1.617542	841
SSBH14July08.617887	1541
NSB21sep08H.618355	994
CB19July05.617747	909
CB05July05.617892	1048
CB01July05.618974	1029
NSB10jul08H.617757	1036
SSBE14Aug08.618785	1233
NSB30may08E.618897	1054
NSB23oct08H.618213	1058
NSB09jun08E.618729	1006
CB14June05.618386	1118
SSBE05June08.618956	1250
NSB10jul08E.617659	975
NSB01nov08E.618924	915
NSB05may08E.618932	890
NSB18oct08H.618320	1246
CB24June05.618603	792
NSB04aug08E.618660	1014
NSB06apr08D1.618840	1007
CB05Aug05.618003	1119
SSBH28July08.617551	1247
NSB20jul08E.617531	930
CB28June05.618526	658
MAE18July08.618102	1153
CB02Aug05.617861	1088
NSBE10July09.618034	911
SSBH24July07.618138	745
SSBE09Aug07.618718	1196
SSBE30Oct07.617492	1238
NSBH31July09.618810	1066
TBE28Sept08.618608	1010
NSBE07July09.618954	1105
TBE04July08.618149	774
SSBE13July07.618989	904
NSBH30Oct07.618494	1058
TBE05Aug08.617691	850
NSBE05June09.617794	1022
NSBE15June09.617749	974
NSBH22June07.618477	991
NSBE02Aug09.617779	1116
SSBE01Oct07.617811	1198
NSBH21July09.618946	1133
NSBE10Sept07.618444	1064
HKE04July07.618103	982
SSBE27Aug07.617716	1051
CBH23Aug07.618157	1000
CBH27Aug07.618589	892
WSBE27July07.618510	1176
TBE21June07.617719	678
CBE16Oct07.617934	926
CBE27Aug07.618908	1002
CBH25July07.617602	1031
TBE02July07.617582	775
TBE23Aug07.618140	1187
WSBE19July07.617765	1069
FBH22Oct07.617585	1087
