	observed_species
L2S75.274835	461
L2S12.274348	400
L1S252.274163	435
L5S126.273920	245
L5S226.274566	217
L5S100.274235	295
L5S99.274143	253
L5S172.273325	217
L5S103.274416	271
L5S207.274030	218
L5S140.274906	194
L5S158.274916	239
L5S102.273274	280
L5S114.273527	300
L5S97.274849	249
L5S143.274865	262
L5S181.273362	269
L5S98.274127	281
L5S163.274192	248
L5S218.274771	242
L5S193.273620	238
L5S229.274639	243
L5S283.273985	210
L5S187.273572	231
L5S175.275156	263
L5S107.275102	270
L5S173.275171	239
L5S204.273975	213
L5S189.273748	267
L5S169.274141	228
L5S124.273839	242
L5S205.275083	202
L5S132.275140	206
L5S216.274553	212
L5S186.274546	261
L5S197.275131	235
L5S195.274939	221
L5S164.274331	218
L5S265.274433	274
L5S250.274628	257
L5S101.274598	214
L5S182.273482	216
L5S208.274784	251
L5S253.274296	215
L5S176.273518	240
L5S274.274203	242
L5S224.273452	265
L6S140.274386	232
L6S88.274346	261
L6S112.273612	247
L6S284.273297	259
L6S109.273521	199
L6S18.273927	242
L6S151.273523	254
L6S171.274002	234
L6S318.275095	236
L6S178.273812	248
L6S147.273605	252
L6S305.274155	262
L6S146.273477	245
L6S91.273451	253
L6S292.275093	236
L6S128.273725	246
L6S287.274122	262
L6S99.273533	286
L6S100.274915	261
L6S154.274642	240
L6S144.274226	229
L6S212.273900	262
L6S241.274583	264
L6S170.274327	235
L6S306.273483	244
L6S52.274351	247
L1S30.273279	339
L5S223.273857	259
L5S142.274549	204
L6S187.274747	211
L6S302.275100	241
L6S142.275170	254
L6S289.274072	248
L1S24.274100	319
L1S177.273454	448
L1S243.274281	419
L1S210.274468	431
L1S310.274766	501
L1S324.274332	385
L1S73.274502	310
L1S237.274775	483
L1S21.274476	280
L1S289.274926	479
L1S90.273946	458
L1S247.273479	413
L1S194.274523	495
L1S143.273938	377
L1S181.274221	381
L1S126.274219	406
L1S297.274827	504
L1S70.274844	291
L1S120.274954	352
L1S69.274960	308
L2S70.275150	458
L2S67.274224	395
L2S35.274125	371
L2S91.275128	425
L2S7.274964	439
L2S56.274152	363
L2S14.274730	433
L2S87.273805	395
L3S42.273878	204
L5S236.273564	203
L5S261.274535	231
L5S135.274283	216
L5S210.274867	209
L5S268.274423	206
L5S273.274702	198
L5S286.275134	233
L6S298.274005	224
L6S313.274585	240
L6S21.273848	237
L6S204.274507	242
L6S116.273380	217
L6S1.273314	255
L6S120.274168	248
L6S309.273990	245
L6S155.274812	254
L6S40.274664	246
L6S152.273283	240
L6S323.273712	213
L6S149.273610	267
L6S83.274310	255
L6S202.274908	217
L6S160.273469	208
L6S65.275067	222
L6S247.274815	244
L6S69.273589	255
L6S177.273909	254
L6S282.273549	224
L6S74.274405	231
L6S184.273873	275
L6S297.274324	261
L6S279.274116	233
L6S137.274318	216
L6S208.275127	294
L6S303.273393	222
L1S56.273967	371
L1S64.274666	349
L1S205.274565	398
L1S53.273606	379
L1S42.273626	384
L1S193.275122	468
L1S55.273531	357
L1S215.273708	454
L1S51.274027	365
L1S209.273658	430
L1S235.273608	453
L1S218.273993	407
L1S203.273731	422
L1S57.275149	398
L1S65.274694	406
L1S234.275117	464
L1S216.273394	395
L1S50.274303	355
L1S213.274333	410
L1S196.273245	451
L1S58.275015	394
L1S61.273389	426
L1S49.273695	407
L1S212.274379	495
L1S68.275111	373
L1S208.274741	477
L1S54.273348	364
L1S202.273285	406
L1S231.274180	462
L1S220.273571	454
L1S66.273306	368
L1S189.273436	491
L1S59.275053	404
L1S197.274086	406
L1S179.273902	452
L1S52.273539	384
L1S201.273866	403
L1S207.274287	444
L1S198.273806	518
L1S228.273894	464
L1S191.273263	468
L1S238.274649	433
L1S358.273815	399
L1S233.274924	479
L1S222.274663	527
L1S33.274904	331
L1S147.273683	475
L1S352.275035	419
L1S114.274060	395
L1S204.274607	421
L1S39.273758	379
L1S26.274537	327
L1S77.274342	350
L1S47.273623	345
L1S219.274012	438
L1S221.274942	410
L1S63.274199	374
L1S239.274267	466
L1S270.273598	436
L1S138.273308	382
L1S72.274363	389
L1S195.273591	434
L1S62.273992	419
L1S166.274223	465
L1S97.274918	423
L1S325.273290	554
L1S187.274092	479
L1S18.273422	299
L1S226.273455	488
L1S175.274934	516
L1S98.273755	387
L1S110.274759	463
L2S40.274521	465
L2S2.274088	553
L2S65.273492	440
L1S313.273714	495
L1S241.273649	551
L1S86.273417	347
L1S182.274506	368
L1S103.273727	427
L1S16.274184	348
L2S59.273382	376
L6S331.273351	367
L1S329.274894	494
L1S178.275068	553
L1S148.273970	429
L1S338.273528	420
L1S294.273585	433
L1S331.274029	444
L1S136.273951	379
L1S134.274174	346
L1S269.274498	460
L1S169.274242	448
L1S336.273230	456
L1S302.273303	445
L1S381.274884	384
L1S344.274360	479
L1S320.274114	415
L1S323.274552	465
L1S172.273802	317
L1S327.275047	436
L2S42.274282	440
L2S48.274848	318
L2S20.274098	443
L2S5.274932	393
L2S33.275034	438
L2S38.274986	434
L2S10.274052	382
L2S82.273335	442
L3S378.275089	384
L1S137.274284	457
L2S73.273400	394
L1S105.273315	364
L1S355.273704	449
L1S135.274571	344
L1S184.273919	396
L1S337.273287	467
L1S22.273337	290
L1S116.274735	390
L1S278.274121	510
L1S92.274475	427
L1S240.274975	483
L1S113.274445	421
L1S25.273273	282
L1S255.274966	506
L1S332.273671	438
L2S52.274510	381
L1S261.274799	512
L1S225.273936	462
L1S342.273734	459
L1S380.274329	479
L1S250.273986	447
L1S351.274053	396
L1S263.274428	513
L1S339.274501	454
L1S223.274322	475
L1S275.275069	423
L1S183.274343	406
L1S262.273236	519
L1S286.274014	485
L1S335.273841	435
L1S229.273973	380
L1S249.273545	505
L1S224.273764	487
L1S350.274305	438
L1S257.273377	441
L1S281.274883	528
L1S276.273690	419
L1S244.274295	398
L1S284.274692	531
L1S186.274486	434
L1S277.273248	472
L1S290.274811	460
L1S347.273632	475
L1S258.273240	483
L1S188.273373	455
L1S293.275143	513
L1S349.273679	419
L1S260.273552	419
L1S268.273415	436
L1S362.274650	413
L1S185.273473	402
L1S346.273710	445
L1S273.274399	483
L1S292.273647	418
L1S368.274020	475
L1S251.274516	441
L1S348.273330	422
L1S253.274249	448
L1S12.273922	315
L1S267.273765	398
L1S256.274285	447
L1S248.273910	490
L1S300.274656	423
L1S245.274903	390
L1S356.274526	383
L1S246.273352	414
L1S133.274859	304
L1S19.274514	320
L1S359.274297	339
L1S8.273930	287
L1S20.274555	319
L1S375.275063	400
L1S371.275038	400
L1S162.273721	407
L1S363.274890	422
L1S242.273860	480
L1S365.273336	522
L1S17.274647	310
L1S266.275167	531
L1S353.275012	407
L1S13.273294	317
L1S264.273320	564
L1S374.273604	404
L1S272.274746	325
L1S279.274262	398
L1S180.274231	316
L1S303.273579	417
L1S153.275061	374
L1S382.274559	395
L1S27.273969	338
L1S354.274130	403
L1S167.275065	443
L1S165.274417	398
L1S372.273563	398
L1S29.274586	306
L1S157.273481	378
L1S146.273215	386
L1S14.273420	312
L1S170.274450	444
L1S10.274330	332
L1S154.274659	404
L1S156.274463	455
L1S159.273766	461
L1S31.274299	327
L1S28.273497	339
L1S71.275087	339
L1S168.274809	411
L1S150.274261	456
L1S164.274254	395
L1S171.273375	450
L1S163.274658	407
L1S173.274765	418
L2S50.274129	401
L2S71.274066	261
L2S60.273730	387
L2S17.274246	578
L2S51.274458	341
L2S92.273461	355
L2S93.273568	323
L2S83.274705	446
L2S58.275074	385
L2S55.273237	447
L2S22.274974	347
L2S95.273958	351
L2S28.274711	457
L2S68.274198	417
L6S329.274368	324
L6S273.274406	266
L6S330.274280	365
L6S201.274222	235
L1S309.274009	505
L1S318.274878	470
L1S100.274845	347
L1S322.273615	411
L1S5.274234	343
L1S82.274709	416
L1S118.274243	436
L1S125.273208	408
L1S6.274392	333
L1S7.274850	263
L1S79.273707	420
L1S158.274569	412
L6S104.274113	295
L1S315.273440	405
L1S160.274321	462
L1S308.274545	351
L1S305.273508	444
L1S316.275138	462
L1S312.273453	476
L1S140.274872	376
L1S161.273299	408
L1S306.274278	396
L1S141.275086	320
L1S319.274696	475
L1S328.274091	402
L1S151.274520	331
L1S85.273291	409
L1S117.275153	357
L1S75.273762	384
L1S104.274727	418
L1S80.274164	393
L1S4.273385	274
L5S266.273275	215
L5S115.273434	222
L6S280.273243	288
L6S169.273893	284
L6S316.274016	206
L6S55.274291	273
L6S260.274994	253
L5S108.275060	214
L6S272.274378	279
L6S281.273980	279
L6S34.273693	279
L6S211.273411	243
L6S262.274063	238
L6S263.275008	262
L6S314.274708	220
L6S179.273696	250
L6S86.273719	316
L6S103.274214	275
L5S281.274838	261
L5S146.273797	212
L5S117.273224	291
L5S200.273613	254
L6S165.273509	252
L6S261.273370	236
L6S43.274193	206
L1S109.273718	333
L1S112.274528	377
L1S176.274621	220
L5S130.273789	241
L5S139.273353	196
L5S116.273963	224
L5S147.274548	218
L5S225.273717	219
L5S177.274879	229
L6S150.273688	253
L6S239.274834	258
L5S245.275027	265
L5S247.274868	275
L5S258.273827	221
L5S234.275046	206
L6S304.274961	257
L6S270.274743	238
L6S308.274963	259
L6S321.274400	220
L6S197.274620	242
L6S256.273788	259
L6S266.274881	225
L6S311.273396	257
L6S312.273820	244
L6S250.274033	225
L6S206.273284	243
L6S296.274653	228
L5S271.275062	238
L5S243.273979	222
L5S256.275129	224
L5S239.275136	206
L5S264.274602	242
L6S72.273774	284
L6S294.274706	240
L1S3.273687	292
L1S2.274869	190
L1S106.275162	363
L1S78.274362	328
L1S74.274032	331
L1S94.274719	416
L1S115.274581	390
L1S95.273271	409
L1S76.274250	325
L1S111.274126	391
L1S91.273638	355
L1S101.274587	388
L1S99.273974	359
L1S127.274374	367
L1S119.273846	346
L1S83.274077	404
L1S121.275017	354
L1S81.275041	240
L3S242.273831	260
L1S334.273724	241
L5S112.274197	251
L5S128.274609	224
L5S105.273323	239
L5S198.274344	257
L5S201.275166	242
L5S127.274442	243
L5S180.273596	237
L5S220.275151	225
L5S202.274236	255
L5S145.273877	213
L5S235.273935	222
L5S167.274858	235
L5S155.274860	212
L5S277.274953	207
L5S109.273211	252
L5S252.274595	213
L5S174.273262	226
L5S214.273676	247
L5S219.273501	217
L5S111.274448	244
L5S170.273253	252
L6S75.274788	214
L6S233.273250	235
L6S324.274356	206
L6S254.273309	198
L6S80.274951	274
L6S71.274352	281
L6S47.273942	244
L5S249.274023	211
L5S152.274186	189
L5S160.274911	243
L5S248.274270	254
L5S154.273684	205
L5S196.274177	197
L5S188.274655	227
L5S148.274067	203
L5S168.274437	247
L5S125.273487	245
L5S212.274412	244
L5S190.274768	231
L5S144.274110	243
L5S151.273264	211
L5S228.275031	237
L5S157.274875	234
L5S276.273586	209
L5S241.274462	213
L5S199.274732	236
L5S203.274721	254
L5S230.273490	238
L5S120.274957	232
L5S254.273745	245
L5S161.274783	224
L5S237.274854	197
L5S137.274603	210
L5S255.273711	233
L5S285.273261	204
L5S129.274856	213
L5S221.275037	223
L5S136.273429	233
L5S284.273662	166
L5S244.273872	212
L5S279.274796	225
L5S263.273229	248
L5S185.274764	190
L5S269.275004	239
L5S131.274269	227
L6S42.274017	224
L6S68.274228	214
L6S64.274907	226
L6S28.274852	223
L3S228.274409	224
L5S159.274007	217
L5S233.273886	208
L5S232.273371	244
L5S138.274920	216
L5S211.273536	181
L5S227.274935	237
L5S217.273689	211
L5S119.273833	232
L5S141.274945	214
L5S209.275148	205
L5S278.274205	222
