	observed_species
Soil.NIL.100.N.10.3.479723	1813
BMC.7.5T.21.1.479641	2274
BMC.7.1T.26.3.479589	2101
Soil.NIL.100.N.22.1.479760	2018
BMC.8.5T.2.2.479789	2069
T.3.1.H.P.1.479672	1314
BMC.8.1T.30.1.479901	2134
BMC.8.1T.30.3.479844	2075
BMC.8.5T.23.1.479635	1990
BMC.7.5T.18.3.479735	1988
BMC.7.1T.26.1.479766	1991
BMC.8.5T.23.2.479832	2160
BMC.7.1T.26.2.479923	2250
BMC.7.1T.3.2.479886	2257
BMC.7.5T.5.3.479929	2031
BMC.7.1T.20.3.479860	1754
Soil.NIL.100.N.10.2.479845	1848
BMC.7.5T.21.2.479621	2069
Soil.NIL.100.N.10.1.479705	1744
T.2.3.H.P.5.479661	1233
BMC.8.1T.11.3.479872	1918
BMC.7.5T.18.1.479585	2016
BMC.7.1T.3.1.479927	2321
T.3.1.H.P.4.479898	1070
Soil.NIL.100.N.22.2.479722	1955
BMC.8.5T.17.3.479794	2096
T.3.1.H.E.3.479664	1540
BbC.479806	1337
T.3.1.S.E.2.479784	1588
T.3.1.H.E.1.479880	1421
BMC.7.5T.5.1.479912	1973
BMC.7.1T.3.3.479703	2038
BMC.8.5T.17.2.479596	2190
BMC.8.5T.2.3.479883	2154
Soil.NIL.100.N.22.3.479899	2053
T.2.2.H.P.4.479755	1443
Soil.NIL.100.N.14.1.479683	2119
T.3.1.S.E.3.479743	1497
T.3.2.H.E.4.479770	1393
BMC.7.5T.21.3.479716	1961
T.3.2.H.E.1.479865	1499
T.3.1.H.P.2.479656	1263
BMC.7.1T.20.2.479928	1992
T.3.1.H.P.5.479903	1180
T.3.2.H.E.5.479930	1388
T.2.2.S.E.4.479746	1377
T.3.3.S.E.2.479701	1316
T.1.2.S.E.1.479677	1098
T.2.1.H.P.1.479669	756
LuE.479902	1693
W.1.2.S.E.2.479854	1321
N.2.2.S.E.5.479890	1726
T.1.3.S.E.1.479785	740
N.1.3.S.E.2.479887	1217
W.2.1.H.E.4.479622	869
T.3.3.S.E.5.479820	1329
W.2.1.S.E.3.479711	1157
N.2.2.S.E.1.479632	1261
N.2.1.S.E.5.479687	1157
W.3.2.S.E.1.479639	1290
LuA.479576	1969
T.3.1.H.E.5.479662	1466
Soil.NIL.100.N.14.3.479602	1955
T.2.1.H.P.4.479864	1114
Lb226.479843	1364
T.3.3.H.P.5.479725	916
BbB.479803	1414
Phylospora.comosa.4.1.479674	999
T.3.2.H.P.3.479720	817
T.2.3.H.P.3.479831	1135
W.3.2.H.E.1.479925	1642
N.3.1.S.E.4.479877	1279
W.1.1.S.E.3.479606	1287
N.2.3.S.E.3.479749	2083
N.1.2.S.E.1.479658	1749
W.3.2.S.E.2.479939	1369
N.3.2.S.E.2.479627	1326
LbF.479932	1737
W.3.2.H.E.2.479868	1407
N.2.1.H.E.5.479636	787
BbA.479896	1352
T.1.1.S.E.1.479873	1119
Lu225.479575	1135
BuI.479604	1312
W.2.3.H.E.4.479937	1224
N.1.1.S.E.1.479629	1269
LuD.479567	1686
T.1.2.S.E.3.479668	939
W.1.3.S.E.4.479895	843
N.1.3.H.E.3.479754	882
N.2.3.S.E.5.479830	1382
T.1.1.S.E.2.479714	860
T.1.2.H.E.3.479835	704
N.1.1.H.E.1.479708	1057
T.2.3.H.E.3.479745	1250
T.1.2.S.E.2.479595	1073
N.1.1.H.E.5.479654	729
T.2.1.H.E.2.479651	914
Bu176.479788	1321
T.1.2.S.E.4.479778	1049
N.3.3.S.E.2.479753	806
T.3.3.H.E.4.479710	783
T.2.3.H.P.1.479692	1018
T.3.3.H.P.4.479818	789
T.1.1.S.E.5.479625	848
W.1.2.H.E.1.479707	906
T.3.3.H.P.3.479863	896
T.3.3.H.P.2.479739	817
W.2.2.S.E.1.479620	668
T.3.3.H.E.1.479888	790
T.1.1.H.E.3.479893	1000
T.1.1.H.E.5.479673	672
BbD.479792	1312
T.1.2.H.E.4.479709	775
T.3.2.S.E.2.479773	1147
T.2.3.H.E.1.479905	1118
T.1.3.S.E.5.479738	903
T.2.1.H.P.5.479702	768
T.1.3.H.E.1.479761	657
W.2.2.H.E.5.479609	1445
W.3.2.S.E.4.479926	1385
N.2.3.S.E.4.479650	1386
T.3.3.H.E.2.479875	782
W.3.2.H.E.3.479612	1847
T.1.1.S.E.4.479628	1141
N.2.3.H.P.5.479836	1029
N.1.3.H.E.5.479922	960
T.1.3.H.E.5.479729	1000
N.2.3.H.E.2.479697	1422
T.1.2.H.E.1.479630	665
W.3.1.H.E.4.479793	1260
T.3.3.H.P.1.479626	1056
T.1.2.H.E.2.479913	781
W.2.1.H.E.2.479741	689
T.2.1.H.E.4.479833	668
T.1.3.S.E.3.479822	988
T.2.1.H.E.3.479786	819
T.1.1.H.E.2.479849	1251
N.2.3.H.E.5.479846	1109
N.3.2.H.E.4.479731	560
T.2.2.H.E.1.479568	901
T.1.3.H.E.4.479934	761
T.3.2.H.P.1.479665	898
T.3.2.H.P.5.479744	854
W.2.1.S.E.2.479565	867
W.3.1.S.E.1.479801	1500
T.3.2.S.E.4.479931	1206
T.2.2.H.P.3.479579	1043
N.3.3.H.E.1.479721	587
N.1.3.H.E.2.479936	1129
W.2.1.H.E.3.479804	828
T.1.2.S.E.5.479564	1087
T.3.3.S.E.1.479659	1187
T.2.1.H.P.2.479653	888
N.3.3.S.E.1.479780	976
T.3.3.H.E.5.479787	809
T.2.3.H.E.5.479862	971
W.1.1.H.E.5.479736	721
W.3.2.H.E.5.479713	1440
W.2.2.S.E.3.479613	927
W.2.2.S.E.4.479675	990
T.3.3.H.E.3.479909	881
Lu229.479884	662
W.3.1.H.E.1.479737	1203
W.2.1.S.E.1.479904	961
T.2.1.H.E.1.479767	898
N.2.2.H.E.3.479592	967
T.2.2.H.P.5.479915	1105
T.1.3.S.E.2.479775	987
N.2.3.H.E.4.479684	1351
N.2.1.H.E.3.479678	727
N.3.1.H.E.2.479614	522
N.3.1.S.E.3.479805	768
N.2.2.H.E.4.479671	713
N.2.3.H.E.1.479826	590
T.1.3.H.E.2.479638	593
T.2.3.H.E.4.479900	1289
