	chao1	observed_otus	faith_pd	shannon
1289.KH25	1917.0982658959538	1079	85.5252227230086	8.680001637679053
550.L1S319.s.1.sequence	160.05555555555554	127	13.187676137900002	4.3382304626367425
990.KA1F.A.13	2907.6654411764703	1556	122.80243335010807	9.381637695283429
1883.2009.066.Crump.Artic.LTREB.main.lane3.NoIndex	448.22222222222223	316	38.46548859951101	6.148029052899821
550.L6S168.s.6.sequence	69.0	64	11.648937152689998	3.9838814819625967
1883.2009.094.Crump.Artic.LTREB.main.lane3.NoIndex	565.7857142857142	289	36.097392784290015	6.116445618245397
894.SV1531.lane5.NoIndex.L005	69.66666666666667	58	11.01140660225	3.055666673484645
1622.UPMain.133.134	1703.5833333333335	1038	128.83228602350022	8.619157772255154
1235.sp0767	112.3	87	13.453344075259999	4.787018404342188
894.MR509.lane3.NoIndex.L003	667.6105263157895	511	44.51549513032203	7.207274916925718
1883.2000.043.Crump.Artic.LTREB.main.lane1.NoIndex	681.6756756756756	316	38.61197762048101	5.979886182362091
945.P11.A9.lane3.NoIndex.L003	883.52	671	56.9826837923205	7.547961579460435
1721.BMC.8.5T.23.1	1682.8584905660377	780	67.41966352924206	6.1270424813414435
662.M24	158.06666666666666	125	14.71670116394	4.837362433116931
1197.SE.20101017.GY.D038SW.BC.331.a	921.8461538461538	462	56.564073003404005	5.664357526548666
1288.MA09jun09H.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	1180.1315789473683	792	96.28243446515359	7.456865912451327
2229.S1.N1.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	337.3658536585366	266	32.138284377450006	5.9648841035385205
2192.H07b.Front.Door.Knob.4013.lane2.NoIndex.L002	1867.4811715481171	1177	86.88988581627864	8.388003616203848
1674.McG.F110715Ly6R5	1759.7057291666667	1411	103.43586345693117	9.594990438191605
1721.B8T	291.25	274	25.342743605901994	6.830045495213728
1632.E4B06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	51.0	44	6.20786833179	2.9692448934883133
1526.Stillton6R3	1292.084745762712	927	67.13426325122958	8.647722404347109
1774.181.Inte.Puer	309.7837837837838	278	28.703995423280002	6.620897122306501
2229.W1.N1.6.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	91.625	60	10.571182026779999	3.2816968243778115
1883.2005.061.Crump.Artic.LTREB.main.lane1.NoIndex	217.23529411764707	214	31.950741194262008	6.697316143810718
2192.H01a.Nose.36.lane6.NoIndex.L006	259.1363636363636	133	17.77789251091	2.4476807385748853
2229.W1.N11.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	446.93220338983053	307	35.819649336813015	5.441604556729948
894.OR355.lane3.NoIndex.L003	670.7058823529412	518	47.237591733579976	7.1878689830836215
1288.SSBE15Oct07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	463.81395348837214	306	38.999356292974994	5.832470295854678
1288.TBH05Aug08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	469.1224489795918	298	42.8052344089637	5.268684631774399
722.AQC7cm.4.s.4.1.sequence	1672.1237113402062	690	77.28850468787	4.573628368275196
990.KA2F.B.05	2473.935135135135	1215	109.95285718195802	8.379028142944351
1694.St4B5.Pmoss.Jstar.16s.NoIndex.sequences	87.0	48	10.492463675630002	1.9733067329808558
894.OR387.lane3.NoIndex.L003	565.5172413793103	460	38.624910225854	6.399523306804079
1883.2008.104.Crump.Artic.LTREB.main.lane2.NoIndex	1997.7751004016063	1264	102.07731281739464	9.04569369893598
1883.2005.101.Crump.Artic.LTREB.main.lane1.NoIndex	243.66666666666666	231	30.899146782961008	6.663595024302227
1622.UPMain.103.104A	2164.312796208531	1249	152.2519450713315	9.11290237320155
1694.St1F10.Pmoss.Jstar.16s.NoIndex.sequences	106.66666666666666	55	8.055334645679999	1.9831596118340864
1642.MS00043	3834.63025210084	1984	163.93322139284237	10.165847875023234
940.RD.33.Oral	175.5	170	22.909029739540003	6.249660239512005
933.T.3.3.S.E.5	478.1694915254237	351	40.40096679934001	6.277305441069858
550.L5S214.s.5.sequence	69.25	58	10.28413030249	3.848403895489312
1235.sp1599	126.23529411764706	104	14.556960807620001	4.186049256381211
678.OA.mesocosm.417	2425.4457142857145	1114	110.21037078683199	7.883272709689578
1774.63BI24.10.09	452.8181818181818	298	30.502505841508	5.097289916663873
894.OS1950.lane2.NoIndex.L002	738.6111111111111	537	50.62629908186698	6.842822679601769
1064.W.CV127	20.0	18	4.64527395194	0.5080010866377568
1288.NSB17jun08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	437.4179104477612	288	40.69429885711699	4.00092786978759
894.YY1814.lane5.NoIndex.L005	576.2307692307693	457	36.01868919788801	7.1372165010417765
678.seasonal.insitu.sample.501	3256.808764940239	1506	141.1641998833891	8.872388506184462
933.T.2.1.H.P.1	236.0	164	22.059127020440002	4.284725218165064
1883.2005.148.Crump.Artic.LTREB.main.lane4.NoIndex	170.0	165	24.54779935455999	6.327974369841068
2192.H03a.Foot.1355.lane6.NoIndex.L006	440.2608695652174	170	20.174464662240002	1.776298611287966
2192.H06b.Nose.3177.lane6.NoIndex.L006	21.0	16	2.6554900413499998	0.8778933865028368
2192.H07a.Kitchen.Light.Switch.3771.lane2.NoIndex.L002	1097.475806451613	649	57.666429956470004	6.2616425019331725
1240.1503B	369.05882352941177	272	38.03416670660999	5.803361569566317
2229.W2.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	135.57142857142856	77	12.154240561031001	1.6061366595526325
1883.2008.096.Crump.Artic.LTREB.main.lane2.NoIndex	2272.8225108225106	1291	100.73069163265814	9.076315225910456
894.C1475.lane5.NoIndex.L005	661.8571428571429	484	38.73687925677503	6.923803957401606
1883.2009.193.Crump.Artic.LTREB.main.lane2.NoIndex	47.5	40	10.3688177523	3.8466288222497345
1288.CBH09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	227.35714285714286	180	26.228109472221	5.298311749528304
755.SSFB.L3.D20.07.06.11.lane1.NoIndex.L001	2215.068493150685	1246	116.3668381022346	8.744636416996116
894.UY685.lane3.NoIndex.L003	441.43859649122805	368	31.446262363034993	6.805843986282819
894.OS1247.lane5.NoIndex.L005	465.94827586206895	384	30.61658099595399	7.096044146444691
1716.McG.PAPrS22	1375.1697530864199	1135	79.93087286712651	8.76235193716083
958.O.16	163.11111111111111	147	19.3026880917	5.077061361364691
1774.119.Skin.Puer	204.95454545454547	198	24.053659837080005	5.49035410963395
1736.O46.1110	1076.2456140350878	701	56.051600735109005	7.431176905692473
755.SSFA.L2.D5.26.07.11.lane1.NoIndex.L001	1288.360294117647	742	68.90102675136859	6.275398939085048
723.C11.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	395.6666666666667	297	37.41761691738701	5.09461093832752
550.L6S126.s.6.sequence	64.25	59	10.73995299591	4.1863249065031125
1036.B.Ac.14.1.s.4.1.sequences	777.8965517241379	511	55.803671438908594	6.784056236947585
1883.2008.336.Crump.Artic.LTREB.main.lane2.NoIndex	2323.3067729083664	1329	117.97462485511363	8.866829194226701
1288.NSBE27June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	282.6363636363636	191	25.259918016636995	5.48546349607832
894.YY1116.lane5.NoIndex.L005	287.7	214	20.558060867720993	5.557887030417172
1883.2002.089.Crump.Artic.LTREB.main.lane1.NoIndex	5081.115303983228	2466	267.3629554050407	10.591109453410697
1632.E5F08.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	30.25	30	4.32396263928	3.5492963136046733
1883.2008.495.Crump.Artic.LTREB.main.lane3.NoIndex	434.0909090909091	293	38.07224467975002	6.1001684839997266
894.SV1754.lane5.NoIndex.L005	123.61904761904762	100	12.913832033590007	3.732020866605288
1694.St3D6.Pmoss.Jstar.16s.NoIndex.sequences	83.5	49	7.462971971510002	0.7090335797091813
1030.TVF.Control.Loc2.D0.Rep4	772.05	542	51.28633908270599	6.776910277223035
1632.E6B05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	51.0	42	6.1092827424	2.808225581439029
2229.S1.N12.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	184.6	90	15.715751872341004	3.4075050936177274
1222.B6.5.9.06	196.55555555555554	151	17.689484301110003	4.94068954371661
1035.UQ373	743.6385542168675	543	64.23274202142802	7.192309290471276
2229.S1.T3.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	125.89473684210526	106	14.637488546240006	4.267628291126801
945.P5.B2.lane2.NoIndex.L002	450.1071428571429	331	48.119058698511	6.35458567626645
1288.TBE19June08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	180.78378378378378	172	23.133948155657002	5.363177781166262
755.SSFA.L3.D5.20.09.11.lane1.NoIndex.L001	1787.5217391304348	1143	109.67764646610757	8.594087180277722
2382.SH005.C3.RH.5.673.root.9.12.lane7.NoIndex.L007.sequences	1497.057142857143	829	76.40932333771765	7.659232982691086
755.LSSF.ALPHA.D10.09.06.11.lane1.NoIndex.L001	1476.2916666666665	917	76.25028261615019	7.986663349517346
2192.H04a.Dog.Nose.1965.lane6.NoIndex.L006	400.9583333333333	340	36.50490789723001	6.417361651646622
1721.B9B	298.5	288	31.303222567391003	7.378723628659218
894.UY657.lane3.NoIndex.L003	1136.3333333333333	858	57.891121300734014	7.083287070292431
2229.W2.T21.PH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	126.61538461538461	86	12.582408191619997	2.9580842684395345
1883.2007.241.Crump.Artic.LTREB.main.lane2.NoIndex	1699.0738916256157	1042	93.4695454581279	8.154692750303264
550.L1S357.s.1.sequence	173.04761904761904	134	14.767892508230002	4.181299260025351
1736.R21c.0411	739.0	544	45.516518972396995	6.521795282064531
2192.H01a.Hand.7.lane1.NoIndex.L001	172.15384615384616	89	11.703263151260101	1.406226452760698
1288.SSBE23Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	244.22	227	28.867211415011013	5.344154561406647
2229.S1.T23.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	330.5	183	22.961828646879994	5.743262444828139
1883.2008.256.Crump.Artic.LTREB.main.lane2.NoIndex	335.5769230769231	294	38.190328890013994	6.731956301172288
1288.MAE01June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	340.4166666666667	219	34.912539607141014	4.604207368865781
2192.H01a.Nose.114.lane6.NoIndex.L006	1657.376811594203	1013	72.21336119518398	7.542841089739827
1883.2004.164.Crump.Artic.LTREB.main.lane1.NoIndex	5162.783203125	2557	265.1077098808463	10.704279140612853
894.MR495.lane3.NoIndex.L003	914.310975609756	723	57.58747225059001	7.814817722370022
722.F11Tong.7.s.8.1.sequence	127.0909090909091	82	14.94413926961	3.6529343997120165
1288.NSB06apr08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	514.22	314	41.86428224236673	5.135690074265038
1774.2Nasal22.10.09	129.6	126	17.00238554688	3.7301790324342323
945.P3.C8.lane2.NoIndex.L002	241.0	200	27.031882269996004	6.192755727980046
945.P1.H11.lane2.NoIndex.L002	312.4545454545455	180	27.691300983220007	2.4946102168375894
945.P9.G3.lane3.NoIndex.L003	194.88888888888889	166	13.844471373390004	5.230956511099473
945.P7.H5.lane2.NoIndex.L002	342.5	224	30.717351524010997	5.50462789588486
1774.245.Skin.Puer	245.03225806451613	231	23.482901186846004	5.509844524718502
1674.McG.F110715Ly5H3	1584.100358422939	1184	92.91613055928858	9.037975639896315
2229.T.B.I.3.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	266.77777777777777	164	19.93381365141199	3.5742447611877575
550.L6S297.s.6.sequence	80.0	72	12.222866456049998	3.4545283942781393
1222.B6.5.13.06	152.33333333333334	123	14.994255539540001	4.081054317276211
1773.Columb.passer5.ugi	493.3125	337	32.20043021109099	5.928037595298665
1883.2001.057.Crump.Artic.LTREB.main.lane1.NoIndex	341.0	239	33.262605295336016	5.732835909798543
1288.CB14June05.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	346.77777777777777	238	32.47167684358799	5.204461165312242
2229.W2.N23.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	519.4516129032259	380	40.193230782742	5.916535170482201
894.UY87.lane3.NoIndex.L003	962.8450704225352	709	54.76278779900901	6.864447260495703
2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences	2535.5661764705883	1464	123.72721132558559	9.297979187444154
945.P9.C12.lane3.NoIndex.L003	887.1392405063291	659	50.392272568582705	5.9173173241902886
550.L6S154.s.6.sequence	67.0	66	12.287155056789997	4.225678200384062
1799.13.N.SD9	117.0	114	15.814104335720998	5.898101876621712
1632.E4H09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	36.666666666666664	35	5.2760045170400005	2.744473215996702
945.P14.A12.lane3.NoIndex.L003	95.0	78	7.847245774210001	2.9988495602519585
550.L1S325.s.1.sequence	228.6206896551724	196	20.712572198019995	5.65892562348933
1064.W.CV353	28.142857142857142	23	5.60878074121	0.2998837139856946
945.P7.E7.lane2.NoIndex.L002	576.3809523809524	382	44.12173062134403	6.1784054472253835
940.RD.39.Ventral	625.5769230769231	536	55.488179454333675	6.333643652274624
1711.KAM2.2	1604.0796460176991	1272	94.74724584569057	9.210461541988414
2382.SH004.C1.RH.3.615.gp.9.12.lane8.NoIndex.L008.sequences	13.5	11	4.2671602888899995	0.08621221586990031
1774.499.Skin.Puer	292.3157894736842	126	17.537744541791003	1.2654464521682693
1748.6.15.12.I.20.D	110.42857142857143	86	12.52613206479	3.929991886520222
755.LSSF.GAMMA.D45.30.06.11.lane1.NoIndex.L001	436.8837209302326	305	33.04808467108601	5.928390612831144
1240.2704B	255.3030303030303	198	27.164441506610007	4.402631055530218
2229.S1.T21.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	556.758064516129	393	44.94618575890903	6.5950932943945295
894.OS1711.lane5.NoIndex.L005	342.5	285	36.360511082599004	6.46780820244021
1883.2009.345.Crump.Artic.LTREB.main.lane3.NoIndex	89.5	89	13.013504559376	5.875957300116401
1799.7.N.SD3	110.0	109	14.353489588591001	5.871996517432435
550.L2S3.s.2.sequence	184.625	147	15.410511491349999	4.096195355766155
894.UY55.lane3.NoIndex.L003	521.2352941176471	379	33.260916114665	4.75194666055465
1481.NA.20.T0	105.0	84	11.530009357269996	4.424539344024433
2229.W2.T23.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	272.1463414634146	197	22.922861044067986	3.800971937977121
678.OA.mesocosm.398	1957.2513661202186	1027	100.56407081530199	7.626202329370787
2229.S2.N1.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	180.53846153846155	149	20.444941850809993	4.67080061406053
1642.MS00237	3099.090062111801	1708	150.94594468077165	9.815960630295354
990.KA3F.B.17	2201.669811320755	1222	94.1524585841561	7.896961103233004
1235.sp0329	210.9	142	21.225687522559994	4.76823060499649
1736.B33.0510	1135.0254237288136	760	63.42975740732381	7.684265392344963
1747.DZF.6252012.A.plastic.hide.box	899.7005649717514	747	58.72779376099711	7.863641385299439
755.SSFB.L3.D50.17.05.11.lane1.NoIndex.L001	1533.1061452513968	920	85.4638314978846	7.170542570268479
1288.HKH26June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	1104.0645161290322	785	103.66540601046474	8.039308443851652
1034.CHB1	122.1764705882353	83	17.00610890711	2.3521200761398644
1694.St4F4.Pmoss.Jstar.16s.NoIndex.sequences	133.875	132	16.086727986711004	6.176706681159755
2229.S1.N1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	296.0243902439024	217	27.709998782939994	4.7896328905230705
1197.SE.20101012.GY.D006S.BC.265	2017.9545454545455	1212	115.09994704744854	8.950131492636949
933.T.2.1.S.E.4	757.5	501	58.80767529755701	7.085183917846137
894.SV2005.lane2.NoIndex.L002	1208.9621212121212	815	67.50399475052697	7.833475820406873
894.C1505.lane5.NoIndex.L005	180.07692307692307	151	16.502870817521	5.274787042618033
550.L1S18.s.1.sequence	87.0	77	9.946387418342999	3.2680723990675338
1235.sp1934	194.25	119	16.922432509400004	4.46994754863582
864.4.CON.addV.addG.noW.lane2.NoIndex	797.8191489361702	456	38.88717261168402	3.8381548961696406
945.P4.D5.lane2.NoIndex.L002	387.97826086956525	314	39.07961299360301	6.58598494108786
1578.A1.low.06to0.1	1359.1162790697674	795	86.40949274108453	7.593716461115634
1622.UPSub.3.4	2631.869565217391	1471	143.43163036395052	9.096333382926028
2229.W1.N13.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	107.0909090909091	88	13.277429251869997	4.361156936037229
755.SSFA.L3.D5.19.07.11.lane1.NoIndex.L001	1965.9787234042553	1214	114.03326869725856	8.844002449693242
1736.R23b.0410	1154.941605839416	773	63.264768417622	7.41725267608209
1235.sp0734	225.27272727272728	174	24.178517273149986	5.440692177720433
894.YY1066.lane5.NoIndex.L005	200.4516129032258	174	16.924584329540995	4.9872726503970375
945.P11.B7.lane3.NoIndex.L003	221.03846153846155	172	20.40010480636	4.695269860159537
1883.2007.466.Crump.Artic.LTREB.main.lane2.NoIndex	167.5	70	14.938096297921001	2.2796658622524526
1883.2009.177.Crump.Artic.LTREB.main.lane3.NoIndex	70.0	70	13.92246417993	4.812600306900812
894.UY727.lane3.NoIndex.L003	1220.3076923076924	916	68.19245720025881	8.225810938451772
1883.2007.494.Crump.Artic.LTREB.main.lane2.NoIndex	3320.0875	1426	173.3853609481039	7.855801362966848
2229.W1.T21.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	197.4	140	19.273539688060993	4.898249086481948
1774.504.Skin.Puer	204.5	195	20.507499714940103	6.02102289606907
550.L5S266.s.5.sequence	85.0	52	10.48062185798	3.3832885757132263
755.SSFB.L1.D20.24.08.11.lane1.NoIndex.L001	1719.032710280374	1122	99.67007012936656	8.718448504097315
678.T.RFLP.Sample.632	932.655462184874	632	62.083769958702995	7.349502862983173
2192.H05b.Bedroom.Floor.2932.lane1.NoIndex.L001	386.8	279	31.58500311188	5.681217107713995
1774.401.Inte.Puer	170.4736842105263	146	17.626652702469997	5.360911889001082
1711.KAM5.1	1878.9358974358975	1361	97.97996914542867	9.311074201377226
963.Iguana.212.060711.BVP.vial.898	447.0967741935484	372	44.645516735861	6.500149882710904
1642.MS00534	3737.467889908257	1862	150.0976768131446	9.409439278014856
1288.FBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	247.67241379310343	214	32.70221500144601	4.793642863078362
1621.Q8873	742.5794392523364	573	45.23331679272	7.496128303906087
1883.2009.017.Crump.Artic.LTREB.main.lane3.NoIndex	638.8936170212767	375	46.7813808966538	6.593741209810154
1883.2007.506.Crump.Artic.LTREB.main.lane2.NoIndex	741.3928571428571	368	49.91161786679159	5.588392939634887
945.P14.H10.lane3.NoIndex.L003	137.27272727272728	120	11.437092497851003	4.929444605963981
1748.5.30.12.P.7.D	43.0	43	7.013439971300001	4.2406031166689155
2192.H05b.Bedroom.Floor.2428.lane2.NoIndex.L002	126.5	50	9.00608965698	3.7253314051556274
1288.NSBE21July09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	417.8837209302326	281	36.11119656230201	5.94436186284699
1774.5BI22.10.09	899.967213114754	472	46.460675400840096	6.495735065558731
1240.0709BCDNA	379.0	241	33.25844749796	5.639129780815238
550.L2S281.s.2.sequence	209.4	180	20.056443852023	4.853796134919469
1288.TBH25Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	406.73809523809524	264	39.22260020321699	4.984883545261375
1056.Cho.did.SanDi.2	399.57142857142856	316	37.100420665649	6.072289663478026
1222.B4.5.16.06	187.0	148	18.584620411739998	4.9922170154969825
1288.NSBH08June09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	255.21951219512195	219	30.721913457266997	5.084258528586203
894.YY1625.lane5.NoIndex.L005	34.5	33	6.849515898859999	2.701785779104813
1721.BMC.8.1T.30.3	1511.9411764705883	769	62.716505144303625	7.157456298121424
1883.2009.242.Crump.Artic.LTREB.main.lane2.NoIndex	333.95652173913044	311	42.36399983948302	6.992202314704102
550.L2S142.s.2.sequence	578.494623655914	440	39.784264422246004	6.02081814023466
2229.S2.T21.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	269.4166666666667	208	26.563466992192986	5.2422780581190604
678.seasonal.insitu.sample.552	1343.0927835051546	896	74.25679329713496	8.0724905759553
1642.MS00010	3978.4893617021276	2062	165.47872652216122	10.292455122397051
1235.sp1031	156.1875	119	16.78102789001	4.219321738098636
1035.UQ802	424.75	286	26.757892562000997	5.5419788827372605
1288.CBE09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	122.41666666666667	122	13.489561755641002	5.100147410816656
864.13.OTC.addV.noG.addW.lane2.NoIndex	1935.7607361963192	996	76.76271437441021	7.881200362405302
1883.2007.162.Crump.Artic.LTREB.main.lane2.NoIndex	592.2222222222222	376	45.287102558186014	6.764387744684718
945.P2.F1.lane2.NoIndex.L002	351.63829787234044	291	38.563482700547006	6.159477582088471
2192.H05b.Foot.2963.lane5.NoIndex.L005	1244.923076923077	691	57.004097905426015	6.177956921309701
2192.H06b.Hand.3346.lane6.NoIndex.L006	1796.5320197044334	1142	77.96594266372401	8.97459861563506
1748.5.18.12.R.18.D	77.33333333333333	77	11.54151073575	4.557802083623869
1632.E2B03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	34.0	13	3.4770985682199997	1.0504693356185388
2080.S24D4898	527.02	367	46.99246672808202	6.4710750166555675
1883.2008.015.Crump.Artic.LTREB.main.lane2.NoIndex	560.3488372093024	350	39.79570612503902	6.711689125740199
1288.SSBH23Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	487.5584415584416	363	47.705145853721014	5.496395232758729
776.SC.BE.T1B	336.6764705882353	194	23.756392670249703	2.9292069941919285
2192.H04a.Hand.1978.lane6.NoIndex.L006	244.5	147	19.191394117929995	3.9384991963320473
2192.H02a.Nose.849.lane6.NoIndex.L006	134.0	74	12.265164977547002	2.518315912497498
1288.SSBE24Sept07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	385.19607843137254	292	35.370970908111005	5.654313033927881
1035.UQ423	665.3113207547169	503	49.02619073615101	6.74758483322527
864.13.OTC.noH.addV.2010a.lane2.NoIndex	1063.4782608695652	435	35.709122806559996	3.943640001159846
2229.S2.T3.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	223.91304347826087	164	22.003461792269995	4.546272651786695
1665.IFAW11.263Ba	46.0	28	5.01884945627	1.955469728132504
1774.225.Inte.Puer	147.64705882352942	127	19.516344261779	4.328844616016568
933.W.3.1.S.E.4	658.0348837209302	491	53.69070708013801	6.837287148621023
894.UY164.lane3.NoIndex.L003	778.1968503937007	578	43.291362660235	6.639421140103481
1240.0806BCDNA	260.2413793103448	184	28.84139454173999	4.700550882484269
1721.S10M	1511.1807228915663	908	70.84235388429207	7.744996701800748
550.L1S3.s.1.sequence	52.75	52	6.986164881150001	3.2569246614568566
990.KA3F.C.11	3222.615658362989	1642	131.313603325969	9.328651611123716
755.SSFB.L1.D10.17.05.11.lane1.NoIndex.L001	891.8875	448	46.60372932184061	4.417049894933391
2229.S1.T11.PS1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	117.14285714285714	90	13.772808877110005	4.642899932904065
550.L4S97.s.4.sequence	192.04545454545456	127	15.922967276550002	2.6595219210189085
990.KA1U.B.08	1884.2816091954023	1051	83.03639322490412	7.8076720968838265
1288.TBE05Aug08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	221.3529411764706	155	20.735806433751	4.580350018913367
1774.492.Skin.Puer	222.04347826086956	173	21.792176779609996	5.039108161643536
1621.A8866	783.4424778761062	602	46.82459750577781	7.404171957776508
990.KA1F.B.19	2355.8991228070176	1289	106.6729427752251	8.665573509338287
1696.VH0028B	400.171875	347	39.91594160048901	6.482207891536938
945.P8.C3.lane2.NoIndex.L002	453.8378378378378	241	38.54377238941931	4.432006442392561
1883.2008.227.Crump.Artic.LTREB.main.lane2.NoIndex	116.375	116	16.773802460360002	5.013797998690746
550.L5S228.s.5.sequence	57.5	55	10.206770492999999	3.672438525365511
1622.UPSub.102.103	1837.6451612903224	1167	145.90678054649752	8.985080348019089
1240.1708BCDNA	421.59375	285	36.92326364266001	6.013418518864446
894.GV1011.lane5.NoIndex.L005	581.968085106383	420	41.5453283549365	5.2340059343204635
1774.461.Skin.Puer	163.33333333333334	135	19.80097628737	3.7780962476018436
1883.2002.198.Crump.Artic.LTREB.main.lane1.NoIndex	2759.6700336700337	1516	164.88202315123397	8.922605936499997
894.UY669.lane3.NoIndex.L003	235.42857142857144	193	18.193322042649996	5.044870521103751
1288.HKH17July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	1067.0	764	99.27476784745764	7.940137340460963
2229.W2.T22.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	359.3125	274	34.57779522755302	5.085000708364218
1064.H.CV302	40.0	37	8.467344581909998	2.8238714823340287
1883.2004.115.Crump.Artic.LTREB.main.lane1.NoIndex	247.0	192	25.453584547840002	5.395540916147128
963.Iguana.61.062310.PBP.vial.257	383.22222222222223	313	39.255407304521995	6.3951353051769875
1632.E1G06.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences	150.125	91	13.75395045125	1.6214120703147765
894.C1499.lane5.NoIndex.L005	764.0526315789473	439	43.343284449731996	6.152113339087614
1579.MF.1.30	598.0	391	38.876146348464	5.560563256375934
1036.P.N.2.1.s.4.1.sequences	754.1052631578948	534	60.47280394376228	7.146420464377768
1288.SSBH31Aug08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	654.1884057971015	431	58.61149123388701	5.703345318859079
1711.KFM9.2	815.2542372881356	779	64.33983371872061	8.94613269049173
894.YY1203.lane5.NoIndex.L005	1166.3668639053253	870	71.65854041168578	8.312259705339098
550.L4S282.s.4.sequence	348.51851851851853	276	28.099656280169988	5.334652621008934
894.YY1128.lane5.NoIndex.L005	116.5	84	9.277153753720002	2.9906416502834463
1696.CT0016.1	316.1333333333333	267	32.41817438929	5.887043047415272
846.Fagna24102011Soil14B2	2492.0	1337	99.21244883308655	9.123814267638048
1288.FBH27June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	238.25	205	30.396543360789998	5.213425772656263
755.EF.DELTA.30.06.11.lane1.NoIndex.L001	2541.333333333333	1459	132.71174049312154	9.371369067421979
2229.S1.N11.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	283.6470588235294	183	24.34160785900099	5.42643715786053
550.L4S141.s.4.sequence	309.1276595744681	222	25.337454359270005	3.7285130985641333
