#Sample	Metric	NSTI
1883.2009.357.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0855786028925
1883.2009.129.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.172396981132
1883.2007.319.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.145113333333
1883.2008.366.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.234962902952
1883.2009.374.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0847931446078
1883.2011.295.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.159393002323
1883.2001.031.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.174457390949
1883.2007.46.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.176475635928
1883.2003.128.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.142786051999
1883.2001.052.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.185929094649
1883.2006.17.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.140438290398
1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.207334331446
1883.2009.084.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.178353148148
1883.2009.293.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.143289035851
1883.2007.291.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.187204067071
1883.2005.17.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.185387987554
1883.empty.well.2.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.131539730713
1883.2005.149.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.155933456893
1883.2002.068.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.108417099317
1883.2010.254.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.153713323287
1883.2009.356.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.109986526491
1883.2010.062.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.184
1883.2006.169.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.13913278626
1883.2009.235.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.151058923077
1883.2005.186.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.195677867298
1883.2000.053.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.113116666667
1883.2008.417.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.138431664371
1883.2007.313.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.243040537084
1883.2005.116.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.137970565655
1883.2001.12.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.136368685828
1883.2006.119.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.110625946083
1883.2005.063.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.193903513351
1883.2008.04.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.147305882353
1883.2008.428.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.156323252688
1883.2004.209.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.13703265026
1883.2000.062.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.112755793651
1883.2006.343.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.117694120055
1883.2009.336.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.124098735339
1883.2009.345.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.146172923427
1883.2002.135.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.173764184529
1883.2005.061.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.134736018775
1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0540032121503
1883.2009.202.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.156750636453
1883.2008.468.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.170522002601
1883.2009.338.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.153639657417
1883.2007.028.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.135282338377
1883.2009.282.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.161115964912
1883.2004.156.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.230656
1883.2007.146.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.147064
1883.2009.256.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0668987387708
1883.2009.366.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0525664152368
1883.2009.334.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.147835941851
1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.170658198471
1883.2009.257.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0991687854791
1883.2008.229.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.169632827443
1883.2010.211.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.150828579451
1883.2008.058.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.1726187579
1883.2008.052.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.135621359223
1883.2008.048.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.144173743744
1883.2006.312.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.138728570407
1883.2011.364.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.101095506854
1883.2009.294.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.181748312903
1883.2011.13.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.278739247312
1883.2011.546.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.171741530525
1883.2009.206.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0933325252939
1883.2009.21.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.10882926172
1883.2008.158.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0938139832762
1883.2008.442.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.152430042373
1883.2006.331.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.10589669236
1883.2009.38.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.133298269373
1883.2010.297.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.14937375
1883.2007.133.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.18830777845
1883.2007.164.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.193890983527
1883.2008.441.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.183114117647
1883.2008.447.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.140321170324
1883.2011.296.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.180678922993
1883.2009.376.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.137439960768
1883.2006.101.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.210604847025
1883.2008.319.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.131336950549
1883.2009.204.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.126835389641
1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.150094564325
1883.2008.237.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.130288235294
1883.2010.148.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0927324561404
1883.2010.149.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.102647593583
1883.2001.003.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.217471833409
1883.2011.052.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.159797529476
1883.2009.371.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0872474436172
1883.2007.395.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.104871187162
1883.2009.372.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.130897271144
1883.2005.115.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.204553064185
1883.2009.228.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.177057795336
1883.2009.174.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.160526100831
1883.2005.182.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.119476282078
1883.2009.364.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0307477797878
1883.2009.363.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.048269969177
1883.2008.479.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.131112727273
1883.2009.181.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0410589212439
1883.2009.349.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0553471037901
1883.2004.193.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.239919336493
1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.130692999318
1883.2010.218.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.120188196721
1883.2008.516.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.1152856
1883.2010.2.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0449411111111
1883.2011.233.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.0778691027845
1883.2011.294.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.181034591451
1883.2009.103.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.181418854277
1883.2009.365.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.111790963818
1883.2011.26.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.161212982456
1883.2009.177.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.111341523693
1883.2009.261.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.16042423775
1883.empty.well.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.184538686835
1883.2011.398.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.247298181818
1883.2000.033.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.154447487179
1883.2009.14.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.142136564103
1883.2007.182.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.117639802372
1883.2009.298.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.103267459435
1883.2004.146.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.19118244798
1883.2006.116.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.100689603524
1883.2009.068.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.163021975309
1883.2006.109.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.131437632312
1883.2006.133.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.125673920455
1883.2008.467.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.305099333333
1883.2007.17.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.14387307971
1883.2008.483.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.119672108108
1883.2008.513.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0412724691358
1883.2008.482.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0779321072797
1883.2011.287.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.127457228806
1883.2007.201.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.156785333333
1883.2008.404.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.124275432099
1883.2010.141.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.112339473684
1883.2009.137.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.221422056329
1883.2009.219.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0778106917377
1883.2009.233.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.192429265537
1883.2009.208.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0786157453099
1883.2009.275.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.148326830986
1883.2006.35.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0683029353234
1883.2000.027.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.16685597561
1883.2003.23.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.152873892724
1883.2009.252.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.165138885342
1883.2006.184.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.131489679782
1883.2009.07.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.214588333333
1883.2007.114.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.129428058471
1883.2008.427.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.1785025
1883.2009.139.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.161727137891
1883.2010.305.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.146406595745
1883.2009.138.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.164593890954
1883.2010.104.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.266059456625
1883.2009.132.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.20129
1883.2009.141.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.142436643559
1883.2010.027.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.3472
1883.2010.182.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.122377826087
1883.2007.216.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0420463636364
1883.2007.266.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.107286829268
1883.2009.127.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.179152510176
1883.2006.127.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.193371525424
1883.2010.371.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.214211515152
1883.2010.054.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.1487
1883.2003.06.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.157388248567
1883.2009.2.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0991668911867
1883.2008.259.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.216772809442
1883.2008.206.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.197392591241
1883.2008.509.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.166360393325
1883.2006.191.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.130586175595
1883.2009.06.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.1461525
1883.2003.077.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.151733565842
1883.2000.073.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.191110574713
1883.2004.052.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0954418181818
1883.2003.177.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.261923230769
1883.2006.102.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.108648292683
1883.2010.276.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0918086858499
1883.2008.446.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0697442857143
1883.2004.152.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.171750270657
1883.2009.353.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0612317299651
1883.2010.076.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.275936
1883.2009.099.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.164230488599
1883.2009.106.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.112667894737
1883.2011.388.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.114486307054
1883.2006.018.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.250792689295
1883.2007.3.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.105647451524
1883.2004.196.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.141552985782
1883.2010.27.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0967749019608
1883.2010.241.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.126816972438
1883.2010.06.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.11844875
1883.2009.118.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.120794117647
1883.2008.454.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.178109115644
1883.2008.044.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.134770373471
1883.2011.093.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.169165592914
1883.2009.176.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.039336727412
1883.2001.099.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.165195261969
1883.2000.036.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.104173391813
1883.2009.079.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.158955047985
1883.2005.035.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.214806437926
1883.2007.185.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.139900797235
1883.2005.093.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.11812722449
1883.2005.16.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.154919648455
1883.2004.199.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.230673333333
1883.2011.007.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.143859932356
1883.2007.043.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.12994875
1883.2008.422.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.174124019139
1883.2008.448.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.193262871397
1883.2007.298.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.120392917049
1883.2010.193.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.133046216216
1883.2009.078.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.166931112172
1883.2011.402.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.1545292
1883.2004.206.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.120368211166
1883.2000.079.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.168865365854
1883.2003.112.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.255955675676
1883.2004.143.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0999742901235
1883.2000.046.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.120457436798
1883.2000.051.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0939561431412
1883.vacant.2.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.185084943274
1883.2009.284.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.112535018907
1883.2008.242.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.159974366197
1883.2008.065.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.206093207547
1883.2008.236.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.156847510549
1883.2009.131.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.181963259912
1883.2009.346.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0541039061617
1883.2010.121.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.107472480211
1883.2007.286.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.136750486111
1883.2004.131.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.138817283702
1883.2003.176.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0704239102564
1883.2009.175.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0824236363636
1883.2009.347.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.160072589338
1883.2008.515.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.159953191268
1883.2009.368.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.173191736357
1883.2003.072.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.224604590164
1883.2010.172.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.105022892399
1883.2006.107.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.11907853211
1883.2007.061.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0911647826087
1883.2006.345.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.110180105541
1883.2006.34.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.134693380652
1883.2000.078.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.146956608187
1883.2004.159.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.131980215916
1883.2006.315.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.112774929646
1883.2003.084.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.180810576441
1883.2004.207.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.10914449623
1883.2009.227.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.207175814978
1883.2008.414.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.157964170153
1883.2008.203.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.170879317336
1883.2006.348.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.104133159622
1883.2008.247.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.149701212121
1883.2004.21.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.116149686706
1883.2006.347.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0922554586088
1883.2010.29.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.162961147541
1883.2009.337.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.103425444173
1883.2003.07.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.124302486513
1883.2004.205.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.11572455023
1883.2000.066.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.129939860599
1883.2008.238.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.209428579545
1883.2008.234.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.178630339367
1883.2000.072.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.101535870445
1883.2010.367.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.130213731063
1883.2008.519.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.213754590164
1883.2006.183.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.094875777027
1883.2008.53.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.117726542056
1883.2008.449.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.120112183908
1883.2002.029.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.20666156708
1883.2004.211.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.156689803922
1883.2008.476.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.103253232323
1883.2010.345.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0808700793651
1883.2004.044.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.115785761905
1883.2003.178.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.133489981256
1883.2010.006.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.27889
1883.2008.358.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.1096896
1883.2006.118.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.192790583554
1883.2010.133.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0809947058824
1883.2007.452.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.140920542453
1883.2009.109.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0887141176471
1883.2009.25.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.094030104712
1883.2011.071.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.034806
1883.2002.132.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.166405718461
1883.2009.236.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.0582636684649
1883.2011.022.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.1606
1883.2011.226.Crump.Artic.LTREB.main.lane4.NoIndex	Weighted NSTI	0.123902788104
1883.2007.163.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.148440202593
1883.2010.304.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.103709056604
1883.2011.559.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.248668461538
1883.2008.261.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.208455846154
1883.2009.287.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.157315546262
1883.2000.024.Crump.Artic.LTREB.main.lane1.NoIndex	Weighted NSTI	0.0942422617535
1883.2006.351.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.151222805995
1883.2008.2.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.131093746224
1883.2010.283.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.0937379596977
1883.2010.105.Crump.Artic.LTREB.main.lane3.NoIndex	Weighted NSTI	0.277437034884
1883.2006.352.Crump.Artic.LTREB.main.lane2.NoIndex	Weighted NSTI	0.163815925926
