,num_samp,entropy
153120,21,0.988102374738
153123,28,0
153126,10,0.468995593589
153155,19,1.33722700557
153157,29,0.5747989336
153160,20,2.93320621935
153169,38,1.68630136818
153182,60,1.07647977354
153190,20,1.68418371978
153203,10,0.881290899231
153206,10,0.921928094887
153243,10,1.15677964945
153253,13,2.13393001149
153255,14,0.371203250795
153267,12,0.979867543053
153332,21,0
153343,17,1.25767999278
153375,12,0.650010811762
153389,40,2.01812224599
153397,41,0.759275784789
153400,18,1.49318478317
153410,14,1.92114510888
153423,21,1.27996834307
153428,19,1.56267904185
153467,12,1.85538457969
153490,12,1.18871791302
153500,14,0.985229321843
153549,13,0.619370843224
153550,18,0.309522991288
153557,15,0.905560581263
153565,31,0.458675421196
153574,17,2.33601366401
153578,16,0
153612,20,1.31903527434
153647,10,0
153650,21,0.453693139046
153705,26,1.1956170678
153735,20,2.38547529723
153746,36,2.60370711434
153756,60,2.99706501233
153763,33,1.84366013108
153766,10,1.57095059445
153772,11,1.68579061282
153784,56,1.47754843648
153792,90,1.29011608249
153793,27,2.53261638668
153812,61,1.17066008164
153818,41,1.43042249793
153823,32,0.896038232535
153858,17,0.978007161614
153874,15,0.970950594455
153882,10,0.468995593589
153894,13,1.88107499927
153898,15,0.69980336703
153900,13,0.391235290502
153924,10,0
153925,13,1.48850953269
153943,10,0.721928094887
153971,44,1.27505015571
153972,10,1.77095059445
153973,75,1.25224181755
153992,27,1.12341520935
153995,13,1.23889510264
154008,11,1.49107418877
154026,11,1.27755616105
154040,11,1.27755616105
154048,12,0.413808201579
154058,67,0.903003118463
154061,11,1.24064789104
154161,15,1.96278646457
154184,13,0.391235290502
154208,15,0.566504105594
154266,11,0
154278,10,0
154284,10,0
154286,25,0
154293,26,0
154296,10,0
154297,12,0
154299,13,0
154314,23,0
154332,17,0
154335,15,0
154417,11,0.945658102678
154424,12,0.918295834054
154460,14,1.6105532528
154494,24,0.738282458613
154514,10,1.76096404744
154515,14,1.52160634863
154535,14,1.95020777901
154542,26,1.38966701332
154543,11,0.684024626691
154545,24,1.02385666943
154556,13,0.890492540169
154592,34,1.01190960772
154596,10,0
154601,10,0
154622,10,0.881290899231
154647,12,2.18871395035
154652,30,1.45990986448
154670,31,1.50954134344
154742,11,1.32216107673
154748,11,0.439469806654
154750,15,0
154815,20,0
154821,71,1.84150380533
154823,159,1.90115790046
154827,57,2.03015635671
154833,10,1.57095059445
154836,11,0
154848,14,1.14881495138
154858,12,1.55458701174
154874,21,0.918295834054
154888,20,1.74273764861
154936,21,2.04847472671
155020,11,0
155022,13,0
155039,13,1.48850953269
155041,11,1.43536236789
155045,48,1.47645370742
155089,20,1.71997309402
155095,13,0
155121,39,1.52623254427
155135,11,0.439469806654
155141,14,0
155149,10,1.96096404744
155150,11,2.11805698981
155159,21,0.702457604846
155160,13,0.619370843224
155215,17,1.37840343107
155216,15,0
155224,14,0.371203250795
155236,10,0.970950594455
155240,20,1.64773092212
155407,11,0.439469806654
155470,12,0.650010811762
155492,14,0.734478705463
155498,13,0.779337811831
155502,16,0.337290066617
155517,17,1.33280771271
155535,86,1.46317909745
155557,10,0
155862,10,1.36096404744
155888,29,2.23103640383
155930,23,0.257983767354
155950,17,0
155979,17,0
155984,13,0
155997,10,0.468995593589
156000,14,0.946337683905
156004,11,1.09576434465
156011,11,0.439469806654
156015,12,0
156045,61,1.9682280723
156055,47,2.83798316747
156072,35,2.46990558668
156082,55,2.0345442101
156088,16,1.01409765557
156090,14,0
156136,11,1.53948207696
156144,45,1.10806620177
156145,27,2.77099549657
156148,86,2.39408309579
156156,41,2.60202805976
156162,15,0
156168,25,2.63829757028
156169,26,2.54757539419
156182,14,2.26075012862
156188,29,2.83138215859
156199,15,1.85653708765
156228,21,0.453693139046
156237,14,0.940286564387
156247,15,1.88924291859
156268,21,2.22514109801
156269,44,0.933612236356
156272,12,0
156281,18,1.74480806511
156287,33,0.989182248387
156300,102,2.10828951029
156334,10,1.29546184424
156364,13,1.14508741599
156366,12,1.45913999199
156368,17,2.18118992032
156376,15,0.353336490246
156390,60,2.89757330234
156414,20,1.02192809489
156422,31,1.15686971789
156424,13,0.77321238164
156428,11,1.32216107673
156429,48,1.81167343797
156432,41,1.97214368669
156448,37,1.30414165861
156451,58,1.76384162665
156458,12,1.04083330813
156466,89,2.21763555688
156509,89,2.37942574874
156520,54,1.69897146011
156548,20,0.921928094887
156552,202,2.86489577541
156568,39,1.76593524212
156579,39,1.60457254299
156580,11,0.99402997235
156595,19,1.10500284634
156601,21,1.16575707124
156607,14,1.6105532528
156611,13,1.33466645583
156616,12,0.979867543053
156623,30,2.26128702338
156630,42,2.43022592541
156636,170,2.95677525315
156646,80,2.75938401736
156647,74,2.15775639477
156661,140,2.35730915098
156675,14,2.69949799923
156677,22,1.81482991802
156681,102,2.29269392448
156697,126,2.24976931441
156717,81,2.22663373543
156734,20,1.91924070464
156735,12,1.41827916691
156753,15,0.721928094887
156764,21,0.985229321843
156791,49,2.45171342714
156796,21,1.66751673617
156808,11,2.41306735332
156813,26,2.21469062998
156844,20,1.64375195442
156847,129,2.65384878982
156855,28,1.01841150216
156859,11,1.09576434465
156864,12,1.88791337437
156884,28,0.707546283415
156906,25,2.33715631436
156911,14,1.92114510888
156928,20,2.80160949706
156946,21,1.93208626665
156957,69,1.70097761413
156973,28,1.76813485452
157001,10,1.36096404744
157018,16,0
157026,10,1.15677964945
157043,144,2.28610549465
157051,12,1.41827916691
157053,115,3.05997187117
157060,21,2.14851846179
157064,16,0.5435644432
157097,36,2.51365088491
157102,26,2.43855715334
157106,24,1.17526218078
157107,10,2.04643934467
157112,10,1.15677964945
157116,14,0.371203250795
157123,14,0.985229321843
157158,15,0.566504105594
157160,19,2.58951830269
157178,12,1.58494250018
157208,32,1.89614648336
157257,17,0.978007161614
157272,11,2.41306735332
157298,10,2.32192809489
157301,12,0
157303,97,1.99726350551
157323,10,0.881290899231
157326,18,2.12795389115
157340,35,2.60888387367
157388,24,0.870859668734
157417,14,0
157453,14,1.9501520604
157483,107,2.9689752606
157487,16,1.50524081494
157498,68,2.69279309612
157509,36,2.88947773765
157572,19,2.01820781154
157573,10,2.44643934467
157611,43,2.83425217844
157626,24,2.29592850314
157631,29,1.83674156587
157679,34,0.757824627593
157682,165,1.57050997541
157687,58,1.43878645023
157691,14,1.92114510888
157696,35,2.08051238872
157708,17,2.20508754591
157709,38,3.09983667641
157718,28,0.661004995153
157720,48,0.970273259575
157726,20,3.00869496956
157733,23,1.73856063804
157780,30,2.4137394128
157782,42,2.85580296442
157784,49,1.22620837484
157789,45,3.03386410364
157806,26,2.88181615987
157811,20,2.31997309402
157820,15,2.47287257381
157835,17,2.36866954534
157861,83,2.83428847747
157917,11,1.68579061282
157919,12,2.12580665866
157938,80,2.19787092119
157956,126,2.00484074904
157978,18,0.918295834054
157988,11,2.4817017585
157999,49,2.79543686128
158002,31,3.18596972263
158008,121,2.25613500164
158017,16,0
158018,13,0
158049,11,0.865810507509
158051,12,0.413808201579
158090,10,1.96096404744
158091,11,1.53948207696
158105,60,0.122253357647
158106,13,0.391235290502
158109,11,0.865810507509
158115,31,2.53040634755
158118,34,2.58346764376
158124,47,3.08452443188
158141,147,2.91708581366
158167,11,0.439469806654
158172,26,1.58679608455
158182,14,0.371203250795
158194,28,2.10676098019
158201,133,2.76476266322
158203,63,2.57754293013
158215,12,1.04083330813
158221,20,1.36899559359
158234,25,2.04151018874
158260,23,2.69570731085
158266,16,1.50524081494
158268,19,2.01820781154
158271,35,1.99637070326
158280,23,2.4376531013
158300,48,1.78763510887
158308,10,0.970950594455
158314,24,1.14313145943
158318,76,1.77155647642
158319,40,2.01798052578
158328,79,2.90525627126
158331,44,2.50963891976
158338,23,2.87245484138
158339,21,1.88013016182
158355,159,2.72436088887
158360,10,0.970950594455
158361,100,2.84071341997
158390,32,1.2640093752
158405,25,2.15030833267
158407,14,1.42987154472
158415,11,2.66351288962
158435,15,0.566504105594
158436,10,1.96096404744
158444,26,2.95005125966
158451,203,3.34824316436
158462,13,1.14508741599
158466,23,3.18633168712
158471,30,2.53020040031
158474,11,0.439469806654
158485,95,2.80158783337
158496,19,0.774232776442
158536,49,3.38738997645
158546,26,2.62289347991
158549,120,3.0411963913
158557,24,2.36989228616
158561,175,3.00085329405
158565,10,0.468995593589
158582,12,1.280665111
158588,106,3.44073036984
158594,210,3.60862635554
158641,27,2.58804525292
158666,18,2.77438751168
158685,10,1.68547529723
158697,71,2.78727778168
158701,21,3.27276287391
158721,11,2.04034565821
158726,16,1.70281953111
158729,12,1.78415192439
158732,18,1.41526093766
158742,59,2.52279679464
158747,14,1.62663140455
158752,22,3.42510338514
158783,14,2.4137776488
158801,55,2.28768130216
158809,13,0.391235290502
158818,21,1.58183383514
158821,21,1.41802014548
158831,164,2.5124003482
158848,92,1.61093536847
158863,10,1.52192809489
158868,11,1.82305252683
158869,72,1.39012096728
158877,13,2.28777462683
158882,19,0.485454260725
158886,15,0
158914,11,1.9717119394
158924,31,0.458675421196
158934,49,2.67423590971
158941,29,2.35576351082
158958,189,3.07659702661
158999,66,1.80889996306
159019,16,1.7717822216
159023,31,2.20167171861
159078,23,0.426209482548
159080,10,0.921928094887
159124,12,1.65001468168
159126,33,2.33957512489
159145,12,1.61398873436
159147,25,2.3434651896
159160,13,2.81507241012
159200,11,2.40395909265
159201,10,1
159212,38,2.76181975904
159217,41,2.04981369695
159223,148,3.11565959739
159233,117,2.08132283674
159239,127,2.15964357363
159260,95,2.70014013032
159269,46,2.24459413034
159300,24,2.03607781284
159305,18,2.09855122215
159306,80,3.46373150214
159321,17,1.73601971627
159345,14,0.749588562605
159354,32,1.48427098797
159358,31,2.1522060322
159361,112,2.66611601311
159375,20,1.84273764861
159389,65,2.51067205542
159395,39,2.49638716156
159410,539,3.50320224296
159419,88,2.57420302512
159426,10,1.72192809489
159432,14,1.09488810785
159436,22,0.684024626691
159438,10,0.721928094887
159446,18,0.918295834054
159448,13,0.991245877578
159458,88,2.75708921028
159481,178,3.00940166897
159504,19,2.33179376102
159508,29,2.83138215859
159519,52,2.7462509784
159522,22,2.02013803104
159530,13,1.98776464818
159543,245,3.19517659841
159556,13,1.82300789126
159560,86,3.16702509825
159563,20,2.54643934467
159566,24,2.76100445774
159574,94,1.34547727387
159578,62,2.87848619327
159594,19,2.14181458327
159598,11,1.78991136312
159606,30,2.77299632863
159607,17,2.66011929649
159621,10,0.721928094887
159626,10,2.52192809489
159627,21,1.87151952946
159633,50,0.856856840085
159645,62,0.575355520577
159648,125,2.62071958935
159653,46,2.26808110091
159655,24,2.15136037939
159670,15,2.02255540768
159671,25,2.07829757028
159683,135,2.47856353919
159687,52,2.42620886956
159721,154,3.04233521474
159730,78,2.67378469466
159744,13,1.73814272914
159753,17,2.34570831642
159758,16,1.50161447181
159759,14,1.62663140455
159760,18,0.614333889043
159763,40,0.870061934556
159773,202,3.24004756042
159778,84,2.30642919453
159812,122,2.85771505015
159835,216,2.95583167989
159845,11,0.945658102678
159851,29,0.925559079801
159859,24,2.52202998627
159870,35,2.21451917262
159876,42,2.39475430903
159877,96,2.7258082535
159888,148,2.75799082502
159904,18,2.00215054465
159917,112,2.75782152532
159920,32,0.73806367005
159925,16,1.59191718669
159927,11,1.67670893992
159940,27,1.86493956887
159944,52,2.30098297011
159948,77,2.17254963061
159960,10,0.881290899231
159965,26,2.77511990683
159975,15,1.42558438539
159984,47,3.28903890717
159986,40,2.16392151414
160001,196,3.42161672383
160003,188,3.08812871478
160008,51,2.85032487614
160009,77,2.7232487652
160022,25,2.34449845156
160026,28,2.01397612418
160027,14,1.48379892754
160030,11,1.82305252683
160033,32,1.22600028465
160034,38,0.981941512282
160039,45,2.72970838395
160040,35,1.95616052453
160048,91,3.3516128147
160051,11,1.49107418877
160056,13,1.14010348612
160060,87,2.28115929774
160070,28,1.71576111399
160074,22,1.81482991802
160078,57,1.92863790671
160089,26,2.82846749978
160091,187,3.49146227341
160094,22,2.23988904135
160115,62,2.25791733119
160127,10,1.68547529723
160133,69,2.5397721851
160141,23,0.426209482548
160146,16,2.22460175271
160165,27,2.42861682556
160177,74,2.74088138678
160198,111,3.03427705464
160221,10,2.44643934467
160240,14,1.66448063561
160241,19,2.49954430561
160253,35,2.89990167978
160259,13,2.03491807613
160265,16,2.55503653258
160267,28,2.68496688304
160269,12,2.05457670764
160331,126,2.00403165393
160358,17,1.4466458335
160385,10,0
160421,18,2.52258492473
160425,22,1.7080878224
160428,10,2.17095059445
160429,23,1.38848236882
160431,10,1.89546184424
160438,41,1.54685283685
160446,32,2.15898095677
160458,15,1.42558438539
160467,11,1.34857100846
160468,18,2.06019360762
160477,36,2.03523409246
160510,11,1.49107418877
160520,28,1.13364854763
160545,22,0.902394782171
160546,19,1.48321979165
160555,23,2.23348041766
160558,26,0.515936757746
160561,19,0.774232776442
160565,32,1.67177098797
160568,38,1.82729459655
160604,18,1.49731324849
160608,10,0.921928094887
160622,25,0.764114054554
160654,30,2.80108612865
160656,21,2.05796808695
160661,40,3.02268072574
160664,17,1.80927606838
160668,16,1.6737949407
160670,10,0.881290899231
160671,10,2.04643934467
160702,11,1.49107418877
160715,30,1.60226268512
160723,35,2.25261472591
160726,147,2.97487152691
160733,42,2.40043663617
160749,42,2.90989849005
160756,61,3.13434624551
160764,74,2.87499150807
160789,11,0.439469806654
160821,13,0.619370843224
160831,41,0.165427033996
160839,17,1.45045006556
160852,15,1.47156688748
160868,61,1.72296442194
160885,14,0.371203250795
160894,12,0.650010811762
160895,32,1.60284139781
160898,12,1.41827916691
160903,27,1.73593656429
160930,13,0
160935,12,0.816672478379
160970,18,1.46272815345
160973,10,0.970950594455
160978,19,0.297467859465
160988,30,1.13646269292
161000,14,0.734478705463
161015,27,0.38093443928
161022,14,1.09488810785
161025,10,1.36096404744
161051,30,0
161076,17,2.13090540954
161081,10,1.57095059445
161119,32,0.448864488723
161123,31,1.41810174682
161125,34,1.94601203884
161127,36,0.365025494793
161129,27,0.764204506509
161138,28,1.83141209035
161151,72,1.84516773437
161152,21,1.53234989638
161155,31,0.20555451759
161158,17,2.98422037862
161163,151,2.93841803863
161200,23,2.52283092054
161210,11,0.99402997235
161212,12,1.61398873436
161217,72,0.309522991288
161218,60,1.46920407755
161233,20,2.76595732095
161235,47,2.05309214923
161274,45,2.32966604298
161288,10,2.04643934467
161304,12,0.918295834054
161320,15,2.8662102685
161323,76,2.85329967568
161336,12,0.413808201579
161375,13,0.890492540169
161379,69,1.62229232553
161389,26,1.49562104619
161396,40,1.78944895149
161400,23,0.678359256594
161404,52,0.888593535451
161410,31,1.9863679154
161414,13,1.48850953269
161416,13,1.73814272914
161419,17,1.43921654583
161420,11,2.55030707014
161421,60,2.72821084083
161424,22,2.01628893995
161471,10,2.12192809489
161476,36,2.70500689142
161478,18,1.67939116465
161482,11,1.27755616105
161488,17,2.2783302344
161491,22,1.70466434974
161502,177,3.10449054201
161513,10,1.96096404744
161518,16,2.35221700146
161527,77,2.69769523142
161532,11,2.66351288962
161533,17,2.3227322517
161543,17,2.34570831642
161564,26,1.96221845115
161565,18,2.88548911124
161574,16,2.65563906223
161614,63,2.29292692423
161623,17,0
161624,20,2.68418371978
161627,26,0.698811559827
161635,35,2.69516670532
161646,14,2.07413978129
161662,28,1.20039183213
161664,107,3.03544088377
161674,36,2.83501076204
161676,25,1.48151018874
161684,101,1.96172197657
161694,27,2.24881017221
161703,17,2.25688898663
161712,16,1.92117969195
161716,86,3.32515803697
161730,23,2.42620450136
161739,150,3.11337712905
161752,18,1.68052210583
161769,68,3.05452144528
161781,12,1.95914499204
161792,39,3.14949901511
161802,10,2.37095059445
161806,123,3.08711296259
161807,81,3.11885094107
161827,12,1.62580165861
161832,58,0.908555970616
161854,28,1.49619941313
161877,16,1.18627812446
161892,14,0.946337683905
161893,42,1.79547420507
161928,11,0.865810507509
161933,14,1.98519287712
161940,59,1.97528033313
161984,16,1.7947367178
161986,35,2.50317076084
161988,10,1.15677964945
162027,11,1.09576434465
162043,10,0.970950594455
162044,37,0.917049407773
162046,13,0.991245877578
162051,14,1.62663140455
162097,43,2.49521599213
162098,38,2.06912223055
162174,14,0.985229321843
162313,10,0.921928094887
162374,48,1.76404123542
162386,37,1.05707321261
162399,10,1.35677964945
162401,13,1.31431650974
162418,13,0
162422,33,1.7503024307
162426,10,1.35677964945
162443,25,0.989587521222
162445,38,0.908912535887
162453,71,1.80826220197
162456,51,0.322745193961
162462,12,0.413808201579
162480,30,0.881290899231
162490,14,1.42987154472
162492,57,2.5263263314
162549,15,0.836634904097
162552,15,0
162610,22,0.266747018774
162616,17,2.41895218113
162628,22,1.58197691585
162633,10,1.15677964945
162641,13,1.46048041137
162660,10,1.36096404744
162724,18,1.87991914714
162734,13,1.57339011619
162765,21,1.80092373006
162768,12,1.32500409066
162813,15,0.566504105594
162817,43,1.19994498495
162824,11,0.945658102678
162829,25,1.20980033866
162833,53,1.54156440827
162837,32,1.05589272901
162845,14,0
162847,12,1.55108718997
162850,44,1.37629619142
162863,17,0.83432485283
162881,85,2.89428078008
162902,30,2.07028290037
162907,35,1.65147565787
162913,57,3.09072930809
162923,17,2.82216821693
162926,62,2.9365329724
162931,120,2.34397507406
162937,183,2.60632718851
162952,51,1.9764736491
162956,12,2.35537728362
162960,126,2.12513420651
162964,15,1.05296456689
162967,25,2.37134643325
162976,50,1.81193422871
162978,36,1.62181430216
162982,31,2.17628439614
163009,20,1.92192809489
163012,33,2.37222588125
163021,15,2.52320274694
163035,11,1.24064789104
163038,26,1.14161459061
163041,15,1.2366022002
163048,50,2.19892696783
163066,16,1.88285606369
163067,18,1.33547721118
163082,30,2.28587442768
163086,12,0
163090,50,1.50541508123
163101,75,2.07046813662
163126,14,1.09488810785
163128,15,1.64020526151
163152,11,0.439469806654
163155,23,1.61880943506
163197,20,1.41903527434
163204,21,2.66540954744
163209,18,1.19415643657
163214,37,1.85500063121
163216,13,2.35352156755
163230,46,2.76595987573
163242,15,0
163258,10,1.36096404744
163270,13,2.56543972131
163292,44,2.60154535326
163296,11,1.49491313191
163298,12,0.811278124459
163313,12,1.89622373758
163340,10,0
163359,90,1.9475715441
163394,28,0.805830629223
163395,35,0
163399,18,1.19415643657
163405,14,1.19809644915
163408,72,1.31074782309
163414,22,0.699818787216
163467,24,1.78065206762
163509,10,0.970950594455
163522,24,1.36396373277
163527,12,0
163530,29,1.34161490072
163539,29,1.66593914125
163542,37,1.4997133564
163550,15,1.23094054294
163559,20,1.07629762573
163580,12,0.413808201579
163605,11,0.99402997235
163625,17,0
163661,48,0.816672478379
163667,156,2.1235820361
163670,11,0.684024626691
163680,89,1.11099782947
163681,10,0.721928094887
163687,77,0.761005557422
163691,30,0.92182423536
163693,60,1.04128373186
163710,18,1.98873341622
163713,22,1.79442927338
163727,11,0
163732,10,0.881290899231
163755,13,0.995726596678
163766,22,0
163782,12,1.55108718997
163787,49,3.1009172706
163810,18,1.61218137256
163818,99,2.45456867269
163820,62,1.31780841053
163843,20,2.70160949706
163854,50,2.50895812367
163870,43,0.271384520515
163878,57,1.39559944114
163879,13,1.29573057507
163892,22,1.1433058898
163896,12,0
163910,15,1.37525087821
163921,13,0.991245877578
163928,14,1.09488810785
163954,26,1.21702502455
163956,10,1.52192809489
163958,10,0
163960,17,0.936669439455
163962,20,1.31903527434
163964,17,1.40207267058
163966,24,1.59434103083
163967,24,0.249854019583
163968,15,0.970950594455
163973,10,0
163978,10,0.970950594455
163980,13,1.29573057507
164033,14,2.80732491907
164043,22,2.93169535543
164050,85,3.39132228694
164069,12,2.4591387336
164096,20,2.67095059445
164124,21,0
164138,19,1.91820173111
164149,19,2.69478146058
164153,16,0.99339272901
164162,37,2.73050883903
164171,14,1.87020602725
164176,10,1.76096404744
164178,124,2.91031566748
164185,48,1.99428163308
164200,14,1.92114510888
164202,17,1.2771830757
164223,16,1.92117969195
164262,11,1.32216107673
164263,18,1.61134057236
164264,24,2.90721445022
164280,12,1.55458701174
164292,12,1.20749497475
164294,24,1.60369974754
164308,14,2.61054931603
164320,26,2.19968280194
164322,26,2.31430650941
164331,17,1.73944790076
164338,14,1.98519287712
164346,35,0.721928094887
164370,24,2.58251581556
164388,38,2.53159080183
164408,13,0
164410,12,2.35537728362
164440,27,0.97308238786
164462,37,1.71458876453
164474,31,1.33782842113
164480,18,0.944464203767
164485,33,2.15950958556
164488,14,2.69233461939
164492,24,0.979867543053
164496,65,1.46207096391
164497,11,0.845344504494
164521,11,0.99402997235
164522,29,2.86573292698
164535,44,3.09444858889
164537,31,2.44885713615
164538,17,1.84897045729
164543,76,2.18563531625
164550,12,2.2212400409
164551,10,2.12192809489
164557,16,2.125
164558,24,2.19905050563
164576,16,1.24755624892
164582,16,1.18627812446
164589,14,1.62663140455
164592,95,2.52122591376
164598,12,1.95914499204
164610,61,1.83482269557
164611,21,2.06804903298
164613,40,1.03418371978
164627,10,1.35677964945
164636,39,2.72558955854
164642,14,1.44880657851
164653,17,2.56543513088
164656,14,1.43155030297
164660,10,0.468995593589
164680,45,2.08018566749
164687,38,3.11799748652
164689,13,1.29573057507
164699,14,1.8321982047
164702,11,0
164757,27,1.56373160822
164761,11,0.99402997235
164794,14,0.940286564387
164796,11,1.68579061282
164826,16,1.24755624892
164836,12,1.20749497475
164840,18,0.852398285933
164852,10,0.881290899231
164867,24,1.38681822452
164895,10,1.68547529723
164898,11,0.439469806654
164932,19,0.485454260725
164938,33,1.13977680136
164939,32,0.6685644432
164943,38,2.05420757551
164947,11,0.439469806654
165047,19,1.71877358902
165064,45,2.31475090922
165089,54,0.702279255486
165093,17,0
165113,33,1.83798730521
165122,35,2.40473528715
165136,14,1.78843139939
165148,18,1.134951234
165162,20,1.23449779679
165286,43,2.09674571771
165289,10,1
165340,73,1.66760536571
165412,14,1.52160634863
165460,17,1.45045006556
165499,14,1.29164264995
165526,28,1.73018474225
165556,14,1.98519287712
165567,12,0
165582,38,1.42684374493
165584,64,1.60531908555
165588,26,2.10971160762
165604,16,1.97460175271
165625,83,1.72642652864
165627,12,1.04083330813
165628,12,1.62580165861
165630,24,1.2720156153
165669,86,1.7257237617
165672,75,2.4994920638
165681,80,2.4966038472
165684,27,2.21983803447
165692,21,1.77229334834
165696,103,2.02049370786
165716,17,1.25328804166
165731,38,2.10174667436
165740,23,2.03288401443
165742,13,2.16196894855
165744,16,1.90563906223
165754,26,1.21702502455
165755,32,1.60284139781
165770,132,1.93599562558
165778,25,2.38268318926
165780,11,1.32216107673
165795,26,1.57004604242
165812,11,1.30928023715
165899,29,1.64150814519
165905,129,2.25173324406
165922,20,0.991760148181
165926,13,0.890492540169
165930,12,1.20749497475
165931,21,1.36295670081
165940,37,2.33922621208
165948,34,2.16210336505
165950,40,2.01525941455
165954,16,2.0217822216
165971,26,0.999644245735
165976,43,2.19096450522
165977,66,2.2879368619
165980,12,0.650010811762
165986,17,0.322745193961
165997,26,1.99042664383
166009,15,0.905560581263
166033,26,0.850133150847
166036,13,0.391235290502
166038,27,2.43892060043
166053,14,1.29164264995
166062,10,1.15677964945
166066,37,1.95965719524
166069,14,1.87737741407
166075,90,2.55728715914
166091,14,0.946337683905
166099,27,1.35400390392
166149,21,1.26775509201
166159,13,1.6691648144
166167,14,1.09488810785
166186,21,1.47304941696
166191,13,0.619370843224
166192,12,2.35537728362
166289,29,0.216385328249
166295,26,2.10873447796
166298,13,1.14508741599
166300,20,0.468995593589
166311,10,0.970950594455
166315,32,1.59313906223
166319,36,1.503231667
166321,20,1.91497982052
166331,11,1.32216107673
166336,10,0
166338,10,1.72192809489
166361,10,0.881290899231
166447,12,1.18871791302
166458,13,0
166505,23,1.44719300392
166544,12,1.55108718997
166608,12,0.816672478379
166631,11,1.53948207696
166636,13,1.31431650974
166644,11,0.99402997235
166649,10,1.15677964945
166654,19,0.774232776442
166660,30,0.419997156853
166687,11,1.61715758037
166692,76,2.08757529037
166699,35,0.787500257868
166707,15,2.54922907281
166710,27,1.16246182171
166716,12,2.4591387336
166721,38,2.17937605895
166740,29,0.69066646039
166758,43,0.891484280137
166769,14,0.734478705463
166827,18,2.44104561703
166834,20,1.83320621935
166843,12,1.72956207096
166845,15,0
166846,17,0.977417514834
166941,13,0.961235561518
166945,11,1.86759014785
166946,28,0.805900133891
166956,13,0.619370843224
166958,29,0.785656881273
166967,11,1.27755616105
166968,29,1.63646315531
167016,32,1.87661447181
167028,32,2.11744513114
167043,15,2.28922074099
167071,13,0
167074,21,0.276158381011
167086,15,0
167096,13,0.391235290502
167098,13,0
167099,59,1.10919371498
167118,12,0
167119,20,1.23449779679
167120,17,0
167124,24,0
167127,17,0
167128,45,1.15861922373
167139,64,0.973918375255
167151,36,0.490287093515
167173,12,0.413808201579
167174,25,0.529360865287
167199,12,0.413808201579
167204,12,0
167205,24,0.811278124459
167234,15,1.64020526151
167237,21,0.453693139046
167244,10,0.468995593589
167279,11,0.439469806654
167281,34,1.21372482194
167331,38,1.42948739872
167380,24,0.785211850605
167398,68,1.91282338483
167400,21,1.73634001647
167413,16,0.5435644432
167415,35,1.76096789543
167419,11,1.68579061282
167439,23,0.257983767354
167490,33,1.03039928828
167495,31,2.1522060322
167504,13,1.73814272914
167505,120,2.48263156351
167509,75,2.30597045964
167530,10,1.37095059445
167532,11,0
167535,16,0.337290066617
167558,14,1.19809644915
167578,11,0.439469806654
167582,12,0.811278124459
167592,13,0.619370843224
167596,13,0.779337811831
167638,10,0.468995593589
167668,19,2.1440117302
167678,25,2.07829757028
167685,16,1.88285606369
167692,14,0.734478705463
167693,49,2.15124111727
167704,41,2.05148188214
167705,13,1.19817059413
167717,18,0
167720,13,0.391235290502
167721,67,1.3860131748
167724,11,0.865810507509
167725,27,1.67805202027
167730,17,0.322745193961
167737,15,1.05296456689
167767,54,1.43215799581
167793,11,1.49107418877
167796,18,2.79463389155
167804,10,0.970950594455
167844,10,1.52192809489
167859,15,2.54922907281
167871,11,1.78991136312
167884,39,1.57338884555
167890,23,1.94874106344
167924,101,2.53879247817
167930,13,1.50585674785
167957,17,2.30717223755
167962,15,0.905560581263
167966,22,1.43290092459
167986,14,2.26376977745
168017,10,0.721928094887
168020,11,1.27755616105
168039,30,1.57298472271
168044,21,2.36705139929
168051,10,0.921928094887
168058,21,1.22066845667
168070,21,1.27996834307
168072,10,1.29546184424
168086,18,0
168093,11,0.845344504494
168142,10,1.72192809489
168144,49,1.63141669969
168152,17,2.53412144534
168163,33,2.8421879675
168177,17,1.08629949947
168183,25,1.82904103608
168200,33,1.55354143799
168206,19,0.590715313336
168214,11,1.9717119394
168230,35,2.406865543
168233,32,1.87874519229
168240,34,0.617981987728
168250,14,0
168263,51,2.88893458199
168273,14,1.09488810785
168274,42,1.95480830428
168277,28,1.81749827212
168297,13,0.391235290502
168307,15,1.5301228123
168308,45,1.66754509445
168312,156,2.38637309555
168318,37,2.0900880095
168319,20,2.12112747334
168320,15,0.566504105594
168324,11,2.66351288962
168333,14,1.8321982047
168357,19,1.71877358902
168359,18,1.25161331724
168370,31,1.71657890951
168375,58,1.91574869201
168388,20,2.48048202372
168403,43,2.52748950768
168404,47,0.488902711885
168408,17,1.33280771271
168411,17,2.29883438673
168415,20,1.91997309402
168418,65,3.03666240629
168424,13,0.391235290502
168437,78,2.83748911799
168444,76,2.39743619129
168447,19,2.52398606596
168452,203,2.90920229076
168472,20,0.970950594455
168487,47,1.881657877
168493,10,2.17095059445
168494,13,2.19199278449
168496,64,2.30633264447
168501,32,1.94092764338
168507,105,2.17923503724
168512,39,1.89679719897
168516,75,2.29245664703
168521,65,2.44604716431
168534,33,2.09018900938
168539,38,2.05269319659
168558,12,0
168562,50,1.55907001577
168583,48,1.82150926872
168599,11,2.04034565821
168611,42,2.19659911843
168616,12,1.04083330813
