,perm,level_name,entropy
4502,Permuted,Order,3.4381910409
4503,Permuted,Class,3.60431448036
4505,Permuted,Genus,3.69986180269
4509,Permuted,Family,3.58824925167
4511,Permuted,Order,3.60062331018
4514,Permuted,Family,3.63157248187
4516,Permuted,Class,3.63411961361
4522,Permuted,Order,3.46673472402
4524,Permuted,Family,3.31504104942
4525,Permuted,Class,3.51460769336
4526,Permuted,Class,3.50400712913
4529,Permuted,Family,3.54172839137
4533,Permuted,Phylum,3.56571941798
4534,Permuted,Phylum,3.62567751934
4535,Permuted,Family,3.51453662047
4538,Permuted,Family,3.40134533035
4539,Permuted,Family,3.58516201283
4544,Permuted,Genus,3.40049280453
4547,Permuted,Family,3.29952490616
4548,Permuted,Order,3.58516201283
4549,Permuted,Family,3.40338022202
4552,Permuted,Phylum,3.65088959523
4553,Permuted,Genus,3.61840859264
4555,Permuted,Family,3.49326060438
4557,Permuted,Genus,3.28855510183
4558,Permuted,Genus,3.53312177953
4560,Permuted,Family,3.34770038464
4561,Permuted,Family,3.36229464408
4564,Permuted,Class,3.04013089315
4565,Permuted,Family,3.67054743434
4566,Permuted,Order,3.60527973819
4567,Permuted,Class,3.6339518036
4573,Permuted,Order,3.65569613638
4574,Permuted,Class,3.61637476651
4576,Permuted,Genus,3.47448265036
4577,Permuted,Genus,3.67241364762
4584,Permuted,Family,3.66926753895
4585,Permuted,Species,3.26877251126
4588,Permuted,Order,3.44464851143
4589,Permuted,Class,3.41969769127
4597,Permuted,Family,3.15641867088
4599,Permuted,Phylum,3.61689465113
4600,Permuted,Phylum,3.32286610449
4601,Permuted,Family,3.66370915206
4602,Permuted,Order,3.71092681164
4603,Permuted,Class,3.51399811657
4604,Permuted,Genus,3.52096547304
4616,Permuted,Class,3.34221303963
4618,Permuted,Order,3.5485648577
4619,Permuted,Family,3.05306102678
4620,Permuted,Species,3.30754529676
4622,Permuted,Order,3.57037537262
4625,Permuted,Order,3.59706268084
4628,Permuted,Family,3.05276062185
4631,Permuted,Genus,3.52466860504
4634,Permuted,Order,3.56831153173
4636,Permuted,Family,3.56136652452
4637,Permuted,Phylum,3.62160940983
4639,Permuted,Phylum,3.59010970296
4640,Permuted,Class,3.50072640025
4643,Permuted,Family,3.54836954533
4645,Permuted,Family,3.58980475901
4646,Permuted,Family,2.93566820554
4653,Permuted,Genus,3.42341898096
4655,Permuted,Family,3.36424160116
4656,Permuted,Genus,3.23902465359
4657,Permuted,Genus,3.23078984425
4663,Permuted,Order,3.65814828084
4664,Permuted,Class,3.61532636059
4667,Permuted,Genus,3.31652594709
4668,Permuted,Phylum,3.60996945525
4669,Permuted,Species,2.90513800618
4670,Permuted,Class,3.63918316229
4671,Permuted,Class,3.42386327788
4672,Permuted,Order,3.60950397342
4673,Permuted,Family,3.60477775463
4674,Permuted,Family,3.59302487196
4677,Permuted,Family,3.67023901305
4678,Permuted,Class,3.60950397342
4684,Permuted,Class,3.74861925406
4687,Permuted,Family,3.4648639444
4688,Permuted,Class,3.59224228
4692,Permuted,Genus,3.45706056027
4694,Permuted,Class,3.60500643555
4697,Permuted,Class,3.64202696578
4698,Permuted,Family,3.51224137815
4701,Permuted,Class,3.07000262119
4703,Permuted,Species,3.5010206473
4707,Permuted,Family,3.39414915896
4708,Permuted,Order,3.47254637365
4714,Permuted,Genus,3.27631801259
4715,Permuted,Order,3.47878417388
4716,Permuted,Genus,3.51862266857
4723,Permuted,Order,3.68368089706
4738,Permuted,Family,3.34014036223
4739,Permuted,Order,3.50843216292
4740,Permuted,Order,3.46628426692
4743,Permuted,Species,3.52385155838
4744,Permuted,Genus,3.48725645908
4745,Permuted,Phylum,3.55145162539
4746,Permuted,Family,3.16798752341
4747,Permuted,Class,3.02287711973
4748,Permuted,Order,3.6110121549
4749,Permuted,Family,3.05426920612
4750,Permuted,Genus,3.23565223179
4754,Permuted,Family,3.51621265613
4758,Permuted,Phylum,3.59866190836
4760,Permuted,Genus,3.60432273276
4762,Permuted,Genus,3.53574431783
4770,Permuted,Genus,3.22927454491
4771,Permuted,Genus,2.83414876537
4772,Permuted,Species,3.49170435783
4773,Permuted,Family,3.58816158754
4775,Permuted,Order,3.51338056359
4778,Permuted,Species,3.59353983034
4780,Permuted,Genus,3.5044275138
4785,Permuted,Order,3.59860474449
4789,Permuted,Class,3.52398150581
4791,Permuted,Order,3.48712461817
4792,Permuted,Genus,3.35373725832
4795,Permuted,Family,3.51434476154
4799,Permuted,Class,3.61153491869
4800,Permuted,Phylum,3.50152233134
4801,Permuted,Class,3.55457984612
4802,Permuted,Family,3.48383952512
4805,Permuted,Order,3.60354153655
4806,Permuted,Class,3.6022348217
4810,Permuted,Family,3.65090363011
4811,Permuted,Genus,3.0317533447
4812,Permuted,Order,3.36696099235
4813,Permuted,Order,3.53979456558
4814,Permuted,Family,3.48651345465
4819,Permuted,Genus,3.14977365118
4820,Permuted,Order,3.45974401816
4823,Permuted,Species,3.54368530427
4830,Permuted,Class,3.62620546902
4832,Permuted,Order,3.42129100842
4838,Permuted,Class,3.47286889547
4840,Permuted,Genus,3.26496158479
4841,Permuted,Species,3.40245146879
4843,Permuted,Species,3.13710194582
4847,Permuted,Family,3.58975628282
4848,Permuted,Order,3.56704727632
4850,Permuted,Family,3.36851342675
4851,Permuted,Family,3.46229550804
4853,Permuted,Order,3.34968211037
4854,Permuted,Genus,3.45986190425
4858,Permuted,Order,3.65262435402
4859,Permuted,Genus,3.35336410335
4860,Permuted,Class,3.47635549092
4862,Permuted,Genus,2.85453179443
4865,Permuted,Order,3.58820221127
4866,Permuted,Order,3.56993282585
4868,Permuted,Species,3.53574431783
4870,Permuted,Species,3.20552220851
4872,Permuted,Order,3.60737200471
4873,Permuted,Family,3.62277061282
4876,Permuted,Order,3.44754667229
4877,Permuted,Phylum,3.67485326787
4878,Permuted,Family,3.40114410762
4882,Permuted,Class,3.46604971808
4884,Permuted,Class,3.42782394015
4887,Permuted,Family,3.10020648249
4888,Permuted,Order,3.44848453501
4889,Permuted,Genus,3.10463549417
4891,Permuted,Genus,3.18599764631
4895,Permuted,Genus,3.2811168759
4899,Permuted,Family,3.53846600831
4901,Permuted,Genus,2.97605594496
4902,Permuted,Class,3.67485326787
4908,Permuted,Family,3.51592498595
4909,Permuted,Genus,2.80307891913
4915,Permuted,Order,3.51500630839
4920,Permuted,Family,3.61981426195
4921,Permuted,Genus,3.29484576845
4924,Permuted,Family,3.60285930829
4925,Permuted,Order,3.60921957496
4926,Permuted,Class,3.54396926763
4928,Permuted,Family,3.47031653238
4931,Permuted,Genus,3.50018257923
4934,Permuted,Genus,3.49938953579
4938,Permuted,Order,3.53840778832
4943,Permuted,Family,3.61741310141
4944,Permuted,Order,3.6031252148
4947,Permuted,Order,3.26997250819
4950,Permuted,Genus,3.53182727497
4952,Permuted,Family,3.32173904281
4960,Permuted,Family,3.42914481295
4968,Permuted,Class,3.17804810104
4969,Permuted,Order,3.6483222424
4976,Permuted,Order,3.46294573797
4978,Permuted,Family,3.60740177995
4979,Permuted,Genus,3.34819163473
4980,Permuted,Genus,3.48698563967
4981,Permuted,Species,3.54424804086
4983,Permuted,Order,3.36745855332
4985,Permuted,Order,3.54376231907
4987,Permuted,Class,3.59944167668
4989,Permuted,Family,3.57192928809
4992,Permuted,Order,3.31486401635
4993,Permuted,Class,3.25305052449
4995,Permuted,Family,3.51807261041
4996,Permuted,Class,3.53685388817
4998,Permuted,Order,3.6233073392
4999,Permuted,Class,3.45831347921
5000,Permuted,Genus,3.51228594863
5001,Permuted,Genus,3.55580903199
5003,Permuted,Genus,3.41054850928
5006,Permuted,Phylum,3.27536619068
5010,Permuted,Order,3.1185999596
5014,Permuted,Order,3.26215219443
5018,Permuted,Family,3.39747346036
5019,Permuted,Order,3.60847924259
5021,Permuted,Family,3.57363805623
5022,Permuted,Order,3.41440922669
5025,Permuted,Order,3.2441136543
5026,Permuted,Family,3.54479321684
5029,Permuted,Genus,3.39565685284
5036,Permuted,Genus,2.96759421754
5038,Permuted,Order,3.39898673725
5039,Permuted,Genus,3.5523405349
5040,Permuted,Genus,3.38743657457
5041,Permuted,Family,3.6281275642
5045,Permuted,Family,3.4604009337
5047,Permuted,Order,3.48568225222
5051,Permuted,Class,2.91671087437
5052,Permuted,Genus,3.65537870464
5055,Permuted,Phylum,3.61650063851
5062,Permuted,Phylum,3.63144964542
5064,Permuted,Family,3.33582151565
5067,Permuted,Genus,3.10941205285
5070,Permuted,Family,3.60354153655
5072,Permuted,Order,3.61458206138
5073,Permuted,Family,3.37364608384
5076,Permuted,Family,3.49088417297
5077,Permuted,Order,3.68032421369
5079,Permuted,Class,3.64183194126
5080,Permuted,Family,3.53354968035
5083,Permuted,Class,3.66888857002
5085,Permuted,Genus,3.28573402215
5089,Permuted,Class,3.6204438532
5090,Permuted,Order,3.52079075032
5092,Permuted,Genus,3.51149517183
5096,Permuted,Family,3.54437815994
5102,Permuted,Class,3.63834589429
5103,Permuted,Order,3.60823147947
5110,Permuted,Order,3.58876927354
5116,Permuted,Order,3.48605883633
5118,Permuted,Family,3.64296371703
5122,Permuted,Class,3.13126207783
5123,Permuted,Order,3.56522509118
5125,Permuted,Genus,3.02466865739
5128,Permuted,Genus,3.44567040897
5136,Permuted,Family,3.52654957574
5137,Permuted,Family,3.5141329622
5139,Permuted,Family,3.63553333948
5140,Permuted,Genus,3.53142639436
5144,Permuted,Family,3.50252538433
5146,Permuted,Class,3.62160693083
5147,Permuted,Family,3.5807051895
5150,Permuted,Class,3.67732740896
5151,Permuted,Class,3.59669242387
5152,Permuted,Class,3.51500630839
5155,Permuted,Order,3.60394401068
5160,Permuted,Class,3.52097938615
5162,Permuted,Genus,3.61772701797
5163,Permuted,Order,3.2862211805
5165,Permuted,Family,3.24746140625
5171,Permuted,Family,3.33913659489
5172,Permuted,Phylum,3.62014654382
5176,Permuted,Order,3.61342301837
5179,Permuted,Order,3.56271421963
5183,Permuted,Class,3.59538170746
5185,Permuted,Order,3.53011296928
5188,Permuted,Order,3.61158384838
5189,Permuted,Family,3.02466865739
5193,Permuted,Species,3.31848879089
5194,Permuted,Phylum,3.40195429965
5199,Permuted,Genus,3.5200004862
5200,Permuted,Order,3.424203539
5202,Permuted,Genus,3.68875567703
5203,Permuted,Class,3.52515169466
5204,Permuted,Order,3.59459193091
5206,Permuted,Family,3.49114917088
5207,Permuted,Family,3.64570252167
5208,Permuted,Genus,3.40818125964
5209,Permuted,Family,3.54769472285
5211,Permuted,Class,3.35607256637
5212,Permuted,Genus,3.43276634272
5213,Permuted,Family,3.6004700843
5219,Permuted,Family,3.16806136328
5223,Permuted,Family,3.20960174723
5227,Permuted,Class,3.63189912977
5233,Permuted,Genus,3.6090347799
5236,Permuted,Order,3.58089437805
5237,Permuted,Genus,3.39408580857
5240,Permuted,Order,3.31821121629
5244,Permuted,Class,3.65712911404
5245,Permuted,Genus,3.43237227401
5246,Permuted,Class,3.36104292767
5247,Permuted,Family,3.524171345
5248,Permuted,Class,3.47244925591
5249,Permuted,Family,3.62825959785
5252,Permuted,Order,3.17804810104
5253,Permuted,Family,3.33948365332
5254,Permuted,Order,3.46023874561
5257,Permuted,Class,3.58906389431
5258,Permuted,Order,3.38850909077
5259,Permuted,Order,3.43981110084
5261,Permuted,Order,3.52097938615
5266,Permuted,Family,3.39697694317
5270,Permuted,Order,3.62368050997
5273,Permuted,Family,3.59482496653
5276,Permuted,Class,3.59561039603
5277,Permuted,Genus,3.26136020853
5280,Permuted,Class,3.61762903851
5281,Permuted,Order,3.40275941775
5282,Permuted,Class,3.42830923812
5283,Permuted,Family,3.6671103424
5284,Permuted,Class,3.61129353508
5289,Permuted,Genus,3.6270255067
5295,Permuted,Family,3.21623557944
5299,Permuted,Genus,3.15259235836
5303,Permuted,Order,3.55397504754
5305,Permuted,Genus,3.59946208237
5307,Permuted,Order,3.42452923966
5309,Permuted,Genus,3.5394430507
5313,Permuted,Family,3.6078917788
5314,Permuted,Genus,3.45018442137
5315,Permuted,Family,3.54419797946
5318,Permuted,Order,2.74930860372
5319,Permuted,Genus,3.45768217839
5320,Permuted,Order,3.45327781174
5326,Permuted,Class,3.62762659368
5332,Permuted,Genus,3.61033406128
5335,Permuted,Family,3.46421120672
5339,Permuted,Phylum,3.61264579167
5350,Permuted,Order,3.65724835393
5351,Permuted,Class,3.64479333143
5355,Permuted,Phylum,3.63751907517
5356,Permuted,Family,3.49050358622
5360,Permuted,Genus,3.30754529676
5361,Permuted,Phylum,3.51500630839
5362,Permuted,Class,3.30217131149
5363,Permuted,Phylum,3.19066440433
5366,Permuted,Order,3.59541759993
5368,Permuted,Order,3.49612854986
5369,Permuted,Class,3.64505101124
5370,Permuted,Genus,3.50917261955
5372,Permuted,Class,3.57020200377
5377,Permuted,Family,3.47176085912
5379,Permuted,Phylum,3.18365715696
5385,Permuted,Family,3.57189393
5386,Permuted,Genus,3.18997609068
5388,Permuted,Genus,3.5565790655
5389,Permuted,Class,3.55552802892
5395,Permuted,Genus,3.33623158023
5407,Permuted,Order,3.5318550242
5415,Permuted,Family,3.20446558104
5416,Permuted,Family,3.60685901612
5417,Permuted,Genus,3.40245459941
5424,Permuted,Genus,3.12737993484
5434,Permuted,Order,3.5938734522
5435,Permuted,Class,3.57239164895
5439,Permuted,Class,3.53865530707
5444,Permuted,Order,3.59946208237
5445,Permuted,Class,3.65896930981
5447,Permuted,Class,3.57075697568
5452,Permuted,Order,3.16798752341
5456,Permuted,Family,3.57538926663
5459,Permuted,Genus,3.63824730034
5467,Permuted,Species,3.44395158573
5468,Permuted,Order,3.58950750652
5479,Permuted,Family,3.27050448036
5480,Permuted,Family,3.23015907854
5481,Permuted,Genus,3.53054336655
5484,Permuted,Order,3.59100098125
5489,Permuted,Phylum,3.61548641201
5491,Permuted,Order,3.61475569259
5492,Permuted,Order,3.61331326042
5494,Permuted,Order,3.463154833
5495,Permuted,Order,3.5860298565
5497,Permuted,Family,3.48724485138
5500,Permuted,Genus,3.56500310567
5501,Permuted,Phylum,3.63215471685
5503,Permuted,Phylum,3.64592487622
5504,Permuted,Class,3.56721817969
5507,Permuted,Order,3.63918316229
5510,Permuted,Genus,3.39400869794
5512,Permuted,Genus,3.41306438622
5514,Permuted,Family,3.60065697281
5515,Permuted,Genus,3.66042106299
5518,Permuted,Order,3.4579100887
5524,Permuted,Family,3.23269034242
5525,Permuted,Genus,3.53315366132
5529,Permuted,Family,3.68949423675
5534,Permuted,Order,3.03962623846
5535,Permuted,Family,3.21345290536
5536,Permuted,Class,3.53276392243
5538,Permuted,Order,3.57729635698
5540,Permuted,Order,3.61705459829
5541,Permuted,Family,3.57065290685
5549,Permuted,Class,3.65263823493
5553,Permuted,Family,3.22067902041
5554,Permuted,Order,3.5609876384
5555,Permuted,Genus,2.94499060845
5558,Permuted,Order,3.62176196922
5559,Permuted,Order,3.49968575821
5560,Permuted,Order,3.49578238553
5564,Permuted,Species,3.49534841716
5566,Permuted,Genus,3.45556870227
5570,Permuted,Genus,3.54421569026
5572,Permuted,Order,3.4154673811
5578,Permuted,Genus,3.52308975882
5581,Permuted,Genus,3.26247371257
5582,Permuted,Class,3.4743538317
5584,Permuted,Class,3.70599789183
5585,Permuted,Genus,3.51103972985
5587,Permuted,Genus,3.63399789555
5589,Permuted,Genus,3.12354923946
5591,Permuted,Genus,3.28422609805
5593,Permuted,Class,3.43844589208
5595,Permuted,Class,3.60072378771
5597,Permuted,Family,3.63822991952
5598,Permuted,Order,3.14485776631
5601,Permuted,Genus,3.20662820637
5602,Permuted,Family,3.45386974316
5603,Permuted,Family,3.27225612285
5605,Permuted,Order,3.57005758247
5606,Permuted,Family,3.50936416801
5608,Permuted,Order,3.33009017408
5612,Permuted,Genus,3.37364608384
5614,Permuted,Family,3.45041071387
5619,Permuted,Family,3.59956048072
5620,Permuted,Family,3.54738034702
5624,Permuted,Genus,3.48059961175
5626,Permuted,Class,3.60847924259
5628,Permuted,Genus,3.60334952333
5633,Permuted,Genus,3.6078917788
5634,Permuted,Class,3.61684238941
5639,Permuted,Order,3.42912438401
5644,Permuted,Family,3.54815425393
5646,Permuted,Family,3.5669796384
5653,Permuted,Class,3.41530482634
5656,Permuted,Class,3.60088013186
5657,Permuted,Family,3.5938734522
5663,Permuted,Genus,3.31968958474
5665,Permuted,Genus,2.66783655348
5666,Permuted,Family,2.89464647941
5667,Permuted,Family,3.56309962717
5670,Permuted,Phylum,3.61480352525
5672,Permuted,Family,3.59946208237
5674,Permuted,Genus,3.63450007001
5676,Permuted,Genus,3.54706299634
5680,Permuted,Order,3.57065290685
5685,Permuted,Genus,3.32996621225
5687,Permuted,Class,3.65772227904
5688,Permuted,Order,3.62581390908
5691,Permuted,Genus,3.10238753805
5696,Permuted,Family,3.44436172105
5697,Permuted,Family,3.59258157129
5698,Permuted,Family,3.6030730147
5699,Permuted,Genus,2.96267548438
5700,Permuted,Family,3.32747082496
5702,Permuted,Family,3.3529894391
5710,Permuted,Phylum,3.48109906857
5713,Permuted,Genus,3.54171828874
5717,Permuted,Genus,3.00387548423
5720,Permuted,Family,3.5345397618
5722,Permuted,Species,3.41017868739
5728,Permuted,Genus,3.38906636026
5730,Permuted,Family,3.6776058175
5731,Permuted,Order,3.44862910468
5732,Permuted,Class,3.6194859677
5733,Permuted,Family,3.67069660716
5737,Permuted,Genus,3.10414676883
5739,Permuted,Order,3.63295964142
5740,Permuted,Family,3.62705476757
5741,Permuted,Family,3.70102655225
5742,Permuted,Class,3.558721762
5743,Permuted,Genus,3.49201278341
5744,Permuted,Family,3.63217981215
5747,Permuted,Genus,3.64002661168
5748,Permuted,Class,3.63180856946
5754,Permuted,Family,3.51846045079
5755,Permuted,Family,3.53316560716
5761,Permuted,Family,3.55196629991
5765,Permuted,Genus,3.51067530703
5769,Permuted,Family,2.96187201092
5770,Permuted,Class,3.62379476024
5776,Permuted,Genus,3.16305393778
5781,Permuted,Genus,3.58980475901
5784,Permuted,Family,3.41803283475
5785,Permuted,Species,3.18542156025
5789,Permuted,Phylum,3.19134996199
5790,Permuted,Species,3.52917571407
5799,Permuted,Genus,3.10559834002
5800,Permuted,Order,3.54062197846
5803,Permuted,Family,3.51802224449
5804,Permuted,Genus,3.73788912363
