sample_name	sample_accession
1748.4.24.12.FR.14.D	ERS1610120
1748.6.15.12.I.13.V	ERS1610304
1748.5.15.12.FI.15.V	ERS1610165
1748.5.18.12.R.17.V	ERS1610214
1748.5.18.12.R.9.V	ERS1610246
1748.5.18.12.R.13.V	ERS1610206
1748.6.15.12.I.20.D	ERS1610319
1748.BLANK39	ERS1610375
1748.4.24.12.FR.4.V	ERS1610143
1748.5.15.12.FI.8.D	ERS1610192
1748.4.24.12.FR.9.D	ERS1610152
1748.5.30.12.P.21.V	ERS1610274
1748.5.30.12.P.14.D	ERS1610257
1748.BLANK2	ERS1610354
1748.5.30.12.P.6.V	ERS1610286
1748.5.30.12.P.9.D	ERS1610291
1748.4.24.12.FR.11.D	ERS1610114
1748.6.15.12.I.2.V	ERS1610318
1748.4.24.12.FR.19.D	ERS1610130
1748.5.30.12.P.14.V	ERS1610258
1748.BLANK38	ERS1610374
1748.5.30.12.P.9.V	ERS1610292
1748.4.24.12.FR.11.V	ERS1610115
1748.BLANK53	ERS1610391
1748.BLANK4	ERS1610376
1748.6.15.12.I.7.D	ERS1610335
1748.4.24.12.FR.13.V	ERS1610119
1748.5.30.12.P.12.D	ERS1610253
1748.4.24.12.FR.15.D	ERS1610122
1748.5.30.12.P.25.V	ERS1610278
1748.BLANK50	ERS1610388
1748.6.15.12.I.18.V	ERS1610314
1748.BLANK19	ERS1610353
1748.BLANK18	ERS1610352
1748.BLANK17	ERS1610351
1748.5.30.12.P.12.V	ERS1610254
1748.BLANK15	ERS1610349
1748.4.24.12.FR.13.D	ERS1610118
1748.BLANK13	ERS1610347
1748.5.30.12.P.25.D	ERS1610277
1748.BLANK11	ERS1610345
1748.6.15.12.I.9.D	ERS1610339
1748.6.15.12.I.14.V	ERS1610306
1748.6.15.12.I.11.D	ERS1610299
1748.4.24.12.FR.15.V	ERS1610123
1748.5.15.12.FI.20.D	ERS1610176
1748.BLANK21	ERS1610356
1748.4.24.12.FR.14.V	ERS1610121
1748.5.15.12.FI.5.D	ERS1610186
1748.6.15.12.I.14.D	ERS1610305
1748.5.18.12.R.13.D	ERS1610205
1748.5.18.12.R.12.V	ERS1610204
1748.5.30.12.P.5.V	ERS1610284
1748.4.24.12.FR.21.D	ERS1610136
1748.5.18.12.R.1.D	ERS1610197
1748.5.15.12.FI.20.V	ERS1610177
1748.5.15.12.FI.5.V	ERS1610187
1748.4.24.12.FR.8.V	ERS1610151
1748.BLANK14	ERS1610348
1748.6.15.12.I.12.D	ERS1610301
1748.5.15.12.FI.22.V	ERS1610181
1748.5.18.12.R.8.V	ERS1610244
1748.4.24.12.FR.17.V	ERS1610127
1748.6.15.12.I.21.V	ERS1610322
1748.5.15.12.FI.7.V	ERS1610191
1748.4.24.12.FR.8.D	ERS1610150
1748.BLANK29	ERS1610364
1748.6.15.12.I.12.V	ERS1610302
1748.5.18.12.R.1.V	ERS1610198
1748.6.15.12.I.20.V	ERS1610320
1748.BLANK22	ERS1610357
1748.BLANK23	ERS1610358
1748.BLANK20	ERS1610355
1748.BLANK10	ERS1610344
1748.BLANK26	ERS1610361
1748.BLANK27	ERS1610362
1748.BLANK24	ERS1610359
1748.4.24.12.FR.17.D	ERS1610126
1748.5.30.12.P.18.D	ERS1610265
1748.5.15.12.FI.CTRL.WATER	ERS1610196
1748.4.24.12.FR.20.V	ERS1610135
1748.5.30.12.P.16.V	ERS1610262
1748.5.30.12.P.20.V	ERS1610272
1748.BLANK54	ERS1610392
1748.5.30.12.P.15.V	ERS1610260
1748.5.18.12.R.3.V	ERS1610234
1748.5.30.12.P.8.D	ERS1610289
1748.6.15.12.I.4.D	ERS1610329
1748.6.15.12.I.2.D	ERS1610317
1748.5.30.12.P.18.V	ERS1610266
1748.5.30.12.P.20.D	ERS1610271
1748.5.30.12.P.15.D	ERS1610259
1748.5.30.12.P.5.D	ERS1610283
1748.5.18.12.R.3.D	ERS1610233
1748.4.24.12.FR.1.V	ERS1610111
1748.5.30.12.P.16.D	ERS1610261
1748.BLANK40	ERS1610377
1748.5.18.12.R.24.D	ERS1610229
1748.5.18.12.R.14.V	ERS1610208
1748.5.15.12.FI.16.V	ERS1610167
1748.BLANK16	ERS1610350
1748.6.15.12.I.4.V	ERS1610330
1748.5.18.12.R.5.V	ERS1610238
1748.6.15.12.I.6.V	ERS1610334
1748.6.15.12.I.CTRL.MOUTH	ERS1610341
1748.BLANK35	ERS1610371
1748.5.15.12.FI.12.V	ERS1610159
1748.BLANK37	ERS1610373
1748.BLANK36	ERS1610372
1748.BLANK31	ERS1610367
1748.BLANK30	ERS1610366
1748.5.15.12.FI.16.D	ERS1610166
1748.BLANK32	ERS1610368
1748.4.24.12.FR.19.V	ERS1610131
1748.5.15.12.FI.10.V	ERS1610155
1748.5.30.12.P.8.V	ERS1610290
1748.6.15.12.I.6.D	ERS1610333
1748.BLANK1	ERS1610343
1748.5.18.12.R.24.V	ERS1610230
1748.5.15.12.FI.4.D	ERS1610184
1748.BLANK25	ERS1610360
1748.5.15.12.FI.2.V	ERS1610175
1748.BLANK28	ERS1610363
1748.5.30.12.P.10.V	ERS1610250
1748.5.30.12.P.21.D	ERS1610273
1748.5.30.12.P.3.D	ERS1610279
1748.BLANK6	ERS1610395
1748.5.15.12.FI.4.V	ERS1610185
1748.5.15.12.FI.2.D	ERS1610174
1748.BLANK5	ERS1610387
1748.5.18.12.R.18.V	ERS1610216
1748.5.30.12.P.10.D	ERS1610249
1748.5.30.12.P.13.V	ERS1610256
1748.5.18.12.R.5.D	ERS1610237
1748.5.30.12.P.1.V	ERS1610248
1748.5.18.12.R.22.D	ERS1610225
1748.5.30.12.P.7.D	ERS1610287
1748.5.30.12.P.1.D	ERS1610247
1748.BLANK41	ERS1610378
1748.BLANK42	ERS1610379
1748.BLANK43	ERS1610380
1748.BLANK44	ERS1610381
1748.BLANK45	ERS1610382
1748.BLANK46	ERS1610383
1748.BLANK47	ERS1610384
1748.BLANK48	ERS1610385
1748.BLANK49	ERS1610386
1748.BLANK56	ERS1610394
1748.5.30.12.P.7.V	ERS1610288
1748.5.18.12.R.12.D	ERS1610203
1748.BALNK8	ERS1610342
1748.5.15.12.FI.19.D	ERS1610172
1748.5.18.12.R.7.V	ERS1610242
1748.6.15.12.I.22.D	ERS1610323
