sample_name	sample_accession
755.SSFA.L3.D10.18.10.11.lane1.NoIndex.L001	ERS1472057
755.EFA.24.08.11.lane1.NoIndex.L001	ERS1471479
755.SSFA.L1.D1.31.05.11.lane1.NoIndex.L001	ERS1471828
755.SSFA.L3.D3.19.07.11.lane1.NoIndex.L001	ERS1472090
755.LSSF.ALPHA.D10.22.07.11.lane1.NoIndex.L001	ERS1471541
755.LSSF.ALPHA.D1.23.06.11.lane1.NoIndex.L001	ERS1471535
755.SSFA.L2.D20.12.07.11.lane1.NoIndex.L001	ERS1471932
755.SSFB.L1.2.D50.21.06.11.lane1.NoIndex.L001	ERS1472173
755.SSFB.L1.D20.21.06.11.lane1.NoIndex.L001	ERS1472222
755.LSSF.DELTA.D45.22.07.11.lane1.NoIndex.L001	ERS1471691
755.LSSF.GAMMA.D15.16.06.11.lane1.NoIndex.L001	ERS1471739
755.SSFA.L2.D40.28.06.11.lane1.NoIndex.L001	ERS1471986
755.SSFB.L1.D40.12.07.11.lane1.NoIndex.L001	ERS1472260
755.LSSF.DELTA.D5.16.06.11.lane1.NoIndex.L001	ERS1471699
755.SSFA.L1.D30.31.05.11.lane1.NoIndex.L001	ERS1471867
755.LSSF.ALPHA.D10.30.06.11.lane1.NoIndex.L001	ERS1471543
755.LSSF.BETA.D20.26.05.11.lane1.NoIndex.L001	ERS1471613
755.EF.ZETA.30.06.11.lane3.NoIndex.L003	ERS1471468
755.LAB.IN.30.06.11.lane1.NoIndex.L001	ERS1471529
755.LSSF.ZETA.D10.22.07.11.lane1.NoIndex.L001	ERS1471788
755.LSSF.BETA.D45.30.06.11.lane1.NoIndex.L001	ERS1471632
755.SSFB.L1.D30.20.09.11.lane1.NoIndex.L001	ERS1472250
755.SSFA.L1.D50.21.06.11.lane1.NoIndex.L001	ERS1471896
755.SSFB.L1.2.D20.21.06.11.lane1.NoIndex.L001	ERS1472168
755.SSFA.L3.D20.07.06.11.lane1.NoIndex.L001	ERS1472068
755.EF.ALPHA.30.06.11.lane1.NoIndex.L001	ERS1471437
755.SSFA.L2.D3.03.05.11.lane1.NoIndex.L001	ERS1471943
755.SSFA.L1.D5.19.07.11.lane1.NoIndex.L001	ERS1471885
755.SSFA.L2.D5.19.07.11.lane1.NoIndex.L001	ERS1471996
755.INA.20.09.11.lane1.NoIndex.L001	ERS1471505
755.SSFA.L1.2.D3.21.06.11.lane1.NoIndex.L001	ERS1471806
755.SSFB.L1.D5.03.05.11.lane1.NoIndex.L001	ERS1472271
755.SSFA.L2.D20.19.04.11.lane1.NoIndex.L001	ERS1471935
755.SSFB.L3.D50.20.09.11.lane1.NoIndex.L001	ERS1472424
755.SSFB.L1.D1.06.07.11.lane1.NoIndex.L001	ERS1472183
755.LSSF.DELTA.D5.14.07.11.lane1.NoIndex.L001	ERS1471698
755.SSFB.L3.D30.31.05.11.lane1.NoIndex.L001	ERS1472387
755.LSSF.ALPHA.D20.30.06.11.lane1.NoIndex.L001	ERS1471557
755.SSFB.L3.D40.12.07.11.lane1.NoIndex.L001	ERS1472390
755.SSFB.L1.D10.26.07.11.lane1.NoIndex.L001	ERS1472209
755.EFB.10.05.11.lane1.NoIndex.L001	ERS1471485
755.SSFA.L2.D40.17.05.11.lane1.NoIndex.L001	ERS1471979
755.SSFB.L3.D3.12.07.11.lane1.NoIndex.L001	ERS1472363
755.LSSF.ALPHA.D45.22.07.11.lane1.NoIndex.L001	ERS1471569
755.LSSF.ALPHA.D1.08.07.11.lane1.NoIndex.L001	ERS1471530
755.LSSF.ALPHA.D10.09.06.11.lane1.NoIndex.L001	ERS1471538
755.SSFA.L2.D5.24.08.11.lane1.NoIndex.L001	ERS1471999
755.LSSF.EPSILON.D15.22.07.11.lane1.NoIndex.L001	ERS1471705
755.LSSF.EPSILON.D30.22.07.11.lane1.NoIndex.L001	ERS1471707
755.EF.THETA.22.07.11.lane3.NoIndex.L003	ERS1471462
755.EFA.31.05.11.lane1.NoIndex.L001	ERS1471482
755.SSFA.L1.D5.17.05.11.lane1.NoIndex.L001	ERS1471882
755.LSSF.BETA.D10.08.07.11.lane1.NoIndex.L001	ERS1471589
755.SSFA.L3.D20.06.07.11.lane1.NoIndex.L001	ERS1472067
755.LSSF.BETA.D1.08.07.11.lane1.NoIndex.L001	ERS1471580
755.LSSF.DELTA.D10.16.06.11.lane1.NoIndex.L001	ERS1471654
755.EF.EPSILON.09.06.11.lane3.NoIndex.L003	ERS1471449
755.LSSF.ALPHA.D5.16.06.11.lane1.NoIndex.L001	ERS1471575
755.SSFA.L1.D10.07.06.11.lane1.NoIndex.L001	ERS1471830
755.INA.28.06.11.lane1.NoIndex.L001	ERS1471509
755.LSSF.DELTA.D1.22.07.11.lane1.NoIndex.L001	ERS1471647
755.EFB.24.08.11.lane1.NoIndex.L001	ERS1471493
755.LSSF.BETA.D45.14.07.11.lane1.NoIndex.L001	ERS1471627
755.EFB.28.06.11.lane1.NoIndex.L001	ERS1471495
755.LSSF.DELTA.D1.30.06.11.lane1.NoIndex.L001	ERS1471649
755.SSFB.L3.3.D20.21.06.11.lane1.NoIndex.L001	ERS1472312
755.SSFA.L3.D20.18.10.11.lane1.NoIndex.L001	ERS1472073
755.LSSF.ALPHA.D10.23.06.11.lane1.NoIndex.L001	ERS1471542
755.LSSF.GAMMA.D5.09.06.11.lane1.NoIndex.L001	ERS1471773
755.LSSF.DELTA.D45.26.05.11.lane1.NoIndex.L001	ERS1471693
755.SSFA.L1.D3.19.04.11.lane1.NoIndex.L001	ERS1471855
755.LSSF.BETA.D1.23.06.11.lane1.NoIndex.L001	ERS1471585
755.INB.20.09.11.lane1.NoIndex.L001	ERS1471519
755.LSSF.ALPHA.D45.08.07.11.lane1.NoIndex.L001	ERS1471565
755.LSSF.ALPHA.D1.22.07.11.lane1.NoIndex.L001	ERS1471534
755.LSSF.BETA.D5.09.06.11.lane1.NoIndex.L001	ERS1471635
755.LSSF.BETA.D1.02.06.11.lane1.NoIndex.L001	ERS1471579
755.LSSF.DELTA.D20.08.07.11.lane1.NoIndex.L001	ERS1471669
755.SSFA.L2.D40.21.06.11.lane1.NoIndex.L001	ERS1471983
755.SSFA.L1.3.D40.21.06.11.lane1.NoIndex.L001	ERS1471816
755.LSSF.DELTA.D10.14.07.11.lane1.NoIndex.L001	ERS1471653
755.SSFA.L1.D3.19.07.11.lane1.NoIndex.L001	ERS1471856
755.LSSF.BETA.D15.02.06.11.lane1.NoIndex.L001	ERS1471597
755.EFB.31.05.11.lane1.NoIndex.L001	ERS1471496
755.EF.GAMMA.02.06.11.lane1.NoIndex.L001	ERS1471456
755.SSFA.L3.3.D1.21.06.11.lane1.NoIndex.L001	ERS1472026
755.SSFA.L1.3.D3.21.06.11.lane1.NoIndex.L001	ERS1471814
755.SSFB.L3.2.D10.21.06.11.lane1.NoIndex.L001	ERS1472303
755.SSFA.L3.D30.26.07.11.lane1.NoIndex.L001	ERS1472110
755.SSFA.L2.D10.21.06.11.lane1.NoIndex.L001	ERS1471923
755.LSSF.DELTA.D15.02.06.11.lane1.NoIndex.L001	ERS1471659
755.SSFB.L3.D30.19.07.11.lane1.NoIndex.L001	ERS1472381
755.SSFA.L2.D30.21.06.11.lane1.NoIndex.L001	ERS1471968
755.SSFB.L3.D10.18.10.11.lane1.NoIndex.L001	ERS1472338
755.SSFA.L3.D1.06.07.11.lane1.NoIndex.L001	ERS1472035
755.LSSF.BETA.D30.23.06.11.lane1.NoIndex.L001	ERS1471621
755.SSFB.L3.D10.10.05.11.lane1.NoIndex.L001	ERS1472334
755.SSFA.L3.D3.06.07.11.lane1.NoIndex.L001	ERS1472082
755.SSFA.L1.3.D20.21.06.11.lane1.NoIndex.L001	ERS1471813
755.SSFB.L3.D30.26.07.11.lane1.NoIndex.L001	ERS1472385
755.LSSF.BETA.D10.16.06.11.lane1.NoIndex.L001	ERS1471592
755.LSSF.ALPHA.D20.23.06.11.lane1.NoIndex.L001	ERS1471556
755.LSSF.ALPHA.D45.09.06.11.lane1.NoIndex.L001	ERS1471566
755.EF.THETA.09.06.11.lane3.NoIndex.L003	ERS1471461
755.SSFA.L2.D10.19.07.11.lane1.NoIndex.L001	ERS1471921
755.SSFB.L3.D40.19.07.11.lane1.NoIndex.L001	ERS1472394
755.EF.BETA.26.05.11.lane1.NoIndex.L001	ERS1471441
755.LSSF.BETA.D10.14.07.11.lane1.NoIndex.L001	ERS1471591
755.SSFA.L3.D3.03.05.11.lane1.NoIndex.L001	ERS1472081
755.SSFB.L3.D10.17.05.11.lane1.NoIndex.L001	ERS1472337
755.SSFB.L3.D50.17.05.11.lane1.NoIndex.L001	ERS1472421
755.LSSF.BETA.D30.02.06.11.lane1.NoIndex.L001	ERS1471615
755.SSFA.L3.D30.17.05.11.lane1.NoIndex.L001	ERS1472103
755.LSSF.GAMMA.D1.02.06.11.lane1.NoIndex.L001	ERS1471717
755.SSFB.L1.D1.14.06.11.lane1.NoIndex.L001	ERS1472187
755.SSFA.L3.D40.07.06.11.lane1.NoIndex.L001	ERS1472115
755.LSSF.GAMMA.D30.08.07.11.lane1.NoIndex.L001	ERS1471754
755.LSSF.BETA.D10.30.06.11.lane1.NoIndex.L001	ERS1471596
755.SSFA.L1.D1.19.07.11.lane1.NoIndex.L001	ERS1471826
755.SSFA.L1.D50.07.06.11.lane1.NoIndex.L001	ERS1471889
755.LSSF.BETA.D45.02.06.11.lane1.NoIndex.L001	ERS1471624
755.SSFA.L1.D3.17.05.11.lane1.NoIndex.L001	ERS1471853
755.SSFA.L3.D40.18.10.11.lane1.NoIndex.L001	ERS1472120
755.LSSF.ETA.D5.22.07.11.lane1.NoIndex.L001	ERS1471716
755.SSFB.L3.D20.18.10.11.lane1.NoIndex.L001	ERS1472352
755.SSFA.L1.3.D10.21.06.11.lane1.NoIndex.L001	ERS1471812
755.LSSF.DELTA.D10.22.07.11.lane1.NoIndex.L001	ERS1471655
755.SSFB.L3.D30.28.06.11.lane1.NoIndex.L001	ERS1472386
755.LSSF.GAMMA.D15.26.05.11.lane1.NoIndex.L001	ERS1471742
755.SSFB.L1.D5.14.06.11.lane1.NoIndex.L001	ERS1472276
755.SSFA.L2.D1.14.06.11.lane1.NoIndex.L001	ERS1471903
755.SSFA.L2.D10.24.08.11.lane1.NoIndex.L001	ERS1471924
755.LSSF.DELTA.D20.02.06.11.lane1.NoIndex.L001	ERS1471668
755.LSSF.ALPHA.D10.14.07.11.lane1.NoIndex.L001	ERS1471539
755.SSFB.L1.D1.24.08.11.lane1.NoIndex.L001	ERS1472193
755.LSSF.DELTA.D5.23.06.11.lane1.NoIndex.L001	ERS1471701
755.LSSF.ALPHA.D1.14.07.11.lane1.NoIndex.L001	ERS1471532
755.SSFB.L3.2.D40.21.06.11.lane1.NoIndex.L001	ERS1472307
755.LSSF.DELTA.D30.08.07.11.lane1.NoIndex.L001	ERS1471678
755.INA.17.05.11.lane1.NoIndex.L001	ERS1471502
755.LSSF.DELTA.D30.02.06.11.lane1.NoIndex.L001	ERS1471677
755.SSFA.L2.D20.17.05.11.lane1.NoIndex.L001	ERS1471934
755.SSFB.L1.D10.31.05.11.lane1.NoIndex.L001	ERS1472211
755.SSFA.L1.D20.10.05.11.lane1.NoIndex.L001	ERS1471841
755.LSSF.BETA.D15.08.07.11.lane1.NoIndex.L001	ERS1471598
755.SSFB.L3.D1.17.05.11.lane1.NoIndex.L001	ERS1472323
755.SSFA.L3.D10.28.06.11.lane1.NoIndex.L001	ERS1472064
755.SSFB.L3.D5.12.07.11.lane1.NoIndex.L001	ERS1472405
755.SSFB.L3.D50.26.07.11.lane1.NoIndex.L001	ERS1472427
755.SSFA.L3.D10.14.06.11.lane1.NoIndex.L001	ERS1472055
755.SSFA.L1.D20.14.06.11.lane1.NoIndex.L001	ERS1471842
755.LSSF.BETA.D10.26.05.11.lane1.NoIndex.L001	ERS1471595
755.INA.26.07.11.lane1.NoIndex.L001	ERS1471508
755.SSFA.L2.D40.19.07.11.lane1.NoIndex.L001	ERS1471981
755.SSFB.L3.D30.21.06.11.lane1.NoIndex.L001	ERS1472383
755.SSFA.L3.D3.18.10.11.lane1.NoIndex.L001	ERS1472088
755.LSSF.DELTA.D20.26.05.11.lane1.NoIndex.L001	ERS1471675
755.LSSF.DELTA.D30.22.07.11.lane1.NoIndex.L001	ERS1471682
755.LSSF.GAMMA.D1.26.05.11.lane1.NoIndex.L001	ERS1471724
755.LSSF.ALPHA.D1.16.06.11.lane1.NoIndex.L001	ERS1471533
755.LSSF.BETA.D20.30.06.11.lane1.NoIndex.L001	ERS1471614
755.SSFA.L3.D10.20.09.11.lane1.NoIndex.L001	ERS1472060
755.SSFA.L3.D5.06.07.11.lane1.NoIndex.L001	ERS1472130
755.EF.ZETA.26.05.11.lane3.NoIndex.L003	ERS1471467
755.SSFA.L3.D40.19.07.11.lane1.NoIndex.L001	ERS1472122
755.LSSF.ALPHA.D45.14.07.11.lane1.NoIndex.L001	ERS1471567
755.SSFB.L3.D20.07.06.11.lane1.NoIndex.L001	ERS1472347
755.SSFB.L3.D3.19.07.11.lane1.NoIndex.L001	ERS1472367
755.SSFB.L3.D20.24.08.11.lane1.NoIndex.L001	ERS1472356
755.EF.ETA.22.07.11.lane1.NoIndex.L001	ERS1471454
755.SSFA.L2.D1.19.07.11.lane1.NoIndex.L001	ERS1471906
755.SSFB.L1.D3.24.08.11.lane1.NoIndex.L001	ERS1472238
755.LSSF.DELTA.D15.22.07.11.lane1.NoIndex.L001	ERS1471664
755.SSFA.L2.D10.28.06.11.lane1.NoIndex.L001	ERS1471926
755.SSFA.L2.D1.06.07.11.lane1.NoIndex.L001	ERS1471899
755.LSSF.DELTA.D45.30.06.11.lane1.NoIndex.L001	ERS1471694
755.SSFB.L3.D40.31.05.11.lane1.NoIndex.L001	ERS1472400
755.INB.12.07.11.lane1.NoIndex.L001	ERS1471514
755.SSFA.L2.D50.19.04.11.lane1.NoIndex.L001	ERS1472010
755.LSSF.BETA.D10.02.06.11.lane1.NoIndex.L001	ERS1471588
755.SSFA.L2.D10.14.06.11.lane1.NoIndex.L001	ERS1471918
755.LSSF.EPSILON.D45.22.07.11.lane1.NoIndex.L001	ERS1471708
755.SSFA.L3.D30.19.07.11.lane1.NoIndex.L001	ERS1472106
755.INB.21.06.11.lane1.NoIndex.L001	ERS1471520
755.LSSF.ALPHA.D15.09.06.11.lane1.NoIndex.L001	ERS1471545
755.SSFA.L2.D50.06.07.11.lane1.NoIndex.L001	ERS1472004
755.EFB.07.06.11.lane1.NoIndex.L001	ERS1471484
755.SSFA.L3.3.D30.21.06.11.lane1.NoIndex.L001	ERS1472030
755.SSFA.L1.D3.14.06.11.lane1.NoIndex.L001	ERS1471852
755.SSFA.L1.2.D20.21.06.11.lane1.NoIndex.L001	ERS1471805
755.EFA.26.07.11.lane1.NoIndex.L001	ERS1471480
755.SSFB.L1.D50.06.07.11.lane1.NoIndex.L001	ERS1472287
755.LSSF.ALPHA.D15.16.06.11.lane1.NoIndex.L001	ERS1471547
755.SSFB.L1.D10.18.10.11.lane1.NoIndex.L001	ERS1472204
755.SSFB.L3.D40.21.06.11.lane1.NoIndex.L001	ERS1472396
755.SSFB.L3.D1.21.06.11.lane1.NoIndex.L001	ERS1472327
755.SSFA.L1.D30.07.06.11.lane1.NoIndex.L001	ERS1471859
755.EF.BETA.02.06.11.lane1.NoIndex.L001	ERS1471438
755.SSFA.L3.D50.19.04.11.lane1.NoIndex.L001	ERS1472153
755.SSFA.L2.D50.24.08.11.lane1.NoIndex.L001	ERS1472014
755.EF.DELTA.09.06.11.lane1.NoIndex.L001	ERS1471444
755.INB.26.07.11.lane1.NoIndex.L001	ERS1471522
755.LSSF.BETA.D15.09.06.11.lane1.NoIndex.L001	ERS1471599
755.SSFB.L1.D20.20.09.11.lane1.NoIndex.L001	ERS1472221
755.SSFA.L3.D40.03.05.11.lane1.NoIndex.L001	ERS1472113
755.SSFA.L2.D50.26.07.11.lane1.NoIndex.L001	ERS1472015
755.SSFA.L3.D20.28.06.11.lane1.NoIndex.L001	ERS1472079
755.SSFB.L3.D5.10.05.11.lane1.NoIndex.L001	ERS1472404
755.SSFB.L1.D40.26.07.11.lane1.NoIndex.L001	ERS1472268
755.LSSF.GAMMA.D1.16.06.11.lane1.NoIndex.L001	ERS1471721
755.SSFA.L3.D40.06.07.11.lane1.NoIndex.L001	ERS1472114
755.SSFA.L1.D50.14.06.11.lane1.NoIndex.L001	ERS1471891
755.SSFB.L3.D10.24.08.11.lane1.NoIndex.L001	ERS1472342
755.SSFB.L3.3.D1.21.06.11.lane1.NoIndex.L001	ERS1472310
755.SSFA.L2.D10.03.05.11.lane1.NoIndex.L001	ERS1471913
755.LSSF.BETA.D30.26.05.11.lane1.NoIndex.L001	ERS1471622
755.SSFA.L1.3.D30.21.06.11.lane1.NoIndex.L001	ERS1471815
755.SSFA.L1.D5.31.05.11.lane1.NoIndex.L001	ERS1471887
755.LSSF.GAMMA.D10.16.06.11.lane1.NoIndex.L001	ERS1471730
755.SSFB.L1.D5.31.05.11.lane1.NoIndex.L001	ERS1472285
755.SSFA.L2.D20.21.06.11.lane1.NoIndex.L001	ERS1471938
755.LSSF.BETA.D1.16.06.11.lane1.NoIndex.L001	ERS1471583
755.SSFB.L1.D30.28.06.11.lane1.NoIndex.L001	ERS1472254
755.SSFA.L3.D5.21.06.11.lane1.NoIndex.L001	ERS1472140
755.LSSF.GAMMA.D20.16.06.11.lane1.NoIndex.L001	ERS1471748
755.SSFA.L1.D1.19.04.11.lane1.NoIndex.L001	ERS1471825
755.LSSF.GAMMA.D1.08.07.11.lane1.NoIndex.L001	ERS1471718
755.SSFB.L1.D1.20.09.11.lane1.NoIndex.L001	ERS1472191
755.SSFA.L3.D5.12.07.11.lane1.NoIndex.L001	ERS1472133
755.SSFA.L3.D20.20.09.11.lane1.NoIndex.L001	ERS1472076
755.LSSF.DELTA.D15.23.06.11.lane1.NoIndex.L001	ERS1471665
755.SSFA.L1.D20.03.05.11.lane1.NoIndex.L001	ERS1471839
755.SSFA.L3.D40.26.07.11.lane1.NoIndex.L001	ERS1472126
755.SSFA.L2.D40.10.05.11.lane1.NoIndex.L001	ERS1471976
755.SSFB.L1.D3.20.09.11.lane1.NoIndex.L001	ERS1472236
755.SSFB.L1.D3.28.06.11.lane1.NoIndex.L001	ERS1472240
755.SSFA.L3.D20.19.04.11.lane1.NoIndex.L001	ERS1472074
755.LSSF.ALPHA.D10.08.07.11.lane1.NoIndex.L001	ERS1471537
755.SSFA.L2.D5.07.06.11.lane3.NoIndex.L003	ERS1471990
755.SSFA.L2.D30.24.08.11.lane1.NoIndex.L001	ERS1471969
755.SSFA.L3.D10.07.06.11.lane1.NoIndex.L001	ERS1472052
755.SSFA.L1.D20.19.07.11.lane1.NoIndex.L001	ERS1471846
755.LSSF.DELTA.D10.09.06.11.lane1.NoIndex.L001	ERS1471652
755.SSFA.L1.D50.17.05.11.lane1.NoIndex.L001	ERS1471892
755.LSSF.ALPHA.D20.22.07.11.lane1.NoIndex.L001	ERS1471555
755.LSSF.BETA.D5.08.07.11.lane1.NoIndex.L001	ERS1471634
755.SSFA.L3.3.D20.21.06.11.lane1.NoIndex.L001	ERS1472028
755.INB.19.07.11.lane1.NoIndex.L001	ERS1471518
755.SSFA.L3.D1.10.05.11.lane1.NoIndex.L001	ERS1472037
755.LSSF.GAMMA.D20.02.06.11.lane1.NoIndex.L001	ERS1471744
755.SSFA.L3.D5.28.06.11.lane1.NoIndex.L001	ERS1472143
755.SSFB.L1.D20.06.07.11.lane1.NoIndex.L001	ERS1472213
755.SSFB.L1.3.D1.21.06.11.lane1.NoIndex.L001	ERS1472174
755.LSSF.BETA.D45.26.05.11.lane1.NoIndex.L001	ERS1471631
