sample_name	sample_accession
1721.R27B	ERS1304416
1721.BMC.7.5T.18.2	ERS1304340
1721.R23B	ERS1304404
1721.R27M	ERS1304417
1721.S25B	ERS1304496
1721.B15T	ERS1304266
1721.S16B	ERS1304467
1721.R27T	ERS1304418
1721.R7B	ERS1304441
1721.B30B	ERS1304306
1721.S16T	ERS1304469
1721.S25T	ERS1304498
1721.R7M	ERS1304442
1721.B20M	ERS1304280
1721.BMC.7.1T.20.1	ERS1304330
1721.BMC.7.1T.20.3	ERS1304332
1721.BMC.7.1T.20.2	ERS1304331
1721.R16T	ERS1304383
1721.B20B	ERS1304279
1721.Soil.NIL.100.N.22.3	ERS1304552
1721.Soil.NIL.100.N.22.1	ERS1304550
1721.R16M	ERS1304382
1721.B24T	ERS1304290
1721.BMC.7.5T.5.3	ERS1304347
1721.BMC.7.5T.5.2	ERS1304346
1721.BMC.7.5T.5.1	ERS1304345
1721.S3T	ERS1304519
1721.S1T	ERS1304481
1721.S30M	ERS1304515
1721.S24M	ERS1304494
1721.R24B	ERS1304407
1721.B8T	ERS1304326
1721.S17M	ERS1304471
1721.R4T	ERS1304435
1721.S17B	ERS1304470
1721.S24B	ERS1304493
1721.R4B	ERS1304433
1721.B8B	ERS1304324
1721.R24T	ERS1304409
1721.S27B	ERS1304502
1721.S24T	ERS1304495
1721.B8M	ERS1304325
1721.R4M	ERS1304434
1721.S17T	ERS1304472
1721.S4B	ERS1304520
1721.R29T	ERS1304424
1721.R11T	ERS1304368
1721.R6M	ERS1304439
1721.S8B	ERS1304532
1721.R29B	ERS1304422
1721.R6B	ERS1304438
1721.R28T	ERS1304421
1721.S10T	ERS1304451
1721.S4M	ERS1304521
1721.R29M	ERS1304423
1721.R11B	ERS1304366
1721.S4T	ERS1304522
1721.S10M	ERS1304450
1721.S10B	ERS1304449
1721.S1M	ERS1304480
1721.R11M	ERS1304367
1721.Soil.NIL.100.N.10.1	ERS1304544
1721.R6T	ERS1304440
1721.Soil.NIL.100.N.10.3	ERS1304546
1721.Soil.NIL.100.N.10.2	ERS1304545
1721.S18B	ERS1304473
1721.B16M	ERS1304268
1721.S14M	ERS1304462
1721.SBB2	ERS1304539
1721.R9B	ERS1304446
1721.R9M	ERS1304447
1721.R19T	ERS1304392
1721.S3M	ERS1304518
1721.B16B	ERS1304267
1721.S18M	ERS1304474
1721.B24B	ERS1304288
1721.BMC.7.1T.26.2	ERS1304334
1721.BMC.7.1T.26.1	ERS1304333
1721.R19M	ERS1304391
1721.R9T	ERS1304448
1721.S18T	ERS1304475
1721.B16T	ERS1304269
1721.R19B	ERS1304390
1721.R3M	ERS1304431
1721.R21B	ERS1304398
1721.S7M	ERS1304530
1721.S7B	ERS1304529
1721.B2M	ERS1304304
1721.R1B	ERS1304393
1721.BMC.8.5T.17.1	ERS1304354
1721.Soil.NIL.100.N.14.1	ERS1304547
1721.Soil.NIL.100.N.14.3	ERS1304549
1721.S7T	ERS1304531
1721.S8T	ERS1304534
1721.S28T	ERS1304507
1721.B3M	ERS1304310
1721.S26B	ERS1304499
1721.S19B	ERS1304476
1721.SBB1	ERS1304538
1721.B15M	ERS1304265
1721.B15B	ERS1304264
1721.R18T	ERS1304389
1721.S30B	ERS1304514
1721.S19M	ERS1304477
1721.R26T	ERS1304415
1721.S26M	ERS1304500
1721.R18M	ERS1304388
1721.SBM2	ERS1304541
1721.B25B	ERS1304291
1721.S19T	ERS1304478
1721.R21T	ERS1304400
1721.R28B	ERS1304419
1721.R26B	ERS1304413
1721.R18B	ERS1304387
1721.B25M	ERS1304292
1721.S30T	ERS1304516
1721.Soil.NIL.100.N.14.2	ERS1304548
1721.S27T	ERS1304504
