sample_name	sample_accession
678.T.RFLP.Sample.633	ERS1360127
678.seasonal.insitu.sample.578	ERS1360273
678.T.RFLP.Sample.631	ERS1360125
678.T.RFLP.Sample.630	ERS1360124
678.seasonal.insitu.sample.548	ERS1360249
678.T.RFLP.Sample.717	ERS1360155
678.OA.mesocosm.379	ERS1360038
678.seasonal.insitu.sample.552	ERS1360253
678.seasonal.insitu.sample.503	ERS1360212
678.OA.mesocosm.468	ERS1360107
678.T.RFLP.Sample.713	ERS1360151
678.seasonal.insitu.sample.593	ERS1360284
678.T.RFLP.Sample.738	ERS1360164
678.T.RFLP.Sample.618	ERS1360118
678.seasonal.insitu.sample.564	ERS1360262
678.OA.mesocosm.355	ERS1360019
678.OA.mesocosm.357	ERS1360020
678.OA.mesocosm.350	ERS1360014
678.OA.mesocosm.351	ERS1360015
678.OA.mesocosm.352	ERS1360016
678.seasonal.insitu.sample.540	ERS1360242
678.T.RFLP.Sample.629	ERS1360123
678.seasonal.insitu.sample.542	ERS1360243
678.seasonal.insitu.sample.543	ERS1360244
678.OA.mesocosm.365	ERS1360025
678.OA.mesocosm.364	ERS1360024
678.OA.mesocosm.367	ERS1360027
678.OA.mesocosm.366	ERS1360026
678.OA.mesocosm.369	ERS1360029
678.seasonal.insitu.sample.597	ERS1360288
678.T.RFLP.Sample.622	ERS1360120
678.T.RFLP.Sample.739	ERS1360165
678.OA.mesocosm.479	ERS1360109
678.seasonal.insitu.sample.596	ERS1360287
678.OA.mesocosm.354	ERS1360018
678.seasonal.insitu.sample.494	ERS1360205
678.seasonal.insitu.sample.495	ERS1360206
678.seasonal.insitu.sample.492	ERS1360204
678.seasonal.insitu.sample.595	ERS1360286
678.seasonal.insitu.sample.565	ERS1360263
678.seasonal.insitu.sample.491	ERS1360203
678.seasonal.insitu.sample.594	ERS1360285
678.seasonal.insitu.sample.499	ERS1360208
678.seasonal.insitu.sample.513	ERS1360221
678.seasonal.insitu.sample.511	ERS1360219
678.T.RFLP.Sample.733	ERS1360162
678.OA.mesocosm.425	ERS1360082
678.T.RFLP.Sample.730	ERS1360161
678.T.RFLP.Sample.704	ERS1360149
678.T.RFLP.Sample.714	ERS1360152
678.T.RFLP.Sample.827	ERS1360200
678.T.RFLP.Sample.716	ERS1360154
678.OA.mesocosm.372	ERS1360031
678.OA.mesocosm.462	ERS1360102
678.OA.mesocosm.463	ERS1360103
678.OA.mesocosm.460	ERS1360101
678.seasonal.insitu.sample.514	ERS1360222
678.T.RFLP.Sample.718	ERS1360156
678.OA.mesocosm.363	ERS1360023
678.OA.mesocosm.374	ERS1360033
678.OA.mesocosm.465	ERS1360104
678.OA.mesocosm.362	ERS1360022
678.seasonal.insitu.sample.481	ERS1360201
678.seasonal.insitu.sample.559	ERS1360257
678.seasonal.insitu.sample.558	ERS1360256
678.seasonal.insitu.sample.556	ERS1360255
678.seasonal.insitu.sample.583	ERS1360277
678.seasonal.insitu.sample.555	ERS1360254
678.seasonal.insitu.sample.551	ERS1360252
678.seasonal.insitu.sample.589	ERS1360282
678.T.RFLP.Sample.627	ERS1360122
678.seasonal.insitu.sample.580	ERS1360275
678.seasonal.insitu.sample.546	ERS1360247
678.T.RFLP.Sample.632	ERS1360126
678.OA.mesocosm.476	ERS1360108
678.seasonal.insitu.sample.547	ERS1360248
678.OA.mesocosm.375	ERS1360034
678.seasonal.insitu.sample.488	ERS1360202
678.seasonal.insitu.sample.584	ERS1360278
678.T.RFLP.Sample.659	ERS1360140
678.seasonal.insitu.sample.549	ERS1360250
678.OA.mesocosm.368	ERS1360028
678.T.RFLP.Sample.654	ERS1360138
678.seasonal.insitu.sample.550	ERS1360251
678.seasonal.insitu.sample.586	ERS1360279
678.T.RFLP.Sample.653	ERS1360137
678.T.RFLP.Sample.652	ERS1360136
678.OA.mesocosm.361	ERS1360021
678.OA.mesocosm.389	ERS1360047
678.T.RFLP.Sample.623	ERS1360121
678.seasonal.insitu.sample.598	ERS1360289
678.OA.mesocosm.417	ERS1360075
678.OA.mesocosm.382	ERS1360041
678.OA.mesocosm.381	ERS1360040
678.OA.mesocosm.414	ERS1360072
678.OA.mesocosm.413	ERS1360071
678.OA.mesocosm.412	ERS1360070
678.OA.mesocosm.411	ERS1360069
678.OA.mesocosm.384	ERS1360043
678.seasonal.insitu.sample.528	ERS1360231
678.seasonal.insitu.sample.529	ERS1360232
678.OA.mesocosm.383	ERS1360042
678.T.RFLP.Sample.641	ERS1360132
678.seasonal.insitu.sample.522	ERS1360226
678.seasonal.insitu.sample.523	ERS1360227
678.seasonal.insitu.sample.520	ERS1360224
678.seasonal.insitu.sample.521	ERS1360225
678.seasonal.insitu.sample.526	ERS1360230
678.T.RFLP.Sample.644	ERS1360134
678.seasonal.insitu.sample.524	ERS1360228
678.seasonal.insitu.sample.525	ERS1360229
678.seasonal.insitu.sample.504	ERS1360213
678.seasonal.insitu.sample.497	ERS1360207
678.T.RFLP.Sample.737	ERS1360163
678.seasonal.insitu.sample.579	ERS1360274
678.seasonal.insitu.sample.512	ERS1360220
678.seasonal.insitu.sample.500	ERS1360209
678.OA.mesocosm.442	ERS1360094
678.T.RFLP.Sample.645	ERS1360135
678.T.RFLP.Sample.642	ERS1360133
678.T.RFLP.Sample.640	ERS1360131
678.seasonal.insitu.sample.501	ERS1360210
678.OA.mesocosm.373	ERS1360032
678.OA.mesocosm.370	ERS1360030
678.OA.mesocosm.399	ERS1360057
678.OA.mesocosm.408	ERS1360066
678.OA.mesocosm.443	ERS1360095
678.OA.mesocosm.466	ERS1360105
678.OA.mesocosm.434	None
678.seasonal.insitu.sample.538	ERS1360240
678.seasonal.insitu.sample.531	ERS1360233
678.seasonal.insitu.sample.572	ERS1360267
678.seasonal.insitu.sample.588	ERS1360281
678.T.RFLP.Sample.746	ERS1360168
678.T.RFLP.Sample.671	ERS1360143
678.T.RFLP.Sample.777	ERS1360183
678.T.RFLP.Sample.754	ERS1360172
678.T.RFLP.Sample.756	ERS1360173
678.T.RFLP.Sample.757	ERS1360174
678.T.RFLP.Sample.767	ERS1360178
678.T.RFLP.Sample.769	ERS1360180
678.T.RFLP.Sample.778	ERS1360184
678.T.RFLP.Sample.768	ERS1360179
678.T.RFLP.Sample.790	ERS1360188
678.T.RFLP.Sample.804	ERS1360192
678.T.RFLP.Sample.759	ERS1360175
678.T.RFLP.Sample.807	ERS1360193
678.T.RFLP.Sample.801	ERS1360191
678.T.RFLP.Sample.780	ERS1360185
678.T.RFLP.Sample.786	ERS1360187
678.T.RFLP.Sample.784	ERS1360186
678.T.RFLP.Sample.826	ERS1360199
678.T.RFLP.Sample.825	ERS1360198
678.T.RFLP.Sample.823	ERS1360197
678.T.RFLP.Sample.820	ERS1360195
678.T.RFLP.Sample.821	ERS1360196
678.T.RFLP.Sample.772	ERS1360181
678.T.RFLP.Sample.791	ERS1360189
678.T.RFLP.Sample.792	ERS1360190
678.T.RFLP.Sample.815	ERS1360194
678.T.RFLP.Sample.766	ERS1360177
678.T.RFLP.Sample.761	ERS1360176
678.OA.mesocosm.398	ERS1360056
678.T.RFLP.Sample.773	ERS1360182
678.seasonal.insitu.sample.539	ERS1360241
678.T.RFLP.Sample.639	ERS1360130
678.OA.mesocosm.405	ERS1360063
678.seasonal.insitu.sample.507	ERS1360216
678.OA.mesocosm.444	None
678.seasonal.insitu.sample.510	ERS1360218
678.T.RFLP.Sample.603	ERS1360112
678.OA.mesocosm.376	ERS1360035
678.seasonal.insitu.sample.576	ERS1360271
678.OA.mesocosm.353	ERS1360017
678.OA.mesocosm.377	ERS1360036
