sample_name	sample_accession
1747.DZF.612012.RJ.saliva.inside.mouth	ERS1222495
1747.936306.10512.fecal	ERS1222466
1747.c.v.v.2011010.fecal	ERS1222601
1747.v.indicus.58.oral	ERS1222646
1747.szelma.992677.fecal	ERS1222642
1747.209107.holding.pen.A.debris	ERS1222456
1747.DZF.6202012.RJ.soil	ERS1222530
1747.Sanchez.72612.skin2	ERS1222578
1747.DZF.742012.A.skin.cloaca.3	ERS1222549
1747.DZF.6202012.RJ.front.ledge	ERS1222523
1747.DZF.6132012.TJ.log	ERS1222508
1747.Sanchez.72612.saliva1	ERS1222575
1747.Sanchez.72612.saliva2	ERS1222576
1747.slasher.35.101112	ERS1222634
1747.200197.fecal	ERS1222442
1747.ocher.23292.fecal	ERS1222616
1747.rinca.52.101212	ERS1222627
1747.ocher.23292.oral	ERS1222617
1747.DZF.612012.C.water	ERS1222491
1747.DZF.742012.A.skin.center.ventral.1	ERS1222548
1747.rinca.37.101112	ERS1222619
1747.rinca.41.101112	ERS1222623
1747.DZF.612012.RJ.skin.2	ERS1222497
1747.H10139.right.shoulder	ERS1222554
1747.c.v.v.2011012.oral	ERS1222605
1747.DZF.612012.RJ.skin.1	ERS1222496
1747.930256.skin	ERS1222465
1747.DZF.612012.RJ.skin.3	ERS1222498
1747.946303.10512.saliva	ERS1222470
1747.RGZ.7172012.H.saliva	ERS1222568
1747.rinca.40.101112	ERS1222622
1747.DZF.6202012.RJ.back.rock.ledge	ERS1222522
1747.DZF.6202012.RJ.metal.entry.door	ERS1222527
1747.DZF.6202012.RJ.rock.wall	ERS1222529
1747.DZF.6202012.KK.feces	ERS1222519
1747.c.v.v.2011012.body	ERS1222603
1747.DZF.6272012.KK.feces	ERS1222539
1747.936306.10512.saliva	ERS1222467
1747.RGZ.7172012.NN.fecal	ERS1222570
1747.DZF.652012.C.drool	ERS1222545
1747.DZF.6132012.TJ.back.rock.wall	ERS1222502
1747.992319.skin	ERS1222483
1747.992317.saliva	ERS1222476
1747.DZF.6272012.KK.mulch.substrate	ERS1222542
1747.DZF.6252012.A.plastic.hide.box	ERS1222535
1747.Teman.72612.skin2	ERS1222584
1747.Teman.72612.skin1	ERS1222583
1747.992316.fecal	ERS1222472
1747.992318.saliva	ERS1222479
1747.DZF.6252012.A.metal.wall	ERS1222534
1747.992318.fecal	ERS1222478
1747.v.indicus.58.fecal	ERS1222645
1747.209107.skin	ERS1222458
1747.200188.fecal	ERS1222440
1747.RGZ.7172012.NN.saliva	ERS1222571
1747.c.v.v.2011009.oral	ERS1222599
1747.ocher.skin	ERS1222618
1747.smaug.19404.fecal	ERS1222639
1747.DZF.612012.C.window	ERS1222492
1747.DZF.5302012.RJ.flick	ERS1222490
1747.DZF.6202012.RJ.acrylic.shield	ERS1222521
1747.slasher.49.101212	ERS1222638
1747.lima.991488.saliva	ERS1222614
1747.RGZ.7172012.H.skin	ERS1222569
1747.946303.10512.fecal	ERS1222469
1747.209107.fecal	ERS1222455
1747.L00376.81812.drool2	ERS1222565
1747.L00376.81812.drool1	ERS1222564
1747.L00376.81512.head	ERS1222560
1747.DZF.6272012.KK.metal.wall	ERS1222541
1747.buru.991965.skin	ERS1222589
1747.DZF.6132012.TJ.log.by.shift	ERS1222509
1747.L00376.81512.back	ERS1222559
1747.Teman.72612.saliva2	ERS1222582
1747.Teman.72612.saliva1	ERS1222581
1747.DZF.6132012.TJ.center.basking.rock	ERS1222503
1747.DZF.6272012.shipping.crate	ERS1222544
1747.930250.skin	ERS1222464
1747.DZF.6252012.A.log	ERS1222533
1747.992316.saliva	ERS1222473
1747.992318.skin	ERS1222480
1747.buru.saliva	ERS1222590
1747.smaug.skin	ERS1222641
1747.992495.skin	ERS1222489
1747.DZF.612012.RJ.fecal	ERS1222493
1747.DZF.6132012.TJ.sunken.tree.stump	ERS1222515
1747.207495.10512.fecal	ERS1222450
1747.DZF.6202012.RJ.soil.under.basking.site	ERS1222531
1747.RGZ.7172012.NN.skin	ERS1222572
1747.936306.10512.skin	ERS1222468
1747.H10140.left.shoulder	ERS1222555
1747.DZF.612012.RJ.front.rock.ledge	ERS1222494
1747.L00376.81512.mouthcorner	ERS1222562
1747.H10138.oral	ERS1222551
1747.Sanchez.72612.feces1	ERS1222573
1747.DZF.6132012.TJ.ponytail.palm.tree	ERS1222511
1747.DZF.612012.RJ.water	ERS1222500
1747.kawan.407319.fecal	ERS1222610
1747.slasher.29.101112	ERS1222628
1747.209107.saliva	ERS1222457
1747.kawan.407319.forehead	ERS1222611
1747.jordy.409305.saliva	ERS1222609
1747.200315.92812.skin	ERS1222449
1747.207495.10512.skin	ERS1222452
1747.v.rudicollis.44.fecal	ERS1222648
1747.rinca.42.101112	ERS1222624
1747.c.v.v.2011010.body	ERS1222600
1747.200197.skin	ERS1222446
1747.DZF.6202012.RJ.log	ERS1222525
1747.c.v.v.2011008.oral	ERS1222596
1747.c.v.v.2011009.body	ERS1222597
1747.boga.23290.skin	ERS1222587
1747.200315.92812.saliva	ERS1222448
1747.DZF.6132012.TJ.planter.soil	ERS1222510
1747.slasher.30.101112	ERS1222629
1747.c.v.v.2011009.fecal	ERS1222598
1747.DZF.6252012.A.shipping.box	ERS1222536
1747.DZF.6272012.KK.log	ERS1222540
1747.200197.holding.pen2.dirt.plant.matter	ERS1222443
1747.DZF.612012.RJ.soil	ERS1222499
1747.slasher.36.101112	ERS1222635
1747.Teman.72612.feces1	ERS1222579
1747.H10138.right.shoulder	ERS1222552
1747.992495.fecal	ERS1222487
1747.H10139.oral	ERS1222553
1747.c.v.v.2011010.oral	ERS1222602
1747.rinca.38.101112	ERS1222620
1747.L00376.81812.feces	ERS1222566
1747.buru.991965.fecal	ERS1222588
1747.DZF.6272012.KK.concrete.wall	ERS1222538
1747.hi.five.23569.oral	ERS1222606
1747.v.rudicollis.44.skin	ERS1222650
1747.930250.saliva	ERS1222463
1747.DZF.6132012.TJ.side.basking.rock	ERS1222514
1747.c.v.v.2011008.body	ERS1222594
1747.DZF.6202012.RJ.metal.door.on.N.side	ERS1222526
1747.L00376.81512.tonguefilckx4	ERS1222563
1747.c.v.v.2011007.body	ERS1222591
1747.slasher.47.101212	ERS1222636
1747.c.v.v.2011012.fecal	ERS1222604
1747.930250.fecal	ERS1222462
1747.Sanchez.72612.skin1	ERS1222577
1747.v.rudicollis.44.oral	ERS1222649
1747.rinca.39.101112	ERS1222621
1747.DZF.6132012.A.fecal	ERS1222501
1747.Teman.72612.feces2	ERS1222580
1747.szelma.992677.skin	ERS1222644
1747.DZF.6132012.TJ.tree.in.central.planter.leaves	ERS1222517
1747.992316.skin	ERS1222474
1747.Hi.Five.232569.skin	ERS1222558
1747.DZF.6272012.KK.plastic.hide.tub	ERS1222543
1747.kawan.407319.saliva	ERS1222612
1747.212070.holding.pen.B.debris	ERS1222459
1747.lima.991488.fecal	ERS1222613
1747.slasher.32.101112	ERS1222631
1747.200080.92812.saliva	ERS1222438
1747.boga.23290.fecal	ERS1222585
1747.rinca.51.101212	ERS1222626
1747.smaug.oral	ERS1222640
1747.slasher.33.101112	ERS1222632
1747.207507.10512.fecal	ERS1222453
1747.200197.saliva	ERS1222445
1747.c.v.v.2011008.fecal	ERS1222595
