sample_name	sample_accession
1235.sp0738	ERS1261678
1235.sp0731	ERS1261674
1235.sp0733	ERS1261675
1235.sp0734	ERS1261676
1235.sp0736	ERS1261677
1235.sp1390	ERS1261794
1235.sp1405	ERS1261802
1235.sp1392	ERS1261795
1235.sp1407	ERS1261803
1235.sp1400	ERS1261798
1235.sp1395	ERS1261796
1235.sp1402	ERS1261799
1235.sp1403	ERS1261800
1235.sp1399	ERS1261797
1235.sp1019	ERS1261710
1235.sp1520	ERS1261806
1235.sp1527	ERS1261809
1235.sp1526	ERS1261808
1235.sp1525	ERS1261807
1235.sp1006	ERS1261699
1235.sp1314	ERS1261776
1235.sp1338	ERS1261778
1235.sp1315	ERS1261777
1235.sp1036	ERS1261724
1235.sp1404	ERS1261801
1235.sp1938	ERS1261886
1235.sp1934	ERS1261883
1235.sp1935	ERS1261884
1235.sp1936	ERS1261885
1235.sp1931	ERS1261880
1235.sp1932	ERS1261881
1235.sp1933	ERS1261882
1235.sp0701	ERS1261662
1235.sp1013	ERS1261704
1235.sp1649	ERS1261875
1235.sp1312	ERS1261775
1235.sp0729	ERS1261673
1235.sp1642	ERS1261870
1235.sp0727	ERS1261672
1235.sp1640	ERS1261868
1235.sp1582	ERS1261838
1235.sp0722	ERS1261670
1235.sp1647	ERS1261873
1235.sp1644	ERS1261871
1235.sp1645	ERS1261872
1235.sp1000	ERS1261695
1235.sp1001	ERS1261696
1235.sp1004	ERS1261697
1235.sp1005	ERS1261698
1235.sp0333	ERS1261631
1235.sp1007	ERS1261700
1235.sp1532	ERS1261811
1235.sp1533	ERS1261812
1235.sp0339	ERS1261632
1235.sp1535	ERS1261813
1235.sp1536	ERS1261814
