sample_name	sample_accession
550.L3S307.s.3.sequence	ERS1578484
550.L3S120.s.3.sequence	ERS1578096
550.L3S222.s.3.sequence	ERS1578297
550.L1S205.s.1.sequence	ERS1576791
550.L5S152.s.5.sequence	ERS1579376
550.L1S118.s.1.sequence	ERS1576487
550.L3S223.s.3.sequence	ERS1578299
550.L2S12.s.2.sequence	ERS1577353
550.L5S236.s.5.sequence	ERS1579468
550.L6S2.s.6.sequence	ERS1579691
550.L4S209.s.4.sequence	ERS1579015
550.L5S103.s.5.sequence	ERS1579323
550.L4S258.s.4.sequence	ERS1579117
550.L5S247.s.5.sequence	ERS1579480
550.L6S4.s.6.sequence	ERS1579841
550.L1S201.s.1.sequence	ERS1576782
550.L4S125.s.4.sequence	ERS1578835
550.L2S269.s.2.sequence	ERS1577681
550.L3S244.s.3.sequence	ERS1578343
550.L5S276.s.5.sequence	ERS1579512
550.L2S81.s.2.sequence	ERS1578011
550.L2S307.s.2.sequence	ERS1577763
550.L2S363.s.2.sequence	ERS1577882
550.L6S66.s.6.sequence	ERS1579870
550.L1S11.s.1.sequence	ERS1576470
550.L5S206.s.5.sequence	ERS1579435
550.L1S315.s.1.sequence	ERS1577030
550.L1S341.s.1.sequence	ERS1577090
550.L4S234.s.4.sequence	ERS1579068
550.L2S145.s.2.sequence	ERS1577409
550.L4S122.s.4.sequence	ERS1578829
550.L3S335.s.3.sequence	ERS1578545
550.L1S279.s.1.sequence	ERS1576948
550.L3S377.s.3.sequence	ERS1578635
550.L6S202.s.6.sequence	ERS1579695
550.L3S46.s.3.sequence	ERS1578666
550.L2S122.s.2.sequence	ERS1577359
550.L3S135.s.3.sequence	ERS1578131
550.L4S164.s.4.sequence	ERS1578921
550.L6S100.s.6.sequence	ERS1579585
550.L1S309.s.1.sequence	ERS1577015
550.L5S182.s.5.sequence	ERS1579409
550.L1S165.s.1.sequence	ERS1576589
550.L1S42.s.1.sequence	ERS1577187
550.L2S301.s.2.sequence	ERS1577751
550.L4S222.s.4.sequence	ERS1579044
550.L1S217.s.1.sequence	ERS1576813
550.L2S183.s.2.sequence	ERS1577494
550.L6S166.s.6.sequence	ERS1579655
550.L3S230.s.3.sequence	ERS1578314
550.L1S125.s.1.sequence	ERS1576504
550.L6S324.s.6.sequence	ERS1579827
550.L3S94.s.3.sequence	ERS1578768
550.L5S25.s.5.sequence	ERS1579483
550.L2S23.s.2.sequence	ERS1577597
550.L5S67.s.5.sequence	ERS1579564
550.L4S147.s.4.sequence	ERS1578883
550.L3S195.s.3.sequence	ERS1578235
550.L3S323.s.3.sequence	ERS1578518
550.L4S144.s.4.sequence	ERS1578877
550.L5S279.s.5.sequence	ERS1579515
550.L4S98.s.4.sequence	ERS1579317
550.L3S132.s.3.sequence	ERS1578125
550.L6S13.s.6.sequence	ERS1579615
550.L6S200.s.6.sequence	ERS1579693
550.L1S247.s.1.sequence	ERS1576879
550.L5S270.s.5.sequence	ERS1579506
550.L1S189.s.1.sequence	ERS1576754
550.L6S1.s.6.sequence	ERS1579583
550.L1S9.s.1.sequence	ERS1577289
550.L4S72.s.4.sequence	ERS1579266
550.L6S153.s.6.sequence	ERS1579641
550.L6S38.s.6.sequence	ERS1579839
550.L2S308.s.2.sequence	ERS1577765
550.L5S257.s.5.sequence	ERS1579491
550.L4S269.s.4.sequence	ERS1579134
550.L5S156.s.5.sequence	ERS1579380
550.L3S236.s.3.sequence	ERS1578326
550.L3S151.s.3.sequence	ERS1578162
550.L5S158.s.5.sequence	ERS1579382
550.L3S73.s.3.sequence	ERS1578726
550.L2S326.s.2.sequence	ERS1577803
550.L4S75.s.4.sequence	ERS1579272
550.L4S266.s.4.sequence	ERS1579132
550.L2S136.s.2.sequence	ERS1577389
550.L6S144.s.6.sequence	ERS1579631
550.L1S255.s.1.sequence	ERS1576898
550.L2S164.s.2.sequence	ERS1577454
550.L4S22.s.4.sequence	ERS1579037
550.L4S104.s.4.sequence	ERS1578790
550.L2S49.s.2.sequence	ERS1577945
550.L1S258.s.1.sequence	ERS1576905
550.L2S334.s.2.sequence	ERS1577819
550.L4S27.s.4.sequence	ERS1579136
550.L6S289.s.6.sequence	ERS1579788
550.L2S331.s.2.sequence	ERS1577813
550.L3S243.s.3.sequence	ERS1578341
550.L3S183.s.3.sequence	ERS1578216
550.L3S241.s.3.sequence	ERS1578338
550.L3S369.s.3.sequence	ERS1578615
550.L3S293.s.3.sequence	ERS1578453
550.L3S142.s.3.sequence	ERS1578147
550.L6S293.s.6.sequence	ERS1579793
550.L2S369.s.2.sequence	ERS1577892
550.L4S105.s.4.sequence	ERS1578791
550.L4S74.s.4.sequence	ERS1579270
550.L5S224.s.5.sequence	ERS1579455
550.L2S339.s.2.sequence	ERS1577829
550.L6S164.s.6.sequence	ERS1579653
550.L3S134.s.3.sequence	ERS1578129
550.L5S65.s.5.sequence	ERS1579562
550.L1S329.s.1.sequence	ERS1577061
550.L4S120.s.4.sequence	ERS1578825
550.L1S358.s.1.sequence	ERS1577126
550.L1S304.s.1.sequence	ERS1577004
550.L3S275.s.3.sequence	ERS1578414
550.L1S2.s.1.sequence	ERS1576776
550.L2S234.s.2.sequence	ERS1577607
550.L6S11.s.6.sequence	ERS1579594
550.L6S318.s.6.sequence	ERS1579820
550.L3S61.s.3.sequence	ERS1578699
550.L3S32.s.3.sequence	ERS1578510
550.L1S305.s.1.sequence	ERS1577006
550.L5S237.s.5.sequence	ERS1579469
550.L4S46.s.4.sequence	ERS1579204
550.L3S204.s.3.sequence	ERS1578257
550.L2S221.s.2.sequence	ERS1577581
550.L2S138.s.2.sequence	ERS1577393
550.L6S306.s.6.sequence	ERS1579807
550.L6S197.s.6.sequence	ERS1579688
550.L2S189.s.2.sequence	ERS1577506
550.L5S249.s.5.sequence	ERS1579482
550.L6S270.s.6.sequence	ERS1579769
550.L2S36.s.2.sequence	ERS1577874
550.L5S124.s.5.sequence	ERS1579345
550.L1S114.s.1.sequence	ERS1576479
550.L3S24.s.3.sequence	ERS1578334
550.L4S110.s.4.sequence	ERS1578803
550.L1S202.s.1.sequence	ERS1576784
550.L2S97.s.2.sequence	ERS1578043
550.L3S373.s.3.sequence	ERS1578626
550.L4S48.s.4.sequence	ERS1579209
550.L5S62.s.5.sequence	ERS1579559
550.L3S29.s.3.sequence	ERS1578443
550.L2S259.s.2.sequence	ERS1577661
550.L6S260.s.6.sequence	ERS1579758
550.L3S45.s.3.sequence	ERS1578664
550.L6S275.s.6.sequence	ERS1579774
550.L1S66.s.1.sequence	ERS1577238
550.L1S262.s.1.sequence	ERS1576915
550.L4S8.s.4.sequence	ERS1579282
550.L2S1.s.2.sequence	ERS1577309
550.L1S361.s.1.sequence	ERS1577134
550.L2S186.s.2.sequence	ERS1577500
550.L5S68.s.5.sequence	ERS1579565
550.L6S231.s.6.sequence	ERS1579727
550.L1S210.s.1.sequence	ERS1576801
550.L6S68.s.6.sequence	ERS1579872
550.L5S69.s.5.sequence	ERS1579566
550.L3S300.s.3.sequence	ERS1578470
550.L2S179.s.2.sequence	ERS1577483
550.L1S32.s.1.sequence	ERS1577041
550.L1S97.s.1.sequence	ERS1577303
550.L5S266.s.5.sequence	ERS1579501
550.L1S83.s.1.sequence	ERS1577274
550.L1S223.s.1.sequence	ERS1576830
550.L4S114.s.4.sequence	ERS1578811
550.L3S154.s.3.sequence	ERS1578166
550.L5S179.s.5.sequence	ERS1579405
550.L1S289.s.1.sequence	ERS1576966
550.L2S235.s.2.sequence	ERS1577609
550.L1S351.s.1.sequence	ERS1577113
550.L2S52.s.2.sequence	ERS1577952
550.L3S212.s.3.sequence	ERS1578275
550.L4S67.s.4.sequence	ERS1579253
550.L1S90.s.1.sequence	ERS1577291
550.L5S197.s.5.sequence	ERS1579424
550.L2S354.s.2.sequence	ERS1577863
550.L4S173.s.4.sequence	ERS1578940
550.L4S97.s.4.sequence	ERS1579316
550.L3S221.s.3.sequence	ERS1578295
550.L5S232.s.5.sequence	ERS1579464
550.L1S38.s.1.sequence	ERS1577169
550.L1S138.s.1.sequence	ERS1576531
550.L2S208.s.2.sequence	ERS1577551
550.L5S233.s.5.sequence	ERS1579465
550.L6S18.s.6.sequence	ERS1579670
550.L4S113.s.4.sequence	ERS1578809
550.L6S138.s.6.sequence	ERS1579624
550.L4S242.s.4.sequence	ERS1579085
550.L2S256.s.2.sequence	ERS1577654
550.L3S284.s.3.sequence	ERS1578433
550.L5S121.s.5.sequence	ERS1579342
550.L1S134.s.1.sequence	ERS1576523
550.L6S305.s.6.sequence	ERS1579806
550.L4S219.s.4.sequence	ERS1579035
550.L3S85.s.3.sequence	ERS1578750
550.L4S166.s.4.sequence	ERS1578926
550.L3S109.s.3.sequence	ERS1578071
550.L4S6.s.4.sequence	ERS1579234
550.L6S58.s.6.sequence	ERS1579861
550.L5S201.s.5.sequence	ERS1579430
550.L2S133.s.2.sequence	ERS1577382
550.L6S290.s.6.sequence	ERS1579790
550.L1S239.s.1.sequence	ERS1576862
550.L1S105.s.1.sequence	ERS1576460
550.L6S213.s.6.sequence	ERS1579707
550.L1S14.s.1.sequence	ERS1576535
550.L2S41.s.2.sequence	ERS1577928
550.L4S217.s.4.sequence	ERS1579030
550.L4S42.s.4.sequence	ERS1579196
550.L2S31.s.2.sequence	ERS1577769
550.L6S304.s.6.sequence	ERS1579805
550.L5S199.s.5.sequence	ERS1579426
550.L6S301.s.6.sequence	ERS1579802
550.L4S119.s.4.sequence	ERS1578821
550.L3S240.s.3.sequence	ERS1578336
550.L6S54.s.6.sequence	ERS1579857
550.L2S116.s.2.sequence	ERS1577345
550.L1S88.s.1.sequence	ERS1577285
550.L5S126.s.5.sequence	ERS1579347
550.L4S196.s.4.sequence	ERS1578988
550.L6S165.s.6.sequence	ERS1579654
550.L1S336.s.1.sequence	ERS1577077
550.L3S71.s.3.sequence	ERS1578722
550.L2S34.s.2.sequence	ERS1577831
550.L1S102.s.1.sequence	ERS1576454
550.L6S299.s.6.sequence	ERS1579798
550.L1S374.s.1.sequence	ERS1577159
550.L5S163.s.5.sequence	ERS1579388
550.L2S278.s.2.sequence	ERS1577699
550.L2S299.s.2.sequence	ERS1577743
550.L5S122.s.5.sequence	ERS1579343
550.L3S2.s.3.sequence	ERS1578245
550.L6S212.s.6.sequence	ERS1579706
550.L1S82.s.1.sequence	ERS1577272
550.L5S212.s.5.sequence	ERS1579442
550.L2S215.s.2.sequence	ERS1577566
550.L5S252.s.5.sequence	ERS1579486
550.L1S30.s.1.sequence	ERS1576992
550.L6S267.s.6.sequence	ERS1579765
550.L4S32.s.4.sequence	ERS1579174
550.L6S273.s.6.sequence	ERS1579772
550.L3S302.s.3.sequence	ERS1578474
550.L1S51.s.1.sequence	ERS1577206
550.L6S261.s.6.sequence	ERS1579759
550.L3S25.s.3.sequence	ERS1578356
550.L1S115.s.1.sequence	ERS1576481
550.L5S53.s.5.sequence	ERS1579549
550.L1S283.s.1.sequence	ERS1576957
550.L3S43.s.3.sequence	ERS1578659
550.L3S119.s.3.sequence	ERS1578092
550.L3S31.s.3.sequence	ERS1578490
550.L6S161.s.6.sequence	ERS1579650
550.L1S50.s.1.sequence	ERS1577205
550.L2S26.s.2.sequence	ERS1577663
550.L4S82.s.4.sequence	ERS1579288
550.L2S283.s.2.sequence	ERS1577712
550.L4S170.s.4.sequence	ERS1578934
550.L2S90.s.2.sequence	ERS1578030
550.L3S108.s.3.sequence	ERS1578069
550.L5S208.s.5.sequence	ERS1579437
550.L2S51.s.2.sequence	ERS1577950
550.L1S241.s.1.sequence	ERS1576868
550.L1S68.s.1.sequence	ERS1577241
550.L3S339.s.3.sequence	ERS1578554
550.L2S374.s.2.sequence	ERS1577903
550.L3S171.s.3.sequence	ERS1578197
550.L5S26.s.5.sequence	ERS1579494
550.L3S170.s.3.sequence	ERS1578194
550.L2S352.s.2.sequence	ERS1577858
550.L1S139.s.1.sequence	ERS1576533
550.L6S243.s.6.sequence	ERS1579739
550.L3S102.s.3.sequence	ERS1578056
550.L1S143.s.1.sequence	ERS1576542
550.L3S258.s.3.sequence	ERS1578376
550.L5S52.s.5.sequence	ERS1579548
550.L6S110.s.6.sequence	ERS1579595
550.L4S135.s.4.sequence	ERS1578857
550.L5S131.s.5.sequence	ERS1579353
550.L3S16.s.3.sequence	ERS1578175
550.L3S245.s.3.sequence	ERS1578345
550.L4S202.s.4.sequence	ERS1579003
550.L3S80.s.3.sequence	ERS1578741
550.L4S126.s.4.sequence	ERS1578837
550.L1S7.s.1.sequence	ERS1577245
550.L5S178.s.5.sequence	ERS1579404
550.L6S61.s.6.sequence	ERS1579865
550.L1S116.s.1.sequence	ERS1576482
550.L3S14.s.3.sequence	ERS1578142
550.L4S199.s.4.sequence	ERS1578992
550.L3S342.s.3.sequence	ERS1578562
550.L2S172.s.2.sequence	ERS1577472
550.L3S50.s.3.sequence	ERS1578677
550.L1S245.s.1.sequence	ERS1576875
550.L3S30.s.3.sequence	ERS1578468
550.L5S169.s.5.sequence	ERS1579394
550.L3S220.s.3.sequence	ERS1578293
550.L3S346.s.3.sequence	ERS1578568
550.L5S250.s.5.sequence	ERS1579484
550.L4S112.s.4.sequence	ERS1578807
550.L3S199.s.3.sequence	ERS1578243
550.L2S194.s.2.sequence	ERS1577516
550.L4S39.s.4.sequence	ERS1579187
550.L5S260.s.5.sequence	ERS1579495
550.L1S362.s.1.sequence	ERS1577135
550.L5S47.s.5.sequence	ERS1579542
550.L3S64.s.3.sequence	ERS1578705
550.L3S69.s.3.sequence	ERS1578716
550.L1S74.s.1.sequence	ERS1577254
550.L2S167.s.2.sequence	ERS1577460
550.L6S73.s.6.sequence	ERS1579878
550.L2S87.s.2.sequence	ERS1578021
550.L3S138.s.3.sequence	ERS1578138
550.L1S222.s.1.sequence	ERS1576828
550.L2S78.s.2.sequence	ERS1578006
550.L1S84.s.1.sequence	ERS1577277
550.L1S92.s.1.sequence	ERS1577295
550.L2S115.s.2.sequence	ERS1577343
550.L3S303.s.3.sequence	ERS1578477
550.L1S89.s.1.sequence	ERS1577287
550.L4S211.s.4.sequence	ERS1579021
550.L2S272.s.2.sequence	ERS1577687
550.L5S50.s.5.sequence	ERS1579546
550.L6S16.s.6.sequence	ERS1579648
550.L4S65.s.4.sequence	ERS1579248
550.L3S270.s.3.sequence	ERS1578406
550.L1S216.s.1.sequence	ERS1576812
550.L2S358.s.2.sequence	ERS1577870
550.L3S79.s.3.sequence	ERS1578737
550.L3S82.s.3.sequence	ERS1578744
550.L1S316.s.1.sequence	ERS1577032
550.L2S229.s.2.sequence	ERS1577595
550.L2S134.s.2.sequence	ERS1577384
550.L2S98.s.2.sequence	ERS1578045
550.L6S218.s.6.sequence	ERS1579712
550.L1S195.s.1.sequence	ERS1576767
550.L6S271.s.6.sequence	ERS1579770
550.L5S125.s.5.sequence	ERS1579346
550.L6S116.s.6.sequence	ERS1579601
550.L2S242.s.2.sequence	ERS1577624
550.L2S32.s.2.sequence	ERS1577790
550.L4S255.s.4.sequence	ERS1579112
550.L2S346.s.2.sequence	ERS1577845
550.L2S121.s.2.sequence	ERS1577357
550.L4S265.s.4.sequence	ERS1579131
550.L6S265.s.6.sequence	ERS1579763
550.L5S284.s.5.sequence	ERS1579521
550.L3S55.s.3.sequence	ERS1578685
550.L4S224.s.4.sequence	ERS1579047
550.L6S262.s.6.sequence	ERS1579760
550.L6S183.s.6.sequence	ERS1579674
550.L1S346.s.1.sequence	ERS1577100
550.L2S42.s.2.sequence	ERS1577930
550.L5S171.s.5.sequence	ERS1579397
550.L4S107.s.4.sequence	ERS1578796
550.L4S91.s.4.sequence	ERS1579308
550.L2S9.s.2.sequence	ERS1578027
550.L1S122.s.1.sequence	ERS1576497
550.L5S196.s.5.sequence	ERS1579423
550.L3S299.s.3.sequence	ERS1578464
550.L2S154.s.2.sequence	ERS1577431
550.L1S6.s.1.sequence	ERS1577224
550.L1S335.s.1.sequence	ERS1577075
550.L1S226.s.1.sequence	ERS1576837
550.L4S130.s.4.sequence	ERS1578847
550.L4S275.s.4.sequence	ERS1579147
550.L5S57.s.5.sequence	ERS1579553
550.L5S128.s.5.sequence	ERS1579349
550.L2S244.s.2.sequence	ERS1577628
550.L3S211.s.3.sequence	ERS1578273
550.L6S193.s.6.sequence	ERS1579684
550.L3S78.s.3.sequence	ERS1578735
550.L6S269.s.6.sequence	ERS1579767
550.L3S317.s.3.sequence	ERS1578505
550.L1S266.s.1.sequence	ERS1576921
550.L6S221.s.6.sequence	ERS1579716
550.L1S100.s.1.sequence	ERS1576450
550.L4S5.s.4.sequence	ERS1579213
550.L3S77.s.3.sequence	ERS1578734
550.L1S117.s.1.sequence	ERS1576485
550.L5S181.s.5.sequence	ERS1579408
550.L1S119.s.1.sequence	ERS1576489
550.L2S108.s.2.sequence	ERS1577328
550.L2S10.s.2.sequence	ERS1577311
550.L3S175.s.3.sequence	ERS1578204
550.L5S63.s.5.sequence	ERS1579560
550.L2S239.s.2.sequence	ERS1577617
550.L4S50.s.4.sequence	ERS1579214
550.L2S65.s.2.sequence	ERS1577980
550.L1S368.s.1.sequence	ERS1577148
550.L4S4.s.4.sequence	ERS1579189
550.L1S242.s.1.sequence	ERS1576869
550.L1S382.s.1.sequence	ERS1577176
550.L1S94.s.1.sequence	ERS1577299
550.L5S204.s.5.sequence	ERS1579433
550.L4S81.s.4.sequence	ERS1579286
550.L3S209.s.3.sequence	ERS1578268
550.L3S311.s.3.sequence	ERS1578494
550.L2S135.s.2.sequence	ERS1577386
550.L6S178.s.6.sequence	ERS1579668
550.L4S168.s.4.sequence	ERS1578929
550.L5S48.s.5.sequence	ERS1579543
550.L1S268.s.1.sequence	ERS1576925
550.L3S298.s.3.sequence	ERS1578463
550.L6S20.s.6.sequence	ERS1579692
550.L6S57.s.6.sequence	ERS1579860
550.L2S213.s.2.sequence	ERS1577563
550.L5S187.s.5.sequence	ERS1579414
550.L1S359.s.1.sequence	ERS1577128
550.L5S263.s.5.sequence	ERS1579498
550.L2S302.s.2.sequence	ERS1577753
550.L4S127.s.4.sequence	ERS1578839
550.L1S369.s.1.sequence	ERS1577149
550.L6S21.s.6.sequence	ERS1579703
550.L4S177.s.4.sequence	ERS1578949
550.L2S70.s.2.sequence	ERS1577991
550.L5S17.s.5.sequence	ERS1579395
550.L4S12.s.4.sequence	ERS1578823
550.L2S287.s.2.sequence	ERS1577720
550.L5S154.s.5.sequence	ERS1579378
550.L3S84.s.3.sequence	ERS1578748
550.L5S109.s.5.sequence	ERS1579329
550.L5S278.s.5.sequence	ERS1579514
550.L4S188.s.4.sequence	ERS1578972
550.L6S56.s.6.sequence	ERS1579859
550.L3S278.s.3.sequence	ERS1578419
550.L6S53.s.6.sequence	ERS1579856
550.L5S200.s.5.sequence	ERS1579429
550.L1S292.s.1.sequence	ERS1576973
550.L3S239.s.3.sequence	ERS1578332
550.L4S259.s.4.sequence	ERS1579119
550.L3S145.s.3.sequence	ERS1578151
550.L6S296.s.6.sequence	ERS1579795
550.L6S330.s.6.sequence	ERS1579833
550.L1S43.s.1.sequence	ERS1577189
550.L2S124.s.2.sequence	ERS1577363
550.L2S14.s.2.sequence	ERS1577396
550.L3S341.s.3.sequence	ERS1578560
550.L3S101.s.3.sequence	ERS1578055
550.L1S286.s.1.sequence	ERS1576963
550.L1S209.s.1.sequence	ERS1576799
550.L4S218.s.4.sequence	ERS1579033
550.L1S191.s.1.sequence	ERS1576761
550.L2S315.s.2.sequence	ERS1577780
550.L1S157.s.1.sequence	ERS1576571
550.L3S297.s.3.sequence	ERS1578461
550.L5S184.s.5.sequence	ERS1579411
550.L3S6.s.3.sequence	ERS1578695
550.L4S190.s.4.sequence	ERS1578978
550.L1S24.s.1.sequence	ERS1576863
550.L3S227.s.3.sequence	ERS1578306
550.L5S185.s.5.sequence	ERS1579412
550.L6S155.s.6.sequence	ERS1579643
550.L1S29.s.1.sequence	ERS1576967
550.L1S271.s.1.sequence	ERS1576931
550.L6S280.s.6.sequence	ERS1579780
550.L2S30.s.2.sequence	ERS1577747
550.L1S106.s.1.sequence	ERS1576462
550.L4S243.s.4.sequence	ERS1579087
550.L6S286.s.6.sequence	ERS1579786
550.L2S198.s.2.sequence	ERS1577525
550.L5S175.s.5.sequence	ERS1579401
550.L6S248.s.6.sequence	ERS1579744
550.L2S370.s.2.sequence	ERS1577894
550.L6S123.s.6.sequence	ERS1579608
550.L5S31.s.5.sequence	ERS1579526
550.L2S82.s.2.sequence	ERS1578013
550.L3S42.s.3.sequence	ERS1578657
550.L6S321.s.6.sequence	ERS1579824
550.L3S70.s.3.sequence	ERS1578720
550.L6S150.s.6.sequence	ERS1579638
550.L4S66.s.4.sequence	ERS1579250
550.L2S88.s.2.sequence	ERS1578022
550.L2S46.s.2.sequence	ERS1577938
550.L4S163.s.4.sequence	ERS1578918
550.L4S87.s.4.sequence	ERS1579298
550.L6S240.s.6.sequence	ERS1579736
550.L1S78.s.1.sequence	ERS1577262
550.L1S347.s.1.sequence	ERS1577102
550.L1S331.s.1.sequence	ERS1577066
550.L4S28.s.4.sequence	ERS1579153
550.L4S171.s.4.sequence	ERS1578936
550.L2S29.s.2.sequence	ERS1577724
550.L4S216.s.4.sequence	ERS1579028
550.L4S90.s.4.sequence	ERS1579306
550.L1S363.s.1.sequence	ERS1577138
550.L2S348.s.2.sequence	ERS1577849
550.L4S118.s.4.sequence	ERS1578819
550.L1S180.s.1.sequence	ERS1576624
550.L2S67.s.2.sequence	ERS1577984
550.L5S107.s.5.sequence	ERS1579327
550.L3S28.s.3.sequence	ERS1578423
550.L1S52.s.1.sequence	ERS1577208
550.L4S282.s.4.sequence	ERS1579155
550.L1S57.s.1.sequence	ERS1577218
550.L1S40.s.1.sequence	ERS1577183
550.L5S129.s.5.sequence	ERS1579350
550.L5S10.s.5.sequence	ERS1579319
550.L1S344.s.1.sequence	ERS1577096
550.L2S190.s.2.sequence	ERS1577510
550.L6S141.s.6.sequence	ERS1579628
550.L3S331.s.3.sequence	ERS1578536
550.L3S290.s.3.sequence	ERS1578446
550.L4S83.s.4.sequence	ERS1579290
550.L3S97.s.3.sequence	ERS1578772
550.L1S72.s.1.sequence	ERS1577250
550.L2S21.s.2.sequence	ERS1577554
550.L2S277.s.2.sequence	ERS1577697
