sample_name	sample_accession
1692.Biofilm.C.E1.1.W.2012	ERS1303744
1692.Soil.BE.PolygonA.Medium.Rim.7.8.2012	ERS1303764
1692.Soil.BE.PolygonA.Shallow.Rim.7.28.2012	ERS1303771
1692.Biofilm.C.DC.2.W.2012	ERS1303742
1692.Biofilm.C.E2.2.W.2012	ERS1303750
1692.Soil.BE.PolygonB.Medium.Rim.7.15.2012	ERS1303778
1692.Biofilm.B.DC.2.C.2012	ERS1303729
1692.Biofilm.A.E2.2.W.2012	ERS1303726
1692.Biofilm.A.E1.2.W.2012	ERS1303722
1692.Soil.BE.PolygonB.Shallow.Center.7.28.2012	ERS1303783
1692.Soil.BE.PolygonB.Medium.Center.7.8.2012	ERS1303776
1692.Biofilm.A.E1.1.C.2012	ERS1303719
1692.Soil.Ael.Shallow.2011	ERS1303755
1692.Soil.A18.Medium.2011	ERS1303751
1692.Soil.BE.PolygonC.Shallow.Rim.7.8.2012	ERS1303804
1692.Soil.BE.PolygonA.Medium.Rim.08.11.2012	ERS1303760
1692.Soil.BE.PolygonC.Medium.Rim.08.11.2012	ERS1303793
1692.Soil.BE.PolygonB.Shallow.Rim.08.11.2012	ERS1303785
1692.Soil.BE.PolygonC.Shallow.Center.7.8.2012	ERS1303800
1692.Soil.BE.PolygonA.Medium.Center.7.28.2012	ERS1303758
1692.Soil.BE.PolygonB.Medium.Center.7.28.2012	ERS1303775
1692.Soil.BE.PolygonC.Shallow.Rim.08.11.2012	ERS1303801
1692.Soil.BE.PolygonC.Medium.Rim.7.28.2012	ERS1303795
1692.Soil.BE.PolygonA.Medium.Center.7.8.2012	ERS1303759
1692.Biofilm.A.DC.1.C.2012	ERS1303715
1692.Soil.BE.PolygonA.Shallow.Center.08.11.2012	ERS1303765
1692.Soil.BE.PolygonB.Shallow.Rim.7.8.2012	ERS1303788
1692.Biofilm.C.DC.1.C.2012	ERS1303739
1692.Soil.BE.PolygonC.Medium.Center.08.11.2012	ERS1303789
1692.Biofilm.B.E2.1.C.2012	ERS1303735
1692.Soil.BE.PolygonA.Shallow.Rim.7.8.2012	ERS1303772
1692.Soil.BE.PolygonC.Shallow.Center.7.15.2012	ERS1303798
1692.Biofilm.A.E2.1.C.2012	ERS1303723
1692.Biofilm.C.DC.2.C.2012	ERS1303741
1692.Soil.O42.Deep.2011	ERS1303805
1692.Biofilm.C.E2.1.W.2012	ERS1303748
1692.Biofilm.B.E2.1.W.2012	ERS1303736
1692.Biofilm.A.DC.2.C.2012	ERS1303717
