sample_name	sample_accession
1665.IFAW12.031Dd	ERS1303436
1665.IFAW12.086Dd	ERS1303437
1665.IFAW12.105Dd	ERS1303438
1665.IFAW12.109Dd	ERS1303439
1665.IFAW12.127Dd	ERS1303440
1665.IFAW12.128Dd	ERS1303441
1665.IFAW12.172Dd	ERS1303442
1665.CCS2012.002	ERS1303391
1665.IFAW12.201Dd	ERS1303443
1665.IFAW12.204Dd	ERS1303444
1665.CCS2012.003	ERS1303392
1665.CCS2012.004	ERS1303393
1665.CCS2012.005	ERS1303394
1665.CCS2012.006	ERS1303395
1665.flipper.tag.28	ERS1303519
1665.flipper.tag.29	ERS1303520
1665.IFAW12.223Dd	ERS1303445
1665.flipper.tag.26	ERS1303517
1665.flipper.tag.27	ERS1303518
1665.flipper.tag.30	ERS1303521
1665.flipper.tag.31	ERS1303522
1665.flipper.tag.33	ERS1303523
1665.flipper.tag.34	ERS1303524
1665.flipper.tag.35	ERS1303525
1665.IFAW12.226Dd	ERS1303446
1665.IFAW12.228Dd	ERS1303447
1665.flipper.tag.39	ERS1303526
1665.flipper.tag.40	ERS1303527
1665.flipper.tag.41	ERS1303528
1665.flipper.tag.42	ERS1303529
1665.flipper.tag.43	ERS1303530
1665.flipper.tag.44	ERS1303531
1665.flipper.tag.45	ERS1303532
1665.flipper.tag.46	ERS1303533
1665.flipper.tag.47	ERS1303534
1665.flipper.tag.48	ERS1303535
1665.CCS2012.007	ERS1303396
1665.flipper.tag.49	ERS1303536
1665.flipper.tag.50	ERS1303537
1665.CCS2012.008	ERS1303397
1665.RWB2012AUG10.01	ERS1303481
1665.JMA2012AUG11.01	ERS1303448
1665.JMA2012AUG11.02	ERS1303449
1665.JMA2012AUG11.03	ERS1303450
1665.JMA2012AUG12.01	ERS1303451
1665.JMA2012AUG12.02	ERS1303452
1665.RWB2012AUG16.02	ERS1303482
1665.RWB2012AUG16.03	ERS1303483
1665.JMA2012AUG19.03	ERS1303460
1665.JMA2012AUG20.01	ERS1303461
1665.JMA2012AUG22.01	ERS1303462
1665.JMA2012AUG23.01	ERS1303464
1665.RWB2012AUG23.01	ERS1303488
1665.RWB2012AUG23.02	ERS1303489
1665.CCS2012.050	ERS1303398
1665.RWB2012DEC07.01	ERS1303490
1665.RWB2012DEC07.02	ERS1303491
1665.RWB2012DEC07.03	ERS1303492
1665.RWB2012DEC09.01	ERS1303493
1665.RWB2012DEC09.02	ERS1303494
1665.RWB2012DEC09.05	ERS1303495
1665.RWB2012DEC09.06	ERS1303496
1665.RWB2012DEC11.01	ERS1303497
1665.RWB2012Dec11.02	ERS1303510
1665.RWB2012DEC11.03	ERS1303498
1665.RWB2012DEC13.01	ERS1303499
1665.RWB2012DEC15.01	ERS1303500
1665.RWB2012DEC17.01	ERS1303501
1665.RWB2012DEC17.02	ERS1303502
1665.RWB2012DEC17.03	ERS1303503
1665.RWB2012DEC17.04	ERS1303504
1665.RWB2012DEC18.04	ERS1303506
1665.RWB2012DEC18.05	ERS1303507
1665.RWB2012DEC18.06	ERS1303508
1665.RWB2012DEC18.07	ERS1303509
1665.RWB2013MAY16.01	ERS1303511
1665.RWB2013MAY16.02	ERS1303512
1665.RWB2013MAY22.02	ERS1303513
1665.AA.BLANK1	ERS1303348
1665.AA.BLANK10	ERS1303349
1665.AA.BLANK11	ERS1303350
1665.AA.BLANK12	ERS1303351
1665.AA.BLANK13	ERS1303352
1665.AA.BLANK14	ERS1303353
1665.AA.BLANK15	ERS1303354
1665.AA.BLANK16	ERS1303355
1665.AA.BLANK17	ERS1303356
1665.AA.BLANK18	ERS1303357
1665.AA.BLANK19	ERS1303358
1665.AA.BLANK2	ERS1303359
1665.AA.BLANK20	ERS1303360
1665.AA.BLANK21	ERS1303361
1665.AA.BLANK22	ERS1303362
1665.AA.BLANK23	ERS1303363
1665.AA.BLANK24	ERS1303364
1665.AA.BLANK25	ERS1303365
1665.AA.BLANK26	ERS1303366
1665.AA.BLANK27	ERS1303367
1665.AA.BLANK28	ERS1303368
1665.AA.BLANK29	ERS1303369
1665.AA.BLANK3	ERS1303370
1665.AA.BLANK30	ERS1303371
1665.AA.BLANK31	ERS1303372
1665.AA.BLANK4	ERS1303373
1665.AA.BLANK5	ERS1303374
1665.AA.BLANK6	ERS1303375
1665.AA.BLANK7	ERS1303376
1665.CCS2004.67	ERS1303382
1665.CCS2009.025	ERS1303385
1665.CCS2009.006	ERS1303383
1665.CCS2009.007	ERS1303384
1665.CCS2009.098	ERS1303386
1665.DO7295	ERS1303405
