sample_name	sample_accession
864.2.CON.addV.noG.noW.1.lane2.NoIndex	ERS1359869
864.4.C.addG.noV.2010a.lane2.NoIndex	ERS1359893
864.SFS2.2010.OTC.ET.b.lane2.NoIndex	ERS1360011
864.NFS4.2010.OTC.ET.b.lane2.NoIndex	ERS1359982
864.4.C.addG.addV.2010a.lane2.NoIndex	ERS1359892
864.NFS002control.lane2.NoIndex	ERS1359972
864.15.CON.addV.noW.Leg.lane2.NoIndex	ERS1359850
864.12.OTC.addH.addV.2010a.lane2.NoIndex	ERS1359813
864.13.OTC.addH.addV.2010a.lane2.NoIndex	ERS1359829
864.9.OTC.addV.noG.addW.lane2.NoIndex	ERS1359949
864.3.CON.addV.noG.noW.B.lane2.NoIndex	ERS1359885
864.CON.R.4.2009a.lane2.NoIndex	ERS1359952
864.OTC.noppt.12.2009b.lane2.NoIndex	ERS1359995
864.15.CON.addV.noW.Pot.lane2.NoIndex	ERS1359851
864.LSFS2control.lane2.NoIndex	ERS1359968
864.4.OTC.noG.noV.2010a.lane2.NoIndex	ERS1359913
864.8.CON.addV.addG.noW.A.lane2.NoIndex	ERS1359940
864.14.CON.addV.noW.Leg.lane2.NoIndex	ERS1359838
864.5.CON.addV.noG.noW.B.lane2.NoIndex	ERS1359917
864.3.OTC.addV.addG.noW.lane2.NoIndex	ERS1359888
864.6.OTC.noG.noV.2010a.lane2.NoIndex	ERS1359933
864.RIP3.2010.OTC.ET.b.lane2.NoIndex	ERS1360004
864.3.C.addG.addV.2010a.lane2.NoIndex	ERS1359878
864.11.CON.addV.noG.addW.lane2.NoIndex	ERS1359798
864.12.CON.addV.noW.Pot.lane2.NoIndex	ERS1359811
864.13.C.noH.noV.2010a.lane2.NoIndex	ERS1359822
864.13.C.addH.noV.2010a.lane2.NoIndex	ERS1359820
864.7.OTC.addV.addG.noW.lane2.NoIndex	ERS1359938
864.12.OTC.addV.noG.addW.lane2.NoIndex	ERS1359815
864.10.OTC.addV.noG.addW.lane2.NoIndex	ERS1359796
864.OTC.R.4.2009a.lane2.NoIndex	ERS1359987
864.RN01.OTC.lane2.NoIndex	ERS1360006
864.3.C.noG.noV.2010a.lane2.NoIndex	ERS1359881
864.RN01control.lane2.NoIndex	ERS1360007
864.NFS3.lane2.NoIndex	ERS1359980
864.12.OTC.noH.noV.2010a.lane2.NoIndex	ERS1359818
864.CON.V.2.2009a.lane2.NoIndex	ERS1359954
864.OTC.addppt.15.2009b.lane2.NoIndex	ERS1359994
864.LSFS.OTC.lane2.NoIndex	ERS1359965
864.9.CON.addV.noG.noW.lane2.NoIndex	ERS1359947
864.NFS004control.lane2.NoIndex	ERS1359974
864.6.OTC.addG.noV.2010a.lane2.NoIndex	ERS1359929
864.R001.OTC.lane2.NoIndex	ERS1359998
864.14.CON.addV.noG.noW.lane2.NoIndex	ERS1359836
864.RIP1.2010.OTC.ET.b.lane2.NoIndex	ERS1360002
864.OTC.R.2.2009a.lane2.NoIndex	ERS1359986
864.12.CON.addV.noW.Fes.lane2.NoIndex	ERS1359809
864.OTC.V.6.2009a.lane2.NoIndex	ERS1359991
864.CON.V.4.2009a.lane2.NoIndex	ERS1359955
864.NFS1.2010.OTC.ET.b.lane2.NoIndex	ERS1359975
864.CON.noppt.13.2009b.lane2.NoIndex	ERS1359961
864.SFS3.2010.OTC.ET.b.lane2.NoIndex	ERS1360012
864.CON.R.2.2009a.lane2.NoIndex	ERS1359951
864.12.CON.addV.noW.lane2.NoIndex	ERS1359812
864.10.CON.addV.noG.noW.lane2.NoIndex	ERS1359791
864.1.OTC.addV.noG.noW.lane2.NoIndex	ERS1359789
864.1.CON.addV.noG.noW.A.lane2.NoIndex	ERS1359786
864.10.CON.addV.noW.lane2.NoIndex	ERS1359795
864.1.CON.addV.noG.noW.B.lane2.NoIndex	ERS1359787
864.1.CON.addV.addG.noW.B.lane2.NoIndex	ERS1359785
864.1.CON.addV.addG.noW.A.lane2.NoIndex	ERS1359784
864.10.CON.addV.noW.Fes.lane2.NoIndex	ERS1359792
864.1.OTC.addV.addG.noW.lane2.NoIndex	ERS1359788
864.12.C.addH.noV.2010b.lane2.NoIndex	ERS1359804
864.11.CON.addV.noG.noW.lane2.NoIndex	ERS1359799
864.13.CON.addV.noG.addW.lane2.NoIndex	ERS1359823
864.11.CON.addV.noW.lane2.NoIndex	ERS1359800
864.10.CON.addV.noW.Leg.lane2.NoIndex	ERS1359793
864.11.OTC.addV.noG.addW.lane2.NoIndex	ERS1359801
864.13.C.addH.addV.2010a.lane2.NoIndex	ERS1359819
864.11.OTC.addV.noG.noW.lane2.NoIndex	ERS1359802
864.13.CON.addV.noG.noW.lane2.NoIndex	ERS1359824
864.12.OTC.addV.noG.noW.lane2.NoIndex	ERS1359816
864.12.C.noH.noV.2010b.lane2.NoIndex	ERS1359806
864.12.C.addH.addV.2010a.lane2.NoIndex	ERS1359803
864.13.OTC.noH.addV.2010a.lane2.NoIndex	ERS1359833
864.15.C.addH.addVa.lane2.NoIndex	ERS1359843
864.14.CON.addV.noW.lane2.NoIndex	ERS1359840
864.15.C.addH.noVa.lane2.NoIndex	ERS1359844
864.15.OTC.H.Va.1.lane2.NoIndex	ERS1359853
864.15.C.noH.addVa.lane2.NoIndex	ERS1359845
864.15.OTC.addH.addVa.lane2.NoIndex	ERS1359856
864.15.C.noH.noVa.lane2.NoIndex	ERS1359846
864.13.OTC.addV.noG.noW.lane2.NoIndex	ERS1359832
864.15.CON.addV.noG.noW.lane2.NoIndex	ERS1359848
864.15.OTC.H.Va.2.lane2.NoIndex	ERS1359854
864.13.OTC.noH.noV.2010a.lane2.NoIndex	ERS1359834
864.2.C.addG.noV.2010a.lane2.NoIndex	ERS1359863
864.2.C.addG.addV.2010a.lane2.NoIndex	ERS1359862
864.3.CON.addV.addG.noW.A.lane2.NoIndex	ERS1359882
864.3.C.noG.addV.2010a.lane2.NoIndex	ERS1359880
864.3.OTC.addG.addV.2010a.lane2.NoIndex	ERS1359886
864.3.CON.addV.noG.noW.A.lane2.NoIndex	ERS1359884
864.15.OTC.addV.noG.addW.lane2.NoIndex	ERS1359857
864.2.OTC.noG.noV.2010a.lane2.NoIndex	ERS1359877
864.3.OTC.addG.noV.2010a.lane2.NoIndex	ERS1359887
864.3.CON.addV.addG.noW.B.lane2.NoIndex	ERS1359883
864.15.OTC.noH.addVa.lane2.NoIndex	ERS1359860
864.2.CON.addV.addG.noW.2.lane2.NoIndex	ERS1359867
864.4.CON.V.addG.noW.not.pooled.b.lane2.NoIndex	ERS1359901
864.4.C.noG.addV.2010a.lane2.NoIndex	ERS1359894
864.4.OTC.addG.noV.2010a.lane2.NoIndex	ERS1359906
864.6.C.addG.addV.2010a.lane2.NoIndex	ERS1359920
864.4.OTC.addV.addG.noW.2.lane2.NoIndex	ERS1359908
864.4.CON.addV.noG.noW.lane2.NoIndex	ERS1359905
864.4.CON.V.G.W.not.pooled.a.lane2.NoIndex	ERS1359896
864.4.CON.V.addG.noW.not.pooled.c.lane2.NoIndex	ERS1359902
864.5.CON.addV.addG.noW.B.lane2.NoIndex	ERS1359915
864.5.CON.addV.noG.noW.A.lane2.NoIndex	ERS1359916
864.8.CON.addV.noG.noW.A.lane2.NoIndex	ERS1359942
864.6.OTC.noG.addV.2010a.lane2.NoIndex	ERS1359932
864.6.C.noG.noV.2010a.lane2.NoIndex	ERS1359923
864.9.OTC.addV.noG.noW.lane2.NoIndex	ERS1359950
864.6.OTC.addV.noG.noW.lane2.NoIndex	ERS1359931
864.CON.R.6.2009a.lane2.NoIndex	ERS1359953
864.6.OTC.addV.addG.noW.lane2.NoIndex	ERS1359930
864.NFS1control.lane2.NoIndex	ERS1359977
864.OSC.2.2009a.lane2.NoIndex	ERS1359983
864.NFS004.lane2.NoIndex	ERS1359973
864.NFS3control.lane2.NoIndex	ERS1359981
864.NFS1.lane2.NoIndex	ERS1359976
864.CON.V.6.2009a.lane2.NoIndex	ERS1359956
864.LSFS4.OTC.lane2.NoIndex	ERS1359969
864.CON.addppt.13.2009b.lane2.NoIndex	ERS1359958
864.CON.noppt.12.2009b.lane2.NoIndex	ERS1359960
864.RIP2.2010.OTC.ET.b.lane2.NoIndex	ERS1360003
864.R06.OTC.lane2.NoIndex	ERS1360000
864.SFS1.2010.OTC.ET.b.lane2.NoIndex	ERS1360010
864.OTC.noppt.13.2009b.lane2.NoIndex	ERS1359996
864.R06control.lane2.NoIndex	ERS1360001
864.RP003control.lane2.NoIndex	ERS1360009
864.RP003.OTC.lane2.NoIndex	ERS1360008
864.OTC.noppt.15.2009b.lane2.NoIndex	ERS1359997
864.SFS4.2010.OTC.ET.b.lane2.NoIndex	ERS1360013
864.R001control.lane2.NoIndex	ERS1359999
864.OTC.addppt.13.2009b.lane2.NoIndex	ERS1359993
864.RIP4.2010.OTC.ET.b.lane2.NoIndex	ERS1360005
864.9.CON.addV.noG.addW.lane2.NoIndex	ERS1359946
864.2.C.noG.addV.2010a.lane2.NoIndex	ERS1359864
864.4.CON.addV.addG.noW.lane2.NoIndex	ERS1359904
864.12.CON.addV.noG.noW.lane2.NoIndex	ERS1359808
864.OSC.6.2009a.lane2.NoIndex	ERS1359985
864.6.C.addG.noV.2010a.lane2.NoIndex	ERS1359921
864.10.CON.addV.noG.addW.lane2.NoIndex	ERS1359790
864.14.OTC.addV.noG.addW.lane2.NoIndex	ERS1359841
864.2.CON.addV.noG.noW.2.lane2.NoIndex	ERS1359870
864.15.CON.addV.noW.Fes.lane2.NoIndex	ERS1359849
864.CON.noppt.15.2009b.lane2.NoIndex	ERS1359962
864.7.CON.addV.addG.noW.A.lane2.NoIndex	ERS1359934
864.12.CON.addV.noW.Leg.lane2.NoIndex	ERS1359810
