	observed_species
CBE23Aug07.618620	1650
WSBH27Aug07.618663	1983
WSBH16July07.618950	1953
FBE22Oct07.618914	1643
CBH31July07.618412	1465
WSBH31May07.617599	1741
WSBH11July07.617974	1755
FBH27Aug07.618370	1823
TBH12July07.618677	1956
MAE24Aug07.618966	1878
MAH06July05.618211	2940
MA24jun09E.617764	1246
MA30may09E.618993	1182
MAE20Sept05.618981	2014
MA09jun09E.618728	1131
MAE09Oct05.617821	1987
MAE08Aug08.617494	1644
MAE01Aug08.618592	1572
MAE19June08.617639	1676
HKE22Aug07.617953	1435
HKE06July07.618568	1578
WSBH17Sept07.617540	1994
WSBE10Sept07.618189	1860
WSBE08Nov07.618793	1873
WSBE17Sept07.618939	1983
MAE10Aug07.618552	1710
MAE11Sept07.618408	1887
MAE28June07.617645	1683
WSBE17Sept07.618823	1712
MAE05Nov07.618273	2079
WSBE16July07.618092	1419
NSB02jun08E.618984	1611
MAH12Aug08.617886	3134
MAH09June08.618895	3269
MA13aug09E.617954	1578
MAE15June05.617589	1430
MAE13Sept05.617529	2000
MAH03Aug05.617543	3067
MA16jun09H.618731	2388
MAH24Aug05.618869	2205
MA20jul09E.618850	1571
MA03jun09E.617834	1164
MA16jun09E.618066	1149
MAE27July05.618878	1502
MA30jun09E.618087	1383
MAE18Aug05.618363	1555
MAE29June05.618836	1474
MA13aug09H.618082	1195
SSB12aug09E.618803	1722
HKE06July07.618016	1690
HKE04July07.618614	1626
HKE10Aug07.617935	1993
SSBH09Aug07.618074	2094
SSBE30Oct07.618379	2142
NSBE10Sept07.618621	1770
HKE23July07.618000	1459
TBH24June08.617686	2242
NSBH01Oct07.617804	1891
SSBE19June07.R2.618905	1306
NSBE01Oct07.617800	1528
HKE22Aug07.618511	1461
NSBE27Aug07.617947	1466
TBE01Aug08.618333	1642
TBH05Jan08.618486	1714
NSBH29May07.618775	1695
NSBE03July07.617903	1801
NSBH22June07.618438	1750
TBH19Aug08.618045	2103
TBE22May08.617680	1929
TBH25July08.618591	2013
TBH26May08.617554	1977
NSB26jun08E.617683	1608
NSB21jul08E.618612	1431
CB30Aug05.617625	1724
SSBE07Aug08.618058	2114
MAH01May08.618392	3238
NSB18oct08E.618006	1782
MAE29July08.617939	1678
NSB13jul08E.618467	1667
SSBE04Oct08.617948	2097
NSB07jul08E.617991	1810
MAE05Aug08.617610	1422
MAE06June08.618558	1446
SSBE21July08.618761	1591
SSBE10Oct08.618301	1812
CB14July05.618152	1803
NSB24mar08E.618104	1723
SSBH24July08.618459	1682
NSB05jun08E.617499	1640
NSB21may08E.617632	1496
SSBH04Aug08.617907	2511
MAH08Sept08.618434	2076
NSB03may08E.618395	1273
SSBH10July08.618739	2108
NSB28may08E.617501	1819
NSB11aug08H.618405	2421
SSBE23May08.617738	1688
NSBE29May09.618852	1526
NSBE11June07.617756	1312
TBE13June08.618773	1785
NSBE22Oct07.618449	1630
NSBE11July07.617921	1981
NSBE13July07.618271	1959
SSBE23Aug07.617564	1751
NSBE12June09.617956	1627
SSBE19June07.R2.618497	1266
NSBE03July07.618020	1765
NSBE09Aug07.618300	1897
HKE20June07.618051	1175
HKE12July07.618407	1793
TBE01Aug08.617790	1560
HKE27Aug07.618780	1296
NSBH07Nov07.617959	1839
NSBE17Sept07.617523	1757
HKE08Aug07.618143	1925
TBE10Oct08.617813	1892
SSBE11July07.618212	1647
TBH05Jan08.618861	1699
SSBH19June07.618453	2049
TBE22May08.618538	1916
NSBE07Nov07.618414	1860
NSBE21Aug07.617748	1988
SSBE21Aug07.618154	1683
TBE05Jan08.618581	1649
TBH13June08.618366	1925
TBE21Aug08.617505	1479
NSBH29June09.617581	1872
NSBH23June09.617902	1805
SSBE22Oct07.617976	1373
NSBH11July07.617944	1599
TBE29May08.618181	1907
SSBH25June07.618280	1834
NSBH05July07.618661	1849
NSBH21Aug07.618753	2003
FBH20Aug07.618029	1750
CBE17Sept07.617566	1617
MAE01Aug07.617943	1756
WSBE16Oct07.618622	1975
WSBE23Aug07.617692	1902
WSBE30Oct07.617584	1844
WSBH10Sept07.618542	1983
FBE12July07.618421	1798
MAE10Aug07.617491	1875
WSBE24July07.618217	1691
FBH23Aug07.618715	1928
WSBH27June07.618114	1801
WSBE19June07.618870	1522
WSBH22June07.618645	1565
FBH16Oct07.617666	1735
MAH09July07.618225	3049
WSBH09Aug07.617999	1589
MAE12July07.618643	2052
FBE10Sept07.618653	1760
FBH16July07.618033	2159
FBH13June07.617545	2081
WSBH21Aug07.618375	2215
WSBE29July07.617733	1934
FBE06Aug07.618022	1805
CBH23Oct07.617792	1359
FBE16July07.618937	2048
WSBE27Aug07.618598	1559
WSBH19June07.618545	1522
FBE19June07.618580	1598
MAE22Aug07.618825	2001
FBH17Sept07.617592	1861
MAE26June07.618465	1784
TBH10Nov07.618664	1617
FBE17Sept07.618221	1621
WSBH23Aug07.618036	1709
TBE09Aug07.618075	1784
FBH30Oct07.618089	1825
TBH16Nov07.617530	1499
FBH28May07.617958	1399
TBE20Aug07.618721	1762
WSBH19July07.618327	1969
MAH27Aug07.617607	2848
CBE23Oct07.617700	1467
TBE22Oct07.617731	1714
TBE16Oct07.618369	1759
FBE25Sept07.617797	1407
TBE01Oct07.618673	1130
WSBE10Sept07.618123	1587
WSBE11July07.617509	1441
WSBH02Oct07.618722	1783
MAE26July07.618831	1489
WSBE23Aug07.618746	1683
MAE01Aug07.618317	1576
WSBE13July07.618519	1527
FBE20Aug07.618478	1478
CBH12July07.618288	1839
FBE10Sept07.618695	1476
FBH20Aug07.618106	1482
FBH25July07.617866	1524
MAE17July07.618770	1837
CBH25Sept07.618838	1488
FBE09Aug07.618863	1397
MAH11Sept07.618967	2006
MAE12July07.617489	1807
WSBH16Oct07.617783	1757
WSBH07Aug07.618454	1457
MAE08Aug07.618310	1515
MAE04July07.618090	1823
MAE01Oct07.618041	1797
MAH04July07.617854	3028
CBH17Sept07.618928	1537
CBE31July07.617702	1417
CBE01Oct07.618347	1403
WSBE16Oct07.617881	1751
CBH10Sept07.617720	1769
CBH25July07.617649	1447
FBH10Sept07.618422	2583
CBE27July07.618336	1365
TBE16Oct07.618119	1460
MAH27Aug07.618751	2626
FBE27Aug07.618857	1424
FBH22Oct07.618680	1484
TBH06Nov07.618735	1959
WSBE27Aug07.618245	1315
FBE19June07.617878	1333
FBE17Sept07.618127	1314
CBH16Oct07.618492	1404
TBE22Oct07.618322	1430
TBE14Nov07.618496	1211
CBH23Aug07.618633	1443
TBE21June07.617758	953
TBE27Aug07.617874	1621
TBE01Oct07.618291	957
CBH29Oct07.617563	1205
TBH29June07.617717	1894
TBH25July07.618132	1983
TBH10Sept07.618515	2067
TBH27June07.618418	1873
TBH17Sept07.618285	2030
TBH16July07.618667	1665
TBH16Oct07.618901	1864
TBH05Nov07.618579	2054
TBH22Oct07.617844	1971
TBH29June07.617569	1627
TBH10Sept07.618263	1807
TBH29Oct07.617609	1595
TBE08June05.618335	1334
SSBH03July08.617777	2187
MAE23Oct07.618842	780
TBE04Oct05.618068	1427
SSBH31July07.618682	2152
TBH22July08.618196	2038
TBE21Aug08.618704	1598
TBE12Aug08.617830	1544
NSBH27Aug07.618352	1669
SSBH24Sept07.617945	2131
SSBH22Oct07.617658	2211
TBH17Nov07.617638	1603
TBE18July07.618265	1166
TBE23Aug07.618216	1710
TBH31May07.618634	1610
TBH31July07.618017	1587
TBE31July07.618261	1339
CB08July05.618504	911
SSBH15Oct07.617557	1905
TBH02Aug07.618253	2011
TBH24Sept07.618481	1922
SSBH01Oct07.618588	1956
TBE02July07.618716	1020
SSBH31July08.618202	1885
SSBH11July07.618560	2096
TBH08Aug08.618436	1903
FBE02Oct07.618918	1334
CBE06Nov07.618853	1175
FBE25Sept07.618455	1211
