	observed_species
L1S140.274872	503
L1S161.273299	595
L1S306.274278	626
L1S141.275086	468
L1S319.274696	658
L1S328.274091	636
L1S151.274520	473
L1S85.273291	624
L1S117.275153	513
L1S75.273762	574
L1S104.274727	600
L1S80.274164	619
L1S4.273385	432
L5S266.273275	289
L5S115.273434	329
L6S280.273243	413
L6S169.273893	370
L6S316.274016	290
L6S55.274291	422
L6S260.274994	373
L6S272.274378	402
L6S281.273980	404
L6S34.273693	389
L6S211.273411	357
L6S262.274063	343
L6S263.275008	349
L6S314.274708	348
L6S179.273696	327
L6S86.273719	414
L6S103.274214	412
L5S146.273797	292
L5S117.273224	393
L5S200.273613	374
L6S165.273509	339
L6S261.273370	333
L6S43.274193	271
L1S109.273718	538
L1S112.274528	575
L1S176.274621	333
L5S130.273789	329
L5S139.273353	290
L5S116.273963	320
L5S147.274548	305
L5S225.273717	330
L5S177.274879	328
L6S150.273688	358
L6S239.274834	344
L5S247.274868	398
L5S258.273827	321
L6S304.274961	376
L6S270.274743	358
L6S308.274963	331
L6S321.274400	317
L6S197.274620	336
L6S256.273788	364
L6S266.274881	335
L6S311.273396	385
L6S312.273820	351
L6S250.274033	294
L6S206.273284	354
L6S296.274653	311
L5S271.275062	351
L5S256.275129	312
L5S239.275136	307
L6S72.273774	393
L6S294.274706	354
L1S3.273687	411
L1S2.274869	320
L1S106.275162	554
L1S78.274362	507
L1S74.274032	494
L1S94.274719	568
L1S115.274581	612
L1S95.273271	596
L1S76.274250	552
L1S111.274126	573
L1S91.273638	499
L1S101.274587	550
L1S99.273974	545
L1S127.274374	569
L1S119.273846	521
L1S83.274077	581
L1S121.275017	563
L1S81.275041	359
L1S334.273724	378
L5S112.274197	366
L5S128.274609	320
L5S105.273323	342
L5S198.274344	355
L5S201.275166	370
L5S127.274442	364
L5S180.273596	347
L5S220.275151	315
L5S202.274236	366
L5S145.273877	296
L5S167.274858	319
L5S277.274953	313
L5S109.273211	349
L5S174.273262	320
L5S214.273676	337
L5S219.273501	314
L5S111.274448	352
L5S170.273253	353
L6S75.274788	298
L6S233.273250	342
L6S324.274356	291
L6S254.273309	310
L6S80.274951	397
L6S71.274352	370
L6S47.273942	346
L5S249.274023	293
L5S152.274186	278
L5S160.274911	342
L5S248.274270	379
L5S154.273684	309
L5S196.274177	260
L5S188.274655	329
L5S168.274437	377
L5S125.273487	358
L5S212.274412	307
L5S190.274768	325
L5S144.274110	343
L5S151.273264	292
L5S228.275031	338
L5S157.274875	320
L5S276.273586	305
L5S241.274462	293
L5S199.274732	336
L5S203.274721	352
L5S230.273490	338
L5S120.274957	326
L5S254.273745	350
L5S161.274783	311
L5S237.274854	265
L5S137.274603	293
L5S255.273711	334
L5S285.273261	291
L5S129.274856	287
L5S221.275037	320
L5S136.273429	336
L5S279.274796	317
L5S185.274764	261
L6S42.274017	310
L6S68.274228	298
L6S64.274907	299
L6S28.274852	309
L5S159.274007	318
L5S233.273886	301
L5S232.273371	345
L5S138.274920	304
L5S211.273536	251
L5S227.274935	335
L5S217.273689	313
L5S119.273833	337
L5S141.274945	311
L5S209.275148	288
L5S278.274205	319
