	num_children	level	max_width	name
1326	33	6	0.48021342469000006	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__Peredibacter
1327	3	6	0.10274064360000001	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae;g__Snowella
1328	1	7	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__paralimentarius
1329	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Marichromatium
1330	301	5	2.0931775243099997	k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc
1331	11	6	1.5421924571599996	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Thalassospira
1332	210	3	2.0931775243099997	k__Bacteria;p__Planctomycetes;c__C6
1333	21	5	0.6941355924999999	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae
1334	19	6	0.27147339960000005	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium
1335	5	6	0.1282018	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__Portibacter
1336	13	6	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum
1337	3	6	0.6904864589299999	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceimarina
1338	39	5	0.7876293838399999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae
1339	12	5	0.352780861	k__Bacteria;p__SAR406;c__AB16;o__Arctic96B-7;f__Sc-NB04
1340	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__GA41
1341	313	5	0.7473054014	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae
1342	59	4	2.0931775243099997	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13
1343	3	6	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__Francisella
1344	2	5	0.1107836629	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae
1345	3	7	0.238544	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidicapsa;s__borealis
1346	1	6	0.0	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Ulvophyceae;g__Bryopsis
1347	41	4	0.57827217339	k__Bacteria;p__OP8;c__OP8_1;o__HMMVPog-54
1348	20	5	1.19504262322	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae
1349	6	3	1.7537635152900002	k__Bacteria;p__SBR1093;c__A712011
1350	14	6	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Roseivirga
1351	21	6	1.2109225788	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__SHD-231
1352	72	6	1.70754930896	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia
1353	1	7	0.0	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__bryantii
1354	6	3	0.37145802262000005	k__Bacteria;p__NKB19;c__noFP_H4
1355	2	6	0.871945287	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__nsmpVI18
1356	54	3	2.0931775243099997	k__Bacteria;p__Elusimicrobia;c__OP2
1357	6	6	1.9270210749000003	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma
1358	26	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15
1359	2	7	0.38592678511999995	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Byssovorax;s__cruenta
1360	7	7	0.21470699999999998	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Trebouxia;s__aggregata
1361	1	7	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__mashuensis
1362	80	4	2.0931775243099997	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales
1363	3	7	1.19504262322	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae;g__Woronichinia;s__naegeliana
1364	58	5	0.54510917085	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106
1365	10	6	0.9373149408399999	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter
1366	1	7	0.0	k__Bacteria;p__Chloroflexi;c__[Thermobacula];o__[Thermobaculales];f__[Thermobaculaceae];g__Thermobaculum;s__terrenum
1367	9	6	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__Acinetobacter
1368	9	3	1.9270210749000003	k__Bacteria;p__Caldiserica;c__OP5
1369	10	6	0.05077824204	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina
1370	11	6	0.7473054014	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacteriaceae
1371	15	4	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales
1372	10	7	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis
1373	28	3	1.9270210749000003	k__Bacteria;p__WS2;c__Kazan-3B-09
1374	5	6	0.062332160500000004	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimicrobium
1375	29	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NKB15
1376	3	4	0.09409424025999999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales
1377	9	4	0.22631468052	k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales
1378	5	5	1.19448396413	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae
1379	152	4	0.30261641	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26
1380	57	6	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus
1381	63	5	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae
1382	185	6	0.56494738773	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter
1383	6	6	0.265569148	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oleibacter
1384	185	4	0.28233458952	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales
1385	16	6	0.7130762816	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia
1386	3	6	1.53428121913	k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Rhodothermus
1387	4	7	0.5941760829999999	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas;s__ruminantium
1388	7	3	1.9270210749000003	k__Bacteria;p__SBR1093;c__EC214
1389	12	6	1.70754930896	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridiisalibacter
1390	64	6	1.0996951783599997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter
1391	49	3	2.52294476696	k__Archaea;p__[Parvarchaeota];c__[Micrarchaea]
1392	351	5	1.7537635152900002	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae
1393	99	6	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]
1394	9	6	0.15457201999999998	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haloquadratum
1395	401	3	0.5652828457000001	k__Archaea;p__Crenarchaeota;c__MCG
1396	81	3	2.0931775243099997	k__Bacteria;p__WWE1;c__[Cloacamonae]
1397	53	6	1.2336012956300002	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter
1398	1	6	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Echinicola
1399	12	6	0.166274917	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha
1400	4	6	0.038188641	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinocatenispora
1401	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Necropsobacter;s__rosorum
1402	2	7	0.02923821352	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__massiliensis
1403	30	6	0.6964568279069998	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae];g__Pedosphaera
1404	6	6	0.871945287	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__unclassified
1405	51	3	0.46297948000000005	k__Bacteria;p__TM7;c__TM7-3
1406	1	6	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus
1407	3	6	0.01160332704	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter
1408	14	6	0.50793683476	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae];g__Marinicella
1409	1	6	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__Pasteuria
1410	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Altererythrobacter;s__luteolus
1411	10	7	0.45919012400000003	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfosalsimonas;s__propionicica
1412	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halorientalis
1413	1269	3	2.0931775243099997	k__Bacteria;p__OP3;c__koll11
1414	16	4	0.10995540000000001	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales
1415	2	7	0.7804199110000001	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__acidaminiphila
1416	12	5	1.0922816366299999	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11
1417	17	6	1.5677157715200003	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sedimentibacter
1418	34	6	1.9270210749000003	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium
1419	2	6	0.01447941352	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Phaselicystis
1420	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__paradoxus
1421	8	6	0.23543249	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera
1422	1	7	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__pilosum
1423	2	5	0.08391481351999999	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__zEL20
1424	2	7	0.09950487	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__alpinitundrae
1425	21	7	1.0922816366299999	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__nanceiensis
1426	148	5	1.5421924571599996	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
1427	1	7	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella;s__peoriensis
1428	9	7	0.5217583728999999	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum
1429	10	6	1.19504262322	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Halomicronema
1430	7	7	0.176991491	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae
1431	1	7	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea;s__azabuensis
1432	34	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae
1433	5	7	0.5875604845	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium;s__organophilum
1434	13	4	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Thermodesulfobacteriales
1435	1	7	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum
1436	1	7	0.0	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__Chlamydomonas;s__moewusii
1437	5522	3	2.0931775243099997	k__Bacteria;p__Planctomycetes;c__Planctomycetia
1438	81	5	0.7876293838399999	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
1439	899	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae
1440	28	6	0.35292794657000004	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter
1441	61	5	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae
1442	24	6	0.25894139445000003	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Pilimelia
1443	7	4	0.460051	k__Bacteria;p__Acidobacteria;c__DA052;o__E29
1444	20	3	2.0931775243099997	k__Bacteria;p__GN02;c__GN07
1445	3	6	1.5677157715200003	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__SC103
1446	17	6	1.1155631656299998	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter
1447	3	7	0.02229473352	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae
1448	2	7	0.1819547	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae;g__Halothiobacillus;s__hydrothermalis
1449	1	7	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__equi
1450	1	7	0.0	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc;s__muscorum
1451	2	7	0.1695732419	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium;s__fimetarium
1452	1	7	0.0	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc;s__ellipsosporum
1453	139	4	0.5087034058900001	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39
1454	15	4	1.74116839481	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93
1455	27	4	2.0931775243099997	k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales
1456	9	6	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__Candidatus Amoebophilus
1457	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__Ruminofilibacter;s__xylanolyticum
1458	6	7	0.255850246	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea;s__genosp.
1459	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Rhodocyclus
1460	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfococcus;s__oleovorans
1461	9	5	0.044513159999999996	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__A1-B1
1462	129	3	2.0931775243099997	k__Bacteria;p__GN02;c__BB34
1463	34	6	0.8335551533800001	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus
1464	1	6	0.0	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobellus
1465	1	6	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Prauserella
1466	12	5	1.9270210749000003	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae
1467	22	6	1.1155631656299998	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas
1468	30	6	0.7942894466199999	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Chondromyces
1469	1	6	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfitobacter
1470	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas;s__natatoria
1471	2	7	0.30700748	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__alvei
1472	724	6	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio
1473	30	3	2.0931775243099997	k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria
1474	23	6	1.7537635152900002	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia
1475	1	6	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfonispora
1476	20	5	0.6941355924999999	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae
1477	2	7	0.3807207926	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__sticklandii
1478	10	3	0.31904954352000003	k__Bacteria;p__Aquificae;c__Aquificae
1479	455	5	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae
1480	28	2	2.0931775243099997	k__Bacteria;p__WS5
1481	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella;s__denitrificans
1482	1	6	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Lacibacter
1483	56	7	1.3443748229999999	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus
1484	125	5	1.21794381613	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae
1485	4	6	0.052010076	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium
1486	10	7	0.16131012	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis;s__exedens
1487	11	7	0.18154677642	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
1488	21	7	2.0931775243099997	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__plebeius
1489	3	6	1.0996951783599997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Maricaulis
1490	55	5	1.1604528765499997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae
1491	5	4	0.27416079552	k__Bacteria;p__TM7;c__TM7-3;o__I025
1492	121	3	2.0931775243099997	k__Bacteria;p__[Caldithrix];c__KSB1
1493	5	6	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium
1494	93	2	2.0931775243099997	k__Bacteria;p__AD3
1495	2	6	0.7357611421999998	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquaspirillum
1496	1	7	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Flexithrix;s__dorotheae
1497	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas;s__fungiphilus
1498	3	7	0.13519771503	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__sulfureus
1499	5	6	0.6444305802300001	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__Chlamydomonas
1500	1586	4	1.25958899966	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales
1501	601	3	2.0931775243099997	k__Bacteria;p__Nitrospirae;c__Nitrospira
1502	123	4	0.99519458669	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3
1503	2	6	0.42026218139000004	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas
1504	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiopilula;s__aggregata
1505	34	5	1.21794381613	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae
1506	904	4	1.4831622509699998	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
1507	149	6	1.7537635152900002	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfococcus
1508	1	6	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella
1509	3	7	0.7381822510000001	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea;s__aerophila
1510	870	4	2.0931775243099997	k__Bacteria;p__OP3;c__koll11;o__GIF10
1511	114	4	0.393649459983	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__GIF9
1512	4248	3	1.9270210749000003	k__Bacteria;p__Chloroflexi;c__Anaerolineae
1513	34	6	0.9229995611	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus
1514	834	3	1.5899693749300003	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
1515	1	7	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__sanguinis
1516	19	7	1.5205958867400002	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__guilliermondii
1517	10	6	0.65510327906	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus
1518	83	5	0.16968607488	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae
1519	283	5	1.9270210749000003	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]
1520	71	4	1.5899693749300003	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1
1521	13	6	0.1191879961	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70
1522	107	6	0.6519374299400001	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter
1523	6	6	1.0496778829999995	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus
1524	265	5	1.25958899966	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
1525	419	5	2.0931775243099997	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae
1526	9	6	0.526476633	k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Salisaeta
1527	26	4	2.0931775243099997	k__Bacteria;p__NC10;c__12-24;o__JH-WHS47
1528	3	7	0.02251752252	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__celatum
1529	7	5	0.11461528203999999	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Mamiellaceae
