	observed_species
CB02Aug05.617861	3999
NSBE10July09.618034	2678
SSBH24July07.618138	1302
SSBE09Aug07.618718	9085
SSBE30Oct07.617492	4637
NSBH31July09.618810	3568
TBE28Sept08.618608	2915
NSBE07July09.618954	2381
TBE04July08.618149	1295
SSBE13July07.618989	5082
NSBH30Oct07.618494	4135
TBE05Aug08.617691	5619
NSBE05June09.617794	11047
NSBE15June09.617749	3121
NSBH22June07.618477	3709
NSBE02Aug09.617779	3486
SSBE01Oct07.617811	3194
NSBH21July09.618946	3516
NSBE10Sept07.618444	5238
HKE04July07.618103	3017
SSBE27Aug07.617716	2716
CBH23Aug07.618157	4050
CBH27Aug07.618589	2817
WSBE27July07.618510	2706
TBE21June07.617719	2762
CBE16Oct07.617934	6505
CBE27Aug07.618908	7935
CBH25July07.617602	5824
TBE02July07.617582	3101
TBE23Aug07.618140	4145
WSBE19July07.617765	2713
FBH22Oct07.617585	4698
TBE05July07.617736	2260
WSBE22June07.618566	2011
CBH17Sept07.617560	4091
TBE10July07.618470	3664
TBH09Aug07.618543	3270
CBE06Nov07.617555	2834
TBE17Nov07.617864	2356
FBE11June07.618812	3054
CBE31July07.618805	3228
MAE08Aug07.618919	6386
WSBE31May07.617628	1717
TBH29Oct07.618499	7144
WSBE27June07.618582	2089
CBE10Sept07.618523	3634
WSBE05July07.617949	3506
FBH25July07.617752	4711
WSBE29July07.618557	1102
TBE16July07.618811	7055
CBH02July07.618116	3775
FBH23Aug07.617862	1281
WSBH11July07.618404	1614
TBH13June07.618727	2675
CBH27Aug07.618381	1293
FBH17Sept07.617544	2304
WSBH17Sept07.618948	2444
WSBE27July07.618906	1232
TBE19June07.618567	2263
WSBH09Aug07.618880	1939
TBH02July07.618798	4869
TBE25July07.618495	2736
TBE27June07.617541	1998
TBH05July07.617965	2982
FBH16Oct07.617706	1926
WSBE11June07.618888	2618
WSBE21Aug07.617865	1382
CBE29June07.618274	1073
FBE25July07.618043	2908
TBE17Sept07.618670	4847
CBE16Oct07.617827	3198
FBE16Oct07.618439	3443
MAE03Aug05.618505	5489
SSBH14June07.618044	1229
CB24May05.618040	3108
SSBH31Aug08.618509	3750
MAE03June08.618162	3952
CB27May05.617879	2998
SSBH22June07.618462	2946
CBH10Sept07.617775	5608
FBE20Aug07.617532	3639
MAE23July07.618311	2673
CBE29Oct07.618881	1917
CBH25Sept07.617743	3965
TBH05Nov07.618565	10464
CBH16Oct07.618871	3701
CBH06Nov07.618904	5188
TBH31May07.618755	3999
CBH29Oct07.617580	3187
CBE23Aug07.618620	6835
WSBH27Aug07.618663	5714
WSBH16July07.618950	3583
FBE22Oct07.618914	2510
CBH31July07.618412	1889
WSBH31May07.617599	2410
WSBH11July07.617974	3532
FBH27Aug07.618370	7256
TBH12July07.618677	2796
MAE24Aug07.618966	3140
MAE23July07.618230	1321
MAH06July05.618211	10888
MA24jun09E.617764	3593
MA30may09E.618993	3426
MAE20Sept05.618981	6638
MA09jun09E.618728	2909
MAE09Oct05.617821	7382
MAE08Aug08.617494	2967
MAE01Aug08.618592	2063
MAE19June08.617639	1891
HKE22Aug07.617953	3505
HKE06July07.618568	3250
WSBH17Sept07.617540	5189
WSBE10Sept07.618189	7300
WSBE08Nov07.618793	3876
WSBE17Sept07.618939	6037
MAE10Aug07.618552	4413
MAE11Sept07.618408	9363
MAE28June07.617645	8255
WSBE17Sept07.618823	2958
MAE05Nov07.618273	4416
WSBH10Sept07.618433	1603
WSBE16July07.618092	2603
HKE08Aug07.617641	1794
NSB02jun08E.618984	3435
WSBE22Oct07.617521	1069
MAH12Aug08.617886	7028
MAH09June08.618895	6716
MA13aug09E.617954	4492
MAE15June05.617589	4508
MAE13Sept05.617529	3931
MAH03Aug05.617543	5631
MA16jun09H.618731	6401
MAH24Aug05.618869	3999
MA20jul09E.618850	3161
MA03jun09E.617834	3163
MA16jun09E.618066	2404
MAE27July05.618878	3492
MA30jun09E.618087	3861
MAE18Aug05.618363	3710
MAE29June05.618836	4260
MA13aug09H.618082	1910
SSB12aug09E.618803	4341
HKE06July07.618016	1813
HKE04July07.618614	1631
HKE09July07.618970	1606
HKE10Aug07.617935	3249
NSBE07July09.618877	1251
NSBH17Sept07.618646	1751
NSBE12June09.618391	943
SSBE25June07.618096	906
SSBH09Aug07.618074	3103
HKE24Aug07.618799	755
NSBH13July07.618122	1760
SSBH19June07.618461	1832
HKE17July07.618969	1634
SSBE30Oct07.618379	2331
NSBE10Sept07.618621	2732
HKE23July07.618000	1641
HKE12July07.618342	1629
HKH10Aug07.618813	1734
NSBE11July07.618730	1670
NSBE13July07.617577	1816
NSBE15Oct07.617868	1508
HKE01Aug07.618224	1344
SSBE22June07.618364	1074
NSBE31July09.617843	1809
TBH24June08.617686	3168
NSBE30May07.618681	1678
HKE20July07.618602	582
NSBE23June09.618491	1597
NSBH01Oct07.617804	1937
NSBE17Sept07.618917	994
NSBE23Aug07.617526	1056
SSBE19June07.R2.618905	1348
SSBE19June07.R1.618707	992
HKH07June07.617690	1311
NSBE01Oct07.617800	1836
HKE27Aug07.618185	1089
HKE22Aug07.618511	1981
SSBH07Aug07.618953	1039
NSBE27Aug07.617947	1596
NSBH07July09.618854	1928
TBE29May08.618961	1626
TBE01Aug08.618333	2677
NSBH19June09.618037	1820
NSBH07Nov07.618737	924
TBH05Jan08.618486	3395
NSBH29May07.618775	3271
NSBE03July07.617903	1829
NSBH25Sept07.618652	1910
NSBH22June07.618438	1834
TBH19Aug08.618045	2655
NSBE21Aug07.617849	1188
SSBH06June07.618239	1082
NSBE02Aug09.617516	1806
SSBE21Aug07.618382	1709
TBE22May08.617680	2836
NSBE09Aug07.618788	1142
TBE12Aug08.617513	1186
NSBH02June09.617759	1700
SSBE27Aug07.618534	1410
NSBH10July09.617556	1534
SSBE31July07.618800	700
SSBE01Oct07.618694	1570
NSBH10Sept07.617507	1899
TBH25July08.618591	3193
NSBH27July09.618575	1677
SSBE11July07.617710	1233
TBH26May08.617554	2688
NSB26jun08E.617683	3614
MAE26July08.618293	1234
NSB21jul08E.618612	3336
CB30Aug05.617625	3636
MAE08July08.618374	492
SSBE07Aug08.618058	4943
MAH01May08.618392	7727
NSB18oct08E.618006	4749
MAE29July08.617939	1752
MAE01July08.618257	111
MAH11July08.618501	178
NSB13jul08E.618467	3629
SSBE04Oct08.617948	4814
NSB07jul08E.617991	4777
MAE05Aug08.617610	2164
MAE06June08.618558	2001
SSBE21July08.618761	3851
SSBE10Oct08.618301	3683
CB14July05.618152	2704
NSB24mar08E.618104	3386
SSBH24July08.618459	2127
NSB05jun08E.617499	3329
NSB21may08E.617632	3112
SSBH04Aug08.617907	5410
NSB21aug08H.618899	1998
MAH08Sept08.618434	4386
NSB03may08E.618395	2853
NSB03oct08E.618828	1556
SSBH10July08.618739	3692
NSB28may08E.617501	3960
NSB11aug08H.618405	3772
SSBE23May08.617738	3322
NSBE29May09.618852	1676
NSBE11June07.617756	2385
SSBE31July07.618544	1370
TBE13June08.618773	6102
SSBE25June07.618156	1874
NSBE22Oct07.618449	1681
NSBE11July07.617921	3344
NSBE13July07.618271	3725
SSBE23Aug07.617564	3635
NSBE12June09.617956	1882
SSBE19June07.R2.618497	2673
NSBE03July07.618020	3884
NSBE09Aug07.618300	2319
HKE20June07.618051	2298
HKE12July07.618407	3013
TBE01Aug08.617790	5020
HKE27Aug07.618780	1833
NSBH07Nov07.617959	1910
NSBE17Sept07.617523	2100
HKE08Aug07.618143	3473
TBE10Oct08.617813	3327
SSBE11July07.618212	2488
TBH05Jan08.618861	6550
SSBH19June07.618453	3647
SSBE10Sept07.618703	1485
TBE22May08.618538	5566
HKE24Aug07.618684	1476
NSBE07Nov07.618414	2516
NSBE21Aug07.617748	2379
SSBE21Aug07.618154	3308
HKE28June07.617925	36
TBE05Jan08.618581	2249
TBH13June08.618366	3712
TBE21Aug08.617505	3244
NSBH29June09.617581	3714
NSBH23June09.617902	3316
SSBE22Oct07.617976	1729
NSBH11July07.617944	1903
TBE29May08.618181	3449
SSBH25June07.618280	3138
NSBH27June07.618309	1635
NSBH05July07.618661	3280
NSBH21Aug07.618753	2470
FBH20Aug07.618029	4427
CBE17Sept07.617566	2954
MAE01Aug07.617943	3518
WSBE16Oct07.618622	4148
WSBE23Aug07.617692	4586
WSBE30Oct07.617584	2792
WSBH10Sept07.618542	3518
FBE12July07.618421	2731
MAE10Aug07.617491	8416
WSBE24July07.618217	2047
FBH23Aug07.618715	2842
WSBH25June07.618938	952
FBH07June07.618789	1438
WSBH27June07.618114	2142
WSBE19June07.618870	1923
WSBH22June07.618645	1857
FBH16Oct07.617666	3939
MAH09July07.618225	6261
WSBH09Aug07.617999	4112
MAE12July07.618643	5509
FBE10Sept07.618653	3423
FBH16July07.618033	3174
FBH13June07.617545	2770
WSBH21Aug07.618375	4011
WSBE29July07.617733	2316
FBE06Aug07.618022	2637
CBH23Oct07.617792	1856
FBE16July07.618937	2738
WSBE27Aug07.618598	3996
WSBH19June07.618545	1916
FBE19June07.618580	3733
MAE22Aug07.618825	3532
FBH17Sept07.617592	4893
MAE26June07.618465	2835
TBH10Nov07.618664	2495
FBE17Sept07.618221	3687
FBH21June07.617978	785
WSBH23Aug07.618036	2426
TBE09Aug07.618075	5188
FBH30Oct07.618089	3270
TBH16Nov07.617530	2683
FBH28May07.617958	1401
TBE20Aug07.618721	2838
WSBH19July07.618327	2095
MAH27Aug07.617607	5205
CBE23Oct07.617700	2314
TBE22Oct07.617731	3409
TBE16Oct07.618369	3664
FBE25Sept07.617797	3520
FBH19June07.617620	1894
TBE01Oct07.618673	2245
WSBE10Sept07.618123	3482
WSBE11July07.617509	1450
WSBE27June07.617817	973
WSBH02Oct07.618722	2827
WSBH16July07.618276	1563
MAE26July07.618831	1627
WSBE23Aug07.618746	2221
WSBE25June07.618744	943
WSBH22June07.617528	800
WSBE22June07.617773	886
WSBH13July07.617739	1432
WSBE19June07.618656	888
MAE01Aug07.618317	1805
WSBE13July07.618519	1882
WSBH05July07.618527	1000
FBE20Aug07.618478	1727
CBH12July07.618288	2222
FBE18July07.617863	1135
FBE10Sept07.618695	1562
FBH20Aug07.618106	2203
FBE11June07.617633	1314
MAE20July07.618220	1286
FBH25July07.617866	2317
MAE17July07.618770	2136
CBH25Sept07.618838	1722
FBE09Aug07.618863	1886
FBH12July07.618334	1152
MAH11Sept07.618967	2300
MAH20July07.618892	2503
MAE12July07.617489	2696
WSBH16Oct07.617783	2454
WSBE19July07.618783	1178
WSBH07Aug07.618454	2400
WSBH27June07.618078	979
WSBH25June07.618570	402
MAE08Aug07.618310	3223
MAE04July07.618090	3992
MAE01Oct07.618041	2771
MAH04July07.617854	3382
FBE06Aug07.617930	1178
CBH17Sept07.618928	1882
CBE31July07.617702	1491
CBE01Oct07.618347	1859
WSBE31May07.617985	773
WSBE16Oct07.617881	1939
CBH10Sept07.617720	2643
MAE26June07.618165	1413
CBH25July07.617649	2731
FBH10Sept07.618422	7700
CBE27July07.618336	1698
TBE11Nov07.617605	867
TBE16Oct07.618119	1674
CBH27July07.618618	1280
MAH27Aug07.618751	2800
WSBH31May07.618578	1028
FBE27Aug07.618857	1926
FBH30Oct07.618723	1510
FBH22Oct07.618680	2175
WSBH19June07.617798	833
FBH06Aug07.618195	1736
CBE09Aug07.617917	1178
CBH31July07.618708	898
TBH06Nov07.618735	4352
WSBE24July07.618266	908
WSBE27Aug07.618245	1981
FBE19June07.617878	1728
FBH31May07.618194	1343
FBE17Sept07.618127	1618
WSBH23Aug07.618528	1147
WSBH21Aug07.618576	1956
FBH28May07.618241	552
CBH16Oct07.618492	1763
CBH23Oct07.618296	901
TBE22Oct07.618322	1577
TBE14Nov07.618496	2355
TBH18Nov07.617778	829
FBE22Oct07.617755	1147
CBH23Aug07.618633	1832
FBH19June07.618882	826
CBE23Oct07.618411	1190
TBE21June07.617758	1218
TBE20Aug07.618912	1292
FBE29June07.617723	1229
TBE27Aug07.617874	2969
CBE20Aug07.618521	1219
TBH15Nov07.618262	1024
FBH07June07.618604	599
FBE28May07.618674	989
FBH21June07.618641	345
TBE01Oct07.618291	994
CBH29Oct07.617563	1475
TBH29June07.617717	6191
TBH25July07.618132	3070
TBH10Sept07.618515	4983
TBH27June07.618418	3067
TBH17Sept07.618285	2887
TBH16July07.618667	5472
TBH27June07.618832	1429
TBH17Aug07.618415	1343
TBH16Oct07.618901	4500
TBH05Nov07.618579	5355
TBH22Oct07.617844	5199
TBH29June07.617569	2905
TBH10Sept07.618263	2396
TBH29Oct07.617609	3596
TBE08June05.618335	5414
SSBH03July08.617777	4550
MAE23Oct07.618842	2810
TBE04Oct05.618068	5433
TBE25Aug08.618084	1545
NSBH16July07.617840	1315
SSBH31July07.618682	3238
TBE05Jan08.618817	1080
SSBH11July07.618642	1166
NSBH27June07.618476	793
TBH22July08.618196	3655
TBE21Aug08.618704	1754
SSBH01Oct07.618662	1561
NSBH11July07.618249	896
NSBH23Aug07.618774	1451
NSBH08June07.618876	664
TBE12Aug08.617830	2242
NSBH27Aug07.618352	3199
SSBH24Sept07.617945	3152
SSBH22Oct07.617658	5059
NSBH08June07.617636	1363
SSBH17Sept07.618226	1315
TBH17Nov07.617638	2607
TBE18July07.618265	2770
TBE23Aug07.618216	2015
TBH31May07.618634	1863
TBH09Aug07.618473	1575
TBH31July07.618017	1706
TBE31July07.618261	2415
TBH19June07.618403	1484
NSBH13July09.618944	1358
CB08July05.618504	1336
SSBH15Oct07.617557	2755
SSBH27July07.618133	129
TBH02Aug07.618253	3568
TBH06Aug07.618275	1226
TBH24Sept07.618481	2476
TBH02Aug07.618658	1665
SSBH15Oct07.618435	1494
SSBH01Oct07.618588	3065
TBE02July07.618716	1304
CBE29Oct07.618199	933
SSBH31July08.618202	2675
MAH15July08.617837	495
SSBE22Oct07.618128	958
SSBH21Aug07.618636	1368
SSBH11July07.618560	2451
TBH08Aug08.618436	2835
FBE02Oct07.618918	1475
NSBH21Aug07.617891	1183
MAH23Oct07.617729	346
SSBH17Sept07.618936	667
TBE16Nov07.618046	886
TBH12July07.617745	1295
CBE06Nov07.618853	1303
SSBH24July07.618345	787
TBH17Sept07.618734	1414
TBE31Aug08.618977	1499
TBH10Nov07.618344	1097
TBH16Nov07.618778	1177
TBE05July07.618396	986
TBE02Feb08.617876	1473
FBE25Sept07.618455	1683
TBH05Sept05.618308	37
TBE06July05.618864	371
SSBH03July07.618180	1142
MAH19June08.618610	106
SSBH25June07.618475	1611
SSBE10Sept07.617952	708
SSBH27July07.618264	80
WSBE02Oct07.618741	116
MAH06July07.618463	176
CB20Aug05.618172	97
MAH06July07.617604	76
TBE13June07.617503	38
WSBE02Oct07.618420	69
MAH04July08.617812	24
FBE02Aug07.618173	5
TBE13June07.618442	18
WSBH03July07.617518	51
WSBH03July07.617754	24
NSB12jul08E.617522	4
NSB23may08E.617893	7
HKE28June07.617553	10
FBE02Aug07.618304	2
