	observed_species
L6S17.273929	731
L6S50.274635	651
L6S5.273369	674
L6S244.274697	770
L6S242.274576	1133
L6S9.274973	694
L6S53.273341	795
L6S127.274101	901
L6S122.274256	809
L6S156.274940	763
L6S161.274725	708
L6S141.273879	753
L6S246.273798	730
L6S257.274248	704
L6S106.274388	791
L6S175.274874	887
L6S190.274001	798
L6S183.274176	777
L6S237.273754	774
L6S327.273238	607
L6S111.274582	974
L6S60.274051	709
L6S225.275025	731
L6S215.273292	829
L6S54.273242	768
L6S35.273945	704
L6S26.275125	835
L6S198.274076	659
L6S121.273838	806
L6S174.273222	909
L6S283.274651	753
L6S19.273386	664
L6S180.273892	853
L6S210.274078	752
L1S67.273723	1195
L5S184.273875	402
L5S106.273887	431
L5S104.274492	408
L5S171.274293	364
L5S231.274138	382
L5S113.274040	378
L5S123.274431	401
L5S194.274777	392
L5S110.273660	415
L5S206.273462	418
L5S179.273956	444
L6S163.273624	936
L6S76.274544	914
L6S168.273289	656
L6S230.273449	683
L6S153.273602	1012
L6S105.274914	1052
L6S44.273955	705
L6S79.274810	697
L6S322.274909	877
L6S224.274372	813
L1S214.274105	1833
L1S190.273282	1581
L1S287.274018	2122
L1S296.273278	2025
L1S145.275016	1885
L1S89.273535	1409
L1S206.273247	1461
L1S285.274434	1790
L1S271.274887	1903
L1S341.274763	1412
L1S108.274826	1371
L2S6.273637	1815
L1S345.274745	1627
L1S295.274567	1665
L2S8.274367	1801
L2S78.274519	1593
L2S94.274742	1300
L6S166.275126	805
L2S16.273836	2412
L1S283.273819	1243
L2S45.274136	1351
L2S75.274835	1584
L2S12.274348	1519
L1S252.274163	1273
L5S126.273920	398
L5S226.274566	338
L5S100.274235	453
L5S99.274143	387
L5S172.273325	324
L5S103.274416	462
L5S207.274030	351
L5S140.274906	280
L5S158.274916	432
L5S102.273274	511
L5S114.273527	473
L5S97.274849	401
L5S143.274865	388
L5S181.273362	423
L5S98.274127	451
L5S163.274192	365
L5S218.274771	409
L5S193.273620	375
L5S229.274639	385
L5S283.273985	301
L5S187.273572	397
L5S175.275156	406
L5S107.275102	364
L5S173.275171	333
L5S204.273975	316
L5S189.273748	450
L5S169.274141	342
L5S124.273839	309
L5S205.275083	337
L5S132.275140	347
L5S216.274553	305
L5S186.274546	393
L5S197.275131	368
L5S195.274939	326
L5S164.274331	332
L5S265.274433	404
L5S250.274628	351
L5S101.274598	365
L5S182.273482	353
L5S208.274784	387
L5S253.274296	298
L5S176.273518	371
L5S274.274203	393
L5S224.273452	437
L6S140.274386	653
L6S88.274346	856
L6S112.273612	954
L6S284.273297	769
L6S109.273521	746
L6S18.273927	710
L6S151.273523	871
L6S171.274002	795
L6S318.275095	647
L6S178.273812	783
L6S147.273605	769
L6S305.274155	772
L6S146.273477	741
L6S91.273451	710
L6S292.275093	801
L6S128.273725	780
L6S287.274122	827
L6S99.273533	995
L6S100.274915	780
L6S154.274642	881
L6S144.274226	822
L6S212.273900	765
L6S241.274583	805
L6S170.274327	894
L6S306.273483	726
L6S52.274351	639
L1S30.273279	1099
L5S223.273857	377
L5S142.274549	344
L6S187.274747	669
L6S302.275100	731
L6S142.275170	760
L6S289.274072	729
L1S24.274100	1101
L1S177.273454	1705
L1S243.274281	1442
L1S210.274468	1517
L1S310.274766	1765
L1S324.274332	1164
L1S73.274502	1152
L1S237.274775	1713
L1S21.274476	1088
L1S289.274926	1991
L1S90.273946	1541
L1S247.273479	1288
L1S194.274523	1978
L1S143.273938	1170
L1S181.274221	1239
L1S126.274219	1384
L1S297.274827	2099
L1S70.274844	861
L1S120.274954	1507
L1S69.274960	1036
L2S70.275150	1704
L2S67.274224	1593
L2S35.274125	1487
L2S91.275128	1674
L2S7.274964	1997
L2S56.274152	1185
L2S14.274730	1602
L2S87.273805	1636
L3S42.273878	276
L5S236.273564	270
L5S261.274535	347
L5S135.274283	329
L5S210.274867	298
L5S268.274423	280
L5S273.274702	304
L5S286.275134	383
L6S298.274005	724
L6S313.274585	638
L6S21.273848	684
L6S204.274507	661
L6S116.273380	660
L6S1.273314	863
L6S120.274168	783
L6S309.273990	754
L6S155.274812	816
L6S40.274664	803
L6S152.273283	800
L6S323.273712	744
L6S149.273610	853
L6S83.274310	889
L6S202.274908	696
L6S160.273469	728
L6S65.275067	673
L6S247.274815	692
L6S69.273589	696
L6S177.273909	969
L6S282.273549	723
L6S74.274405	693
L6S184.273873	914
L6S297.274324	750
L6S279.274116	741
L6S137.274318	700
L6S208.275127	860
L6S303.273393	742
L1S56.273967	1243
L1S64.274666	1320
L1S205.274565	1363
L1S53.273606	1275
L1S42.273626	1378
L1S193.275122	2001
L1S55.273531	1164
L1S215.273708	1519
L1S51.274027	1202
L1S209.273658	1688
L1S235.273608	1602
L1S218.273993	1681
L1S203.273731	1440
L1S57.275149	1612
L1S65.274694	1384
L1S234.275117	1581
L1S216.273394	1445
L1S50.274303	1152
L1S213.274333	1470
L1S196.273245	1724
L1S58.275015	1392
L1S61.273389	1377
L1S49.273695	1516
L1S212.274379	1600
L1S68.275111	1178
L1S208.274741	1743
L1S54.273348	1003
L1S202.273285	1344
L1S231.274180	1859
L1S220.273571	1520
L1S66.273306	1273
L1S189.273436	1628
L1S59.275053	1462
L1S197.274086	1478
L1S179.273902	1560
L1S52.273539	1288
L1S201.273866	1511
L1S207.274287	1586
L1S198.273806	1875
L1S228.273894	1467
L1S191.273263	1660
L1S238.274649	1402
L1S358.273815	1358
L1S233.274924	1708
L1S222.274663	1929
L1S33.274904	1253
L1S147.273683	1573
L1S352.275035	1632
L1S114.274060	1507
L1S204.274607	1323
L1S39.273758	1200
L1S26.274537	1040
L1S77.274342	1130
L1S47.273623	991
L1S219.274012	1466
L1S221.274942	1425
L1S63.274199	1134
L1S239.274267	1711
L1S270.273598	1395
L1S138.273308	1260
L1S72.274363	1408
L1S195.273591	1586
L1S62.273992	1291
L1S166.274223	1517
L1S97.274918	1652
L1S325.273290	1879
L1S187.274092	1752
L1S18.273422	915
L1S226.273455	1890
L1S175.274934	1591
L1S98.273755	1448
L1S110.274759	1607
L2S40.274521	1391
L2S2.274088	2096
L2S65.273492	1623
L1S313.273714	1903
L1S241.273649	1780
L1S86.273417	1283
L1S182.274506	1183
L1S103.273727	1469
L1S16.274184	1161
L2S59.273382	1217
L6S331.273351	1377
L1S329.274894	1733
L1S178.275068	1793
L1S148.273970	1243
L1S338.273528	1621
L1S294.273585	1782
L1S331.274029	1572
L1S136.273951	1350
L1S134.274174	1089
L1S269.274498	1563
L1S169.274242	1384
L1S336.273230	1717
L1S302.273303	1676
L1S381.274884	1534
L1S344.274360	1831
L1S320.274114	1637
L1S323.274552	1564
L1S172.273802	919
L1S327.275047	1606
L2S42.274282	1862
L2S48.274848	1058
L2S20.274098	1748
L2S5.274932	1259
L2S33.275034	1642
L2S38.274986	1518
L2S10.274052	1116
L2S82.273335	1576
L3S378.275089	511
L1S137.274284	1638
L2S73.273400	1397
L1S105.273315	1348
L1S355.273704	1830
L1S135.274571	1196
L1S184.273919	1389
L1S337.273287	1594
L1S22.273337	962
L1S116.274735	1426
L1S278.274121	1636
L1S92.274475	1426
L1S240.274975	1649
L1S113.274445	1562
L1S25.273273	1091
L1S255.274966	1624
L1S332.273671	1446
L2S52.274510	1300
L1S261.274799	1624
L1S225.273936	1837
L1S342.273734	1583
L1S380.274329	1625
L1S250.273986	1631
L1S351.274053	1410
L1S263.274428	1603
L1S339.274501	1834
L1S223.274322	1605
L1S275.275069	1527
L1S183.274343	1459
L1S262.273236	1588
L1S286.274014	1677
L1S335.273841	1796
L1S229.273973	1261
L1S249.273545	1875
L1S224.273764	1729
L1S350.274305	1578
L1S257.273377	1321
L1S281.274883	1577
L1S276.273690	1214
L1S244.274295	1277
L1S284.274692	1712
L1S186.274486	1601
L1S277.273248	1828
L1S290.274811	2017
L1S347.273632	1457
L1S258.273240	1541
L1S188.273373	1786
L1S293.275143	1805
L1S349.273679	1426
L1S260.273552	1376
L1S268.273415	1518
L1S362.274650	1448
L1S185.273473	1615
L1S346.273710	1502
L1S273.274399	1773
L1S292.273647	1439
L1S368.274020	1644
L1S251.274516	1698
L1S348.273330	1449
L1S253.274249	1618
L1S12.273922	1251
L1S267.273765	1296
L1S256.274285	1329
L1S248.273910	1827
L1S300.274656	1617
L1S245.274903	1198
L1S356.274526	1445
L1S246.273352	1496
L1S133.274859	1081
L1S19.274514	1083
L1S359.274297	1139
L1S8.273930	1090
L1S20.274555	1024
L1S375.275063	1157
L1S371.275038	1160
L1S162.273721	1524
L1S363.274890	1663
L1S242.273860	1564
L1S365.273336	1634
L1S17.274647	1009
L1S266.275167	1808
L1S353.275012	1339
L1S13.273294	1054
L1S264.273320	1990
L1S374.273604	991
L1S272.274746	1118
L1S279.274262	1224
L1S180.274231	988
L1S303.273579	1596
L1S153.275061	1193
L1S382.274559	1443
L1S27.273969	922
L1S354.274130	1173
L1S167.275065	1576
L1S165.274417	1254
L1S372.273563	850
L1S29.274586	962
L1S157.273481	1346
L1S146.273215	1182
L1S14.273420	1089
L1S170.274450	1437
L1S10.274330	1215
L1S154.274659	1325
L1S156.274463	1733
L1S159.273766	1563
L1S31.274299	997
L1S28.273497	1083
L1S71.275087	1072
L1S168.274809	1473
L1S150.274261	1465
L1S164.274254	1311
L1S171.273375	1380
L1S163.274658	1393
L1S173.274765	1370
L2S50.274129	1550
L2S71.274066	752
L2S60.273730	1311
L2S17.274246	2163
L2S51.274458	1309
L2S92.273461	1437
L2S93.273568	1242
L2S83.274705	1548
L2S58.275074	1343
L2S55.273237	1906
L2S22.274974	1440
L2S95.273958	1482
L2S28.274711	1438
L2S68.274198	1285
L6S329.274368	1306
L6S273.274406	565
L6S330.274280	1429
L6S201.274222	717
L1S309.274009	1582
L1S318.274878	1830
L1S100.274845	1311
L1S322.273615	1508
L1S5.274234	1146
L1S82.274709	1377
L1S118.274243	1422
L1S125.273208	1354
L1S6.274392	1003
L1S7.274850	821
L1S79.273707	1252
L1S158.274569	1480
L6S104.274113	1054
L1S315.273440	1510
L1S160.274321	1655
L1S308.274545	1209
L1S305.273508	1753
L1S316.275138	1618
L1S312.273453	1896
L1S140.274872	1079
L1S161.273299	1427
L1S306.274278	1584
L1S141.275086	1047
L1S319.274696	1645
L1S328.274091	1891
L1S151.274520	897
L1S85.273291	1499
L1S117.275153	1208
L1S75.273762	1225
L1S104.274727	1565
L1S80.274164	1618
L1S4.273385	878
L5S266.273275	325
L5S115.273434	392
L6S280.273243	930
L6S169.273893	782
L6S316.274016	625
L6S55.274291	883
L6S260.274994	761
L5S108.275060	316
L6S272.274378	821
L6S281.273980	903
L6S34.273693	799
L6S211.273411	708
L6S262.274063	636
L6S263.275008	702
L6S314.274708	705
L6S179.273696	795
L6S86.273719	899
L6S103.274214	1092
L5S281.274838	357
L5S146.273797	299
L5S117.273224	445
L5S200.273613	446
L6S165.273509	739
L6S261.273370	672
L6S43.274193	447
L1S109.273718	1090
L1S112.274528	1452
L1S176.274621	711
L5S130.273789	339
L5S139.273353	295
L5S116.273963	350
L5S147.274548	312
L5S225.273717	345
L5S177.274879	385
L6S150.273688	768
L6S239.274834	732
L5S245.275027	369
L5S247.274868	410
L5S258.273827	363
L5S234.275046	279
L6S304.274961	805
L6S270.274743	746
L6S308.274963	715
L6S321.274400	664
L6S197.274620	679
L6S256.273788	761
L6S266.274881	688
L6S311.273396	745
L6S312.273820	744
L6S250.274033	637
L6S206.273284	746
L6S296.274653	642
L5S271.275062	362
L5S243.273979	300
L5S256.275129	328
L5S239.275136	311
L5S264.274602	331
L6S72.273774	804
L6S294.274706	749
L1S3.273687	911
L1S2.274869	805
L1S106.275162	1285
L1S78.274362	1034
L1S74.274032	1214
L1S94.274719	1322
L1S115.274581	1366
L1S95.273271	1291
L1S76.274250	1193
L1S111.274126	1288
L1S91.273638	1006
L1S101.274587	1293
L1S99.273974	1100
L1S127.274374	1367
L1S119.273846	1249
L1S83.274077	1218
L1S121.275017	1304
L1S81.275041	634
L3S242.273831	326
L1S334.273724	763
L5S112.274197	441
L5S128.274609	355
L5S105.273323	370
L5S198.274344	430
L5S201.275166	426
L5S127.274442	414
L5S180.273596	382
L5S220.275151	343
L5S202.274236	417
L5S145.273877	311
L5S235.273935	297
L5S167.274858	377
L5S155.274860	297
L5S277.274953	334
L5S109.273211	381
L5S252.274595	297
L5S174.273262	335
L5S214.273676	401
L5S219.273501	354
L5S111.274448	420
L5S170.273253	384
L6S75.274788	640
L6S233.273250	760
L6S324.274356	630
L6S254.273309	636
L6S80.274951	845
L6S71.274352	788
L6S47.273942	709
L5S249.274023	302
L5S152.274186	356
L5S160.274911	385
L5S248.274270	425
L5S154.273684	343
L5S196.274177	279
L5S188.274655	384
L5S148.274067	291
L5S168.274437	441
L5S125.273487	410
L5S212.274412	382
L5S190.274768	369
L5S144.274110	412
L5S151.273264	306
L5S228.275031	344
L5S157.274875	351
L5S276.273586	353
L5S241.274462	317
L5S199.274732	384
L5S203.274721	387
L5S230.273490	342
L5S120.274957	382
L5S254.273745	368
L5S161.274783	359
L5S237.274854	314
L5S137.274603	330
L5S255.273711	335
L5S285.273261	318
L5S129.274856	298
L5S221.275037	325
L5S136.273429	410
L5S284.273662	211
L5S244.273872	281
L5S279.274796	329
L5S263.273229	277
L5S185.274764	280
L5S269.275004	313
L5S131.274269	302
L6S42.274017	657
L6S68.274228	597
L6S64.274907	644
L6S28.274852	592
L3S228.274409	283
L5S159.274007	390
L5S233.273886	325
L5S232.273371	370
L5S138.274920	323
L5S211.273536	260
L5S227.274935	343
L5S217.273689	331
L5S119.273833	390
L5S141.274945	330
L5S209.275148	380
L5S278.274205	362
L6S57.273666	1
