	observed_species
FBE16Oct07.618439	472
MAE03Aug05.618505	585
SSBH14June07.618044	593
CB24May05.618040	566
SSBH31Aug08.618509	659
MAE03June08.618162	603
CB27May05.617879	554
SSBH22June07.618462	583
CBH10Sept07.617775	631
FBE20Aug07.617532	533
MAE23July07.618311	695
CBE29Oct07.618881	355
CBH25Sept07.617743	547
TBH05Nov07.618565	714
CBH16Oct07.618871	496
CBH06Nov07.618904	427
TBH31May07.618755	566
CBH29Oct07.617580	422
CBE23Aug07.618620	524
WSBH27Aug07.618663	612
WSBH16July07.618950	563
FBE22Oct07.618914	489
CBH31July07.618412	504
WSBH31May07.617599	521
WSBH11July07.617974	553
FBH27Aug07.618370	603
TBH12July07.618677	599
MAE24Aug07.618966	659
MAE23July07.618230	633
MAH06July05.618211	971
MA24jun09E.617764	448
MA30may09E.618993	479
MAE20Sept05.618981	698
MA09jun09E.618728	453
MAE09Oct05.617821	681
MAE08Aug08.617494	617
MAE01Aug08.618592	600
MAE19June08.617639	595
HKE22Aug07.617953	539
HKE06July07.618568	568
WSBH17Sept07.617540	641
WSBE10Sept07.618189	595
WSBE08Nov07.618793	585
WSBE17Sept07.618939	624
MAE10Aug07.618552	604
MAE11Sept07.618408	687
MAE28June07.617645	582
WSBE17Sept07.618823	579
MAE05Nov07.618273	696
WSBH10Sept07.618433	539
WSBE16July07.618092	518
HKE08Aug07.617641	700
NSB02jun08E.618984	497
WSBE22Oct07.617521	554
MAH12Aug08.617886	991
MAH09June08.618895	1012
MA13aug09E.617954	624
MAE15June05.617589	481
MAE13Sept05.617529	680
MAH03Aug05.617543	982
MA16jun09H.618731	796
MAH24Aug05.618869	779
MA20jul09E.618850	556
MA03jun09E.617834	445
MA16jun09E.618066	395
MAE27July05.618878	566
MA30jun09E.618087	499
MAE18Aug05.618363	557
MAE29June05.618836	565
MA13aug09H.618082	556
SSB12aug09E.618803	589
HKE06July07.618016	599
HKE04July07.618614	539
HKE09July07.618970	643
HKE10Aug07.617935	644
NSBE07July09.618877	594
NSBH17Sept07.618646	700
NSBE12June09.618391	561
SSBE25June07.618096	616
SSBH09Aug07.618074	632
HKE24Aug07.618799	621
NSBH13July07.618122	582
SSBH19June07.618461	670
HKE17July07.618969	626
SSBE30Oct07.618379	702
NSBE10Sept07.618621	560
HKE23July07.618000	492
HKE12July07.618342	631
HKH10Aug07.618813	803
NSBE11July07.618730	632
NSBE13July07.617577	604
NSBE15Oct07.617868	521
HKE01Aug07.618224	620
SSBE22June07.618364	359
NSBE31July09.617843	645
TBH24June08.617686	686
NSBE30May07.618681	528
HKE20July07.618602	391
NSBE23June09.618491	593
NSBH01Oct07.617804	591
NSBE17Sept07.618917	560
NSBE23Aug07.617526	601
SSBE19June07.R2.618905	426
SSBE19June07.R1.618707	426
HKH07June07.617690	963
NSBE01Oct07.617800	517
HKE27Aug07.618185	533
HKE22Aug07.618511	556
SSBH07Aug07.618953	668
NSBE27Aug07.617947	482
NSBH07July09.618854	646
TBE29May08.618961	599
TBE01Aug08.618333	559
NSBH19June09.618037	572
NSBH07Nov07.618737	604
TBH05Jan08.618486	518
NSBH29May07.618775	500
NSBE03July07.617903	552
NSBH25Sept07.618652	656
NSBH22June07.618438	542
TBH19Aug08.618045	635
NSBE21Aug07.617849	647
SSBH06June07.618239	559
NSBE02Aug09.617516	626
SSBE21Aug07.618382	587
TBE22May08.617680	593
NSBE09Aug07.618788	612
TBE12Aug08.617513	524
NSBH02June09.617759	595
SSBE27Aug07.618534	616
NSBH10July09.617556	607
SSBE31July07.618800	501
SSBE01Oct07.618694	657
NSBH10Sept07.617507	607
TBH25July08.618591	633
NSBH27July09.618575	609
SSBE11July07.617710	524
TBH26May08.617554	583
NSB26jun08E.617683	499
MAE26July08.618293	533
NSB21jul08E.618612	483
CB30Aug05.617625	519
MAE08July08.618374	434
SSBE07Aug08.618058	680
MAH01May08.618392	988
NSB18oct08E.618006	578
MAE29July08.617939	585
NSB13jul08E.618467	536
SSBE04Oct08.617948	665
NSB07jul08E.617991	565
MAE05Aug08.617610	554
MAE06June08.618558	557
SSBE21July08.618761	552
SSBE10Oct08.618301	655
CB14July05.618152	571
NSB24mar08E.618104	561
SSBH24July08.618459	535
NSB05jun08E.617499	553
NSB21may08E.617632	483
SSBH04Aug08.617907	778
NSB21aug08H.618899	656
MAH08Sept08.618434	682
NSB03may08E.618395	412
NSB03oct08E.618828	624
SSBH10July08.618739	679
NSB28may08E.617501	576
NSB11aug08H.618405	731
SSBE23May08.617738	562
NSBE29May09.618852	497
NSBE11June07.617756	406
SSBE31July07.618544	473
TBE13June08.618773	557
SSBE25June07.618156	612
NSBE22Oct07.618449	530
NSBE11July07.617921	595
NSBE13July07.618271	612
SSBE23Aug07.617564	573
NSBE12June09.617956	533
SSBE19June07.R2.618497	378
NSBE03July07.618020	553
NSBE09Aug07.618300	627
HKE20June07.618051	401
HKE12July07.618407	630
TBE01Aug08.617790	502
HKE27Aug07.618780	528
NSBH07Nov07.617959	591
NSBE17Sept07.617523	536
HKE08Aug07.618143	708
TBE10Oct08.617813	578
SSBE11July07.618212	505
TBH05Jan08.618861	525
SSBH19June07.618453	645
SSBE10Sept07.618703	618
TBE22May08.618538	602
HKE24Aug07.618684	655
NSBE07Nov07.618414	579
NSBE21Aug07.617748	633
SSBE21Aug07.618154	576
TBE05Jan08.618581	497
TBH13June08.618366	579
TBE21Aug08.617505	508
NSBH29June09.617581	585
NSBH23June09.617902	548
SSBE22Oct07.617976	481
NSBH11July07.617944	494
TBE29May08.618181	586
SSBH25June07.618280	574
NSBH27June07.618309	493
NSBH05July07.618661	564
NSBH21Aug07.618753	638
FBH20Aug07.618029	548
CBE17Sept07.617566	519
MAE01Aug07.617943	605
WSBE16Oct07.618622	675
WSBE23Aug07.617692	617
WSBE30Oct07.617584	607
WSBH10Sept07.618542	568
FBE12July07.618421	557
MAE10Aug07.617491	638
WSBE24July07.618217	565
FBH23Aug07.618715	549
WSBH25June07.618938	548
FBH07June07.618789	511
WSBH27June07.618114	550
WSBE19June07.618870	519
WSBH22June07.618645	507
FBH16Oct07.617666	551
MAH09July07.618225	1010
WSBH09Aug07.617999	471
MAE12July07.618643	690
FBE10Sept07.618653	503
FBH16July07.618033	602
FBH13June07.617545	632
WSBH21Aug07.618375	720
WSBE29July07.617733	615
FBE06Aug07.618022	556
CBH23Oct07.617792	496
FBE16July07.618937	630
WSBE27Aug07.618598	564
WSBH19June07.618545	491
FBE19June07.618580	496
MAE22Aug07.618825	675
FBH17Sept07.617592	557
MAE26June07.618465	624
TBH10Nov07.618664	546
FBE17Sept07.618221	489
FBH21June07.617978	323
WSBH23Aug07.618036	552
TBE09Aug07.618075	606
FBH30Oct07.618089	551
TBH16Nov07.617530	502
FBH28May07.617958	401
TBE20Aug07.618721	542
WSBH19July07.618327	604
MAH27Aug07.617607	864
CBE23Oct07.617700	503
TBE22Oct07.617731	556
TBE16Oct07.618369	559
FBE25Sept07.617797	476
FBH19June07.617620	602
TBE01Oct07.618673	352
WSBE10Sept07.618123	549
WSBE11July07.617509	465
WSBE27June07.617817	473
WSBH02Oct07.618722	607
WSBH16July07.618276	522
MAE26July07.618831	547
WSBE23Aug07.618746	591
WSBE25June07.618744	461
WSBH22June07.617528	425
WSBE22June07.617773	429
WSBH13July07.617739	509
WSBE19June07.618656	465
MAE01Aug07.618317	582
WSBE13July07.618519	489
WSBH05July07.618527	434
FBE20Aug07.618478	490
CBH12July07.618288	635
FBE18July07.617863	470
FBE10Sept07.618695	454
FBH20Aug07.618106	490
FBE11June07.617633	446
MAE20July07.618220	635
FBH25July07.617866	521
MAE17July07.618770	641
CBH25Sept07.618838	469
FBE09Aug07.618863	452
FBH12July07.618334	507
MAH11Sept07.618967	705
MAH20July07.618892	933
MAE12July07.617489	648
WSBH16Oct07.617783	578
WSBE19July07.618783	511
WSBH07Aug07.618454	498
WSBH27June07.618078	499
MAE08Aug07.618310	515
MAE04July07.618090	633
MAE01Oct07.618041	659
MAH04July07.617854	948
FBE06Aug07.617930	478
CBH17Sept07.618928	472
CBE31July07.617702	474
CBE01Oct07.618347	449
WSBE31May07.617985	478
WSBE16Oct07.617881	570
CBH10Sept07.617720	547
MAE26June07.618165	600
CBH25July07.617649	482
FBH10Sept07.618422	792
CBE27July07.618336	478
TBE11Nov07.617605	432
TBE16Oct07.618119	518
CBH27July07.618618	482
MAH27Aug07.618751	861
WSBH31May07.618578	486
FBE27Aug07.618857	461
FBH30Oct07.618723	492
FBH22Oct07.618680	458
WSBH19June07.617798	414
FBH06Aug07.618195	538
CBE09Aug07.617917	464
CBH31July07.618708	445
TBH06Nov07.618735	630
WSBE24July07.618266	479
WSBE27Aug07.618245	479
FBE19June07.617878	445
FBH31May07.618194	467
FBE17Sept07.618127	429
WSBH23Aug07.618528	525
WSBH21Aug07.618576	703
FBH28May07.618241	353
CBH16Oct07.618492	436
CBH23Oct07.618296	433
TBE22Oct07.618322	495
TBE14Nov07.618496	408
TBH18Nov07.617778	426
FBE22Oct07.617755	432
CBH23Aug07.618633	455
FBH19June07.618882	572
CBE23Oct07.618411	482
TBE21June07.617758	287
TBE20Aug07.618912	488
FBE29June07.617723	489
TBE27Aug07.617874	512
CBE20Aug07.618521	568
TBH15Nov07.618262	427
FBH07June07.618604	450
FBE28May07.618674	409
FBH21June07.618641	261
TBE01Oct07.618291	330
CBH29Oct07.617563	376
TBH29June07.617717	610
TBH25July07.618132	618
TBH10Sept07.618515	645
TBH27June07.618418	602
TBH17Sept07.618285	658
TBH16July07.618667	534
TBH27June07.618832	535
TBH17Aug07.618415	532
TBH16Oct07.618901	606
TBH05Nov07.618579	651
TBH22Oct07.617844	646
TBH29June07.617569	523
TBH10Sept07.618263	600
TBH29Oct07.617609	591
TBE08June05.618335	459
SSBH03July08.617777	679
MAE23Oct07.618842	293
TBE04Oct05.618068	450
TBE25Aug08.618084	562
NSBH16July07.617840	570
SSBH31July07.618682	680
TBE05Jan08.618817	488
SSBH11July07.618642	654
NSBH27June07.618476	534
TBH22July08.618196	638
TBE21Aug08.618704	511
SSBH01Oct07.618662	636
NSBH11July07.618249	520
NSBH23Aug07.618774	647
NSBH08June07.618876	490
TBE12Aug08.617830	522
NSBH27Aug07.618352	548
SSBH24Sept07.617945	673
SSBH22Oct07.617658	704
NSBH08June07.617636	477
SSBH17Sept07.618226	607
TBH17Nov07.617638	487
TBE18July07.618265	398
TBE23Aug07.618216	566
TBH31May07.618634	523
TBH09Aug07.618473	584
TBH31July07.618017	525
TBE31July07.618261	464
TBH19June07.618403	531
NSBH13July09.618944	580
CB08July05.618504	408
SSBH15Oct07.617557	661
TBH02Aug07.618253	645
TBH06Aug07.618275	593
TBH24Sept07.618481	649
TBH02Aug07.618658	554
SSBH15Oct07.618435	646
SSBH01Oct07.618588	649
TBE02July07.618716	343
CBE29Oct07.618199	318
SSBH31July08.618202	620
SSBE22Oct07.618128	508
SSBH21Aug07.618636	577
SSBH11July07.618560	656
TBH08Aug08.618436	575
FBE02Oct07.618918	478
NSBH21Aug07.617891	602
MAH23Oct07.617729	182
SSBH17Sept07.618936	664
TBE16Nov07.618046	423
TBH12July07.617745	549
CBE06Nov07.618853	384
SSBH24July07.618345	455
TBH17Sept07.618734	615
TBE31Aug08.618977	628
TBH10Nov07.618344	445
TBH16Nov07.618778	394
TBE05July07.618396	427
TBE02Feb08.617876	504
FBE25Sept07.618455	445
SSBH03July07.618180	616
SSBH25June07.618475	620
SSBE10Sept07.617952	635
CB20Aug05.618172	97
