	observed_species
N.3.3.S.E.5.479724	800
W.1.2.S.E.4.479688	597
T.2.2.H.E.5.479598	481
W.2.3.S.E.4.479885	521
W.3.1.S.E.2.479623	624
T.3.2.S.E.3.479740	688
T.2.3.S.E.4.479569	715
W.1.1.S.E.5.479914	572
W.1.2.S.E.1.479857	585
W.2.3.S.E.3.479570	489
N.2.2.H.E.2.479580	624
W.3.2.S.E.3.479808	693
N.1.3.S.E.4.479853	710
N.3.1.S.E.5.479809	611
T.2.3.S.E.5.479645	618
N.1.3.S.E.5.479908	638
T.3.3.S.E.4.479633	664
W.1.3.S.E.3.479566	506
W.2.3.S.E.5.479861	600
N.2.1.S.E.3.479882	651
N.1.1.H.E.4.479858	426
W.3.1.S.E.3.479663	757
T.2.1.S.E.2.479751	905
N.3.2.S.E.5.479599	811
W.1.3.S.E.5.479694	652
T.2.1.S.E.3.479603	713
N.3.2.S.E.1.479617	759
N.3.3.S.E.3.479718	473
N.2.3.S.E.1.479584	795
N.2.1.S.E.1.479679	651
T.2.2.S.E.3.479586	584
W.3.1.S.E.4.479881	781
T.3.2.S.E.1.479727	712
N.2.1.S.E.2.479821	618
BMC.8.5T.2.1.479686	1066
N.2.1.S.E.4.479693	643
N.1.1.S.E.2.479769	583
T.1.3.H.E.3.479615	311
W.2.3.S.E.1.479594	498
N.2.3.S.E.2.479756	623
N.3.2.S.E.3.479876	547
T.2.3.S.E.1.479590	664
N.1.3.S.E.1.479563	706
T.1.1.H.E.1.479916	480
T.3.1.S.E.1.479762	819
W.1.1.S.E.2.479917	897
W.3.2.S.E.5.479698	635
T.2.3.H.P.4.479879	568
N.1.3.H.E.1.479666	816
T.2.3.S.E.3.479852	777
W.1.1.S.E.4.479583	575
N.2.3.H.P.2.479815	510
N.1.2.S.E.3.479640	653
T.2.3.S.E.2.479918	962
N.1.2.S.E.2.479866	708
LbH.479699	973
W.2.2.S.E.5.479819	712
W.2.1.H.E.1.479897	795
N.3.3.H.E.3.479577	404
N.1.1.S.E.5.479646	501
W.2.2.H.E.4.479799	673
W.2.3.H.E.1.479856	388
LbI.479667	1002
W.2.3.H.E.5.479700	422
W.1.1.H.E.3.479837	372
Phylospora.comosa.3.2.479647	560
T.2.2.H.E.4.479648	552
T.3.1.S.E.5.479732	839
T.3.1.H.E.2.479593	547
BMC.8.5T.17.1.479870	1185
BMC.8.5T.23.3.479572	1094
BMC.8.1T.11.2.479704	1131
BMC.8.1T.30.2.479811	1063
BMC.7.5T.18.2.479695	1112
Soil.NIL.100.N.10.3.479723	892
BMC.7.5T.21.1.479641	1167
BMC.7.1T.26.3.479589	1039
Soil.NIL.100.N.22.1.479760	1017
BMC.8.5T.2.2.479789	1051
T.3.1.H.P.1.479672	658
BMC.8.1T.30.1.479901	1099
BMC.8.1T.30.3.479844	1043
BMC.8.5T.23.1.479635	1009
BMC.7.5T.18.3.479735	999
BMC.7.1T.26.1.479766	997
BMC.8.5T.23.2.479832	1043
BMC.7.1T.26.2.479923	1082
BMC.7.1T.3.2.479886	1124
BMC.7.5T.5.3.479929	1059
BMC.7.1T.20.3.479860	918
Soil.NIL.100.N.10.2.479845	990
BMC.7.5T.21.2.479621	997
Soil.NIL.100.N.10.1.479705	858
T.2.3.H.P.5.479661	596
BMC.8.1T.11.3.479872	973
BMC.7.5T.18.1.479585	1062
BMC.7.1T.3.1.479927	1192
T.3.1.H.P.4.479898	556
Soil.NIL.100.N.22.2.479722	1001
BMC.8.5T.17.3.479794	1046
T.3.1.H.E.3.479664	761
BbC.479806	697
T.3.1.S.E.2.479784	839
T.3.1.H.E.1.479880	688
BMC.7.5T.5.1.479912	965
BMC.7.1T.3.3.479703	978
BMC.8.5T.17.2.479596	1080
BMC.8.5T.2.3.479883	1082
Soil.NIL.100.N.22.3.479899	1038
T.2.2.H.P.4.479755	727
Soil.NIL.100.N.14.1.479683	1075
T.3.1.S.E.3.479743	768
T.3.2.H.E.4.479770	686
BMC.7.5T.21.3.479716	960
T.3.2.H.E.1.479865	765
T.3.1.H.P.2.479656	639
BMC.7.1T.20.2.479928	973
T.3.1.H.P.5.479903	569
T.3.2.H.E.5.479930	642
T.2.2.S.E.4.479746	765
T.3.3.S.E.2.479701	718
T.1.2.S.E.1.479677	579
T.2.1.H.P.1.479669	392
LuE.479902	869
W.1.2.S.E.2.479854	692
N.2.2.S.E.5.479890	892
T.1.3.S.E.1.479785	399
N.1.3.S.E.2.479887	608
W.2.1.H.E.4.479622	435
T.3.3.S.E.5.479820	687
W.2.1.S.E.3.479711	597
N.2.2.S.E.1.479632	648
N.2.1.S.E.5.479687	628
W.3.2.S.E.1.479639	670
LuA.479576	989
T.3.1.H.E.5.479662	747
Soil.NIL.100.N.14.3.479602	1039
T.2.1.H.P.4.479864	570
Lb226.479843	703
T.3.3.H.P.5.479725	479
BbB.479803	741
Phylospora.comosa.4.1.479674	601
T.3.2.H.P.3.479720	430
T.2.3.H.P.3.479831	579
W.3.2.H.E.1.479925	888
N.3.1.S.E.4.479877	671
W.1.1.S.E.3.479606	678
N.2.3.S.E.3.479749	1066
N.1.2.S.E.1.479658	911
W.3.2.S.E.2.479939	694
N.3.2.S.E.2.479627	698
LbF.479932	891
W.3.2.H.E.2.479868	755
N.2.1.H.E.5.479636	398
BbA.479896	690
T.1.1.S.E.1.479873	587
Lu225.479575	595
BuI.479604	678
W.2.3.H.E.4.479937	705
N.1.1.S.E.1.479629	699
LuD.479567	879
T.1.2.S.E.3.479668	521
W.1.3.S.E.4.479895	461
N.1.3.H.E.3.479754	493
N.2.3.S.E.5.479830	757
T.1.1.S.E.2.479714	432
T.1.2.H.E.3.479835	377
N.1.1.H.E.1.479708	550
T.2.3.H.E.3.479745	647
T.1.2.S.E.2.479595	574
N.1.1.H.E.5.479654	402
T.2.1.H.E.2.479651	475
Bu176.479788	620
T.1.2.S.E.4.479778	574
N.3.3.S.E.2.479753	434
T.3.3.H.E.4.479710	391
T.2.3.H.P.1.479692	507
T.3.3.H.P.4.479818	408
T.1.1.S.E.5.479625	467
W.1.2.H.E.1.479707	451
T.3.3.H.P.3.479863	496
T.3.3.H.P.2.479739	455
W.2.2.S.E.1.479620	355
T.3.3.H.E.1.479888	431
T.1.1.H.E.3.479893	541
T.1.1.H.E.5.479673	331
BbD.479792	668
T.1.2.H.E.4.479709	396
T.3.2.S.E.2.479773	608
T.2.3.H.E.1.479905	642
T.1.3.S.E.5.479738	497
T.2.1.H.P.5.479702	408
T.1.3.H.E.1.479761	372
W.2.2.H.E.5.479609	776
W.3.2.S.E.4.479926	756
N.2.3.S.E.4.479650	720
T.3.3.H.E.2.479875	385
W.3.2.H.E.3.479612	954
T.1.1.S.E.4.479628	608
N.2.3.H.P.5.479836	540
N.1.3.H.E.5.479922	489
T.1.3.H.E.5.479729	545
N.2.3.H.E.2.479697	779
T.1.2.H.E.1.479630	364
W.3.1.H.E.4.479793	633
T.3.3.H.P.1.479626	552
T.1.2.H.E.2.479913	400
W.2.1.H.E.2.479741	354
T.2.1.H.E.4.479833	372
T.1.3.S.E.3.479822	539
T.2.1.H.E.3.479786	443
T.1.1.H.E.2.479849	677
N.2.3.H.E.5.479846	585
N.3.2.H.E.4.479731	317
T.2.2.H.E.1.479568	482
T.1.3.H.E.4.479934	392
T.3.2.H.P.1.479665	445
T.3.2.H.P.5.479744	469
W.2.1.S.E.2.479565	466
W.3.1.S.E.1.479801	750
T.3.2.S.E.4.479931	644
T.2.2.H.P.3.479579	581
N.3.3.H.E.1.479721	281
N.1.3.H.E.2.479936	605
W.2.1.H.E.3.479804	442
T.1.2.S.E.5.479564	555
T.3.3.S.E.1.479659	605
T.2.1.H.P.2.479653	455
N.3.3.S.E.1.479780	572
T.3.3.H.E.5.479787	416
T.2.3.H.E.5.479862	501
W.1.1.H.E.5.479736	392
W.3.2.H.E.5.479713	762
W.2.2.S.E.3.479613	456
W.2.2.S.E.4.479675	554
T.3.3.H.E.3.479909	500
Lu229.479884	336
W.3.1.H.E.1.479737	605
W.2.1.S.E.1.479904	522
T.2.1.H.E.1.479767	490
N.2.2.H.E.3.479592	498
T.2.2.H.P.5.479915	602
T.1.3.S.E.2.479775	508
N.2.3.H.E.4.479684	663
N.2.1.H.E.3.479678	410
N.3.1.H.E.2.479614	287
N.3.1.S.E.3.479805	417
N.2.2.H.E.4.479671	412
N.2.3.H.E.1.479826	320
T.1.3.H.E.2.479638	317
T.2.3.H.E.4.479900	682
