	observed_species
L2S313.274461	318
L2S329.273288	371
L2S257.273450	266
L2S341.273465	613
L2S310.273814	210
L2S365.274608	765
L2S241.274532	281
L2S367.275059	372
L2S311.274660	376
L2S372.275084	660
L2S116.274289	471
L2S370.273996	714
L2S261.273625	545
L2S296.273441	374
L2S328.273471	340
L2S121.274618	524
L2S212.274232	664
L2S123.273268	701
L2S255.274361	626
L2S283.274083	369
L2S157.274738	675
L2S150.273249	714
L2S171.274467	715
L2S362.273633	886
L2S265.273653	417
L2S292.274340	485
L2S198.273998	628
L2S180.273868	749
L2S263.274998	394
L2S373.274175	604
L2S254.273957	636
L2S381.273428	507
L2S258.274781	179
L2S162.274593	489
L2S348.273779	352
L2S181.275050	430
L2S345.273609	491
L2S242.274275	271
L2S189.274133	720
L2S279.273856	453
L2S136.274044	585
L2S221.273916	532
L2S284.273757	462
L2S124.273871	670
L2S134.275076	697
L2S304.274990	254
L2S272.273569	400
L2S229.274131	787
L2S335.273456	553
L2S297.273357	372
L2S146.274684	574
L2S344.274314	352
L2S360.274294	448
L2S338.274929	400
L2S114.274971	369
L2S252.274922	425
L2S135.274833	551
L2S277.274780	280
L2S167.274135	589
L2S234.274132	376
L2S308.274146	455
L2S143.273631	724
L2S115.273884	745
L2S287.274190	397
L2S323.273891	347
L2S165.273826	947
L2S102.273640	621
L2S110.274511	614
L2S105.273526	597
L2S118.274673	525
L2S185.274170	718
L2S354.273307	302
L2S285.274068	412
L2S317.274723	367
L2S267.274489	415
L2S306.274298	393
L2S309.273691	429
L2S190.273784	553
L2S142.274028	565
L2S133.274795	418
L2S382.274508	326
L2S166.274382	727
L2S236.274123	413
L2S346.274797	454
L2S148.274630	456
L2S300.273787	387
L2S145.274590	506
L2S357.274102	343
L2S201.273251	729
L2S161.273767	532
L2S107.274394	697
L2S239.274925	224
L2S377.274512	540
L2S334.273744	508
L2S307.273507	283
L2S103.274678	769
L2S230.274079	701
L2S172.273405	694
L2S215.274614	735
L2S235.274188	348
L2S125.274921	694
L2S366.275139	523
L2S238.273484	261
L2S271.274172	338
L2S129.273959	666
L2S202.273648	628
L2S350.274395	474
L2S151.274704	615
L2S164.274096	519
L2S163.275092	626
L2S281.274734	362
L2S196.273424	655
L2S120.274680	505
L2S222.273793	755
L2S224.275168	819
L2S315.275112	448
L2S226.273622	751
L2S187.273503	685
L2S301.275033	286
L2S347.275157	511
L2S218.274421	529
L2S156.274830	696
L2S244.274518	229
L2S217.274124	774
L2S173.273804	744
L2S227.275054	766
L2S155.273430	460
L2S274.274264	397
L2S132.274707	455
L2S176.274685	831
L2S106.274109	414
L2S206.274681	558
L2S243.274397	319
L2S199.273944	699
L2S303.274444	327
L2S240.273433	180
L2S178.274740	630
L2S214.275121	762
L2S278.273562	448
L2S179.274237	496
L2S326.273858	349
L2S356.273913	197
L2S97.273709	575
L2S363.274385	272
L2S186.274629	720
L2S379.273801	297
L2S182.273544	761
L2S299.274778	487
L2S253.274272	503
L2S220.274533	831
L2S128.274420	461
L2S342.274987	280
L2S117.275169	566
L2S203.273915	588
L2S233.274840	279
L2S131.273525	524
L2S197.275032	739
L2S210.273444	852
L2S247.274365	342
L2S331.274731	246
L2S359.274772	599
L2S276.273904	267
L2S154.273597	510
L2S137.273277	671
L2S245.274823	253
L2S208.274717	944
L2S144.273964	539
L2S269.274477	391
L2S325.273636	276
L2S273.274755	476
L2S193.274142	585
L2S355.274178	832
L2S139.273865	571
L2S248.274500	327
L2S250.274151	337
L2S213.273541	488
L2S251.274093	444
L2S343.273349	189
L2S322.274671	239
L2S374.274430	358
L2S305.273862	405
L2S141.273404	511
L2S368.273859	460
L2S332.275144	192
L2S119.273810	507
L2S57.273720	150
L2S228.273850	664
L2S380.274540	574
L2S3.273423	236
L2S237.274453	285
L2S223.274381	686
L2S104.274260	164
L2S54.273803	207
L2S39.273828	320
L2S74.275009	218
L3S241.273682	452
L3S302.273750	463
L3S233.273356	197
L3S65.273270	397
L3S382.273329	244
L3S98.273272	368
L3S39.274751	364
L3S18.274069	331
L3S48.274240	440
L3S86.273843	397
L3S151.273776	280
L3S321.273466	774
L3S254.275029	485
L3S76.273267	611
L3S339.274517	546
L3S218.274045	314
L3S6.273359	580
L3S264.274946	474
L3S281.274580	345
L3S200.273435	455
L3S70.273663	441
L3S159.274097	311
L3S17.274662	556
L3S139.273657	463
L3S66.274080	315
L3S1.273524	357
L3S316.273550	453
L3S121.273310	225
L3S99.273515	316
L3S243.273595	546
L3S40.273374	291
L3S72.274855	127
L3S12.274558	695
L3S75.274350	476
L3S328.273207	546
L3S300.273751	325
L3S195.274992	328
L3S105.274624	217
L3S207.274676	173
L3S308.273771	632
L3S88.274534	322
L3S100.274551	347
L3S224.273298	350
L3S203.274200	231
L3S322.274182	769
L3S140.273555	306
L3S53.274325	439
L3S285.274320	602
L3S60.273457	795
L3S290.274166	749
L3S287.273761	475
L3S50.274760	310
L3S299.273334	288
L3S257.273445	525
L3S206.273644	203
L3S142.275145	279
L3S196.274937	402
L3S34.273781	270
L3S97.274612	307
L3S379.274043	200
L3S84.274061	508
L3S276.273304	423
L3S209.273999	146
L3S240.274358	583
L3S41.275001	257
L3S106.273821	251
L3S185.273706	337
L3S307.275118	426
L3S263.274471	618
L3S29.273794	390
L3S324.273476	735
L3S107.273949	311
L3S256.274419	686
L3S176.274244	465
L3S28.273673	241
L3S130.274204	803
L3S10.273800	279
L3S122.274454	497
L3S369.274712	587
L3S26.274478	442
L3S325.273412	751
L3S101.274440	212
L3S164.273576	565
L3S158.274547	282
L3S74.273574	442
L3S33.274947	260
L3S165.273468	363
L3S205.274158	201
L3S43.274572	239
L3S286.274095	448
L3S113.273888	398
L3S231.273355	337
L3S63.273769	675
L3S271.274414	478
L3S131.274089	685
L3S27.273556	357
L3S198.274139	450
L3S162.274021	277
L3S246.273437	650
L3S227.273614	311
L3S45.273511	259
L3S127.274265	585
L3S374.274233	468
L3S77.274010	581
L3S335.274841	640
L3S69.274596	456
L3S91.274006	784
L3S87.273786	385
L3S357.275119	669
L3S248.275152	595
L3S225.273214	340
L3S219.274311	303
L3S9.274798	630
L3S20.273965	448
L3S266.273363	507
L3S199.274970	423
L3S167.273782	333
L3S352.273402	727
L3S204.274452	215
L3S282.273655	607
L3S64.274657	628
L3S336.275081	557
L3S210.274557	343
L3S104.275116	351
L3S143.273485	297
L3S108.274542	419
L3S298.274359	503
L3S326.274165	541
L3S313.273897	404
L3S71.274456	290
L3S95.273785	419
L3S311.275000	742
L3S293.275055	538
L3S22.273645	422
L3S171.273672	394
L3S138.273557	460
L3S172.274604	569
L3S249.274882	611
L3S13.274353	767
L3S223.274889	405
L3S186.273799	416
L3S213.274031	204
L3S217.273947	442
L3S245.274413	637
L3S333.274099	671
L3S194.273246	573
L3S222.273213	296
L3S202.273630	476
L3S85.273577	519
L3S146.273982	296
L3S216.273425	391
L3S190.275105	159
L3S116.273403	387
L3S267.273984	628
L3S174.275039	284
L3S215.274574	260
L3S30.275014	538
L3S117.273241	395
L3S148.273580	376
L3S268.274253	471
L3S5.273971	662
L3S81.275006	567
L3S275.274900	688
L3S373.274144	343
L3S226.273218	391
L3S343.273923	604
L3S183.274470	220
L3S370.274487	698
L3S364.274972	729
L3S345.275161	918
L3S292.273460	685
L3S59.274758	305
L3S320.273326	666
L3S193.273890	479
L3S46.274636	543
L3S294.274003	357
L3S175.273516	309
L3S270.273616	540
L3S252.274993	460
L3S56.275137	496
L3S277.274737	683
L3S278.273760	602
L3S208.274600	199
L3S258.274589	389
L3S323.273475	621
L3S238.274469	466
L3S338.273995	730
L3S51.274805	384
L3S280.273981	539
L3S253.273835	747
L3S62.274808	538
L3S262.273446	631
L3S73.274257	69
L3S247.275021	362
L3S234.274466	348
L3S317.275044	617
L3S38.274968	321
L3S236.274861	600
L3S269.273747	618
L3S353.274398	410
L3S126.274724	483
L3S211.274300	474
L3S259.274958	642
L3S381.273470	238
L3S191.275109	543
L3S44.274749	383
L3S360.273388	698
L3S221.274779	254
L3S334.274682	700
L3S102.274464	321
L3S351.274147	564
L3S284.274446	578
L3S349.273342	698
L3S239.273231	752
L3S52.274474	221
L3S14.273678	585
L3S201.274718	366
L3S94.274418	335
L3S376.274011	289
L3S32.274479	385
L3S103.274212	380
L3S354.274774	473
L3S309.273407	764
L3S187.273361	599
L3S83.275072	519
L3S296.274568	692
L3S166.274215	310
L3S137.274984	617
L3S329.273677	366
L3S347.273603	727
L3S145.274276	423
L3S173.274644	347
L3S295.274807	611
L3S250.273486	529
L3S251.275013	704
L3S24.273327	629
L3S93.274969	544
L3S306.274286	731
L3S36.274919	235
L3S272.273223	653
L3S179.273459	449
L3S155.274831	773
L3S305.273611	625
L3S362.275096	773
L3S80.273494	311
L3S319.274074	366
L3S365.273520	675
L3S25.273932	511
L3S197.273809	466
L3S161.274570	365
L3S375.273759	293
L3S297.275024	701
L3S163.274157	365
L3S19.274337	450
L3S153.274227	421
L3S312.274058	437
L3S283.274703	387
L3S372.273269	457
L3S61.274866	593
L3S304.275091	324
L3S212.274307	407
L3S355.274967	537
L3S327.273232	612
L3S332.273713	727
L3S135.273792	453
L3S21.274013	410
L3S110.273905	757
L3S361.273656	720
L3S31.274494	310
L3S244.275007	356
L3S235.274938	648
L3S47.273901	263
L3S274.275030	595
L3S8.274112	311
L3S358.274034	728
L3S7.274047	282
L3S89.273551	715
L3S341.273777	561
L3S82.274800	336
L3S265.274161	479
L3S109.273665	372
L3S37.274411	422
L3S260.273239	560
L3S314.273254	829
L3S318.273933	507
L3S119.273566	488
L3S90.273210	343
L3S291.273654	672
L3S57.274956	538
L3S237.273438	490
L3S177.273753	330
L3S303.274230	759
L3S23.273548	664
L3S132.274081	376
L3S128.274530	590
L3S118.274425	382
L3S356.273592	507
L3S380.273732	204
L3S115.273668	250
L3S337.273573	435
L3S58.274070	335
L3S120.274633	461
L3S55.273293	256
L3S289.274683	500
L3S124.274610	484
L3S331.274038	744
L3S340.273643	738
L3S178.273318	268
L3S4.273960	360
L3S49.274309	635
L3S154.273991	506
L3S310.273940	609
L3S230.273889	97
L3S367.274191	637
L3S359.274266	393
L3S348.275040	806
L3S363.273899	635
L3S255.275160	692
L3S123.274527	362
L3S170.275172	635
L3S371.274594	279
L3S125.274039	275
L3S114.275079	360
L3S136.273338	605
L3S35.273737	396
L3S214.273976	299
L3S111.275165	502
L3S261.274895	796
L3S315.274251	678
L3S147.273399	342
L3S350.273502	468
L3S68.273881	577
L3S133.274338	207
L3S92.274111	173
L3S149.274522	362
L3S279.273431	513
L3S368.273619	652
L3S366.274441	671
L3S129.273749	508
L3S342.274115	461
L3S11.273954	351
L3S301.274885	623
L3S344.273768	573
L3S15.274504	603
L3S346.274824	957
L3S79.274670	514
L3S3.273941	200
L3S188.274637	115
L3S330.274669	681
L3S2.275101	269
L3S112.273498	313
L3S377.274720	244
L3S16.274675	290
L3S67.274901	223
L3S220.274691	224
L3S78.273256	335
L3S232.274153	35
L3S134.273989	409
L4S66.273817	463
L4S157.274913	593
L4S231.273354	658
L4S167.274554	344
L4S174.273514	316
L4S177.274729	357
L4S160.274108	363
L4S23.275107	665
L4S73.274762	267
L4S189.275114	345
L4S11.274407	330
L4S17.273844	542
L4S33.274689	505
L4S136.274563	432
L4S257.274976	587
L4S224.273365	590
L4S41.273728	365
L4S171.273212	303
L4S106.273395	324
L4S51.273968	333
L4S16.274238	477
L4S163.274482	432
L4S242.275018	227
L4S12.275133	179
L4S69.274668	327
L4S1.273228	469
L4S78.273629	534
L4S67.274944	323
L4S56.273478	665
L4S220.274525	600
L4S238.273642	340
L4S159.274898	494
L4S282.273852	374
L4S120.274601	792
L4S7.273295	320
L4S62.274646	507
L4S178.274459	299
L4S236.274820	371
L4S261.274930	456
L4S71.274481	420
L4S195.274073	677
L4S191.273409	597
L4S88.273311	486
L4S92.274560	415
L4S126.273575	359
L4S44.274578	317
L4S81.273408	515
L4S234.273397	224
L4S74.273368	232
L4S95.275048	687
L4S98.273763	216
L4S42.273513	332
L4S93.273870	227
L4S114.273756	527
L4S110.274943	885
L4S20.274959	542
L4S50.274371	395
L4S229.273698	676
L4S57.274432	327
L4S70.275142	489
L4S212.274802	43
L4S38.275158	313
L4S37.274769	342
L4S65.275071	317
L4S75.274965	534
L4S147.274736	727
L4S109.273641	380
L4S148.274292	359
L4S90.274104	369
L4S80.274159	456
L4S86.274094	247
L4S31.274252	315
L4S108.274991	343
L4S103.273853	390
L4S233.273529	351
L4S179.274591	294
L4S186.273861	488
L4S190.274189	237
L4S4.273869	382
L4S150.273537	736
L4S77.273849	353
L4S32.274443	330
L4S193.273943	387
L4S8.274786	391
L4S138.274376	271
L4S134.275056	357
L4S180.275094	275
L4S112.273401	443
L4S125.274323	771
L4S68.275042	414
L4S259.274847	593
L4S215.274341	517
L4S243.274813	262
L4S181.274912	277
L4S151.274948	667
L4S72.274334	399
L4S113.274623	647
L4S6.274137	544
L4S63.274255	567
L4S260.274084	423
L4S100.273740	478
L4S128.273697	530
L4S49.274247	335
L4S60.274173	351
L4S58.274981	471
L4S182.274989	376
L4S102.275028	650
L4S29.274036	368
L4S214.273364	444
L4S25.274037	580
L4S45.274753	446
L4S278.274739	353
L4S101.274773	359
L4S35.274301	405
L4S235.274693	389
L4S36.273864	274
L4S203.274402	581
L4S84.274980	445
L4S52.273378	589
L4S183.273842	306
L4S82.275123	352
L4S47.273816	473
L4S121.273488	601
L4S21.273906	233
L4S139.273988	405
L4S89.274390	660
L4S263.274538	471
L4S185.274210	440
L4S187.274677	578
L4S258.273669	510
L4S122.274726	443
L4S202.273235	601
L4S137.274447	337
L4S175.274654	334
L4S225.274377	353
L4S201.274355	831
L4S184.274599	387
L4S143.274451	674
L4S124.274897	412
L4S244.273659	277
L4S40.274573	389
L4S19.274791	232
L4S254.275097	274
L4S83.274391	305
L4S240.275147	276
L4S119.274207	580
L4S274.273701	586
L4S196.273506	679
L4S188.274117	382
L4S54.274756	381
L4S222.274752	325
L4S132.273739	599
L4S94.273505	258
L4S228.274625	350
L4S198.273770	451
L4S91.274790	280
L4S144.274046	376
L4S87.274154	528
L4S265.274767	454
L4S142.273680	285
L4S105.274484	464
L4S118.273855	321
L4S165.274427	278
L4S18.274426	274
L4S162.273791	637
L4S133.273639	544
L4S253.274274	415
L4S200.274383	619
L4S158.274062	409
L4S27.273795	473
L4S39.274588	454
L4S275.273953	308
L4S169.274837	320
L4S149.274438	361
L4S14.273726	337
L4S209.274347	473
L4S204.274577	322
L4S5.273376	490
L4S116.274550	902
L4S239.275052	262
L4S13.273883	207
L4S123.274541	435
L4S24.274064	386
L4S9.275080	567
L4S223.273496	591
L4S48.273908	525
L4S255.273681	447
L4S34.273419	371
L4S172.273773	278
L4S219.273703	410
L4S270.273519	419
L4S241.273621	266
L4S61.274575	252
L4S246.274195	340
L4S107.275064	299
L4S284.273517	240
L4S3.274049	301
L4S164.274024	546
L4S166.274315	273
L4S194.275019	371
L4S156.274308	422
L4S146.273317	265
L4S15.275110	417
L4S287.274631	309
L4S10.274622	651
L4S104.274716	152
L4S176.275098	290
L4S64.273421	131
L4S218.275057	565
L4S271.273427	632
L4S2.275115	447
L4S145.273686	279
L4S269.275022	300
L4S115.273837	261
L4S285.274217	333
L4S248.274393	509
L4S170.273867	345
L4S283.274460	351
L4S117.273939	638
L4S46.274317	281
L4S155.273702	438
L4S28.274864	607
L4S161.275088	754
L4S216.273617	575
L4S168.274699	262
L4S85.273674	563
L4S199.273553	418
L4S207.274801	504
L4S279.273227	311
L4S130.274090	411
L4S250.273987	290
L4S256.274495	361
L4S30.274615	610
L4S53.273343	486
L4S206.273845	458
L4S227.273305	667
L4S22.273742	371
L4S141.274652	339
L4S152.274701	686
L4S43.274641	507
L4S245.273426	283
L4S247.273983	695
L4S135.273226	532
L4S55.273741	271
L4S26.274218	224
L4S127.274754	504
L4S131.275135	250
L4S211.273225	30
L4S252.273716	276
L4S154.274326	352
L4S97.273347	264
L4S249.273807	371
L4S266.274150	427
L4S140.274194	245
L4S221.275124	288
L4S111.275082	190
L4S286.274055	227
L4S251.274384	275
L4S153.273928	492
L4S226.273510	264
L4S208.273997	352
L4S59.274899	443
L4S79.274410	205
L4S76.274075	245
L4S273.274149	697
L4S262.273472	264
L4S129.275011	309
L4S173.273443	384
L4S230.274429	303
L4S217.274713	229
L4S210.274611	49
L5S25.274241	301
L5S49.274316	393
L5S8.273635	331
L5S56.273220	185
L5S15.275104	291
L5S54.273583	244
L5S26.273392	385
L5S22.274008	320
L5S42.274688	399
L5S5.274290	937
L5S51.274396	483
L5S74.273257	321
L5S21.274556	415
L5S2.274239	334
L5S58.273931	187
L5S50.274792	474
L5S39.274794	287
L5S66.274354	492
L5S1.274015	285
L5S9.274983	189
L5S6.273344	362
L5S36.273567	376
L5S75.274979	531
L5S19.273381	516
L5S18.274415	425
L5S40.274491	231
L5S47.273876	450
L5S76.274543	289
L5S68.273324	236
L5S4.274319	376
L5S28.275043	351
L5S57.274776	179
L5S43.273561	454
L5S45.273650	332
L5S64.273276	312
L5S65.273339	391
L5S20.274997	357
L5S14.273824	411
L5S72.274995	381
L5S73.274439	303
L5S17.275120	423
L5S71.274715	258
L5S34.273447	233
L5S37.273534	670
L5S69.275146	280
L5S32.273547	159
L5S23.273661	537
L5S60.274531	355
L5S53.273832	210
L5S55.274213	171
L5S27.274638	326
L5S10.274698	411
L5S41.273752	418
L5S48.274836	502
L5S67.273692	289
L5S38.274369	168
L5S13.274019	597
L5S52.274103	254
L5S35.273321	272
L5S63.273587	292
L5S62.273259	353
L5S79.274674	178
L5S44.273594	228
L5S46.273584	533
L5S78.273646	40
L5S59.275070	346
L5S70.274584	244
L5S24.273729	419
L5S3.273474	310
L5S12.273358	564
L5S29.274822	294
L5S16.273599	525
L5S61.274167	210
L5S240.273383	125
L5S153.275023	131
L5S77.273532	148
L5S165.274606	140
L6S133.273898	176
L6S59.273694	179
L6S45.274617	159
L6S135.274645	161
L6S131.274435	156
L6S277.275113	141
L6S200.274789	166
L6S73.274181	179
L6S98.274592	165
L6S7.274056	148
L6S245.274216	154
L6S124.274996	146
L6S95.273333	189
L1S298.274209	262
L2S86.274853	225
L2S63.274401	248
L1S44.274905	290
L1S43.274004	227
L1S46.275163	276
L1S40.273512	259
L1S37.274627	243
L1S129.274829	232
L1S41.273743	229
L1S23.273699	238
L1S254.273387	255
L1S131.274927	217
L1S34.274509	219
L1S132.274000	238
L1S48.274804	237
L1S36.273590	178
L1S102.273491	259
L1S9.274892	172
L1S130.275078	198
L1S38.273790	227
L1S128.274455	255
L1S45.273912	245
L1S123.274118	236
L1S35.274335	248
L1S174.274640	256
L1S15.273775	153
L2S89.274561	208
L1S199.274339	248
L1S149.274022	289
L1S200.273384	237
L1S232.273216	269
L1S152.274042	242
L1S291.274814	257
L1S236.274787	253
L2S4.274408	238
L6S271.274880	156
L6S319.274488	143
L1S139.274985	277
L1S343.274134	261
L1S330.274950	226
L2S77.275174	284
L2S24.274902	237
L2S66.273772	251
L2S61.274821	229
L2S18.274071	262
L2S31.273258	287
L1S321.273286	324
L1S376.273829	273
L1S366.274312	265
L1S314.273495	294
L1S307.274201	226
L1S383.274632	289
L1S326.273313	300
L1S360.273952	181
L1S378.274245	323
L1S379.273907	241
L1S299.274893	260
L1S311.273978	262
L2S76.273540	284
L2S44.274128	229
L2S46.274196	241
L2S62.274700	234
L2S81.274524	284
L2S41.274536	237
L2S64.273911	272
L2S49.273493	266
L2S47.273331	263
L2S43.273410	293
L2S90.274515	209
L2S9.274120	247
L2S32.273780	218
L2S69.274304	260
L2S88.273522	233
L2S19.275049	282
L2S1.273670	248
L2S11.274220	270
L2S36.274819	232
L2S84.273312	292
L2S23.275132	235
L1S124.274955	198
L1S11.274949	183
L1S367.274179	283
L1S369.274936	335
L1S364.275003	242
L1S357.274041	218
L2S34.274160	241
L2S29.273464	266
L1S107.274626	214
L1S217.273917	168
L1S304.273937	238
L1S155.274457	218
L1S60.274493	265
L1S333.274171	287
L1S301.274634	292
L1S84.274271	242
L1S32.273346	177
L1S87.273667	193
L1S259.273813	273
L1S361.274485	214
L2S15.274449	285
L2S30.274665	176
L2S72.274803	190
L2S13.273885	238
L2S21.274770	245
L2S53.274744	260
L2S26.274870	246
L2S25.273926	296
L5S150.273924	171
L6S255.274962	168
L5S134.273543	138
L5S280.274891	140
L5S262.274832	140
L5S267.274403	132
L5S242.274185	138
L5S166.274059	126
L5S282.273570	155
L5S238.274364	147
L5S133.273414	128
L5S118.275130	150
L5S257.274057	142
L5S272.273948	147
L5S191.274750	161
L5S156.275159	140
L5S215.274977	177
L5S270.274817	137
L5S121.273442	188
L5S275.275141	142
L5S246.274941	158
L5S260.273300	162
L5S178.273977	141
L5S251.274910	144
L5S149.274288	137
L5S259.274424	149
L5S183.273581	148
L5S122.274722	161
L5S162.273467	133
L6S3.274613	139
L5S222.274206	136
L5S213.273391	126
L6S6.274839	133
L6S207.274313	164
L6S16.273914	133
L6S70.274306	145
L6S24.274579	174
L6S196.273219	150
L6S268.273715	165
L6S182.275154	151
L6S31.274336	140
L6S186.274465	156
L6S33.275108	125
L6S123.274816	118
L6S139.274710	155
L6S275.273962	135
L6S87.274373	138
L6S214.274085	177
L6S176.273600	152
L6S143.273966	164
L6S102.274505	167
L6S259.274389	168
L6S172.274496	130
L6S23.274229	143
L6S248.274436	151
L6S203.274690	171
L6S115.274148	173
L6S223.273360	166
L6S317.273332	141
L6S278.274387	161
L6S4.275020	134
L6S97.273664	180
L6S10.273559	153
L6S188.273480	159
L6S232.273925	138
L6S213.273439	166
L6S193.273265	143
L6S229.273733	153
L6S253.274978	158
L6S62.274672	159
L6S191.275075	151
L6S199.274345	139
L6S274.274277	124
L6S8.274695	162
L6S227.273840	134
L6S209.273736	155
L6S93.275077	179
L6S37.274263	152
L6S118.275090	185
L6S27.275073	133
L6S145.274619	160
L6S181.274748	153
L6S2.273217	164
L6S125.273252	152
L6S36.273350	130
L6S14.273416	146
L6S130.273903	185
L6S82.274714	161
L6S236.274050	153
L6S58.274877	164
L6S158.274025	161
L6S252.275036	146
L6S101.273266	149
L6S222.274933	154
L6S157.273628	165
L6S61.273593	132
L6S63.274846	147
L6S216.274472	170
L6S11.274258	139
L6S132.273296	161
L6S66.273601	142
L6S286.275045	170
L6S301.273255	143
L6S320.274785	147
L6S41.274886	159
L6S48.273448	158
L6S56.273489	147
L6S264.275010	143
L6S290.274380	160
L6S162.273390	158
L6S110.273652	148
L6S148.274107	140
L6S81.274087	167
L6S134.273538	140
L6S195.274605	137
L6S51.274687	132
L6S113.273546	153
L6S219.274648	143
L6S267.273244	134
L6S231.274268	178
L6S217.274225	145
L6S235.273558	171
L6S194.274026	138
L6S138.274202	145
L6S15.274686	121
L6S39.274988	168
L6S234.275085	133
L6S22.274357	143
L6S228.274539	147
L6S164.273607	137
L6S94.274145	172
L6S119.274806	147
L6S167.274782	165
L6S326.274564	141
L6S90.273221	165
L6S185.274065	179
L6S13.273783	135
L6S300.273379	139
L6S310.274667	139
L6S78.274661	182
L6S159.274857	159
L6S221.274106	170
L6S249.273700	127
L6S293.273746	160
L6S30.273685	137
L6S276.274896	145
L6S240.273413	137
L6S29.274259	130
L6S84.273260	141
L6S38.273880	137
L6S285.274793	170
L6S89.274529	155
L6S205.273896	183
L6S315.275155	132
L6S126.274375	143
L6S77.273398	176
L6S49.273796	135
L6S32.274863	150
L6S299.274187	153
L6S67.274349	161
L6S114.274035	146
L6S136.274048	167
L6S25.273778	149
L6S129.273418	152
L6S117.273808	110
L6S226.273830	150
L6S46.274928	125
L6S243.274842	163
L6S92.273367	166
L6S220.273281	146
L6S307.273972	148
L6S107.274679	154
L6S325.274851	133
L6S85.273934	177
L6S218.273500	172
L6S189.275002	130
L6S20.274952	162
L6S291.273634	165
L6S269.274211	142
L6S251.274082	194
L6S258.273406	186
L6S265.274888	165
L6S173.273554	143
L6S17.273929	146
L6S50.274635	129
L6S5.273369	151
L6S244.274697	152
L6S242.274576	169
L6S9.274973	132
L6S53.273341	161
L6S127.274101	133
L6S122.274256	139
L6S156.274940	154
L6S161.274725	137
L6S141.273879	136
L6S246.273798	143
L6S257.274248	141
L6S106.274388	162
L6S175.274874	157
L6S190.274001	150
L6S183.274176	135
L6S237.273754	155
L6S327.273238	140
L6S111.274582	170
L6S60.274051	160
L6S225.275025	156
L6S215.273292	167
L6S54.273242	159
L6S35.273945	139
L6S26.275125	158
L6S198.274076	151
L6S121.273838	149
L6S174.273222	171
L6S283.274651	164
L6S19.273386	144
L6S180.273892	164
L6S210.274078	153
L1S67.273723	216
L5S184.273875	152
L5S106.273887	154
L5S104.274492	149
L5S171.274293	129
L5S231.274138	166
L5S113.274040	160
L5S123.274431	167
L5S194.274777	154
L5S110.273660	161
L5S206.273462	159
L5S179.273956	159
L6S163.273624	169
L6S76.274544	186
L6S168.273289	146
L6S230.273449	139
L6S153.273602	200
L6S105.274914	181
L6S44.273955	146
L6S79.274810	143
L6S322.274909	165
L6S224.274372	162
L1S214.274105	343
L1S190.273282	289
L1S287.274018	298
L1S296.273278	277
L1S145.275016	260
L1S89.273535	211
L1S206.273247	264
L1S285.274434	302
L1S271.274887	292
L1S341.274763	246
L1S108.274826	219
L2S6.273637	285
L1S345.274745	260
L1S295.274567	247
L2S8.274367	239
L2S78.274519	240
L2S94.274742	215
L6S166.275126	166
L2S16.273836	323
L1S283.273819	253
L2S45.274136	235
L2S75.274835	267
L2S12.274348	235
L1S252.274163	247
L5S126.273920	161
L5S226.274566	149
L5S100.274235	173
L5S99.274143	167
L5S172.273325	146
L5S103.274416	168
L5S207.274030	152
L5S140.274906	128
L5S158.274916	150
