	observed_species
N.2.2.S.E.2.479559	12281
T.3.1.H.P.3.479706	8789
N.2.3.H.P.1.479691	6656
N.1.2.S.E.5.479764	8189
W.2.3.S.E.2.479807	7534
N.3.3.H.E.4.479676	3830
N.2.1.H.E.4.479644	5610
W.3.2.H.E.4.479850	11572
W.1.1.H.E.4.479802	5063
N.2.1.H.E.2.479795	4503
T.3.1.H.E.4.479649	10139
W.1.3.S.E.2.479637	8518
N.3.2.H.E.1.479783	3891
BbE.479574	12200
N.1.2.H.E.4.479867	3535
N.2.2.S.E.4.479742	13095
N.1.1.H.E.2.479690	7864
T.2.3.H.E.2.479816	9358
W.1.3.H.E.2.479685	4855
N.1.1.H.E.3.479851	6860
W.1.1.H.E.2.479752	8673
W.2.2.H.E.2.479817	6986
W.3.1.H.E.3.479660	8304
T.3.3.S.E.3.479774	9511
T.2.2.S.E.5.479859	9838
N.1.3.S.E.3.479631	7248
N.3.3.S.E.4.479938	6895
W.1.2.S.E.3.479758	7673
N.1.2.H.E.2.479779	6841
W.1.3.S.E.1.479717	9111
T.1.2.H.E.5.479588	6748
N.3.1.S.E.1.479759	8840
T.3.1.S.E.4.479798	14393
T.2.1.S.E.1.479730	9629
T.2.2.S.E.1.479587	9228
W.2.2.H.E.3.479634	11823
W.2.3.H.E.2.479911	8154
W.2.1.S.E.4.479933	8445
T.2.2.S.E.2.479600	8165
N.1.1.S.E.3.479921	11031
T.2.1.S.E.4.479733	11337
W.3.1.S.E.5.479839	9875
T.2.1.S.E.5.479605	8196
N.3.3.S.E.5.479724	12076
W.1.2.S.E.4.479688	8827
T.2.2.H.E.5.479598	6112
W.2.3.S.E.4.479885	7213
W.3.1.S.E.2.479623	9193
T.3.2.S.E.3.479740	9437
T.2.3.S.E.4.479569	10549
W.1.1.S.E.5.479914	8486
W.1.2.S.E.1.479857	8334
W.2.3.S.E.3.479570	6560
N.2.2.H.E.2.479580	9249
W.3.2.S.E.3.479808	9779
N.1.3.S.E.4.479853	10329
N.3.1.S.E.5.479809	8747
T.2.3.S.E.5.479645	8802
N.1.3.S.E.5.479908	9998
T.3.3.S.E.4.479633	9068
W.1.3.S.E.3.479566	7878
W.2.3.S.E.5.479861	8556
N.2.1.S.E.3.479882	9719
N.1.1.H.E.4.479858	6395
W.3.1.S.E.3.479663	10978
T.2.1.S.E.2.479751	12842
N.3.2.S.E.5.479599	10868
W.1.3.S.E.5.479694	10076
T.2.1.S.E.3.479603	10329
N.3.2.S.E.1.479617	10926
N.3.3.S.E.3.479718	6252
N.2.3.S.E.1.479584	11740
N.2.1.S.E.1.479679	9154
T.2.2.S.E.3.479586	7757
W.3.1.S.E.4.479881	11347
T.3.2.S.E.1.479727	10655
N.2.1.S.E.2.479821	8933
BMC.8.5T.2.1.479686	17280
N.2.1.S.E.4.479693	9826
N.1.1.S.E.2.479769	8039
T.1.3.H.E.3.479615	4619
W.2.3.S.E.1.479594	6950
N.2.3.S.E.2.479756	8793
N.3.2.S.E.3.479876	7813
N.1.3.S.E.1.479563	9840
T.1.1.H.E.1.479916	7184
T.3.1.S.E.1.479762	13300
W.1.1.S.E.2.479917	11063
W.3.2.S.E.5.479698	8773
T.2.3.H.P.4.479879	7662
N.1.3.H.E.1.479666	11921
T.2.3.S.E.3.479852	10929
W.1.1.S.E.4.479583	8126
N.2.3.H.P.2.479815	6708
N.1.2.S.E.3.479640	9332
N.1.2.S.E.2.479866	10415
LbH.479699	14585
W.2.2.S.E.5.479819	11410
W.2.1.H.E.1.479897	11508
N.3.3.H.E.3.479577	5472
N.1.1.S.E.5.479646	7325
W.2.2.H.E.4.479799	9613
W.2.3.H.E.1.479856	5196
LbI.479667	13939
W.2.3.H.E.5.479700	6106
Phylospora.comosa.3.2.479647	6320
T.2.2.H.E.4.479648	8224
T.3.1.S.E.5.479732	14106
T.3.1.H.E.2.479593	9030
BMC.8.5T.17.1.479870	19905
BMC.8.5T.23.3.479572	17087
BMC.8.1T.11.2.479704	18220
BMC.8.1T.30.2.479811	17176
BMC.7.5T.18.2.479695	17961
Soil.NIL.100.N.10.3.479723	13315
BMC.7.5T.21.1.479641	19231
BMC.7.1T.26.3.479589	16652
Soil.NIL.100.N.22.1.479760	16274
BMC.8.5T.2.2.479789	16584
T.3.1.H.P.1.479672	11069
BMC.8.1T.30.1.479901	16877
BMC.8.1T.30.3.479844	15024
BMC.8.5T.23.1.479635	16359
BMC.7.5T.18.3.479735	16403
BMC.7.1T.26.1.479766	16903
BMC.8.5T.23.2.479832	17644
BMC.7.1T.26.2.479923	19101
BMC.7.1T.3.2.479886	19440
BMC.7.5T.5.3.479929	16910
BMC.7.1T.20.3.479860	12093
Soil.NIL.100.N.10.2.479845	15527
BMC.7.5T.21.2.479621	16560
Soil.NIL.100.N.10.1.479705	13590
T.2.3.H.P.5.479661	9592
BMC.8.1T.11.3.479872	14963
BMC.7.5T.18.1.479585	16364
BMC.7.1T.3.1.479927	19218
T.3.1.H.P.4.479898	8076
Soil.NIL.100.N.22.2.479722	15506
BMC.8.5T.17.3.479794	17660
T.3.1.H.E.3.479664	12300
BbC.479806	10489
T.3.1.S.E.2.479784	13161
T.3.1.H.E.1.479880	11514
BMC.7.5T.5.1.479912	15055
BMC.7.1T.3.3.479703	16042
BMC.8.5T.17.2.479596	18006
BMC.8.5T.2.3.479883	17743
Soil.NIL.100.N.22.3.479899	16186
T.2.2.H.P.4.479755	11004
Soil.NIL.100.N.14.1.479683	16943
T.3.1.S.E.3.479743	12276
T.3.2.H.E.4.479770	11403
BMC.7.5T.21.3.479716	14643
T.3.2.H.E.1.479865	12417
T.3.1.H.P.2.479656	10277
BMC.7.1T.20.2.479928	15726
T.3.1.H.P.5.479903	9886
T.3.2.H.E.5.479930	11682
T.2.2.S.E.4.479746	9868
T.3.3.S.E.2.479701	9937
T.1.2.S.E.1.479677	8283
T.2.1.H.P.1.479669	4844
LuE.479902	13413
W.1.2.S.E.2.479854	9590
N.2.2.S.E.5.479890	13574
T.1.3.S.E.1.479785	5656
N.1.3.S.E.2.479887	9243
W.2.1.H.E.4.479622	6096
T.3.3.S.E.5.479820	9971
W.2.1.S.E.3.479711	8418
N.2.2.S.E.1.479632	9993
N.2.1.S.E.5.479687	8892
W.3.2.S.E.1.479639	9324
LuA.479576	15895
T.3.1.H.E.5.479662	11519
Soil.NIL.100.N.14.3.479602	15046
T.2.1.H.P.4.479864	8615
Lb226.479843	10455
T.3.3.H.P.5.479725	6717
BbB.479803	10992
Phylospora.comosa.4.1.479674	6394
T.3.2.H.P.3.479720	5932
T.2.3.H.P.3.479831	8417
W.3.2.H.E.1.479925	11787
N.3.1.S.E.4.479877	9575
W.1.1.S.E.3.479606	9222
N.2.3.S.E.3.479749	15680
N.1.2.S.E.1.479658	12358
W.3.2.S.E.2.479939	10428
N.3.2.S.E.2.479627	9585
LbF.479932	12572
W.3.2.H.E.2.479868	10444
N.2.1.H.E.5.479636	6026
BbA.479896	10159
T.1.1.S.E.1.479873	8400
Lu225.479575	8501
BuI.479604	9679
W.2.3.H.E.4.479937	9088
N.1.1.S.E.1.479629	9801
LuD.479567	12957
T.1.2.S.E.3.479668	6989
W.1.3.S.E.4.479895	6514
N.1.3.H.E.3.479754	6624
N.2.3.S.E.5.479830	11189
T.1.1.S.E.2.479714	5854
T.1.2.H.E.3.479835	5446
N.1.1.H.E.1.479708	8448
T.2.3.H.E.3.479745	9471
T.1.2.S.E.2.479595	8191
N.1.1.H.E.5.479654	5788
T.2.1.H.E.2.479651	6891
Bu176.479788	10202
T.1.2.S.E.4.479778	7897
N.3.3.S.E.2.479753	6040
T.3.3.H.E.4.479710	5865
T.2.3.H.P.1.479692	7505
T.3.3.H.P.4.479818	5742
T.1.1.S.E.5.479625	6472
T.3.3.H.P.3.479863	6662
T.3.3.H.P.2.479739	5976
W.2.2.S.E.1.479620	4713
T.3.3.H.E.1.479888	5849
T.1.1.H.E.3.479893	7815
T.1.1.H.E.5.479673	5181
BbD.479792	9850
T.1.2.H.E.4.479709	5801
T.3.2.S.E.2.479773	8725
T.2.3.H.E.1.479905	8682
T.1.3.S.E.5.479738	6748
T.2.1.H.P.5.479702	5734
T.1.3.H.E.1.479761	5346
W.2.2.H.E.5.479609	10712
W.3.2.S.E.4.479926	10535
N.2.3.S.E.4.479650	10931
T.3.3.H.E.2.479875	5960
W.3.2.H.E.3.479612	12623
T.1.1.S.E.4.479628	8347
N.1.3.H.E.5.479922	7519
T.1.3.H.E.5.479729	7877
N.2.3.H.E.2.479697	10754
T.1.2.H.E.1.479630	5145
W.3.1.H.E.4.479793	9114
T.3.3.H.P.1.479626	7714
T.1.2.H.E.2.479913	6150
W.2.1.H.E.2.479741	5056
T.2.1.H.E.4.479833	5066
T.1.3.S.E.3.479822	7470
T.2.1.H.E.3.479786	6365
T.1.1.H.E.2.479849	9857
N.2.3.H.E.5.479846	8324
N.3.2.H.E.4.479731	3687
T.2.2.H.E.1.479568	7052
T.1.3.H.E.4.479934	5765
T.3.2.H.P.1.479665	6430
T.3.2.H.P.5.479744	6286
W.2.1.S.E.2.479565	6530
W.3.1.S.E.1.479801	10977
T.3.2.S.E.4.479931	9282
T.2.2.H.P.3.479579	8119
N.3.3.H.E.1.479721	4051
N.1.3.H.E.2.479936	8903
W.2.1.H.E.3.479804	5985
T.1.2.S.E.5.479564	7860
T.3.3.S.E.1.479659	8884
T.2.1.H.P.2.479653	6610
N.3.3.S.E.1.479780	7636
T.3.3.H.E.5.479787	6219
T.2.3.H.E.5.479862	6620
W.1.1.H.E.5.479736	5236
W.3.2.H.E.5.479713	10930
W.2.2.S.E.3.479613	6811
W.2.2.S.E.4.479675	7191
T.3.3.H.E.3.479909	6880
Lu229.479884	5315
W.3.1.H.E.1.479737	8949
W.2.1.S.E.1.479904	7342
T.2.1.H.E.1.479767	6620
N.2.2.H.E.3.479592	7731
T.2.2.H.P.5.479915	8291
T.1.3.S.E.2.479775	7000
N.2.3.H.E.4.479684	10224
N.2.1.H.E.3.479678	5536
N.3.1.H.E.2.479614	3872
N.2.2.H.E.4.479671	5048
N.2.3.H.E.1.479826	4552
