,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
o__FS117-23B-02(11),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.18181818181818182,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.0
o__BPC076(89),0.0009363295880149814,0.0,0.00040128410914927774,0.0,0.0,0.0,0.0,0.15450630044696084,0.022263568906010098,0.7226668416345232,0.026377742108079187,0.007084957190935268,0.005948446794448117,0.0,0.05606921086981908,0.0037453183520599256,0.0,0.0,0.0,0.0
o__pGrfC26(152),0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.05592039049919486,0.05838583486725481,0.7388585648949383,0.10669158888447318,0.0,0.0022666961521450686,0.0,0.022687296219021554,0.005321207430340557,0.0,0.006578947368421052,0.0,0.0
o__104A5(20),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08219696969696969,0.05909090909090908,0.6999999999999998,0.04999999999999999,0.0,0.0,0.0,0.058712121212121195,0.04999999999999999,0.0,0.0,0.0,0.0
o__MBNT15(26),0.04497155594301937,0.0,0.0,0.0,0.000217296827466319,0.0,0.0,0.27302812126872544,0.009895412967446867,0.46846681768695336,0.18209474141677529,0.00217296827466319,0.013255106475445458,0.0,0.0056806823120382445,0.000217296827466319,0.0,0.0,0.0,0.0
o__Cenarchaeales(185),0.025868725868725864,0.021195921195921192,0.00020790020790020788,0.0,0.0,0.003354292378682622,0.011660891660891659,0.061943641217834744,0.046558361757852405,0.08689153684003968,0.2212453097274872,0.02440973362025993,0.24079986592383226,0.0004167004167004166,0.10094939779150305,0.12779172968637695,0.0,0.026705991705991708,0.0,0.0
o__M2PT2-76(29),0.0,0.0,0.0,0.0,0.06896551724137932,0.0,0.0,0.4066315868040006,0.03589714882818331,0.15778474399164058,0.18103448275862072,0.01724137931034483,0.01724137931034483,0.0,0.08072100313479624,0.03448275862068966,0.0,0.0,0.0,0.0
o__H39(139),0.0006364139457664638,0.0,0.00035971223021582735,0.0,0.0,0.01142311956886104,0.0,0.2390556254495543,0.30816405848852163,0.3266847757771428,0.020931469853669556,0.04490941571860118,0.0021438205472773483,0.007194244604316547,0.03693859081847144,0.0015587529976019184,0.0,0.0,0.0,0.0
o__Mariprofundales(30),0.003919191919191919,0.0,0.0034747474747474747,0.0004444444444444444,0.0,0.0,0.0,0.00830555555555555,0.031393939393939384,0.23208869395711498,0.3285299145299145,0.04082323232323232,0.17766891587944217,0.033777777777777775,0.05111111111111111,0.08846247563352826,0.0,0.0,0.0,0.0
o__MSB-5B5(24),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.6111111111111112,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,0.0,0.0
o__SJA-22(90),0.0,0.0,0.0055555555555555575,0.0,0.0,0.03305377492877494,0.0,0.4314379388426679,0.31233415297903994,0.10105836818042559,0.0039961013645224185,0.02762667102289745,0.0006369940332204485,0.031481481481481485,0.041707850500303345,0.011111111111111115,0.0,0.0,0.0,0.0
o__E2(675),0.002518518518518518,0.002749247847287063,0.0009737156511350057,0.01819912385503783,0.021851851851851848,0.0015555555555555555,0.0,0.05736270100914098,0.054089129494987655,0.24025261403098117,0.30071686836908273,0.0024051194051194044,0.03170127122173905,0.0038888888888888883,0.043350196904557284,0.13952981820740434,0.0,0.07885537918871251,0.0,0.0
o__Z20(81),0.0,0.0,0.0,0.031339031339031334,0.06457739791073124,0.0,0.0,0.058093278463648826,0.03614540466392317,0.23469527728786982,0.2286008230452675,0.0,0.06907701352145795,0.05223171889838556,0.06886145404663921,0.05390946502057613,0.0,0.10246913580246912,0.0,0.0
o__WCHB1-41(450),0.010413580246913582,0.0,0.004320987654320989,0.015479810637705378,0.12138334472545002,0.0010000000000000005,0.0,0.08282041234002023,0.04375334106706656,0.28747831489498166,0.20108923997812897,0.018090773424106765,0.04427039010372344,0.03493843193843195,0.0730369167869168,0.05007260435038215,0.0,0.011851851851851856,0.0,0.0
o__S-BQ2-57(181),0.00017822135091783995,0.0,0.0,0.0,0.0,0.0,0.0,0.09243328949709274,0.16502717074030313,0.541540892062916,0.029957028852056474,0.024504822482857666,0.024831458826624575,0.0018416206261510127,0.10395279364053336,0.015732701920547223,0.0,0.0,0.0,0.0
o__AKIW781(91),0.13214285714285715,0.06410256410256411,0.01868131868131868,0.018051066580478344,0.0,0.0,0.07950872656755009,0.14053724053724054,0.4369981325863679,0.0,0.003663003663003663,0.01634705164116929,0.0,0.08996803849745026,0.0,0.0,0.0,0.0,0.0,0.0
o__A31(185),0.0,0.0,0.008108108108108109,0.0,0.0,0.0,0.002972972972972974,0.40341991743239863,0.27234544646268394,0.23377604039923874,0.007014157014157016,0.0253852788959172,0.0013842688842688844,0.0,0.02937759361403837,0.016216216216216217,0.0,0.0,0.0,0.0
o__JH-WHS99(49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38074759547901876,0.2895974232897138,0.2257885759120776,0.0,0.062358276643990934,0.04081632653061225,0.0,0.0003459010722933242,0.0003459010722933242,0.0,0.0,0.0,0.0
o__Elusimicrobiales(270),0.005555555555555556,0.0,0.0,0.00030864197530864197,0.02557319223985891,0.0,0.0,0.21986968972897078,0.16955428976657522,0.26422537519432676,0.055645549246497755,0.008085984701838361,0.03271300239457421,0.0038800705467372134,0.20351614467074863,0.011072503979008044,0.0,0.0,0.0,0.0
o__GIF9(114),0.0,0.0029239766081871348,0.0,0.0,0.0,0.0,0.0,0.06457115009746589,0.0035575048732943474,0.6274263015297588,0.16693111455108361,0.0,0.0,0.0,0.046139659942549524,0.07967836257309942,0.0,0.008771929824561405,0.0,0.0
o__T8-B82(67),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15659401405670062,0.03443891652846877,0.61394219379294,0.17661691542288555,0.0,0.0024875621890547263,0.0009950248756218905,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
o__MD2894-B20(22),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535353535353536,0.0101010101010101,0.3181818181818182,0.375,0.0,0.26136363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__SHA-43(36),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.2916666666666667,0.44520502645502646,0.0,0.16458333333333333,0.0,0.015211640211640213,0.05555555555555555,0.0,0.0,0.0,0.0
o__Methanomicrobiales(53),0.018867924528301886,0.0,0.009433962264150943,0.0,0.07547169811320754,0.0,0.0,0.26496536120711384,0.02968177070524847,0.3837919805106023,0.0515255530129672,0.00019860973187686197,0.0002050861361771944,0.0,0.14658643339399782,0.019271620396355944,0.0,0.0,0.0,0.0
o__Verrucomicrobiales(896),0.033788515567879956,0.004838459606987959,0.013131490199628795,0.07584671335724694,0.036648575589008955,0.17870551961710426,0.005949555109674087,0.05268914252840782,0.043841625587820766,0.06104118671781565,0.1697720420826127,0.04361083043582745,0.11727617538640232,0.028327684065703376,0.05123268631127727,0.07253356790348638,0.0,0.010766229933115436,0.0,0.0
o__Flavobacteriales(2127),0.09396004360535423,0.0066970097056110525,0.040835612173102706,0.032777536769316724,0.018722226426010846,0.11991683683288165,0.012673651181943003,0.03119156160313896,0.04213638825467327,0.03592739892220834,0.16271912912521055,0.03955585811980988,0.12517338954662016,0.030708753425405425,0.06256074807792693,0.13329125867232935,0.0,0.01115259755845693,0.0,0.0
o__Rhodobacterales(1056),0.06798465402879152,0.007544989816253302,0.015349277416928193,0.09438613795583276,0.022743688386923325,0.10441495527515637,0.012325871475962213,0.0061506154833357845,0.031128842361634018,0.026859244034198877,0.1825953620356312,0.05647748814913568,0.1774494904046816,0.038524878128419,0.04571160368414322,0.09652595718074353,0.0,0.013826944182229656,0.0,0.0
o__Campylobacterales(370),0.08826519711727475,0.020267473850693135,0.025346142795909153,0.04791685421097187,0.04885139631428802,0.03906973447671123,0.0015563150022609483,0.005496088193456615,0.008927108927108927,0.025752847430479016,0.30408108451276467,0.009628876254737054,0.11674747925681066,0.030343809764370518,0.06579937183932968,0.16170451980713382,0.0,0.00024570024570024575,0.0,0.0
o__Thiotrichales(87),0.028462859112542923,0.0014367816091954025,0.0015560991130732214,0.07864188473139318,0.001162024614006935,0.060376900342361074,0.009824672438867072,0.016346498031261186,0.07533973911934531,0.053752241824440376,0.26859300308164746,0.005042490288880935,0.17952553917662104,0.01757910270494153,0.05628880580855287,0.13706752658524507,0.0,0.009003831417624522,0.0,0.0
o__Alteromonadales(486),0.042623601983072544,0.008028018865320924,0.020622317025509866,0.05092902257983372,0.010677736377324849,0.08381332155261327,0.012190402381340067,0.026738740065028306,0.0552478314859084,0.026382091484075165,0.246419267323105,0.01867813787361185,0.15314224875808813,0.02295449371859275,0.05567968120751026,0.158648830368153,0.0,0.007224256950911795,0.0,0.0
o__Oceanospirillales(207),0.062862551310905,0.019043092755344347,0.02451645991738535,0.022141605240242487,0.0006587615283267455,0.06640004929371926,0.001409017713365539,0.01917728004684526,0.010565381869729691,0.02537839007593261,0.25101200902887866,0.03321337486743913,0.1052831676141464,0.0270560897751034,0.04025345422443697,0.276056328594455,0.0,0.014972986143744047,0.0,0.0
o__HTCC2188(126),0.009070294784580499,0.0,0.009070294784580499,0.046792863245010564,0.0016812949780963034,0.09481143106732505,0.007936507936507938,0.025138259675018405,0.05765776399827498,0.08507363255757426,0.2687725248748352,0.05589605860976607,0.07900004277805399,0.0,0.022477715517632526,0.22482993197278914,0.0,0.01179138321995465,0.0,0.0
o__Kiloniellales(49),0.002055367601586089,0.020408163265306117,0.0002000800320128051,0.0009718172983479105,0.0,0.1445952007176497,0.0,0.023252937538651826,0.01244497799119648,0.07997792523602848,0.2752010694387645,0.038548752834467126,0.07412488805045828,0.0,0.04364343139853343,0.2641672253316912,0.0,0.02040816326530612,0.0,0.0
o__DTB120(15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24888888888888885,0.3333333333333333,0.016666666666666663,0.0,0.0,0.18666666666666662,0.2144444444444444,0.0,0.0,0.0,0.0
o__CFB-26(107),0.0,0.0,0.002336448598130841,0.0,0.0,0.0,0.0,0.31334493222420295,0.31856529150845064,0.19699498320993647,0.11548731642189584,0.026702269692923896,0.018691588785046728,0.001869158878504673,0.0013351134846461949,0.004672897196261682,0.0,0.0,0.0,0.0
o__Chloroflexales(87),0.07758620689655171,0.016091954022988506,0.023946360153256702,0.07471264367816093,0.0,0.0,0.027777777777777776,0.03895274584929758,0.3039591315453385,0.0038314176245210726,0.038314176245210725,0.1793103448275862,0.07471264367816091,0.04310344827586207,0.07471264367816093,0.022988505747126436,0.0,0.0,0.0,0.0
o__AKYG1722(43),0.04941860465116278,0.0,0.025193798449612396,0.09883720930232556,0.0,0.0,0.04651162790697674,0.06782945736434108,0.30426356589147285,0.03875968992248061,0.09483204134366922,0.126937984496124,0.06408268733850128,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
o__Nostocales(145),0.10305845973949425,0.04085385878489327,0.016201423097974826,0.06647260785191822,0.007935455349248454,0.003536693191865606,0.004686118479221929,0.12183613707390126,0.06631097443527922,0.09403392908695406,0.07787438980897399,0.15576490736679025,0.1001698031515476,0.04927708307018653,0.08844503596862713,0.003543123543123544,0.0,0.0,0.0,0.0
o__SJA-15(71),0.007042253521126761,0.0,0.0,0.007269422989550204,0.002347417840375587,0.0,0.0,0.40278471588279935,0.08409630183920326,0.24726629923716853,0.099499391762179,0.004359490274983233,0.0038644565807543674,0.0,0.07762647312446105,0.06384377694739868,0.0,0.0,0.0,0.0
o__Pla1(146),0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.00076103500761035,0.40609891082594535,0.14640825144652703,0.30063224651762127,0.09019519293491896,0.0025367833587011668,0.017123287671232876,0.0,0.02254566210045662,0.00684931506849315,0.0,0.0,0.0,0.0
o__CV90(146),0.010273972602739725,0.0005707762557077625,0.003424657534246575,0.0008005692937199787,0.0004892367906066536,0.11035847713929905,0.0013698630136986301,0.07184170471841704,0.09086757990867579,0.16884426456344265,0.1461187214611872,0.1792133665421337,0.07233365949119375,0.00684931506849315,0.06044520547945205,0.0488013698630137,0.0,0.0273972602739726,0.0,0.0
o__Natranaerobiales(41),0.04878048780487805,0.0,0.024390243902439025,0.012195121951219513,0.0,0.0,0.0,0.0,0.024390243902439025,0.10882694541231126,0.5984901277584205,0.036585365853658534,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
o__DRC31(63),0.009379509379509378,0.0,0.007936507936507936,0.0,0.0,0.019047619047619046,0.0,0.015873015873015872,0.02711640211640211,0.050793650793650794,0.4497165532879818,0.08255170755170754,0.1298469387755102,0.0,0.008994708994708993,0.1823412698412698,0.0,0.016402116402116397,0.0,0.0
o__MSBL3(17),0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403074050132874,0.4155354449472096,0.0,0.007792860734037205,0.0,0.22595704948646123,0.20588235294117646,0.0,0.0,0.0,0.0
o__Brocadiales(26),0.0,0.003846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055860805860806,0.4521978021978023,0.0018315018315018317,0.009523809523809525,0.0,0.17591575091575093,0.15109890109890112,0.0,0.0,0.0,0.0
o__GW-22(30),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4375,0.0,0.016666666666666666,0.0,0.1486111111111111,0.11388888888888889,0.0,0.08333333333333333,0.0,0.0
o__SHA-20(70),0.0,0.016666666666666666,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.005714285714285714,0.21554761904761904,0.6134750566893424,0.0,0.019047619047619046,0.0,0.06111904761904762,0.06700113378684806,0.0,0.0,0.0,0.0
o__SSS58A(53),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.2030114322892462,0.6833782569631627,0.009433962264150943,0.02830188679245283,0.0,0.013430616228274003,0.05300988319856244,0.0,0.0,0.0,0.0
o__CCM11a(176),5.2609427609427614e-05,0.0018939393939393942,0.0,0.0,0.0,0.0,0.0,0.01573860167610168,0.02103211603211604,0.21694298231230053,0.6618275558616469,0.02637015762015762,0.03613311141720233,0.0,0.010486619861619861,0.007628367003367004,0.0,0.0018939393939393942,0.0,0.0
o__Dehalococcoidales(624),0.0,0.0021939865689865686,0.0,0.0,0.0,0.0,0.00103021978021978,0.07376632081893486,0.027177852348632195,0.36248830229549295,0.4686211683428284,0.0008547008547008547,0.007423017888819776,0.00015844218674407353,0.02836356411721586,0.027388236763236762,0.0,0.0005341880341880341,0.0,0.0
o__PBS-III-9(90),0.0,0.01111111111111111,0.0,0.0,0.0,0.0,0.0,0.09020001355140672,0.014295328646775213,0.3309982345428592,0.3735185185185185,0.0,0.08055555555555555,0.0,0.05339531214784763,0.0237037037037037,0.0,0.02222222222222222,0.0,0.0
o__MSBL9(413),7.121492664862555e-05,0.002032168799723279,0.0,0.0,0.0,0.0,0.0,0.09271125234419562,0.010278408389057641,0.36266492271750855,0.38635456628773474,0.00048426150121065375,0.07832355643577149,0.0004035512510088781,0.027266840294692226,0.034566642040341634,0.0,0.004842615012106538,0.0,0.0
o__MVS-107(70),0.0014285714285714284,0.0,0.0017857142857142854,0.0,0.0,0.003571428571428571,0.0,0.0844957752042171,0.08799050876906979,0.2581734260483219,0.36874236201055605,0.023486779665080844,0.1008864430602755,0.0,0.05331534851733251,0.001837928153717627,0.0,0.014285714285714284,0.0,0.0
o__YLA114(1550),0.00016129032258064516,0.0012903225806451613,0.0012903225806451613,0.0,0.0,0.0,0.0,0.09884131473053373,0.029345714289334024,0.22239453253661928,0.3776955200457504,0.005778057068379649,0.10823177873299857,0.0012903225806451613,0.09863282898956525,0.040961974036926606,0.0,0.014086021505376346,0.0,0.0
o__BA021(14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.7095238095238096,0.0,0.0,0.011904761904761904,0.0,0.22321428571428573,0.0,0.0375,0.0,0.0
o__WCHB1-81(50),0.0,0.0225,0.0,0.0,0.0,0.0,0.006666666666666666,0.045714285714285714,0.030264586862412946,0.13900112930547712,0.4409365706757011,0.00369047619047619,0.07548254281949934,0.02,0.09251703369094674,0.11656004140786752,0.0,0.006666666666666666,0.0,0.0
o__[Cloacamonales](81),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05790711346266901,0.029394473838918283,0.16887125220458554,0.39707035077405456,0.018518518518518517,0.05751518714481678,0.037037037037037035,0.13800705467372132,0.09567901234567901,0.0,0.0,0.0,0.0
o__B110(115),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06727807011859983,0.007609940421584642,0.07439864483342744,0.4915790845310295,0.002898550724637681,0.21616085668717247,0.0,0.046258958432871485,0.09314699792960662,0.0,0.0006688963210702342,0.0,0.0
o__SS1-B-03-39(16),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328125,0.5494791666666666,0.0,0.14583333333333331,0.0,0.015625,0.09375,0.0,0.0625,0.0,0.0
o__Caldithrixales(98),0.0003924646781789639,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938310713486357,0.605513678628029,0.0,0.039140946689457896,0.0,0.08128318676788064,0.16773980690171952,0.0,0.024603174603174603,0.0,0.0
o__GN03(96),0.01475694444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.06333298260381591,0.0010960297418630748,0.12050144893483705,0.5323840645729351,0.014798280423280416,0.08693093717422114,0.0,0.05703199192782525,0.10884179934344404,0.0,0.00032552083333333326,0.0,0.0
o__Desulfobacterales(700),0.01235201109083436,0.004231423970554407,0.004041958041958042,0.0,0.005802376195233338,0.00294015444015444,0.0015080574912891987,0.008008467142613484,0.004503534067558458,0.11817493515826631,0.5788796782978457,0.007135715628377392,0.07212290702791856,0.005194805194805195,0.04141463036997124,0.11815939319825453,0.0,0.01552995268436551,0.0,0.0
o__TG3-2(24),0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.00462962962962963,0.6891534391534392,0.0,0.22255291005291009,0.0,0.058201058201058205,0.00462962962962963,0.0,0.0,0.0,0.0
o__Ucp1540(47),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.7336372847011144,0.0,0.22274569402228978,0.0,0.0,0.01170212765957447,0.0,0.0,0.0,0.0
o__[Marinicellales](115),0.007789855072463768,0.0,0.0,0.009823116904545829,0.0001278772378516624,0.04321270247229326,0.0007921140644252772,0.0004347826086956522,0.03845739668865258,0.047658600677422426,0.587202925725803,0.0004347826086956522,0.20049827728453343,0.0,0.01929824561403509,0.03557367086666932,0.0,0.008695652173913044,0.0,0.0
o__BPC015(94),0.005319148936170214,0.001063829787234043,0.007092198581560285,0.0,0.0,0.005319148936170214,0.0,0.017730496453900714,0.0320946498022682,0.027600745171095214,0.5500571493980375,0.050397097754681854,0.20699889071766966,0.0,0.03445326883899294,0.0565542266860491,0.0,0.005319148936170214,0.0,0.0
o__Sva0853(105),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10764172335600906,0.5199683121111693,0.005248560962846677,0.12407691557461142,0.0,0.01851648351648352,0.2197860997169753,0.0,0.004761904761904762,0.0,0.0
o__R76-B128(48),0.005208333333333332,0.0,0.0,0.0,0.0,0.005089546783625729,0.0,0.0,0.0,0.07782738095238093,0.5392496597096189,0.006076388888888887,0.1910106624319419,0.0,0.010416666666666664,0.16512136123354362,0.0,0.0,0.0,0.0
o__IndB3-24(17),0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07094142004627936,0.655106785797323,0.0,0.1656010230179028,0.0,0.051916221033868094,0.04466984422227389,0.0,0.0,0.0,0.0
o__Lentisphaerales(144),0.0,0.010416666666666666,0.0,0.0,0.0,0.019000771604938273,0.0,0.0,0.0,0.0455109126984127,0.6515971875346875,0.000992063492063492,0.13755133755133753,0.0,0.006159060846560847,0.11719792553125886,0.0,0.011574074074074073,0.0,0.0
o__Ucm1571(43),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07601765159904694,0.6070925198832176,0.0,0.1824935400516796,0.0,0.027131782945736437,0.10726450552031946,0.0,0.0,0.0,0.0
o__C86(21),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904761,0.679563492063492,0.04761904761904761,0.10615079365079362,0.0,0.0,0.04761904761904761,0.0,0.07142857142857141,0.0,0.0
o__OPB11(148),0.0,0.003378378378378379,0.0,0.0,0.0,0.0,0.006756756756756758,0.02484984984984986,0.0014264264264264267,0.029654654654654663,0.7407302038880986,0.006756756756756758,0.01283783783783784,0.0,0.008839102260154892,0.06888039355144619,0.0,0.09588963963963966,0.0,0.0
o__O4D2Z37(24),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.04166666666666666,0.7708333333333334,0.0,0.0,0.0,0.0,0.14583333333333334,0.0,0.0,0.0,0.0
o__Sva0485(17),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0
o__HMMVPog-54(41),0.0,0.040069686411149816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878044,0.7267334077988762,0.0,0.031042128603104208,0.0,0.0012836970474967904,0.12421602787456446,0.0,0.027874564459930307,0.0,0.0
o__B10(24),0.0,0.008333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11553030303030304,0.6978114478114478,0.0,0.007575757575757577,0.0,0.1019781144781145,0.06877104377104377,0.0,0.0,0.0,0.0
o__[Brachyspirales](34),0.0,0.0,0.0,0.014705882352941173,0.014705882352941173,0.0,0.0,0.0,0.0,0.08088235294117645,0.722297368145119,0.0,0.036764705882352935,0.0,0.028913704519240843,0.06496539792387543,0.0,0.036764705882352935,0.0,0.0
o__SB-34(44),0.0,0.0032467532467532465,0.0,0.0,0.0,0.0,0.024147727272727272,0.0,0.0,0.09112554112554111,0.74571158008658,0.00974025974025974,0.07007575757575758,0.0,0.025649350649350647,0.0303030303030303,0.0,0.0,0.0,0.0
o__WCHD3-30(57),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014354066985645935,0.003189792663476874,0.09210526315789473,0.7412280701754386,0.0,0.04824561403508772,0.0,0.06578947368421052,0.03508771929824561,0.0,0.0,0.0,0.0
o__Spirochaetales(736),0.024477892171251445,0.00207620153127785,0.05492504006105417,0.02303275077306744,0.05190653700631491,0.0013914353064431644,0.00042750200481756916,0.11148897177516624,0.03484594266194277,0.11362877625521452,0.3229306695533612,0.008181601347663848,0.05695277337776294,0.028369930811586824,0.06090040359836041,0.06474113387651612,0.0,0.039722437888198764,0.0,0.0
o__mle1-48(102),0.01715686274509804,0.0,0.026470588235294124,0.0,0.0,0.0,0.0,0.11560895768056897,0.23051444293132275,0.3393157122313133,0.06147681294740119,0.10217864923747279,0.04814347961406786,0.010230179028132993,0.04890431534932815,0.0,0.0,0.0,0.0,0.0
o__S-70(60),0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.005555555555555555,0.09369588744588744,0.18596681096681097,0.4156011440250571,0.07777777777777777,0.11287970483622659,0.017391304347826087,0.0,0.06613181504485853,0.008333333333333333,0.0,0.0,0.0,0.0
o__JG30-KF-CM45(174),0.16432826653212187,0.02115045155993432,0.0721261421686207,0.05085383653508128,0.002521086992009425,0.0,0.05100570938317677,0.08155135446242627,0.2214575391546927,0.03987237982740231,0.013304759239905904,0.16137128829144526,0.012643678160919538,0.07833589315682489,0.027561905723178102,0.001915708812260536,0.0,0.0,0.0,0.0
o__NKB15(29),0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.20169055082848186,0.0,0.28772951186744283,0.219226750261233,0.10658307210031348,0.0,0.0,0.11005747126436782,0.06896551724137931,0.0,0.0,0.0,0.0
o__TK10(14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0
o__Ktedonobacterales(160),0.0,0.0,0.007656249999999999,0.03525,0.00036764705882352935,0.11194208658343717,0.002083333333333333,0.11141653544468946,0.4996025124256548,0.02368828781512605,0.0809735644257703,0.006309523809523808,0.0,0.0015624999999999997,0.007608718487394956,0.11153904061624646,0.0,0.0,0.0,0.0
