,max.tip.tip.dist,entropy,perm
3783013,0.659407089,3.58779253257,Permuted
3783113,0.659407089,3.60990298665,Permuted
3783643,0.160892199,3.30406967637,Permuted
3783653,0.160892199,3.15475820731,Permuted
3783673,0.659407089,3.60407306445,Permuted
3783683,0.160892199,3.16560582228,Permuted
3783703,0.659407089,3.58869996029,Permuted
3783723,0.659407089,3.58862538835,Permuted
3783743,0.659407089,3.58226259386,Permuted
3783753,0.43472722,3.27625735007,Permuted
3783763,0.659407089,3.57941565655,Permuted
3783783,0.66885217,3.57776573358,Permuted
3783853,0.66885217,3.5832670042,Permuted
3783953,0.66885217,3.59213430688,Permuted
3783973,0.66885217,3.58421836452,Permuted
3785343,0.49534526703,3.3088517778,Permuted
3785363,0.55345706204,3.39734947196,Permuted
3785633,0.55345706204,3.5052850273,Permuted
3785653,0.49336667,3.36252787146,Permuted
3785663,0.64191339703,3.46361797236,Permuted
3786313,0.38688056,3.08695303927,Permuted
3787003,0.27267261,3.25309129219,Permuted
3787013,0.31153993,3.32772877161,Permuted
3787193,0.31153993,3.34651467739,Permuted
3787223,0.35440409,3.56302589838,Permuted
3787353,0.35440409,3.57172887812,Permuted
3787633,0.35440409,3.59019082093,Permuted
3787653,0.38688056,3.07712261335,Permuted
3787663,0.48900266,3.69975224638,Permuted
3787673,0.51455285,3.6017644783,Permuted
3787693,0.71110156803,3.56035228661,Permuted
3787703,0.51455285,3.60599169568,Permuted
3787713,0.66885217,3.58840804806,Permuted
3787723,0.71110156803,3.64706866044,Permuted
3787733,0.37652175905,3.3402022292,Permuted
3787743,0.80413519903,3.62018504196,Permuted
3787773,0.80413519903,3.60801633141,Permuted
3787803,0.80413519903,3.60599307267,Permuted
3787893,0.80413519903,3.60462364767,Permuted
3787913,0.80413519903,3.60324770859,Permuted
3787933,0.34682755231,3.66050217828,Permuted
3787943,0.80413519903,3.60381878492,Permuted
3787953,0.80413519903,3.61808610625,Permuted
3789443,0.386756,3.05858655556,Permuted
3789463,0.386756,3.04290586495,Permuted
3789493,0.386756,3.09629110106,Permuted
3789513,0.6214126533,3.16709952204,Permuted
3789523,0.386756,3.09255644875,Permuted
3790533,0.603000495,3.08551161325,Permuted
3790653,0.603000495,3.04813714557,Permuted
3790683,0.603000495,3.24811905066,Permuted
3790693,0.2993428,2.93511645982,Permuted
3790703,0.603000495,3.27763916422,Permuted
3790713,0.6214126533,3.35124870652,Permuted
3790723,0.603000495,3.27108109606,Permuted
3790753,0.6652969073,3.50673326266,Permuted
3790773,0.6652969073,3.52334320649,Permuted
3790793,0.6652969073,3.52523661262,Permuted
3790813,0.6652969073,3.51947016046,Permuted
3790843,0.6652969073,3.50745704231,Permuted
3791293,0.6652969073,3.50823847807,Permuted
3791303,0.2517358254,2.73459507347,Permuted
3791693,0.28059968163,3.08273148451,Permuted
3791713,0.28059968163,3.17713564728,Permuted
3791733,0.6652969073,3.49682613424,Permuted
3791743,0.28059968163,3.19622656627,Permuted
3791753,0.6652969073,3.50731246306,Permuted
3792323,0.262607555,3.2999142056,Permuted
3792343,0.262607555,3.29873001346,Permuted
3792363,0.26546615,3.27576932328,Permuted
3792383,0.284268684,3.31112346635,Permuted
3792403,0.57529234,3.29840843126,Permuted
3793183,0.65393439,3.43543846167,Permuted
3793203,0.65393439,3.37862715173,Permuted
3793593,0.461857,2.5300477602,Permuted
3793633,0.461857,2.50201569644,Permuted
3793653,0.461857,2.60220488864,Permuted
3793673,0.65393439,3.45952353961,Permuted
3793683,0.461857,2.57254606503,Permuted
3793713,0.72408404348,3.37604003115,Permuted
3793743,0.72408404348,3.38931269567,Permuted
3793753,0.72408404348,3.42863007141,Permuted
3793783,0.72408404348,3.43514844521,Permuted
3793793,0.68603728,3.32337827098,Permuted
3793803,0.72408404348,3.44134704032,Permuted
3794073,0.850517061,3.52360163915,Permuted
3794213,0.850517061,3.48935687455,Permuted
3794233,0.6847673703,3.51455234097,Permuted
3794243,0.850517061,3.49561424176,Permuted
3794263,0.8732266413,3.52743573506,Permuted
3794283,0.8732266413,3.52749791103,Permuted
3794293,0.8732266413,3.51581281932,Permuted
3794313,0.8732266413,3.51966878032,Permuted
3794333,0.8732266413,3.52099030603,Permuted
3794353,0.42398637836,3.6073568531,Permuted
3794363,0.8732266413,3.51739687662,Permuted
3794373,0.80413519903,3.61735809687,Permuted
3794383,0.8732266413,3.55610465917,Permuted
3794413,1.049677883,3.60842521284,Permuted
3794433,0.60924703252,3.37676684437,Permuted
3794443,1.049677883,3.60717060251,Permuted
3794453,0.294497197,3.45940258163,Permuted
3794463,1.049677883,3.60301503349,Permuted
3794473,0.52133571472,3.53417909424,Permuted
3794483,1.049677883,3.60940337932,Permuted
3794633,1.049677883,3.61229096366,Permuted
3794653,0.735034571,3.41672339515,Permuted
3794663,1.049677883,3.60922989224,Permuted
3794913,1.049677883,3.61365737033,Permuted
3795633,0.34974324371,3.1494723766,Permuted
3795663,0.34974324371,3.25601566421,Permuted
3795673,0.34974324371,3.24100987993,Permuted
3795693,0.34974324371,3.34381860742,Permuted
3795723,0.34974324371,3.41997503682,Permuted
3795733,0.34974324371,3.51372323113,Permuted
3795753,0.34974324371,3.54254995154,Permuted
3795773,0.34974324371,3.54823678485,Permuted
3795803,0.34974324371,3.51614672995,Permuted
3795823,0.34974324371,3.51001831127,Permuted
3795833,0.34974324371,3.49110203789,Permuted
3795863,0.34974324371,3.4787446088,Permuted
3795873,0.35940700281,3.45042938181,Permuted
3795893,0.35940700281,3.43092382007,Permuted
3795913,0.35940700281,3.48206836403,Permuted
3795943,0.35940700281,3.46784158808,Permuted
3795963,0.35940700281,3.44148831962,Permuted
3795983,0.35940700281,3.45235605395,Permuted
3796003,0.35940700281,3.46326029315,Permuted
3796013,0.36367269281,3.44842381642,Permuted
3796033,0.36367269281,3.44328779325,Permuted
3796063,0.36367269281,3.44369601095,Permuted
3796073,0.36367269281,3.4609204612,Permuted
3796093,0.36367269281,3.48346590168,Permuted
3796113,0.36367269281,3.49319308396,Permuted
3796133,0.36367269281,3.49527126534,Permuted
3796163,0.36367269281,3.55442350819,Permuted
3796173,0.38797594592,3.55398805418,Permuted
3796193,1.049677883,3.61656726755,Permuted
3796203,0.38797594592,3.56284651172,Permuted
3797453,0.459318504,2.97791873257,Permuted
3797483,0.459318504,3.03672079965,Permuted
3797493,0.459318504,3.21793721369,Permuted
3797513,0.459318504,3.23824560673,Permuted
3797833,0.459318504,3.21846275619,Permuted
3797893,0.61178780959,3.55469970425,Permuted
3798013,0.61178780959,3.53376974179,Permuted
3798553,0.344595,3.38130507556,Permuted
3798583,0.344595,3.45765405191,Permuted
3798603,0.427556,3.4867375077,Permuted
3798623,0.427556,3.51730627276,Permuted
3798643,0.459164,3.49245883359,Permuted
3798663,0.459164,3.5022760448,Permuted
3798673,0.459164,3.49514729067,Permuted
3798703,0.459164,3.59423561764,Permuted
3798713,0.459164,3.57115807602,Permuted
3798743,0.459164,3.5738615117,Permuted
3798763,0.459164,3.55277682673,Permuted
3798813,0.459164,3.58006450928,Permuted
3798833,0.4650433584,3.67942716008,Permuted
3798933,0.4650433584,3.66947661898,Permuted
3798963,0.4650433584,3.66825609781,Permuted
3798973,0.4650433584,3.65046677322,Permuted
3798993,0.4650433584,3.64157217369,Permuted
3799073,0.4650433584,3.6408668378,Permuted
3799103,0.54758294927,3.70901607606,Permuted
3799113,0.54758294927,3.7124085871,Permuted
3799133,0.54758294927,3.73083300468,Permuted
3799163,0.54758294927,3.75612190157,Permuted
3799173,0.66182323295,3.45753942644,Permuted
3799183,0.5818555163,3.7730561905,Permuted
3799203,0.66451058515,3.73028149292,Permuted
3799213,0.66451058515,3.73200991964,Permuted
3799793,0.553273945,3.34885534617,Permuted
3799813,0.66451058515,3.72475343702,Permuted
3799823,0.553273945,3.61245024237,Permuted
3799973,0.68814767815,3.75320897829,Permuted
3800003,0.68814767815,3.74278865953,Permuted
3800023,0.68814767815,3.75136323598,Permuted
3800033,0.68814767815,3.74903783453,Permuted
3800063,0.68814767815,3.76328320974,Permuted
3800083,0.68814767815,3.75965389553,Permuted
3800103,0.68814767815,3.75543279687,Permuted
3800123,0.68814767815,3.75279616252,Permuted
3800143,0.68814767815,3.74848868251,Permuted
3800813,0.3716323059,2.73463633723,Permuted
3800843,0.3716323059,2.94422798327,Permuted
3800893,0.61834158,2.95197080441,Permuted
3800923,0.61834158,3.0742797184,Permuted
3800933,0.61834158,3.0795437236,Permuted
3800963,0.61834158,3.08730289191,Permuted
3800983,0.61834158,3.0709378705,Permuted
3801003,0.61834158,3.13380416832,Permuted
3801353,0.61834158,3.20151204459,Permuted
3801373,0.63422862823,3.30715997638,Permuted
3801393,0.63422862823,3.30799648157,Permuted
3802523,0.58901159,3.30387779927,Permuted
3802573,0.58901159,3.2221041721,Permuted
3802713,0.62284170957,3.21865569578,Permuted
3802873,0.62284170957,3.44300746569,Permuted
3802913,0.62284170957,3.53585251597,Permuted
3802943,0.62284170957,3.60012738959,Permuted
3802963,0.62284170957,3.56714403525,Permuted
3803093,0.696324345,3.58593639441,Permuted
3803113,0.696324345,3.55959192794,Permuted
3803133,0.696324345,3.5738831046,Permuted
3803163,0.696324345,3.57719101999,Permuted
3803173,0.696324345,3.64407300526,Permuted
3803193,0.63422862823,3.31701348061,Permuted
3803203,0.696324345,3.64699855039,Permuted
3803223,0.8171295753,3.57819346258,Permuted
3803243,0.8171295753,3.58959583988,Permuted
3803263,0.8171295753,3.59615564609,Permuted
3803273,0.68814767815,3.74611788681,Permuted
3803283,0.8171295753,3.59296236619,Permuted
3803303,0.85599403931,3.68815133374,Permuted
3803323,0.85599403931,3.68065553699,Permuted
3803343,0.85599403931,3.6791004971,Permuted
3803353,0.85599403931,3.67746796711,Permuted
3804033,0.2784697014,3.19233519559,Permuted
3804063,0.2784697014,3.22308488111,Permuted
3805083,0.35271897782,3.28366429099,Permuted
3805093,0.35271897782,3.46797172698,Permuted
3805113,0.35271897782,3.50327039265,Permuted
3805133,0.35271897782,3.48287021251,Permuted
3805163,0.35271897782,3.46016156455,Permuted
3805183,0.35271897782,3.46880940779,Permuted
3805193,0.25932147742,3.62910307819,Permuted
3805203,0.35271897782,3.46096581344,Permuted
3805603,0.47776,2.97247834405,Permuted
3805623,0.47776,2.96841816031,Permuted
3805633,0.47776,2.97250014583,Permuted
3805813,0.47776,3.03530983818,Permuted
3806193,0.4972642689,3.10916837108,Permuted
3806273,0.5086655923,3.28043036272,Permuted
3806533,0.5086655923,3.22270686882,Permuted
3806553,0.35271897782,3.66132885026,Permuted
3806563,0.51639001594,3.47105681688,Permuted
3806653,0.51639001594,3.61496595831,Permuted
3806683,0.51639001594,3.65109998417,Permuted
3806973,0.51639001594,3.64863357337,Permuted
3807013,0.51639001594,3.65354119229,Permuted
3807033,0.51639001594,3.64636884996,Permuted
3807053,0.4065490183,3.27111890089,Permuted
3807063,0.51639001594,3.64077777877,Permuted
3807533,0.4500979827,3.31084779851,Permuted
3807553,0.4500979827,3.2804488461,Permuted
3807573,0.53174470214,3.62021356408,Permuted
3807583,0.4500979827,3.36152654713,Permuted
3807603,0.5937789032,3.62605262791,Permuted
3808343,0.562266175,3.13264839554,Permuted
3808353,0.562266175,3.14216967286,Permuted
3808373,0.562266175,3.1469692773,Permuted
3808403,0.562266175,3.13376502947,Permuted
3808413,0.5937789032,3.62457893516,Permuted
3808423,0.562266175,3.17707618291,Permuted
3808433,0.85599403931,3.67641073582,Permuted
3808443,0.70084316703,3.59252712389,Permuted
3808453,1.049677883,3.61977622794,Permuted
3808463,0.85599403931,3.65398097285,Permuted
3808473,0.6725023768,3.04087682734,Permuted
3808483,1.09969517836,3.63326047123,Permuted
3809093,0.47964997916,3.01704061675,Permuted
3809123,0.47964997916,3.29302025761,Permuted
3809133,0.47964997916,3.28603848173,Permuted
3809643,0.5994225347,3.51683830888,Permuted
3809653,0.48148266916,3.28797037487,Permuted
3809663,0.5994225347,3.48063062288,Permuted
3810723,0.37792572161,3.16936269029,Permuted
3810743,0.57048820966,3.163131703,Permuted
3811143,0.469515953,3.24734548591,Permuted
3811153,0.469515953,3.27366723505,Permuted
3811613,0.469515953,3.37914236669,Permuted
3811623,0.36292244933,3.48410930122,Permuted
3811633,0.57048820966,3.21576427767,Permuted
3811643,0.57679118133,3.67782636343,Permuted
3811653,0.69308138308,3.47707106733,Permuted
3811663,0.68096780051,3.6056043315,Permuted
3812213,0.39363151246,3.35881402501,Permuted
3812613,0.48806726,3.19570598812,Permuted
3812633,0.48806726,3.22028434339,Permuted
3812653,0.48806726,3.21935304132,Permuted
3812673,0.39363151246,3.47059851122,Permuted
3812683,0.48806726,3.16229671537,Permuted
3812933,0.5644040335,3.59096462623,Permuted
3812953,0.72737069243,3.66247916462,Permuted
3812963,0.5644040335,3.55689093856,Permuted
3813593,0.5837476315,2.95989326416,Permuted
3813733,0.5837476315,3.18053955485,Permuted
3813873,0.5837476315,3.22270125695,Permuted
3814273,0.5851891261,3.41252824766,Permuted
3814283,0.478609,3.02691398394,Permuted
3814303,0.7221543305,3.37304257239,Permuted
3814373,0.7221543305,3.36541534312,Permuted
3814393,0.7221543305,3.41625345824,Permuted
3814423,0.7221543305,3.42967409879,Permuted
3814993,0.7221543305,3.40650977789,Permuted
3815003,0.39308163573,3.31621325827,Permuted
3815013,0.7221543305,3.45500492254,Permuted
3816153,0.40111071,3.41556975472,Permuted
3816183,0.40289808,3.35978579142,Permuted
3816203,0.45171474392,3.42424000378,Permuted
3816373,0.45171474392,3.399466192,Permuted
3816403,0.45171474392,3.4239225448,Permuted
3816423,0.45171474392,3.4631237655,Permuted
3816443,0.45171474392,3.44482948812,Permuted
3816453,0.45171474392,3.52368987683,Permuted
3816473,0.45171474392,3.52632641357,Permuted
3816893,0.45171474392,3.50781376788,Permuted
3816903,0.401443275,2.87917741916,Permuted
3817653,0.3497597208,3.21009069217,Permuted
3817683,0.3497597208,3.33342470871,Permuted
3817703,0.3497597208,3.37268750365,Permuted
3817713,0.3497597208,3.30399314578,Permuted
3817743,0.3497597208,3.30510884353,Permuted
3817763,0.3497597208,3.2782419117,Permuted
3817773,0.3497597208,3.28452146034,Permuted
3817793,0.3497597208,3.39141070016,Permuted
3817813,0.3497597208,3.35863777419,Permuted
3817843,0.3497597208,3.3092707301,Permuted
3817853,0.3497597208,3.29794939408,Permuted
3817883,0.3497597208,3.28739578474,Permuted
3817903,0.3497597208,3.32526043743,Permuted
3817913,0.3497597208,3.44823069646,Permuted
3817943,0.3497597208,3.41561812763,Permuted
3817963,0.4427633567,3.45637789574,Permuted
3817983,0.4427633567,3.47803410473,Permuted
3817993,0.53764027912,3.49602821091,Permuted
3818003,0.4427633567,3.55909343657,Permuted
3818073,0.55725144273,3.57098915103,Permuted
3818093,0.55725144273,3.57571635615,Permuted
3818113,0.55725144273,3.58204966177,Permuted
3818133,0.55725144273,3.58071963211,Permuted
3818163,0.55725144273,3.57738044717,Permuted
3818253,0.55725144273,3.57411466576,Permuted
3818283,0.56059483954,3.57793760106,Permuted
3818993,0.28254271,2.68354537082,Permuted
3819013,0.28254271,2.69630100941,Permuted
3819043,0.28254271,2.74959775067,Permuted
3819053,0.28254271,2.88806878801,Permuted
3819073,0.28366799727,2.84658735022,Permuted
3819093,0.28449542927,2.87082226272,Permuted
3819113,0.28449542927,2.86673994791,Permuted
3819143,0.28449542927,2.89576976433,Permuted
3819153,0.44238781329,2.9761761251,Permuted
3819183,0.44238781329,2.95942618767,Permuted
3819203,0.44653411299,3.09660840645,Permuted
3819213,0.44653411299,3.16990495025,Permuted
3819243,0.44653411299,3.22948996843,Permuted
3819633,0.502665355,2.93948067373,Permuted
3819653,0.502665355,2.92332787032,Permuted
3819683,0.502665355,2.90853914425,Permuted
3819693,0.502665355,2.94974738998,Permuted
3819713,0.502665355,2.94670877329,Permuted
3819743,0.502665355,2.91041539743,Permuted
3820093,0.502665355,2.92189448205,Permuted
3820123,0.5151728094,3.11427940787,Permuted
3820143,0.5151728094,3.13759564675,Permuted
3820163,0.5151728094,3.11481911372,Permuted
3820173,0.5151728094,3.11069967402,Permuted
3820193,0.5151728094,3.08803631486,Permuted
3820213,0.5151728094,3.07995477044,Permuted
3820233,0.5151728094,3.10177145911,Permuted
3820263,0.5151728094,3.11655573962,Permuted
3820283,0.5151728094,3.09413009531,Permuted
3820293,0.5151728094,3.0893066383,Permuted
3820313,0.5151728094,3.08175130148,Permuted
3820333,0.5151728094,3.11055048551,Permuted
3820353,0.5151728094,3.11464332098,Permuted
3820373,0.5151728094,3.10344547271,Permuted
3820403,0.5151728094,3.09871916347,Permuted
3820413,0.5151728094,3.09105901277,Permuted
3820433,0.5151728094,3.10385982565,Permuted
3820453,0.5151728094,3.1136472559,Permuted
3820473,0.5151728094,3.11896337837,Permuted
3820493,0.5151728094,3.16988090933,Permuted
3820513,0.5151728094,3.21622164361,Permuted
3820533,0.5151728094,3.2139612841,Permuted
3820653,0.5151728094,3.21276587046,Permuted
3820673,0.59488821814,3.21627156347,Permuted
3820693,0.59488821814,3.21089352824,Permuted
3820713,0.59488821814,3.19769282154,Permuted
3820743,0.59488821814,3.19143650531,Permuted
3820753,0.59488821814,3.21757208891,Permuted
3820773,0.59488821814,3.24593102448,Permuted
3820793,0.59488821814,3.25683183554,Permuted
3820823,0.59488821814,3.25080365627,Permuted
3821253,0.59488821814,3.26872033379,Permuted
3821263,0.328220559,3.10461203184,Permuted
3821533,0.59488821814,3.30303954131,Permuted
3821563,0.59488821814,3.35439343018,Permuted
3821573,0.59488821814,3.34919888853,Permuted
3821603,0.59488821814,3.35319142216,Permuted
3821613,0.59488821814,3.37230069787,Permuted
3821633,0.59488821814,3.36759147519,Permuted
3821653,0.59488821814,3.36165650708,Permuted
3821673,0.59488821814,3.36036645191,Permuted
3821693,0.59488821814,3.36298388504,Permuted
3821713,0.59488821814,3.37766815741,Permuted
3821733,0.59488821814,3.38885373258,Permuted
3821753,0.59488821814,3.39510663408,Permuted
3821773,0.59488821814,3.4271037572,Permuted
3821793,0.59488821814,3.42059683846,Permuted
3821813,0.59488821814,3.43654127414,Permuted
3821843,0.59488821814,3.43064912188,Permuted
3821853,0.59488821814,3.42619765409,Permuted
3821873,0.59488821814,3.4319921148,Permuted
3821893,0.59488821814,3.42560832284,Permuted
3821913,0.59488821814,3.42050598666,Permuted
3821933,0.59488821814,3.42217382794,Permuted
3821953,0.59488821814,3.4229515682,Permuted
3821973,0.59488821814,3.43129131945,Permuted
3822003,0.59488821814,3.42979117853,Permuted
3822013,0.59488821814,3.42638268708,Permuted
3822553,0.59488821814,3.42642409397,Permuted
3822563,0.61257459,3.24685181694,Permuted
3822573,0.70908899854,3.44534065171,Permuted
3822593,0.70908899854,3.44594183745,Permuted
3822613,0.70908899854,3.44564545632,Permuted
3822643,0.70908899854,3.44465638944,Permuted
3822653,0.70908899854,3.45380915487,Permuted
3822683,0.70908899854,3.45189846892,Permuted
3822693,0.70908899854,3.45833288214,Permuted
3822713,0.70908899854,3.46477601706,Permuted
3822743,0.70908899854,3.4828963574,Permuted
3822753,0.70908899854,3.47931135906,Permuted
3822773,0.70908899854,3.4886620811,Permuted
3822793,0.70908899854,3.49612936627,Permuted
3822813,0.70908899854,3.49319663667,Permuted
3822833,0.70908899854,3.50724198314,Permuted
3822863,0.70908899854,3.50514644843,Permuted
3822873,0.70908899854,3.50166215728,Permuted
3822893,0.46136416199,3.20763217917,Permuted
3822903,0.70908899854,3.51311833841,Permuted
3822913,0.63070115473,3.54870003206,Permuted
3822923,0.70908899854,3.49373063938,Permuted
3823553,0.578183607,2.98958284198,Permuted
3823573,0.578183607,3.01311982674,Permuted
3823603,0.578183607,2.98247215099,Permuted
3823613,0.578183607,2.95956920454,Permuted
3823643,0.578183607,3.02747724401,Permuted
3823653,0.578183607,3.07588012823,Permuted
3823683,0.578183607,3.16296376764,Permuted
3823703,0.578183607,3.15122114336,Permuted
3823713,0.578183607,3.22882771843,Permuted
3823743,0.578183607,3.31974303692,Permuted
3823933,0.578183607,3.46004605064,Permuted
3823963,0.63535666484,3.53850928301,Permuted
3823973,0.73522432486,3.54293109152,Permuted
3823983,0.63535666484,3.52119270294,Permuted
3824433,0.36013046903,3.40406278662,Permuted
3824453,0.3695132124,3.39378744193,Permuted
3824493,0.3828354816,3.4532072547,Permuted
3824553,0.3828354816,3.48596135951,Permuted
3824583,0.44862829516,3.60323396846,Permuted
3824603,0.49373217797,3.54214934052,Permuted
3824613,0.49373217797,3.56318669557,Permuted
3824643,0.49373217797,3.56578155067,Permuted
3824663,0.49373217797,3.57883250478,Permuted
3824673,0.49373217797,3.57535503201,Permuted
3824693,0.49373217797,3.57149869284,Permuted
3824913,0.49373217797,3.54563507043,Permuted
3824933,0.78969491871,3.56736303749,Permuted
3824943,0.49373217797,3.52419704371,Permuted
3824953,0.7221543305,3.44908584263,Permuted
3824963,0.78969491871,3.58159549072,Permuted
3824983,0.90360386218,3.58308740395,Permuted
3824993,0.72737069243,3.68197646389,Permuted
3825003,0.90360386218,3.58406330816,Permuted
3825013,1.09969517836,3.63043075918,Permuted
3825023,0.90360386218,3.61978976983,Permuted
3825033,0.95092840501,3.60667957768,Permuted
3825043,1.16045287655,3.62953352174,Permuted
3825053,0.86244560929,3.57020980534,Permuted
3825063,1.16045287655,3.62112223676,Permuted
3825493,1.16045287655,3.61635220942,Permuted
3825503,0.4797486419,2.79293593528,Permuted
3825513,1.41363773674,3.61461285134,Permuted
3825523,1.16045287655,3.61498460255,Permuted
3825533,1.54219245716,3.61574055345,Permuted
3825563,1.54219245716,3.61600055767,Permuted
3825573,1.54219245716,3.61602542632,Permuted
3825593,1.25958899966,3.63476568486,Permuted
3825603,1.54219245716,3.61599269097,Permuted
3825733,1.75376351529,3.62594524975,Permuted
3826713,0.20242933576,3.15922081765,Permuted
3826743,0.20242933576,3.34605202408,Permuted
3827633,0.1170519323,3.32523216834,Permuted
3827833,0.1170519323,3.31741693336,Permuted
3827863,0.1170519323,3.29128758964,Permuted
3827883,0.1170519323,3.27580750116,Permuted
3828983,0.12532773776,2.94601998984,Permuted
3828993,0.12532773776,3.0731515867,Permuted
3829013,0.12532773776,3.15379689323,Permuted
3829043,0.12532773776,3.26769050475,Permuted
3829153,0.12532773776,3.29777882783,Permuted
3829393,0.16095853113,3.30256445359,Permuted
3829423,0.2562233934,3.39436808691,Permuted
3829443,0.2562233934,3.3261176735,Permuted
3829613,0.31944788199,3.50685459842,Permuted
3829643,0.31944788199,3.4790008024,Permuted
3829653,0.31944788199,3.48391286441,Permuted
3829673,0.31944788199,3.47506353314,Permuted
3829693,0.129632186,3.34758128554,Permuted
3829703,0.31944788199,3.47742403306,Permuted
3829873,0.31944788199,3.5103564354,Permuted
3829893,0.31944788199,3.50849631206,Permuted
3830513,0.09969843278,2.94807816879,Permuted
3830533,0.09969843278,3.1208213854,Permuted
3830553,0.09969843278,3.1205085739,Permuted
3830573,0.09969843278,3.15433908925,Permuted
3831153,0.11020202,3.27838868895,Permuted
3831183,0.114998665,3.61805675615,Permuted
3831203,0.114998665,3.58618806699,Permuted
3831553,0.114998665,3.63169689681,Permuted
3831773,0.1576460725,3.46854145851,Permuted
3831793,0.09969843278,3.15802715711,Permuted
3831803,0.1576460725,3.54667432007,Permuted
3831823,0.1576460725,3.54051225326,Permuted
3831833,0.31944788199,3.52566873183,Permuted
3831843,0.2439819706,3.53151579572,Permuted
3832233,0.356882029,3.28546964114,Permuted
3832273,0.404522249,3.29672429773,Permuted
3832293,0.414868669,3.30395727758,Permuted
3833953,0.255123463,3.08183639657,Permuted
3833973,0.320697,3.25957203844,Permuted
3833983,0.255123463,3.05039869035,Permuted
3834053,0.342928313,3.35214773817,Permuted
3834113,0.423292409,3.46947795485,Permuted
3834143,0.423292409,3.47965472363,Permuted
3834163,0.423292409,3.52830188912,Permuted
3834173,0.423292409,3.49776454787,Permuted
3834203,0.423292409,3.48523592923,Permuted
3834223,0.47589623069,3.50380092693,Permuted
3834913,0.17469124123,3.19633326288,Permuted
3834943,0.17469124123,3.22241116334,Permuted
3834953,0.17469124123,3.12905179929,Permuted
3834973,0.17469124123,3.11209640521,Permuted
3834993,0.17469124123,3.10819487164,Permuted
3835013,0.17469124123,3.09991650541,Permuted
3835033,0.17469124123,3.07144755806,Permuted
3836253,0.1489925,3.33222508636,Permuted
3836273,0.17064544,3.45545118373,Permuted
3836303,0.17064544,3.47477454275,Permuted
3836323,0.25971417164,3.477573378,Permuted
3836633,0.25971417164,3.56757733391,Permuted
3836653,0.302146713,3.50934897696,Permuted
3836683,0.302146713,3.49987790514,Permuted
3836703,0.302146713,3.52303537306,Permuted
3836713,0.30521763979,3.53362661265,Permuted
3836733,0.17469124123,3.07152728269,Permuted
3836743,0.30521763979,3.52836088551,Permuted
3836763,0.33996491002,3.52885225076,Permuted
3836773,0.52219716269,3.54750095095,Permuted
3836783,0.34038629739,3.52555348107,Permuted
3836793,0.414868669,3.2941144508,Permuted
3836803,0.59792739639,3.57652899342,Permuted
3837703,0.1821940417,3.27198998562,Permuted
3837793,0.2242777317,3.50838878594,Permuted
3838113,0.2242777317,3.60453030604,Permuted
3838193,0.24128608034,3.4833401221,Permuted
3838223,0.24128608034,3.44587179137,Permuted
3838233,0.24128608034,3.5511332275,Permuted
3838263,0.24128608034,3.54928043243,Permuted
3838273,0.24128608034,3.55024339831,Permuted
3838303,0.24128608034,3.57909080851,Permuted
3838323,0.24128608034,3.57133965471,Permuted
3838343,0.24128608034,3.58902989458,Permuted
3838363,0.24128608034,3.57311408181,Permuted
3838373,0.24128608034,3.56618268969,Permuted
3838403,0.24128608034,3.57741324016,Permuted
3838413,0.24128608034,3.63070946143,Permuted
3838433,0.24128608034,3.61529570509,Permuted
3838463,0.24128608034,3.60775611101,Permuted
3838483,0.24128608034,3.59234488153,Permuted
3838503,0.24128608034,3.57651689504,Permuted
3838513,0.24128608034,3.56881069966,Permuted
3838533,0.24128608034,3.55266328496,Permuted
3838553,0.59792739639,3.58092563933,Permuted
3838563,0.24128608034,3.55049284395,Permuted
3838573,0.33039528768,3.5703074053,Permuted
3838583,0.59792739639,3.60512919806,Permuted
3839453,0.24335249266,3.4677409769,Permuted
3839613,0.459591,3.69610573502,Permuted
3839673,0.459591,3.56020114239,Permuted
3839693,0.48085207208,3.54262406538,Permuted
3839713,0.48085207208,3.57013632737,Permuted
3839733,0.49098708208,3.54808381622,Permuted
3839753,0.49098708208,3.52922945072,Permuted
3839783,0.49098708208,3.52755317606,Permuted
3839803,0.49098708208,3.53781741368,Permuted
3839813,0.49098708208,3.5235157485,Permuted
3839843,0.52736305808,3.50507224713,Permuted
3839853,0.52736305808,3.54944743146,Permuted
3839873,0.52736305808,3.5319708393,Permuted
3839893,0.52736305808,3.51524540343,Permuted
3839913,0.52736305808,3.4962601458,Permuted
3839943,0.52736305808,3.52065499478,Permuted
3839953,0.59792739639,3.603906912,Permuted
3839963,0.52736305808,3.67248404784,Permuted
3839973,0.20242933576,3.38991577434,Permuted
3839983,0.6471503663,3.62288052393,Permuted
3840003,0.6471503663,3.62614961926,Permuted
3840713,0.276446113957,3.32174055474,Permuted
3840793,0.276446113957,3.31714073944,Permuted
3841333,0.24295028813,3.41239861838,Permuted
3841363,0.26331346813,3.32789522376,Permuted
3841473,0.31493948813,3.42049612104,Permuted
3841493,0.3532294,3.39514768099,Permuted
3841513,0.3532294,3.40736199043,Permuted
3842143,0.4876827,3.17528652321,Permuted
3842153,0.4876827,3.11209656868,Permuted
3842373,0.60872763326,3.0966173302,Permuted
3842403,0.64717319171,3.16307331075,Permuted
3842413,0.3532294,3.41700855274,Permuted
3842423,0.64717319171,3.32403187915,Permuted
3842433,0.64717319171,3.46974941108,Permuted
